02_timing/forward_time_s,02_timing/dataload_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,disk/counter/disk_write_sys_count,process/voluntary_proc_ctx_switches,process/involuntary_proc_ctx_switches,02_timing/step_time_s,disk/time/disk_read_time_sys_s,process/memory/data_resident_set_proc_MB,process/memory/dirty_pages_proc_count,01_general/step,_runtime,process/memory/resident_set_size_proc_MB,cpu/interrupts/interrupts_count,_timestamp,01_general/step_based_sps,process/memory/shared_memory_proc_MB,02_timing/opt_step_time_s,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,02_timing/backward_time_s,cpu/interrupts/soft_interrupts_count,02_timing/dataload_cuda_move_time_s,01_general/locally_processed_samples,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/ctx_switches_count,disk/time/disk_busy_time_sys_s,_step,memory/available_memory_sys_MB,memory/used_memory_sys_percent,cpu/logical_core_count,01_general/minibatch_loss,01_general/lr,01_general/dataset_iteration_count,bandwidth/net_sent_sys_bandwidth_Mbits
0.204520766999849,,3951.39072,,0.012254158885289763,14.374999999999998,0.0,0.0015796376666456966,0.0015506360000472341,4488.0,19705.0,351.0,,0.007999999999999119,0.0,0.0,,127,3698.376704,221251.0,1696165120.0,,967.839744,,2.654208,19.875,29865.570304,,117677.0,0.0013025289999859524,,251.8109999999997,12.0,3603.959808,20.5,110418.0,7.712000000000003,333,27115.327488,14.1,,,,,0.004355970541290775
,0.0018628720001743204,,,,,,,,,,,0.2854074560000299,,,,38.0,128,,,1696165121.0,10.511288114350052,,2.8249999104446033e-06,,,,0.07616782700006297,,,621.0,,,,,,,334,,,,1.813004493713379,0.0001,1.0,
0.19870659699995485,0.0018229079998945963,,,,,,,0.0016674210000928724,,,,0.26705914799981656,,,,39.0,128,,,1696165121.0,11.233466527804772,,3.0359999527718173e-06,,,,0.06363861099998758,,0.0012205749999338877,624.0,,,,,,,335,,,,2.027704954147339,0.0001,1.0,
,,3944.075264,,0.11434613148254932,14.374999999999998,0.0,0.0015792783204833525,,4494.0,19720.0,353.0,,0.007999999999999119,0.0,0.0,,128,3698.376704,222545.0,1696165121.0,,967.839744,,2.654208,19.75,29865.570304,,118274.0,0.0012951759999850765,,251.81799999999976,12.0,3603.959808,19.875,110956.0,7.731999999999999,336,27122.446336,14.1,,,,,0.004291170391856772
0.20835678899993582,0.0018136779999622377,,,,,,,0.001486696000029042,,,,0.2816801619999296,,,,40.0,129,,,1696165122.0,10.65037728855307,,2.6059999527205946e-06,,,,0.06872521700006473,,,627.0,,,,,,,337,,,,1.674503207206726,0.0001,1.0,
0.19866706000016165,0.001907252999899356,,,,,,,0.0015651480000542506,,,,0.2787548250000782,,,,41.0,129,,,1696165122.0,10.762145552096394,,2.514000016162754e-06,,,,0.07537697299994761,,0.0012358769999991637,630.0,,,,,,,338,,,,1.7743908166885376,0.0001,1.0,
,,3938.000896,,0.012253984073402424,14.374999999999998,0.0,0.02031959468477945,,4497.0,19742.0,354.0,,0.007999999999999119,0.0,0.0,,129,3698.376704,223848.0,1696165122.0,,967.839744,,2.654208,19.75,29865.570304,,118849.0,0.00125959399997555,,251.8199999999997,12.0,3603.959808,19.875,111481.0,7.748000000000005,339,27128.717312,14.0,,,,,0.2779324851254711
0.20754246700016665,0.0017663129999618832,,,,,,,0.0016214419999869278,,,,0.2874603830000524,,,,42.0,130,,,1696165123.0,10.436220701756504,,2.4870000743248966e-06,,,,0.07526807999988705,,,633.0,,,,,,,340,,,,1.8122180700302124,0.0001,1.0,
0.19915861999993467,,3933.904896,,0.008167615768468374,14.374999999999998,0.0,0.034154033901051345,0.0015815159999874595,4499.0,19757.0,356.0,,0.007999999999999119,0.0,0.0,,130,3698.376704,225093.0,1696165123.0,,967.839744,2.6390000584797235e-06,2.654208,19.75,29865.570304,0.06351008000001457,119460.0,0.0012501850001171988,,251.8209999999999,12.0,3603.959808,19.875,111985.0,7.756,341,27129.925632,14.0,,,,,0.008063925332767171
,0.002571011999862094,,,,,,,,,,,0.26807405199997447,,,,43.0,130,,,1696165123.0,11.190937644350173,,,,,,,,,636.0,,,,,,,342,,,,1.6958072185516357,0.0001,1.0,
0.2045059020001645,0.0016446550000637217,,,,,,,0.0015774080000028334,,,,0.27937046500028373,,,,44.0,131,,,1696165124.0,10.738429346842205,,2.9150000955269206e-06,,,,0.07040733600001658,,0.0012322489999405661,639.0,,,,,,,343,,,,1.6040270328521729,0.0001,1.0,
0.19816718699985358,,3933.855744,,0.04493107196299197,14.374999999999998,0.0,0.0015796080038148303,0.00156370199988487,4504.0,19776.0,361.0,,0.007999999999999119,0.0,0.0,,131,3698.376704,226499.0,1696165124.0,,967.839744,3.3870001061586663e-06,2.654208,19.75,29865.570304,0.0701561959999708,120055.0,0.0012716339999769843,,251.82600000000002,12.0,3603.959808,19.875,112591.0,7.772000000000006,344,27129.974784,14.0,,,,,0.004292066178395051
,0.002075430000104461,,,,,,,,,,,0.27323753599989686,,,,45.0,131,,,1696165124.0,10.979457815053392,,,,,,,,,642.0,,,,,,,345,,,,1.9631147384643555,0.0001,1.0,
0.20275510899978144,0.0017765009999948234,,,,,,,0.0014828460000444466,,,,0.2737627659998907,,,,46.0,132,,,1696165125.0,10.95839307819237,,2.7549999686016236e-06,,,,0.06661430500003007,,0.0011312500000713044,645.0,,,,,,,346,,,,2.028456687927246,0.0001,1.0,
0.20051640600013343,,3934.076928,,0.012250526736627526,14.374999999999998,0.0,0.0015791694599828455,0.0016317119998348062,4507.0,19796.0,363.0,,0.007999999999999119,0.0,0.0,,132,3698.376704,227854.0,1696165125.0,,967.839744,3.0559999686374795e-06,2.654208,19.75,29865.570304,0.0709881420000329,120708.0,0.0011227229999803967,,251.82799999999997,12.0,3603.959808,19.875,113185.0,7.784000000000006,347,27132.43648,14.0,,,,,0.004290874599183271
,0.00175159800005531,,,,,,,,,,,0.2760136370000055,,,,47.0,133,,,1696165126.0,10.869028185009354,,,,,,,,,648.0,,,,,,,348,,,,2.1531808376312256,0.0001,1.0,
,,3826.05312,,0.06535138092795838,14.374999999999998,0.0,0.22164584566564316,,4512.0,19808.0,363.0,,0.007999999999999119,0.0,0.0,,133,3679.965184,228571.0,1696165126.0,,967.749632,,2.654208,19.625,29353.783296,,121264.0,,,251.83300000000008,12.0,3579.318272,19.25,113749.0,7.799999999999997,349,27243.610112,13.7,,,,,0.07844239851855467
,,3826.061312,,0.00408419039851384,14.374999999999998,0.0,0.0005264776653418615,,4513.0,19813.0,364.0,,0.007999999999999119,0.0,0.0,,134,3679.965184,228815.0,1696165127.0,,967.749632,,2.654208,19.625,29336.997888,,121530.0,,,251.83399999999983,12.0,3562.541056,19.25,114017.0,7.808000000000007,350,27243.60192,13.7,,,,,0.001132724680681954
,,3824.119808,,0.01633939520427873,14.374999999999998,0.0,0.13735304093353043,,4517.0,19824.0,364.0,,0.007999999999999119,0.0,0.0,,135,3679.944704,229585.0,1696165128.0,,967.749632,,2.654208,19.625,29303.427072,,122163.0,,,251.837,12.0,3528.986624,19.25,114906.0,7.828000000000003,351,27245.535232,13.7,,,,,0.11241312422932558
