process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,02_timing/backward_time_s,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,02_timing/forward_time_s,memory/used_memory_sys_percent,process/memory/virtual_memory_size_proc_MB,cpu/load/avg_sys_load_five_min_percent,01_general/lr,01_general/step,cpu/interrupts/interrupts_count,01_general/minibatch_loss,memory/total_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,cpu/load/avg_sys_load_fifteen_min_percent,_timestamp,02_timing/step_time_s,cpu/logical_core_count,cpu/load/avg_sys_load_one_min_percent,process/memory/dirty_pages_proc_count,process/memory/text_resident_set_proc_MB,02_timing/loss_calc_time_s,disk/time/disk_busy_time_sys_s,process/memory/shared_memory_proc_MB,02_timing/dataload_time_s,02_timing/opt_step_time_s,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,_step,03_hivemind/num_peers,03_hivemind/global_epoch,process/memory/data_resident_set_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,process/involuntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,memory/used_memory_sys_MB,cpu/interrupts/soft_interrupts_count
,,,,0.030802096999877904,,,0.03649265600006402,,,,0.0001,306.0,,6.9798583984375,,,,,,9824.0,,1680687641.0,0.08443122699986816,,,,,0.0002599199999622215,,,0.0026789109999754146,0.011477884999976595,,0.0,0.002719758000012007,422,2.0,2.0,,,,,115,,
,,,,0.030334471000060148,,,0.03656042699981299,,,,0.0001,307.0,,6.921142578125,,,,,,9856.0,,1680687641.0,0.08481260099983956,,,,,0.00027306299989504623,,,0.00284095699998943,0.012106305000088469,,0.0,0.0026973779999934777,423,2.0,2.0,,,,,115,,
,,,,0.03201657499994326,,,0.036900602000059735,,,,0.0001,308.0,,7.256103515625,,,,,,9888.0,,1680687642.0,0.08418445600023006,,,,,0.0003147810000427853,,,0.002720833000012135,0.009442381000098976,,0.0,0.0027892840000731667,424,2.0,2.0,,,,,116,,
,,,,0.030164860000013505,,,0.036420266000050106,,,,0.0001,309.0,,7.18408203125,,,,,,9920.0,,1680687642.0,0.08423554400019384,,,,,0.00034978099984073197,,,0.0026934340000934753,0.011824841000134256,,0.0,0.0027823620000617666,425,2.0,2.0,,,,,116,,
,,,,0.03230287800010956,,,0.036126522999893496,,,,0.0001,310.0,,7.1146240234375,,,,,,9952.0,,1680687642.0,0.08386801999995441,,,,,0.0003951819999201689,,,0.0026946489999772893,0.009626857000057498,,0.0,0.0027219309999964025,426,2.0,2.0,,,,,116,,
,,,,0.030147123000006104,,,0.0362134720000995,,,,0.0001,311.0,,7.278076171875,,,,,,9984.0,,1680687642.0,0.08481321800013575,,,,,0.00033750300008250633,,,0.0028676510000877897,0.012474273999941943,,0.0,0.002773194999917905,427,2.0,2.0,,,,,116,,
6448.5376,5435.0,1.3664670475380023,5456.73216,,0.0,818.0,0.036538542000016605,5.0,27855.003648,3.933333333333333,,,2475803.0,,,0.03269457116861405,200437.977088,0.3650000000000091,1854001.0,,2.4,1680687642.0,,,6.266666666666667,0.0,2.719744,0.00031331700006376195,2.0400000000000063,1908.85888,,,0.0,,0.00271569599999566,428,,,0.0,0.0,2374.0,226.8511064161102,116,7781.748736,619183.0
,,,,0.031909580999808895,,,,,,,0.0001,312.0,,7.1357421875,,,,,,10016.0,,1680687642.0,0.08522351700003128,,,,,,,,0.002913790000093286,0.010832591000053071,,0.0,,429,2.0,2.0,,,,,116,,
,,,,0.030101210000111678,,,0.03622497899982591,,,,0.0001,313.0,,6.9686279296875,,,,,,10048.0,,1680687642.0,0.0847653949999767,,,,,0.0002732999998897867,,,0.002728402000002461,0.012562383000158661,,0.0,0.002875120999988212,430,2.0,2.0,,,,,116,,
,,,,0.030249703999970734,,,0.03598469400003523,,,,0.0001,314.0,,7.0130615234375,,,,,,10080.0,,1680687642.0,0.08486129000016263,,,,,0.00029069299989714636,,,0.003041474000156086,0.012603148000152942,,0.0,0.0026915769999504846,431,2.0,2.0,,,,,116,,
,,,,0.030027382000071157,,,0.036430531999940285,,,,0.0001,315.0,,7.050048828125,,,,,,10112.0,,1680687643.0,0.08445518800044738,,,,,0.0002616180001950852,,,0.0026058620001094823,0.012439583000059429,,0.0,0.0026902110000719404,432,2.0,2.0,,,,,117,,
,,,,0.029958262000036484,,,0.035960444000011194,,,,0.0001,316.0,,7.2471923828125,,,,,,10144.0,,1680687643.0,0.08450968999977704,,,,,0.0002930959999503102,,,0.002797578999889083,0.012777740999808884,,0.0,0.0027225680000810826,433,2.0,2.0,,,,,117,,
,,,,0.029960899000116115,,,0.035833242000080645,,,,0.0001,317.0,,7.1014404296875,,,,,,10176.0,,1680687643.0,0.08415224100008345,,,,,0.00026302200012651156,,,0.002810302999932901,0.012591260999897713,,0.0,0.0026935139999295643,434,2.0,2.0,,,,,117,,
,,,,0.030812169000000722,,,0.036162277000130416,,,,0.0001,318.0,,6.944091796875,,,,,,10208.0,,1680687643.0,0.0842507690003913,,,,,0.00030157600008351437,,,0.0030387860001610534,0.011191253000106371,,0.0,0.002744707999909224,435,2.0,2.0,,,,,117,,
6448.5376,5538.0,0.4532172060668728,5456.699392,,0.0,826.0,,5.0,27855.003648,3.933333333333333,,,2481676.0,,,0.032685582813467534,200433.512448,0.36800000000005184,1861312.0,,2.4,1680687643.0,,,6.266666666666667,0.0,2.719744,,2.0760000000000076,1908.826112,,,0.0,,0.0027008759998352616,436,,,0.0,0.0,2375.0,226.61686220703774,117,7785.852928,626688.0
,,,,0.030068688000028487,,,0.03709957800015218,,,,0.0001,319.0,,6.9637451171875,,,,,,10240.0,,1680687643.0,0.08489686999973856,,,,,0.0002750709998053935,,,0.0028104890000122396,0.011942167999904996,,0.0,,437,2.0,2.0,,,,,117,,
,,,,0.03009598699986782,,,0.035996825999973225,,,,0.0001,320.0,,7.05615234375,,,,,,10272.0,,1680687643.0,0.08430100699956711,,,,,0.0002961879999929806,,,0.002609490999930131,0.01264662399989902,,0.0,0.0026558909999039315,438,2.0,2.0,,,,,117,,
,,,,0.030258490000051097,,,0.036258868999993865,,,,0.0001,321.0,,7.075927734375,,,,,,10304.0,,1680687644.0,0.08502864399997634,,,,,0.00030934500000512344,,,0.0027035989999149024,0.012712355000076059,,0.0,0.002785985999935292,439,2.0,2.0,,,,,118,,
,,,,0.030897701999947458,,,0.03590695599996252,,,,0.0001,322.0,,7.2396240234375,,,,,,10336.0,,1680687644.0,0.08459009699981834,,,,,0.0002999060000092868,,,0.0027311019998705888,0.01200401400001283,,0.0,0.002750417000015659,440,2.0,2.0,,,,,118,,
,,,,0.030969480999829102,,,0.03681686699997044,,,,0.0001,323.0,,6.9700927734375,,,,,,10368.0,,1680687644.0,0.08413117299983242,,,,,0.0003956269999889628,,,0.002726434000123845,0.01053227300008075,,0.0,0.0026904909998393123,441,2.0,2.0,,,,,118,,
,,,,0.03018156200005251,,,0.0359582619998946,,,,0.0001,324.0,,6.9549560546875,,,,,,10400.0,,1680687644.0,0.08449589499991816,,,,,0.0002882810001665348,,,0.002627356999937547,0.012722408999934487,,0.0,0.002718023999932484,442,2.0,2.0,,,,,118,,
6448.5376,5633.0,0.5544088747679762,5456.695296,0.03072772499990606,0.0,836.0,0.036074225999982446,5.1,27855.003648,3.933333333333333,,,2488505.0,,,0.11034060791440736,200405.045248,0.3730000000000473,1867876.0,,2.4,1680687644.0,,,6.266666666666667,0.0,2.719744,0.00027293199991618167,2.103999999999999,1908.822016,,0.011711596000168356,0.0,,0.002772966999827986,443,,,0.0,0.0,2375.0,248.64951885345147,118,7795.07712,635425.0
,,,,,,,,,,,0.0001,325.0,,7.30126953125,,,,,,10432.0,,1680687644.0,0.0844569349997073,,,,,,,,0.0028974889999062725,,,0.0,,444,2.0,2.0,,,,,118,,
,,,,0.03000508899981469,,,0.036383731000114494,,,,0.0001,326.0,,6.97705078125,,,,,,10464.0,,1680687644.0,0.08523696399993241,,,,,0.00026635700010047003,,,0.0025868410000384756,0.013214291999929628,,0.0,0.002780653999934657,445,2.0,2.0,,,,,118,,
,,,,0.030530844999930196,,,0.03618541199989522,,,,0.0001,327.0,,7.1204833984375,,,,,,10496.0,,1680687644.0,0.0845127830000365,,,,,0.00029877199995098636,,,0.0027059120000103576,0.011983882000095036,,0.0,0.002807960000154708,446,2.0,2.0,,,,,118,,
,,,,0.031212549999963812,,,0.03717915099991842,,,,0.0001,328.0,,7.2537841796875,,,,,,10528.0,,1680687645.0,0.0847330089998195,,,,,0.0003180989999691519,,,0.002763737000123001,0.010564565999857223,,0.0,0.0026949059999878955,447,2.0,2.0,,,,,119,,
,,,,0.030041148999998768,,,0.036263789000031466,,,,0.0001,329.0,,7.2265625,,,,,,10560.0,,1680687645.0,0.08459886199989342,,,,,0.0002771319998373656,,,0.0028218540001034853,0.012500287999955617,,0.0,0.002694649999966714,448,2.0,2.0,,,,,119,,
,,,,0.030350628999940454,,,0.03648832700014282,,,,0.0001,330.0,,7.120849609375,,,,,,10592.0,,1680687645.0,0.0845593569997618,,,,,0.00031608999984200636,,,0.002909809999891877,0.011799636999967333,,0.0,0.002694863999977315,449,2.0,2.0,,,,,119,,
,,,,0.030559191000065766,,,0.0358722299999954,,,,0.0001,331.0,,7.198974609375,,,,,,10624.0,,1680687645.0,0.08445142800019312,,,,,0.0003182359998845641,,,0.002765613000065059,0.01228437899999335,,0.0,0.0026517790001889807,450,2.0,2.0,,,,,119,,
6448.5376,5744.0,0.863879690699006,5456.728064,0.02998498799979643,0.0,844.0,0.036680447999970056,5.0,27855.003648,3.933333333333333,,,2494276.0,,,0.03269441561158181,200420.261888,0.37599999999997635,1874553.0,,2.4,1680687645.0,,,6.266666666666667,0.0,2.719744,0.0002923150000242458,2.13600000000001,1908.854784,,0.011781795000160855,0.0,,0.0037819560000116326,451,,,0.0,0.0,2375.0,226.27197613770173,119,7799.443456,642195.0
,,,,,,,,,,,0.0001,332.0,,7.2623291015625,,,,,,10656.0,,1680687645.0,0.08534399800009851,,,,,,,,0.0028224960001352883,,,0.0,,452,2.0,2.0,,,,,119,,
,,,,0.03034708999985014,,,0.03587030499988941,,,,0.0001,333.0,,6.9456787109375,,,,,,10688.0,,1680687645.0,0.08455507799976658,,,,,0.00026191999995717197,,,0.00273264499992365,0.012612423000064155,,0.0,0.0027306950000820507,453,2.0,2.0,,,,,119,,
,,,,0.029941982000082135,,,0.035968779000086215,,,,0.0001,334.0,,7.055908203125,,,,,,10720.0,,1680687645.0,0.08470464899983199,,,,,0.00026515399986237753,,,0.0026836810000077094,0.013136597999846344,,0.0,0.0027084549999472074,454,2.0,2.0,,,,,119,,
,,,,0.03034081700002389,,,0.036349932000121044,,,,0.0001,335.0,,7.1688232421875,,,,,,10752.0,,1680687646.0,0.08491567800001576,,,,,0.00028238699997018557,,,0.002781357999992906,0.012444996999875002,,0.0,0.0027161870000327326,455,2.0,2.0,,,,,120,,
,,,,0.030047105999983614,,,0.054702101999964725,,,,0.0001,336.0,,6.762939453125,,,,,,10784.0,,1680687646.0,0.09753409899963117,,,,,0.0005051109999385517,,,0.004637389999970765,0.004507645999865417,,0.0,0.003134743999908096,456,2.0,2.0,,,,,120,,
,,,,0.03053481599999941,,,0.03722644100002981,,,,0.0001,337.0,,7.08447265625,,,,,,10816.0,,1680687646.0,0.08627724600023612,,,,,0.000315881000005902,,,0.004570806999936394,0.010526829000127691,,0.0,0.0031024720001369133,457,2.0,2.0,,,,,120,,
,,,,0.030011684000101013,,,0.036796474000084345,,,,0.0001,338.0,,7.00537109375,,,,,,10848.0,,1680687646.0,0.08507960800034198,,,,,0.00028223899994372914,,,0.002973644000121567,0.012311456000134058,,0.0,0.0027041109999572654,458,2.0,2.0,,,,,120,,
6448.5376,5828.0,0.47125035910708196,5456.748544,,0.0,856.0,0.03653999100015426,5.0,27855.003648,3.933333333333333,,,2500037.0,,,0.09808303685126069,200418.914304,0.37999999999999545,1882148.0,,2.4,1680687646.0,,,6.266666666666667,0.0,2.719744,0.00029540000014094403,2.1720000000000113,1908.854784,,,0.0,,0.0027034560000629426,459,,,0.0,0.0,2377.0,237.38152682434236,120,7800.344576,649330.0
,,,,0.030704532000072504,,,,,,,0.0001,339.0,,6.9393310546875,,,,,,10880.0,,1680687646.0,0.08482532500033813,,,,,,,,0.002804660000037984,0.011777285999869491,,0.0,,460,2.0,2.0,,,,,120,,
,,,,0.030052610999973695,,,0.03619220699988546,,,,0.0001,340.0,,7.1226806640625,,,,,,10912.0,,1680687646.0,0.08461400600026536,,,,,0.00025560600010976486,,,0.003075943000112602,0.012354140000070402,,0.0,0.002683499000113443,461,2.0,2.0,,,,,120,,
,,,,0.03000043699989874,,,0.035881821999964814,,,,0.0001,341.0,,7.169677734375,,,,,,10944.0,,1680687646.0,0.08477253699970788,,,,,0.00028163299998595903,,,0.0027668989998801408,0.013129736999871966,,0.0,0.0027120090001062636,462,2.0,2.0,,,,,120,,
,,,,0.029916321000200696,,,0.03666966599985244,,,,0.0001,342.0,,7.2357177734375,,,,,,10976.0,,1680687647.0,0.08499716000028457,,,,,0.00026475399999981164,,,0.002877680000210603,0.01252651100003277,,0.0,0.002742227999988245,463,2.0,2.0,,,,,121,,
,,,,0.02990994300012062,,,0.03614824300007058,,,,0.0001,343.0,,7.10400390625,,,,,,11008.0,,1680687647.0,0.084563363000143,,,,,0.0002604209998935403,,,0.002833048000184135,0.012715940999896702,,0.0,0.0026957669999774225,464,2.0,2.0,,,,,121,,
,,,,0.029977072000065164,,,0.03588944700004504,,,,0.0001,344.0,,6.9439697265625,,,,,,11040.0,,1680687647.0,0.08467005700003938,,,,,0.0002872790000765235,,,0.0028291060000356083,0.013009041000032084,,0.0,0.00267811199978496,465,2.0,2.0,,,,,121,,
,,,,0.032148943000038344,,,0.036112271999854784,,,,0.0001,345.0,,7.090087890625,,,,,,11072.0,,1680687647.0,0.08494508399985534,,,,,0.0002621139999519073,,,0.0027145839999320742,0.010990507000087746,,0.0,0.0027166639999904874,466,2.0,2.0,,,,,121,,
6448.5376,5927.0,0.44972802666838,5456.781312,,0.0,864.0,,5.0,27855.003648,3.9666666666666663,,,2505230.0,,,0.0326877594683664,200424.923136,0.3830000000000382,1890747.0,,2.4,1680687647.0,,,6.3,0.0,2.719744,,2.2120000000000033,1908.887552,,,0.0,,0.0027115359998788335,467,,,0.0,0.0,2379.0,212.91928674341955,121,7793.840128,655645.0
,,,,0.030225307000137036,,,0.03701124299982439,,,,0.0001,346.0,,7.03955078125,,,,,,11104.0,,1680687647.0,0.08457441299970014,,,,,0.000270799999952942,,,0.0026650719998997374,0.011690455000007205,,0.0,,468,2.0,2.0,,,,,121,,
,,,,0.030004658000052586,,,0.036151770000060424,,,,0.0001,347.0,,7.0458984375,,,,,,11136.0,,1680687647.0,0.08476016899999195,,,,,0.00025970299998334667,,,0.0029138869999769668,0.012700111999947694,,0.0,0.0027300389999709296,469,2.0,2.0,,,,,121,,
,,,,0.02994383099985498,,,0.03595970700007456,,,,0.0001,348.0,,7.081787109375,,,,,,11168.0,,1680687648.0,0.08469613600004777,,,,,0.0002564799999618117,,,0.0028834060001372563,0.012944601000071998,,0.0,0.0027081109999471664,470,2.0,2.0,,,,,122,,
,,,,0.03045292999991034,,,0.035962077000021964,,,,0.0001,349.0,,7.2288818359375,,,,,,11200.0,,1680687648.0,0.08541237599979468,,,,,0.0002609759999359085,,,0.003237550999983796,0.01280169599999681,,0.0,0.0026971459999458602,471,2.0,2.0,,,,,122,,
,,,,0.030271161999962715,,,0.035884450999901674,,,,0.0001,350.0,,6.99755859375,,,,,,11232.0,,1680687648.0,0.08449350599948957,,,,,0.00026658999991013843,,,0.0025929529999757506,0.01276692299984461,,0.0,0.002711426999894684,472,2.0,2.0,,,,,122,,
,,,,0.029833624000048076,,,0.03579597999987527,,,,0.0001,351.0,,7.0294189453125,,,,,,11264.0,,1680687648.0,0.08526947199993629,,,,,0.0002538720000302419,,,0.0029151579999506794,0.013832584000056158,,0.0,0.002638253999975859,473,2.0,2.0,,,,,122,,
6448.5376,6028.0,0.46583876921139206,5456.777216,0.030453048000026683,0.0,871.0,0.0358732530000907,5.0,27855.003648,3.9666666666666663,,,2510545.0,,,0.028608056012257545,200420.417536,0.3849999999999909,1900391.0,,2.4,1680687648.0,,,6.3,0.0,2.719744,0.00025722700002006604,2.240000000000009,1908.883456,,0.012436363999995592,0.0,,0.002755577000016274,474,,,0.0,0.0,2383.0,208.07620942941347,122,7797.137408,662478.0
,,,,,,,,,,,0.0001,352.0,,7.13330078125,,,,,,11296.0,,1680687648.0,0.08450408000021525,,,,,,,,0.002728611000065939,,,0.0,,475,2.0,2.0,,,,,122,,
,,,,0.03022593799983042,,,0.03567340199992941,,,,0.0001,353.0,,6.98876953125,,,,,,11328.0,,1680687648.0,0.084594881999692,,,,,0.0002694939998946211,,,0.0028222020000612247,0.012897028999987015,,0.0,0.0027068169999893144,476,2.0,2.0,,,,,122,,
,,,,0.030078268000124808,,,0.03592762399989624,,,,0.0001,354.0,,7.107177734375,,,,,,11360.0,,1680687648.0,0.08468561499967109,,,,,0.0002757949998795084,,,0.0027819229999295203,0.012954117999925074,,0.0,0.002667886999915936,477,2.0,2.0,,,,,122,,
,,,,0.030113251000102537,,,0.03573088400003144,,,,0.0001,355.0,,6.9849853515625,,,,,,11392.0,,1680687649.0,0.0849634410001272,,,,,0.00025772000003598805,,,0.002832590000025448,0.013312159999941287,,0.0,0.002716835999990508,478,2.0,2.0,,,,,123,,
,,,,0.029944317999934356,,,0.03587609399983194,,,,0.0001,356.0,,7.2301025390625,,,,,,11424.0,,1680687649.0,0.08473553499948139,,,,,0.0002613059998566314,,,0.002997432999791272,0.01295425500006786,,0.0,0.0027021289999993314,479,2.0,2.0,,,,,123,,
,,,,0.029901269999982105,,,0.03591942200000631,,,,0.0001,357.0,,7.0787353515625,,,,,,11456.0,,1680687649.0,0.08484973500003434,,,,,0.000269529999968654,,,0.0029209609999725217,0.013097691999973904,,0.0,0.0027408600001308514,480,2.0,2.0,,,,,123,,
,,,,0.030190489999995407,,,0.03588799499993911,,,,0.0001,358.0,,7.28662109375,,,,,,11488.0,,1680687649.0,0.08528334499987977,,,,,0.00026323800011596177,,,0.003005316999860952,0.013173074999940582,,0.0,0.002763230000027761,481,2.0,2.0,,,,,123,,
6448.5376,6116.0,0.4220719416688836,5456.744448,0.029958354000200416,0.0,882.0,0.03615875600007712,5.0,27855.003648,3.9666666666666663,,,2515739.0,,,0.12669501963365465,200425.938944,0.38999999999998636,1909388.0,,2.4,1680687649.0,,,6.3,0.0,2.719744,0.00026089499988302123,2.2720000000000056,1908.850688,,0.01274757100009083,0.0,,0.002682844999981171,482,,,0.0,0.0,2386.0,208.73730873752734,123,7793.410048,669588.0
,,,,,,,,,,,0.0001,359.0,,7.14599609375,,,,,,11520.0,,1680687649.0,0.08482166900034827,,,,,,,,0.003013248000115709,,,0.0,,483,2.0,2.0,,,,,123,,
,,,,0.02998812500004533,,,0.03576103199998215,,,,0.0001,360.0,,7.2266845703125,,,,,,11552.0,,1680687649.0,0.08464559099979851,,,,,0.0002605560000574769,,,0.0026484969998818997,0.013295714999912889,,0.0,0.0026916659999187686,484,2.0,2.0,,,,,123,,
,,,,0.030467198999986067,,,0.035687001999804124,,,,0.0001,361.0,,7.10986328125,,,,,,11584.0,,1680687649.0,0.08499186399967584,,,,,0.0002784309999697143,,,0.002772755000023608,0.013117421999822909,,0.0,0.00266905500006942,485,2.0,2.0,,,,,123,,
,,,,0.03004432700004145,,,0.035994163000168555,,,,0.0001,362.0,,7.1229248046875,,,,,,11616.0,,1680687650.0,0.08417279800028155,,,,,0.00027006200002688274,,,0.002593492000187325,0.01253934900000786,,0.0,0.002731404999849474,486,2.0,2.0,,,,,124,,
,,,,0.029957155000147395,,,0.03599169299991445,,,,0.0001,363.0,,6.877197265625,,,,,,11648.0,,1680687650.0,0.08511318500018206,,,,,0.0002631180000207678,,,0.0027428450000570592,0.01347921799992946,,0.0,0.0026791560001129255,487,2.0,2.0,,,,,124,,
,,,,0.030237419000059162,,,0.03573538799992093,,,,0.0001,364.0,,7.0546875,,,,,,11680.0,,1680687650.0,0.08460864999983642,,,,,0.0002636199999415112,,,0.002889761999995244,0.01275738000003912,,0.0,0.002725080999880447,488,2.0,2.0,,,,,124,,
,,,,0.029963790000010704,,,0.0361558800000239,,,,0.0001,365.0,,7.0367431640625,,,,,,11712.0,,1680687650.0,0.0851144429998385,,,,,0.00026491499988878786,,,0.002662881000105699,0.013339596999912828,,0.0,0.002727379999896584,489,2.0,2.0,,,,,124,,
6448.5376,6209.0,0.5321931741889947,5456.777216,,0.0,890.0,0.03609180800003742,5.0,27855.003648,3.9666666666666663,,,2521328.0,,,0.03269582339820075,200421.277696,0.39200000000005275,1919600.0,,2.4,1680687650.0,,,6.3,0.0,2.719744,0.00029662599990842864,2.304000000000002,1908.883456,,,0.0,,0.0026405720000184374,490,,,0.0,0.0,2390.0,231.55220442787237,124,7798.00576,677276.0
,,,,0.03087539199987077,,,,,,,0.0001,366.0,,7.026123046875,,,,,,11744.0,,1680687650.0,0.08452455099973122,,,,,,,,0.0027903739999146637,0.0118297789999815,,0.0,,491,2.0,2.0,,,,,124,,
,,,,0.030079892999992808,,,0.03580629400016733,,,,0.0001,367.0,,7.063232421875,,,,,,11776.0,,1680687650.0,0.08493702500004474,,,,,0.0002813020000758115,,,0.0028414539999630506,0.013154183999859015,,0.0,0.0027738979999867297,492,2.0,2.0,,,,,124,,
,,,,0.031155989000126283,,,0.035693380000111574,,,,0.0001,368.0,,7.26953125,,,,,,11808.0,,1680687650.0,0.0847618490001878,,,,,0.00026828899990505306,,,0.002549004000002242,0.012308452000070247,,0.0,0.0027867349999723956,493,2.0,2.0,,,,,124,,
,,,,0.030150668000032965,,,0.037721415000078196,,,,0.0001,369.0,,6.960693359375,,,,,,11840.0,,1680687651.0,0.08451168300007339,,,,,0.00030182499995135004,,,0.002665901999989728,0.010938317999944047,,0.0,0.0027335550000771036,494,2.0,2.0,,,,,125,,
,,,,0.029841850999901,,,0.03605746900007034,,,,0.0001,370.0,,7.137451171875,,,,,,11872.0,,1680687651.0,0.08563015599975188,,,,,0.00026242699982503837,,,0.002688533999844367,0.01413210100008655,,0.0,0.002647774000024583,495,2.0,2.0,,,,,125,,
,,,,0.02990538100016238,,,0.03573843900016982,,,,0.0001,371.0,,7.072265625,,,,,,11904.0,,1680687651.0,0.08456799900022816,,,,,0.0002585750000889675,,,0.002576625999836324,0.013341463999950065,,0.0,0.002747514000020601,496,2.0,2.0,,,,,125,,
,,,,0.04327891999992062,,,0.03588685699992311,,,,0.0001,372.0,,7.163330078125,,,,,,11936.0,,1680687651.0,0.08778126899960625,,,,,0.0002717539998684515,,,0.002921273000083602,0.002767027999880156,,0.0,0.0026554369999303162,497,2.0,2.0,,,,,125,,
6448.5376,6295.0,0.5765429953755833,5456.740352,,0.0,907.0,,5.0,27855.003648,3.9666666666666663,,,2526557.0,,,0.1185058958046295,200426.995712,0.39800000000002456,1927721.0,,2.4,1680687651.0,,,6.3,0.0,2.719744,,2.3400000000000034,1908.846592,,,0.0,,0.002708593000079418,498,,,0.0,0.0,2392.0,188.30690600116785,125,7791.857664,683632.0
,,,,0.029860207000183436,,,0.03652186999988771,,,,0.0001,373.0,,7.0623779296875,,,,,,11968.0,,1680687651.0,0.0846686680001767,,,,,0.0002594009999938862,,,0.002518288999908691,0.01280030800012355,,0.0,,499,2.0,2.0,,,,,125,,
,,,,0.029665421999879982,,,0.03520095199996831,,,,0.0001,374.0,,7.232421875,,,,,,12000.0,,1680687651.0,0.08409222399995997,,,,,0.00023100700013856112,,,0.002514735999966433,0.013770281000006435,,0.0,0.0027098260000002483,500,2.0,2.0,,,,,125,,
,,,,0.02996538000002147,,,0.03600014500011639,,,,0.0001,375.0,,7.16796875,,,,,,12032.0,,1680687652.0,0.08509677599977294,,,,,0.0002715279999847553,,,0.002886810999825684,0.013343502999987322,,0.0,0.002629408999837324,501,2.0,2.0,,,,,126,,
,,,,0.030224494000094637,,,0.03583378999996967,,,,0.0001,376.0,,7.0970458984375,,,,,,12064.0,,1680687652.0,0.08440322999990713,,,,,0.00028355099993859767,,,0.00257515099997363,0.012719596999886562,,0.0,0.0027666470000440313,502,2.0,2.0,,,,,126,,
,,,,0.030128260000083174,,,0.035817584999904284,,,,0.0001,377.0,,7.261962890625,,,,,,12096.0,,1680687652.0,0.08586085200022353,,,,,0.000265371000068626,,,0.0030626850000317063,0.013850603000037154,,0.0,0.0027363480000985874,503,2.0,2.0,,,,,126,,
,,,,0.02994695799998226,,,0.03572183300002507,,,,0.0001,378.0,,7.1998291015625,,,,,,12128.0,,1680687652.0,0.08467652299987094,,,,,0.00026436699999976554,,,0.0026035309999770107,0.013431420999950205,,0.0,0.002708412999936627,504,2.0,2.0,,,,,126,,
6448.5376,6387.0,0.6060782161574165,5456.77312,0.03050337399986347,0.0,914.0,0.03615186100000756,5.0,27855.003648,4.066666666666666,,,2533400.0,,,0.02860885227565355,200422.694912,0.39999999999997726,1935029.0,,2.466666666666667,1680687652.0,,,6.6000000000000005,0.0,2.719744,0.0002685970000584348,2.372,1908.87936,,0.012683525000056761,0.0,,0.002683604000139894,505,,,0.0,0.0,2395.0,251.68684086989202,126,7796.727808,692735.0
,,,,,,,,,,,0.0001,379.0,,7.1668701171875,,,,,,12160.0,,1680687652.0,0.0848617799999829,,,,,,,,0.002570818999856783,,,0.0,,506,2.0,2.0,,,,,126,,
,,,,0.030140985000116416,,,0.036465265999822805,,,,0.0001,380.0,,7.1715087890625,,,,,,12192.0,,1680687652.0,0.08491036900022664,,,,,0.00028372100018714264,,,0.0029580980001355783,0.012426522999930967,,0.0,0.0026357760000337294,507,2.0,2.0,,,,,126,,
,,,,0.030033284999944954,,,0.03570511800012355,,,,0.0001,381.0,,7.2071533203125,,,,,,12224.0,,1680687652.0,0.08483601700027066,,,,,0.000306722000004811,,,0.0028012740001486236,0.013302049000003535,,0.0,0.002687569000045187,508,2.0,2.0,,,,,126,,
,,,,0.03009922799992637,,,0.035890666999875975,,,,0.0001,382.0,,7.044677734375,,,,,,12256.0,,1680687653.0,0.08512559799987685,,,,,0.00025413100001969724,,,0.0029695759999412985,0.013238490000048841,,0.0,0.0026735060000646627,509,2.0,2.0,,,,,127,,
,,,,0.029961739999862402,,,0.03567504700004065,,,,0.0001,383.0,,7.1602783203125,,,,,,12288.0,,1680687653.0,0.08460492699987299,,,,,0.00027443399994808715,,,0.002731158999949912,0.013180867000073704,,0.0,0.0027816799999982322,510,2.0,2.0,,,,,127,,
,,,,0.03003933199988751,,,0.03591076500015333,,,,0.0001,384.0,,7.0462646484375,,,,,,12320.0,,1680687653.0,0.08564169399983257,,,,,0.00025922099985109526,,,0.002787205000004178,0.013948009999921851,,0.0,0.002697161000014603,511,2.0,2.0,,,,,127,,
,,,,0.030144498999788993,,,0.035787316999858376,,,,0.0001,385.0,,7.13720703125,,,,,,12352.0,,1680687653.0,0.08453771599988613,,,,,0.00027913400003853894,,,0.0027409279998664715,0.012920320000148422,,0.0,0.0026655180001853296,512,2.0,2.0,,,,,127,,
