01_general/step,01_general/minibatch_loss,process/voluntary_proc_ctx_switches,01_general/locally_processed_samples,bandwidth/net_sent_sys_bandwidth_Mbits,_step,memory/available_memory_sys_MB,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,process/memory/data_resident_set_proc_MB,02_timing/step_time_s,01_general/step_based_sps,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,process/memory/lib_memory_proc_MB,_timestamp,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,process/memory/resident_set_size_proc_MB,process/memory/virtual_memory_size_proc_MB,cpu/logical_core_count,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,disk/counter/disk_write_sys_count,process/memory/shared_memory_proc_MB,01_general/lr,cpu/interrupts/soft_interrupts_count,process/involuntary_proc_ctx_switches,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,_runtime,02_timing/dataload_time_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,process/memory/dirty_pages_proc_count,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/forward_time_s,02_timing/loss_calc_time_s,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent
1273.0,12.761942863464355,,40768.0,,1428,,,,,0.06896618599967042,463.9955006378477,,,,1680630589.0,,,,,,0.0492368239993084,,,,0.0001,,,,,,,,154,0.0009238040001946501,1.4990000636316836e-06,,,,,,,0.0,,
1274.0,12.565911293029785,,40800.0,,1429,,,,,0.06858715199996368,466.55968453125075,,,,1680630589.0,,,,,,0.0492629959990154,,,,0.0001,,,,,,,,154,0.0007450499997503357,1.663000148255378e-06,,,,,0.017904173000715673,0.0005243929990683682,0.0,0.00014887700126564596,
1275.0,12.743420600891113,,40832.0,,1430,,,,,0.06981396900300751,458.3609907441514,,,,1680630589.0,,,,,,0.04979092900066462,,,,0.0001,,,,,,,,154,0.0008699990012246417,2.052000127150677e-06,,,,,0.018382749000011245,0.0005945699995208997,0.0,0.00017367000145895872,
1276.0,12.508129119873047,,40864.0,,1431,,,,,0.06879475300229387,465.15175363640014,,,,1680630589.0,,,,,,0.04840922100083844,,,,0.0001,,,,,,,,154,0.0008383900003536837,1.6640005924273282e-06,,,,,0.018732925000222167,0.0006549560002895305,0.0,0.00015759699999762233,
1277.0,12.686104774475098,,40896.0,,1432,,,,,0.06932451200009382,461.59719090351035,,,,1680630589.0,,,,,,0.04939106200072274,,,,0.0001,,,,,,,,154,0.0008086910002020886,1.7830006981967017e-06,,,,,0.018398182999590063,0.0005666029992426047,0.0,0.0001581899996381253,
1278.0,12.5430326461792,,40928.0,,1433,,,,,0.06879123200087633,465.1755619028941,,,,1680630590.0,,,,,,0.049146711999128456,,,,0.0001,,,,,,,,155,0.0007110720016498817,1.6169997252291068e-06,,,,,0.01823254100054328,0.0005490769999596523,0.0,0.0001502129998698365,
1279.0,12.683691024780273,,40960.0,,1434,,,,,0.06867408499965677,465.96907698384234,,,,1680630590.0,,,,,,0.049008706999302376,,,,0.0001,,,,,,,,155,0.0006609419997403165,1.4540000847773626e-06,,,,,0.018287801000042236,0.0005583809997915523,0.0,0.0001568000006955117,
1280.0,12.62700080871582,,40992.0,,1435,,,,,0.06951192599990463,460.3526594852789,,,,1680630590.0,,,,,,0.04784351399939624,,,,0.0001,,,,,,,,155,0.0005754880003223661,1.95199936570134e-06,,,,,0.020373125000332948,0.0005506890011020005,0.0,0.00016715799938538112,
1281.0,12.736418724060059,,41024.0,,1436,,,,,0.06907083800069813,463.2924824174938,,,,1680630590.0,,,,,,0.04838218499935465,,,,0.0001,,,,,,,,155,0.001203972000439535,1.8139999156119302e-06,,,,,0.018689926000661217,0.0006279379995248746,0.0,0.00016500300080224406,
,,15364.0,,0.08782372031491813,1437,204800.114688,0.0,1166496.0,0.0,,,3.0,881491.0,5233.770496,1680630590.0,0.0,0.7440000000000282,3340.06272,27782.836224,,0.05001429699950677,6.495999999999981,1914.0,651.329536,,853166.0,11534.0,2.719744,5.766666666666667,0.0,0.040866804332869,5.933333333333334,155,,1.7689999367576092e-06,4512.555008,,0.0,45.835066336129515,0.017957225998543436,0.0005053599998063873,,0.00015235200044116937,6.333333333333332
1282.0,12.593091011047363,,41056.0,,1438,,,,,0.0693367429994396,461.515765173144,,,,1680630590.0,,,,,,,,,,0.0001,,,,,,,,155,0.0007057390012050746,,,,,,,,0.0,,
1283.0,12.850228309631348,,41088.0,,1439,,,,,0.06874054000036267,465.51860081156144,,,,1680630590.0,,,,,,0.04845943299915234,,,,0.0001,,,,,,,,155,0.0006523369993374217,1.6909998521441594e-06,,,,,0.018933938001282513,0.0005427320011222037,0.0,0.00015040899961604737,
1284.0,12.611719131469727,,41120.0,,1440,,,,,0.06911965099970985,462.96530056458664,,,,1680630590.0,,,,,,0.04786363499988511,,,,0.0001,,,,,,,,155,0.0008340269996551797,1.6120011423481628e-06,,,,,0.01950600500094879,0.0007500969986722339,0.0,0.00016427499940618873,
1285.0,12.760799407958984,,41152.0,,1441,,,,,0.06904956599828438,463.4352082791524,,,,1680630590.0,,,,,,0.0489417009994213,,,,0.0001,,,,,,,,155,0.0006725589992129244,1.6670001059537753e-06,,,,,0.018673930999284494,0.0005921140000282321,0.0,0.00016759400023147464,
1286.0,12.776726722717285,,41184.0,,1442,,,,,0.06838774400057446,467.92009983150194,,,,1680630590.0,,,,,,0.048913308999544824,,,,0.0001,,,,,,,,155,0.0006759569987480063,1.6760004655225202e-06,,,,,0.018116739000106463,0.0005357050013117259,0.0,0.00014435800039791502,
1287.0,12.478721618652344,,41216.0,,1443,,,,,0.06992198899752111,457.6528851479678,,,,1680630591.0,,,,,,0.049730479000572814,,,,0.0001,,,,,,,,156,0.0012386170001263963,1.5369987522717565e-06,,,,,0.01826130199879117,0.0005364179996831808,0.0,0.00015363599959528074,
1288.0,12.713778495788574,,41248.0,,1444,,,,,0.06883877200198185,464.8543120304169,,,,1680630591.0,,,,,,0.04927918500106898,,,,0.0001,,,,,,,,156,0.0007790180006850278,1.6789999790489674e-06,,,,,0.018080085999827133,0.0005529589998332085,0.0,0.0001458450005884515,
1289.0,12.739134788513184,,41280.0,,1445,,,,,0.0694022390016471,461.0802253691059,,,,1680630591.0,,,,,,0.049540838999746484,,,,0.0001,,,,,,,,156,0.000989544001640752,1.7279999156016856e-06,,,,,0.018110863000401878,0.0006083650005166419,0.0,0.0001508999994257465,
1290.0,12.763310432434082,,41312.0,,1446,,,,,0.06890668499727326,464.396161290683,,,,1680630591.0,,,,,,0.04906276200017601,,,,0.0001,,,,,,,,156,0.0007769899984850781,1.9780000002356246e-06,,,,,0.018344263999097166,0.0005642719988827594,0.0,0.0001564190006320132,
1291.0,12.597482681274414,,41344.0,,1447,,,,,0.06872092800222163,465.65145335298,,,,1680630591.0,,,,,,0.0491364670015173,,,,0.0001,,,,,,,,156,0.0009347240011265967,1.8689988792175427e-06,,,,,0.018019850000200677,0.00047906200052239,0.0,0.00014895599997544196,
,,15485.0,,0.10756830328788286,1448,204799.22176,0.0,1173042.0,0.0,,,3.0,887815.0,5233.770496,1680630591.0,0.0,0.75,3340.06272,27782.836224,,,6.543999999999983,1928.0,651.329536,,859030.0,11570.0,2.719744,5.766666666666667,0.0,0.13891313231524136,5.933333333333334,156,,,4513.271808,,0.0,46.483743063037736,,,,0.00017251400095119607,6.333333333333332
1292.0,12.779895782470703,,41376.0,,1449,,,,,0.06954310400215036,460.1462712824915,,,,1680630591.0,,,,,,0.048422505000417004,,,,0.0001,,,,,,,,156,0.0005964200008747866,1.7309994291281328e-06,,,,,0.019729428000573535,0.000620505999904708,0.0,,
1293.0,12.621448516845703,,41408.0,,1450,,,,,0.0693322499992064,461.54567319488814,,,,1680630591.0,,,,,,0.0485028790008073,,,,0.0001,,,,,,,,156,0.0010504509991733357,1.7120000848080963e-06,,,,,0.018925377999039483,0.000682353000229341,0.0,0.00016947699987213127,
1294.0,12.582528114318848,,41440.0,,1451,,,,,0.0695495630025107,460.10353794523223,,,,1680630591.0,,,,,,0.049814612000773195,,,,0.0001,,,,,,,,156,0.0008366800011572195,1.6659996617818251e-06,,,,,0.018210280000857892,0.0005328879997250624,0.0,0.00015343700033554342,
1295.0,12.771140098571777,,41472.0,,1452,,,,,0.06888712699947064,464.5280097142954,,,,1680630591.0,,,,,,0.04919770400010748,,,,0.0001,,,,,,,,156,0.000890635001269402,1.9799990695901215e-06,,,,,0.0180984399994486,0.0005458039995573927,0.0,0.00015256400001817383,
1296.0,12.850554466247559,,41504.0,,1453,,,,,0.06827077199886844,468.72181261595205,,,,1680630592.0,,,,,,0.048873458999878494,,,,0.0001,,,,,,,,157,0.0005671769995387876,1.7450001905672252e-06,,,,,0.01812890499968489,0.0005521460007003043,0.0,0.0001473399988753954,
1297.0,12.641091346740723,,41536.0,,1454,,,,,0.06988472999728401,457.89688249841765,,,,1680630592.0,,,,,,0.04945469699850946,,,,0.0001,,,,,,,,157,0.0014820349988440285,1.743999746395275e-06,,,,,0.018222982998850057,0.0005740670003433479,0.0,0.0001492040009907214,
1298.0,12.572957038879395,,41568.0,,1455,,,,,0.06873361800171551,465.5654820789634,,,,1680630592.0,,,,,,0.04801035700074863,,,,0.0001,,,,,,,,157,0.00087271300071734,1.9090002751909196e-06,,,,,0.01901501899919822,0.0006726520005031489,0.0,0.0001609680002729874,
1299.0,12.887292861938477,,41600.0,,1456,,,,,0.06961586800025543,459.6653165321818,,,,1680630592.0,,,,,,0.04966316500031098,,,,0.0001,,,,,,,,157,0.001000619000478764,1.688998963800259e-06,,,,,0.018233226999655017,0.0005482520009536529,0.0,0.00016891599989321548,
1300.0,12.807427406311035,,41632.0,,1457,,,,,0.06851749199995538,467.03402395436245,,,,1680630592.0,,,,,,0.049028837000150816,,,,0.0001,,,,,,,,157,0.0005195479989197338,1.6440008039353415e-06,,,,,0.018265775999680045,0.0005461500004457776,0.0,0.00015553699995507486,
,,15610.0,,0.09919744559986411,1458,204804.968448,0.0,1179573.0,0.0,,,3.0,893952.0,5233.770496,1680630592.0,0.0,0.7560000000000286,3340.06272,27782.836224,,,6.5919999999999845,1944.0,651.329536,,864593.0,11599.0,2.719744,5.766666666666667,0.0,0.12669685817617,5.933333333333334,157,,,4507.283456,,0.0,46.29628681318945,0.01846656399902713,0.0006469209984061308,,0.00014970099982747342,6.333333333333332
1301.0,12.692145347595215,,41664.0,,1459,,,,,0.06909666299725359,463.11932605590397,,,,1680630592.0,,,,,,0.04892278700026509,,,,0.0001,,,,,,,,157,0.0009088719998544548,1.8179998733103275e-06,,,,,,,0.0,,
1302.0,12.503691673278809,,41696.0,,1460,,,,,0.06896433399924717,464.0079609896518,,,,1680630592.0,,,,,,0.04885527400074352,,,,0.0001,,,,,,,,157,0.0005726759991375729,1.4969991752877831e-06,,,,,0.01868882499911706,0.0006914810001035221,0.0,0.00015458100097021088,
1303.0,12.692259788513184,,41728.0,,1461,,,,,0.06866241100033221,466.0483011562931,,,,1680630592.0,,,,,,0.04861555500065151,,,,0.0001,,,,,,,,157,0.0010241540003335103,1.8409991753287613e-06,,,,,0.018284822999703465,0.000583345001359703,0.0,0.0001526929991086945,
1304.0,12.695878982543945,,41760.0,,1462,,,,,0.06946094399972935,460.6905428772273,,,,1680630592.0,,,,,,0.04992367100021511,,,,0.0001,,,,,,,,157,0.0007534670003224164,1.7839993233792484e-06,,,,,0.01806108999880962,0.0005679940004483797,0.0,0.0001529380006104475,
1305.0,12.648163795471191,,41792.0,,1463,,,,,0.06886303000283078,464.6905603585053,,,,1680630593.0,,,,,,0.04892806500174629,,,,0.0001,,,,,,,,158,0.0009481710003456101,1.8270002328790724e-06,,,,,0.018230465000669938,0.0005953069994575344,0.0,0.0001591950003785314,
1306.0,12.64916706085205,,41824.0,,1464,,,,,0.06904268599646457,463.48138891407854,,,,1680630593.0,,,,,,0.04942857399873901,,,,0.0001,,,,,,,,158,0.0007948509992274921,1.7069996829377487e-06,,,,,0.018094705999828875,0.0005555139996431535,0.0,0.0001673339993431,
1307.0,12.729687690734863,,41856.0,,1465,,,,,0.069161110001005,462.68777351223827,,,,1680630593.0,,,,,,0.04881068199938454,,,,0.0001,,,,,,,,158,0.0009667920003266772,2.025000867433846e-06,,,,,0.01856522100024449,0.0006380009999702452,0.0,0.00017838900021160953,
1308.0,12.603973388671875,,41888.0,,1466,,,,,0.06840126399947621,467.8276120781195,,,,1680630593.0,,,,,,0.04883281700131192,,,,0.0001,,,,,,,,158,0.0007506719994125888,1.6670001059537753e-06,,,,,0.018101587000273867,0.0005261809983494459,0.0,0.00018834000002243556,
1309.0,12.545207977294922,,41920.0,,1467,,,,,0.06952213200020196,460.2850787128772,,,,1680630593.0,,,,,,0.04972526099845709,,,,0.0001,,,,,,,,158,0.0008670699990034336,1.7930015019373968e-06,,,,,0.018159043000196107,0.0005972290000499925,0.0,0.00017173600099340547,
,,15715.0,,0.09701644665288021,1468,204805.148672,0.0,1186357.0,0.0,,,3.0,900351.0,5233.770496,1680630593.0,0.0,0.7599999999999909,3340.06272,27782.836224,,,6.632000000000005,1954.0,651.329536,,870296.0,11629.0,2.719744,5.766666666666667,0.0,0.04086919588971135,5.933333333333334,158,,,4506.68544,,0.0,50.32837128029946,0.019238174998463364,0.0006848270004411461,,0.0002031479998549912,6.333333333333332
1310.0,12.631354331970215,,41952.0,,1469,,,,,0.06949131200053671,460.4892191379672,,,,1680630593.0,,,,,,0.04850744700161158,,,,0.0001,,,,,,,,158,0.0008560940004826989,1.6209996829275042e-06,,,,,,,0.0,,
1311.0,12.548563957214355,,41984.0,,1470,,,,,0.06951149899578013,460.3554873984611,,,,1680630593.0,,,,,,0.04951293999874906,,,,0.0001,,,,,,,,158,0.0009542939988023136,1.5709993022028357e-06,,,,,0.018293732000529417,0.0005735159993491834,0.0,0.00017544599904795177,
1312.0,12.59956169128418,,42016.0,,1471,,,,,0.06885578899891698,464.7394280893844,,,,1680630593.0,,,,,,0.04949528699944494,,,,0.0001,,,,,,,,158,0.000749917000575806,1.848999090725556e-06,,,,,0.017926512000485673,0.0005372689993237145,0.0,0.00014495499999611638,
1313.0,12.679571151733398,,42048.0,,1472,,,,,0.06894802100214292,464.11774456884604,,,,1680630593.0,,,,,,0.04885253000065859,,,,0.0001,,,,,,,,158,0.001040199998897151,1.8010014173341915e-06,,,,,0.018336420000196085,0.0005596089995378861,0.0,0.00015746100143587682,
1314.0,12.70925521850586,,42080.0,,1473,,,,,0.06934566099880612,461.45641326500476,,,,1680630593.0,,,,,,0.04949101899910602,,,,0.0001,,,,,,,,158,0.0007384359996649437,1.5659989003324881e-06,,,,,0.018400770000880584,0.0005523540003196103,0.0,0.00016151599993463606,
1315.0,12.701302528381348,,42112.0,,1474,,,,,0.06869343400103389,465.8378266475712,,,,1680630594.0,,,,,,0.04851339500055474,,,,0.0001,,,,,,,,159,0.0008569599995098542,2.0170009520370513e-06,,,,,0.01854026699948008,0.0006324080004560528,0.0,0.00014838700008112937,
1316.0,12.646093368530273,,42144.0,,1475,,,,,0.06953674700162082,460.18833753114905,,,,1680630594.0,,,,,,0.049291725999864866,,,,0.0001,,,,,,,,159,0.00090199899932486,1.5880013961577788e-06,,,,,0.018618070000229636,0.000572745000681607,0.0,0.00015061900012369733,
1317.0,12.678013801574707,,42176.0,,1476,,,,,0.06906736299788463,463.31579216337076,,,,1680630594.0,,,,,,0.04946788800043578,,,,0.0001,,,,,,,,159,0.0008706139997229911,1.6809990484034643e-06,,,,,0.018081150999933016,0.0004945109994878294,0.0,0.0001515179992566118,
1318.0,12.669590950012207,,42208.0,,1477,,,,,0.06916942499992729,462.632152862824,,,,1680630594.0,,,,,,0.049158438998347265,,,,0.0001,,,,,,,,159,0.0008803290002106223,2.0380011847009882e-06,,,,,0.01836286900106643,0.000591567999435938,0.0,0.0001741819996823324,
,,15809.0,,0.10335420891087953,1478,204803.641344,0.0,1192261.0,0.0,,,3.0,906564.0,5233.770496,1680630594.0,0.0,0.76400000000001,3340.06272,27782.836224,,0.04919574400082638,6.683999999999969,1964.0,651.329536,,876182.0,11668.0,2.719744,5.766666666666667,0.0,0.04086597804448233,5.933333333333334,159,,1.8099999579135329e-06,4508.598272,,0.0,55.03724564644975,0.01844173400058935,0.0006311110009846743,,0.00015697300113970414,6.333333333333332
1319.0,12.646369934082031,,42240.0,,1479,,,,,0.06946463600434072,460.6660574454083,,,,1680630594.0,,,,,,,,,,0.0001,,,,,,,,159,0.001037264000842697,,,,,,,,0.0,,
1320.0,12.549779891967773,,42272.0,,1480,,,,,0.06933227599802194,461.5455001205061,,,,1680630594.0,,,,,,0.04768657299973711,,,,0.0001,,,,,,,,159,0.0008913319998100633,1.491000148234889e-06,,,,,0.02004765199853864,0.0005523330000869464,0.0,0.00015289499970094766,
1321.0,12.746706008911133,,42304.0,,1481,,,,,0.06939674200111767,461.1167480958201,,,,1680630594.0,,,,,,0.05026364600053057,,,,0.0001,,,,,,,,159,0.0007487340008083265,1.5469995560124516e-06,,,,,0.01772122500005935,0.0005083260002720635,0.0,0.00015326399989135098,
1322.0,12.692960739135742,,42336.0,,1482,,,,,0.07015990400213923,456.10096614476976,,,,1680630594.0,,,,,,0.049488260001453455,,,,0.0001,,,,,,,,159,0.0007952729993121466,1.627000528969802e-06,,,,,0.01919461600118666,0.0005227399997238535,0.0,0.00015738799993414432,
1323.0,12.7227783203125,,42368.0,,1483,,,,,0.0693001049967279,461.7597621462612,,,,1680630594.0,,,,,,0.050190709000162315,,,,0.0001,,,,,,,,159,0.000532827998540597,1.5799996617715806e-06,,,,,0.017919488998813904,0.0005065320001449436,0.0,0.0001489669994043652,
1324.0,12.598797798156738,,42400.0,,1484,,,,,0.06887948099938512,464.57957487057223,,,,1680630595.0,,,,,,0.04901511599928199,,,,0.0001,,,,,,,,160,0.0005743180008721538,1.4109991752775386e-06,,,,,0.018507099000999006,0.000630288999673212,0.0,0.00015124799938348588,
1325.0,12.536070823669434,,42432.0,,1485,,,,,0.06844181900123658,467.5504021806001,,,,1680630595.0,,,,,,0.049494762999529485,,,,0.0001,,,,,,,,160,0.0005460990014398703,1.3980006769998e-06,,,,,0.017718975999741815,0.0004888809999101795,0.0,0.0001917019999382319,
1326.0,12.724076271057129,,42464.0,,1486,,,,,0.06914838499869802,462.7729194340912,,,,1680630595.0,,,,,,0.05002295899976161,,,,0.0001,,,,,,,,160,0.0006663229996775044,1.860998963820748e-06,,,,,0.017818347998399986,0.0004943370004184544,0.0,0.00014455700147664174,
1327.0,12.632708549499512,,42496.0,,1487,,,,,0.06981154900313413,458.3768797131745,,,,1680630595.0,,,,,,0.047830335000980995,,,,0.0001,,,,,,,,160,0.0018173340013163397,1.7149995983345434e-06,,,,,0.019118074000289198,0.0008114230004139245,0.0,0.00023266800053534098,
1328.0,12.704792022705078,,42528.0,,1488,,,,,0.06951022499924875,460.36392488077615,,,,1680630595.0,,,,,,0.04780681999909575,,,,0.0001,,,,,,,,160,0.0005961670012766263,1.6609992599114776e-06,,,,,0.020014890998936608,0.0006747679999534739,0.0,0.0004159180007263785,
,,15902.0,,0.8333288832347028,1489,204800.782336,0.0,1198187.0,0.0,,,3.0,911712.0,5233.770496,1680630595.0,0.0,0.7690000000000055,3340.06272,27782.836224,,,6.740000000000009,1978.0,651.329536,,880565.0,11857.0,2.719744,5.766666666666667,0.0,0.12666726713900242,5.966666666666667,160,,,4510.625792,,0.0,48.749683805516725,,,,0.00015925000116112642,6.366666666666666
1329.0,12.74470329284668,,42560.0,,1490,,,,,0.06890438399932464,464.41166936945035,,,,1680630595.0,,,,,,0.04651891299909039,,,,0.0001,,,,,,,,160,0.0006718039985571522,1.6089998098323122e-06,,,,,0.020927981000568252,0.0006248270001378842,0.0,,
1330.0,12.61868953704834,,42592.0,,1491,,,,,0.06966254700091667,459.35730715643973,,,,1680630595.0,,,,,,0.04843176400027005,,,,0.0001,,,,,,,,160,0.0005505310000444297,1.6640005924273282e-06,,,,,0.019238666000092053,0.000667291000354453,0.0,0.0007726309995632619,
1331.0,12.53633975982666,,42624.0,,1492,,,,,0.06961024600241217,459.70244091496414,,,,1680630595.0,,,,,,0.048870868000449263,,,,0.0001,,,,,,,,160,0.0006178250005177688,1.594000423210673e-06,,,,,0.01867799499996181,0.0005997280004521599,0.0,0.0008422360006079543,
1332.0,12.756138801574707,,42656.0,,1493,,,,,0.06881392599825631,465.022152649899,,,,1680630595.0,,,,,,0.04801118900104484,,,,0.0001,,,,,,,,160,0.0005071189989394043,1.553999027237296e-06,,,,,0.01928677800060541,0.0006397209999704501,0.0,0.00036756499866896775,
1333.0,12.730793952941895,,42688.0,,1494,,,,,0.06967795199852844,459.25574851390326,,,,1680630596.0,,,,,,0.04843651699957263,,,,0.0001,,,,,,,,161,0.0014248509996832581,1.5730001905467361e-06,,,,,0.018943585999295465,0.0006988889999774983,0.0,0.00017253599980904255,
1334.0,12.728236198425293,,42720.0,,1495,,,,,0.06885640599830367,464.7352637137109,,,,1680630596.0,,,,,,0.047939076999682584,,,,0.0001,,,,,,,,161,0.0005462850003823405,1.5819987311260775e-06,,,,,0.018975720999151235,0.0005438980006147176,0.0,0.0008498429997416679,
1335.0,12.787760734558105,,42752.0,,1496,,,,,0.06991384200046014,457.7062150266237,,,,1680630596.0,,,,,,0.04927500499979942,,,,0.0001,,,,,,,,161,0.0006949210001039319,1.8299997464055195e-06,,,,,0.018480713999451837,0.0005649770009767963,0.0,0.0008963950003817445,
1336.0,12.616887092590332,,42784.0,,1497,,,,,0.06892696300019452,464.25953802592016,,,,1680630596.0,,,,,,0.04700408099961351,,,,0.0001,,,,,,,,161,0.0009630589993321337,1.743999746395275e-06,,,,,0.020060180000655237,0.0007068350005283719,0.0,0.0001910640003188746,
1337.0,12.78162670135498,,42816.0,,1498,,,,,0.0702760659987689,455.34705941793294,,,,1680630596.0,,,,,,0.04898485599915148,,,,0.0001,,,,,,,,161,0.0009199859996442683,1.4569995983038098e-06,,,,,0.018900780001786188,0.000564685999052017,0.0,0.0009043009995366447,
,,15990.0,,0.14757908334257774,1499,204797.878272,0.0,1205161.0,0.0,,,3.0,917396.0,5233.770496,1680630596.0,0.0,0.7730000000000246,3340.06272,27782.836224,,,6.783999999999992,1988.0,651.329536,,885553.0,12141.0,2.719744,5.766666666666667,0.0,0.04087222949562764,5.966666666666667,161,,,4514.746368,,0.0,43.743854865108496,0.019128190999254002,0.0005549630004679784,,0.00015257899940479547,6.366666666666666
1338.0,12.763020515441895,,42848.0,,1500,,,,,0.0691490649987827,462.76836860430905,,,,1680630596.0,,,,,,0.048049361999801476,,,,0.0001,,,,,,,,161,0.001262271000086912,1.698999767540954e-06,,,,,,,0.0,,
1339.0,12.795110702514648,,42880.0,,1501,,,,,0.0691219620002812,462.9498219374881,,,,1680630596.0,,,,,,0.04918645399993693,,,,0.0001,,,,,,,,161,0.0006024189988238504,1.9740000425372273e-06,,,,,0.018580518000817392,0.0005407759999798145,0.0,0.00020982100068067666,
1340.0,12.686824798583984,,42912.0,,1502,,,,,0.06897709700024279,463.922104461534,,,,1680630596.0,,,,,,0.04781521699987934,,,,0.0001,,,,,,,,161,0.0009628610005165683,1.7620004655327648e-06,,,,,0.019380005998755223,0.0006586609997611959,0.0,0.00015859000086493324,
1341.0,12.713398933410645,,42944.0,,1503,,,,,0.06986141700326698,458.04968425566807,,,,1680630596.0,,,,,,0.0482777069992153,,,,0.0001,,,,,,,,161,0.0007665890007046983,1.9190010789316148e-06,,,,,0.019979479000539868,0.0006679260004602838,0.0,0.00016779700126789976,
1342.0,12.668512344360352,,42976.0,,1504,,,,,0.06952535600066767,460.2637345674677,,,,1680630597.0,,,,,,0.04786709600011818,,,,0.0001,,,,,,,,162,0.00158377899970219,1.5950008673826233e-06,,,,,0.019366919001186034,0.0005361409985198407,0.0,0.0001698260002740426,
1343.0,12.628618240356445,,43008.0,,1505,,,,,0.06861960800233646,466.33900909067296,,,,1680630597.0,,,,,,0.049005453000063426,,,,0.0001,,,,,,,,162,0.000906135001059738,1.8310001905774698e-06,,,,,0.017995801999859395,0.0005326250011421507,0.0,0.00017776200002117548,
