02_timing/step_time_s,02_timing/forward_time_s,01_general/step_based_sps,disk/time/disk_busy_time_sys_s,cpu/interrupts/interrupts_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,process/memory/resident_set_size_proc_MB,_timestamp,01_general/lr,01_general/minibatch_loss,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,memory/total_memory_sys_MB,01_general/dataset_iteration_count,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_five_min_percent,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,01_general/locally_processed_samples,_step,02_timing/backward_time_s,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,process/voluntary_proc_ctx_switches,01_general/step,02_timing/opt_step_time_s,02_timing/loss_calc_time_s,disk/time/disk_write_time_sys_s,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,cpu/logical_core_count,memory/available_memory_sys_MB,memory/used_memory_sys_percent,process/involuntary_proc_ctx_switches,disk/counter/disk_write_sys_count,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB
0.16992013199978828,0.017068336000193085,188.32377084099647,,,,,,,1680627120.0,0.0001,7.2882080078125,,,0.0027361419997760095,,0.0,,,,,1504.0,69,0.14713215400024637,,,,46.0,1.8379996618023142e-06,0.0004432679997989908,,0.002538394000112021,,,,22,,,,,,,,,
0.1679596699987087,0.01687160499932361,190.52192708074514,,,,,,,1680627120.0,0.0001,7.2786865234375,,,0.0030281579993243213,,0.0,,,,,1536.0,70,0.14512203100002807,,,,47.0,2.425000275252387e-06,0.000471903999823553,,0.0024635469999338966,,,,22,,,,,,,,,
,0.016848496999955387,,0.3199999999999932,63806.0,0.0,8.9,0.0,3834.2656,1680627120.0,,,4.566666666666666,27130.22464,,,,868.225024,4.933333333333334,4400.975872,0.0,,71,0.1434939820001091,0.0,51682.0,671.0,,1.9270000848337077e-06,0.0004349729997557006,0.117999999999995,0.0025033440006154706,0.0,0.016347876697628938,83.79561589528984,22,,204815.282176,3.0,156.0,167.0,5526.941696,67528.0,0.14870341550665525,2.719744
0.16612783500022488,,192.62274741590826,,,,,,,1680627120.0,0.0001,7.6488037109375,,,0.002845111999704386,,0.0,,,,,1568.0,72,,,,,48.0,,,,,,,,22,,,,,,,,,
0.16590949399869714,0.017055951999282115,192.87624372027372,,,,,,,1680627121.0,0.0001,7.4776611328125,,,0.0028754679997291532,,0.0,,,,,1600.0,73,0.14308213200001774,,,,49.0,2.026999936788343e-06,0.00044261899984121555,,0.002451295999890135,,,,23,,,,,,,,,
0.1674202679996597,0.01726557199981471,191.13575902330442,,,,,,,1680627121.0,0.0001,7.15478515625,,,0.0027007359994968283,,0.0,,,,,1632.0,74,0.14438706100008858,,,,50.0,1.8199998521595262e-06,0.00046038600066822255,,0.0026046929997392,,,,23,,,,,,,,,
,0.017058265000741812,,0.339999999999975,66045.0,0.0,8.9,0.0,3834.269696,1680627121.0,,,4.566666666666666,27130.22464,,,,868.22912,4.933333333333334,4402.700288,0.0,,75,0.14146566799990978,0.0,55183.0,694.0,,1.6950007193372585e-06,0.00043806000030599535,0.11899999999997135,0.0025418220002393355,0.0,0.016347612239651324,91.34304971103727,23,,204813.062144,3.0,162.0,171.0,5526.949888,70606.0,0.057559878855566224,2.719744
0.16450387300119473,,194.52429548432332,,,,,,,1680627121.0,0.0001,7.2713623046875,,,0.00299836299927847,,0.0,,,,,1664.0,76,,,,,51.0,,,,,,,,23,,,,,,,,,
0.16554108199943585,0.01720320700042066,193.30549017499507,,,,,,,1680627122.0,0.0001,7.1058349609375,,,0.0028408950001903577,,0.0,,,,,1696.0,77,0.14254212400010147,,,,52.0,1.7689999367576092e-06,0.00044274499941820977,,0.002510341999368393,,,,24,,,,,,,,,
0.16804031399806263,0.017124659999353753,190.43049396092496,,,,,,,1680627122.0,0.0001,7.5184326171875,,,0.0029272949996084208,,0.0,,,,,1728.0,78,0.1450265949997629,,,,53.0,2.4259998099296354e-06,0.00044689199967251625,,0.0025124459998551174,,,,24,,,,,,,,,
,0.017028641999786487,,0.35599999999999454,68321.0,0.0,8.433333333333334,0.0,3834.2656,1680627122.0,,,4.566666666666666,27130.22464,,,,868.225024,4.9,4408.000512,0.0,,79,0.14298863700059883,0.0,57929.0,712.0,,1.606000296305865e-06,0.0004239900008542463,0.12000000000000455,0.00245041800008039,0.0,0.01634795058979998,88.51253804273395,24,,204807.749632,3.0,171.0,175.0,5526.953984,73604.0,0.14670848820708104,2.719744
0.1656392280019645,,193.1909511170897,,,,,,,1680627122.0,0.0001,7.1527099609375,,,0.002745935000348254,,0.0,,,,,1760.0,80,,,,,54.0,,,,,,,,24,,,,,,,,,
0.16564244700020936,0.016988559999845165,193.18719675735989,,,,,,,1680627123.0,0.0001,7.295654296875,,,0.002778277999823331,,0.0,,,,,1792.0,81,0.14298264799981553,,,,55.0,1.6170006347238086e-06,0.0004373840001790086,,0.0024539599999116035,,,,25,,,,,,,,,
0.1685080180013756,0.0172193589996823,189.90194282469557,,,,,,,1680627123.0,0.0001,7.0618896484375,,,0.002769989000626083,,0.0,,,,,1824.0,82,0.14544741599911504,,,,56.0,2.1130008462932892e-06,0.00044268000056035817,,0.0026264610005455324,,,,25,,,,,,,,,
,0.016876800000318326,,0.3720000000000141,71110.0,0.0,8.433333333333334,0.0,3834.269696,1680627123.0,,,4.566666666666666,27130.486784,,,,868.22912,4.9,4411.748352,0.0,,83,0.14236720200005948,0.0,60250.0,735.0,,1.7170004866784438e-06,0.0004340590003266698,0.1209999999999809,0.0024607579998701112,0.0,0.0163480283717543,104.98374144277304,25,,204803.9936,3.0,182.0,179.0,5527.22432,77394.0,0.06282975160937536,2.719744
0.16506648100130406,,193.86128428912951,,,,,,,1680627123.0,0.0001,6.9259033203125,,,0.002925945000242791,,0.0,,,,,1856.0,84,,,,,57.0,,,,,,,,25,,,,,,,,,
0.16538121500070702,0.01711887200053752,193.49235038491645,,,,,,,1680627124.0,0.0001,7.2799072265625,,,0.002700607999940985,,0.0,,,,,1888.0,85,0.14263314199979504,,,,58.0,1.696000254014507e-06,0.00044079899998905603,,0.0024860980001903954,,,,26,,,,,,,,,
0.16850757199972577,0.01687960699928226,189.90244545243388,,,,,,,1680627124.0,0.0001,7.3232421875,,,0.002890173000196228,,0.0,,,,,1920.0,86,0.14582496700040792,,,,59.0,1.5519999578827992e-06,0.0004354390002845321,,0.0024758339995969436,,,,26,,,,,,,,,
,0.01713629799996852,,0.3919999999999959,73596.0,0.0,8.433333333333334,0.0,3834.32704,1680627124.0,,,4.566666666666666,27130.486784,,,,868.225024,4.9,4410.789888,0.0,,87,0.14341532500020548,0.0,62306.0,755.0,,1.624000105948653e-06,0.00045829899954696884,0.12599999999997635,0.0025845549998848583,0.0,0.11035504589396046,88.04331359750745,26,,204805.001216,3.0,189.0,190.0,5527.232512,80724.0,0.14946307322938537,2.719744
0.1663271919996987,,192.39187300208837,,,,,,,1680627124.0,0.0001,6.9522705078125,,,0.002731090999986918,,0.0,,,,,1952.0,88,,,,,60.0,,,,,,,,26,,,,,,,,,
0.1652598990003753,0.017022242000166443,193.6343916071698,,,,,,,1680627125.0,0.0001,7.38671875,,,0.002901332999499573,,0.0,,,,,1984.0,89,0.14231876600024407,,,,61.0,1.973000507859979e-06,0.00044981199971516617,,0.0025657730002421886,,,,27,,,,,,,,,
0.1677192549996107,0.0170279500007382,190.79502827552074,,,,,,,1680627125.0,0.0001,7.4873046875,,,0.002802345000418427,,0.0,,,,,2016.0,90,0.14492997199977253,,,,62.0,1.7339998521492817e-06,0.00043187399933231063,,0.0025253799994970905,,,,27,,,,,,,,,
,0.01738490699972317,,0.40800000000001546,76248.0,0.0,8.433333333333334,0.0,3834.331136,1680627125.0,,,4.566666666666666,27130.486784,,,,868.22912,4.9,4414.038016,0.0,,91,0.14284595000026457,0.0,66408.0,777.0,,1.7270003809244372e-06,0.00045356999999057734,0.1269999999999527,0.0024288209997394006,0.0,0.01634755391334576,109.32656565503896,27,,204801.363968,3.0,196.0,194.0,5527.236608,84614.0,0.07652539030542482,2.719744
0.16599768000014592,,192.773778524928,,,,,,,1680627125.0,0.0001,7.3779296875,,,0.002882705000047281,,0.0,,,,,2048.0,92,,,,,63.0,,,,,,,,27,,,,,,,,,
0.16512278099980904,0.017256457000257797,193.79518565664787,,,,,,,1680627126.0,0.0001,7.120361328125,,,0.0029734079998888774,,0.0,,,,,2080.0,93,0.14186139899993577,,,,64.0,1.6859994502738118e-06,0.0004483319999053492,,0.002581499000370968,,,,28,,,,,,,,,
0.1686400139997204,0.017032517000188818,189.7533049306617,,,,,,,1680627126.0,0.0001,6.9432373046875,,,0.002648066999427101,,0.0,,,,,2112.0,94,0.1460340730000098,,,,65.0,1.7599995771888644e-06,0.0004456120004761033,,0.0024779850000413717,,,,28,,,,,,,,,
,0.017033209999681276,,0.42399999999997817,79028.0,0.0,8.433333333333334,0.0,3834.32704,1680627126.0,,,4.566666666666666,27130.486784,,,,868.225024,4.9,4412.137472,0.0,,95,0.14424184000017704,0.0,70083.0,798.0,,1.651000275160186e-06,0.0005030699994676979,0.1279999999999859,0.002557367000008526,0.0,0.016348191716267613,96.72505812495717,28,,204803.813376,3.0,204.0,198.0,5527.2448,88693.0,0.15064603223929415,2.719744
0.16722839399972145,,191.35506378213083,,,,,,,1680627126.0,0.0001,7.20166015625,,,0.0028912560001117527,,0.0,,,,,2144.0,96,,,,,66.0,,,,,,,,28,,,,,,,,,
0.16659382400030154,0.01718713199988997,192.0839514431344,,,,,,,1680627127.0,0.0001,7.35791015625,,,0.0030241490003390936,,0.0,,,,,2176.0,97,0.14338033300009556,,,,67.0,1.5589994291076437e-06,0.00045783700079482514,,0.0025428139997529797,,,,29,,,,,,,,,
0.16712932999962504,0.016924190999816346,191.46848730903062,,,,,,,1680627127.0,0.0001,7.0814208984375,,,0.002608585999951174,,0.0,,,,,2208.0,98,0.1446583990000363,,,,68.0,1.5280002116924152e-06,0.00043184599962842185,,0.0025047799999811104,,,,29,,,,,,,,,
,0.016807408000204305,,0.4399999999999977,82497.0,0.0,8.033333333333333,0.0,3834.331136,1680627127.0,,,4.533333333333333,27130.486784,,,,868.22912,4.866666666666666,4393.295872,0.0,,99,0.14250656300009723,0.0,75955.0,823.0,,1.8029995771939866e-06,0.0004328700006226427,0.12899999999996226,0.002438661999804026,0.0,0.016347865023245187,153.66248372734628,29,,204823.150592,3.0,213.0,202.0,5527.252992,94039.0,0.38506885203184343,2.719744
0.1652587480002694,,193.6357402389847,,,,,,,1680627127.0,0.0001,7.12548828125,,,0.0030714419999640086,,0.0,,,,,2240.0,100,,,,,69.0,,,,,,,,29,,,,,,,,,
0.1651729699997304,0.01720878900050593,193.73629958977082,,,,,,,1680627128.0,0.0001,7.156494140625,,,0.0025968109994209954,,0.0,,,,,2272.0,101,0.14238757099974464,,,,70.0,1.5000005078036338e-06,0.0004515919999903417,,0.0025267069995607017,,,,30,,,,,,,,,
0.16815813900120702,0.016967070000646345,190.29706316962933,,,,,,,1680627128.0,0.0001,7.1090087890625,,,0.002867017000426131,,0.0,,,,,2304.0,102,0.14532752000013716,,,,71.0,2.2070007617003284e-06,0.0004352509995442233,,0.0025590739996914635,,,,30,,,,,,,,,
,0.0169290980002188,,0.45999999999997954,84693.0,0.0,8.033333333333333,0.0,3834.548224,1680627128.0,,,4.533333333333333,27149.76256,,,,868.175872,4.866666666666666,4414.554112,0.0,,103,0.14318290699975478,0.0,79337.0,845.0,,1.59599949256517e-06,0.0004435499995452119,0.132000000000005,0.0025861650001388625,0.0,0.08991447689062174,100.23482126844965,30,,204801.39264,3.0,230.0,209.0,5527.257088,97054.0,0.20256301184669803,2.719744
0.16713402799905452,,191.46310528805674,,,,,,,1680627128.0,0.0001,7.4315185546875,,,0.003990711999904306,,0.0,,,,,2336.0,104,,,,,72.0,,,,,,,,30,,,,,,,,,
0.1655636819996289,0.016762950999691384,193.27910332455477,,,,,,,1680627129.0,0.0001,6.9896240234375,,,0.002810011999827111,,0.0,,,,,2368.0,105,0.14310549199944944,,,,73.0,1.6040003174566664e-06,0.00045437900007527787,,0.002429244000268227,,,,31,,,,,,,,,
0.16903244799868844,0.016741020000154094,189.31276437674438,,,,,,,1680627129.0,0.0001,7.1597900390625,,,0.002637557000525703,,0.0,,,,,2400.0,106,0.1468286339995757,,,,74.0,1.339999471383635e-06,0.00042537899935268797,,0.0023985179996088846,,,,31,,,,,,,,,
,0.016733420000491606,,0.4800000000000182,86759.0,0.0,8.033333333333333,0.0,3834.597376,1680627129.0,,,4.533333333333333,27130.486784,,,,868.225024,4.866666666666666,4412.248064,0.0,,107,0.1445724839995819,0.0,82779.0,869.0,,1.7450001905672252e-06,0.00046483700043609133,0.14599999999995816,0.002418482000393851,0.0,0.1553122181409828,82.86729060198016,31,,204803.698688,3.0,237.0,233.0,5527.26528,99742.0,0.07910896801916262,2.719744
0.16708352000114246,,191.52098303759217,,,,,,,1680627129.0,0.0001,7.17236328125,,,0.002892552000048454,,0.0,,,,,2432.0,108,,,,,75.0,,,,,,,,31,,,,,,,,,
0.16564410000137286,0.016858504000083485,193.1852688972006,,,,,,,1680627130.0,0.0001,7.1785888671875,,,0.00288172399996256,,0.0,,,,,2464.0,109,0.14289578199986863,,,,76.0,1.6740004866733216e-06,0.00046718000066903187,,0.0025392360003024805,,,,32,,,,,,,,,
0.16769663199920615,0.01675440399958461,190.82076734940915,,,,,,,1680627130.0,0.0001,7.2646484375,,,0.0029440580001391936,,0.0,,,,,2496.0,110,0.14500697199946444,,,,77.0,1.6190006135730073e-06,0.0004347650001363945,,0.0025548139992679353,,,,32,,,,,,,,,
,0.016974426000160747,,0.4959999999999809,89255.0,0.0,8.033333333333333,0.0,3834.601472,1680627130.0,,,4.533333333333333,27130.486784,,,,868.22912,4.866666666666666,4404.59264,0.0,,111,0.14516319799986377,0.0,86154.0,889.0,,1.728999450278934e-06,0.00043571399965003366,0.14699999999999136,0.00249798299955728,0.0,0.01634788835750951,88.3606239644867,32,,204811.354112,3.0,244.0,237.0,5527.273472,103423.0,0.14589372832073044,2.719744
0.16800948599848198,,190.46543598311544,,,,,,,1680627130.0,0.0001,7.039306640625,,,0.002936435999799869,,0.0,,,,,2528.0,112,,,,,78.0,,,,,,,,32,,,,,,,,,
0.1666544560011971,0.017122992000622617,192.01406771727807,,,,,,,1680627131.0,0.0001,7.37451171875,,,0.0033323119996566675,,0.0,,,,,2560.0,113,0.14331886300078622,,,,79.0,1.4930001270840876e-06,0.0004364219994386076,,0.0024423740005659056,,,,33,,,,,,,,,
0.1671219169993492,0.017180501999973785,191.4769802462511,,,,,,,1680627131.0,0.0001,7.2037353515625,,,0.0035411869994277367,,0.0,,,,,2592.0,114,0.14351586200064048,,,,80.0,1.529999281046912e-06,0.0004398000000946922,,0.0024430359999314533,,,,33,,,,,,,,,
,0.0172487670006376,,0.5120000000000005,92539.0,0.0,8.033333333333333,0.0,3834.597376,1680627131.0,,,4.533333333333333,27130.486784,,,,868.225024,4.866666666666666,4436.504576,0.0,,115,0.14290829899982782,0.0,90580.0,905.0,,1.5590003386023454e-06,0.0004556280000542756,0.1479999999999677,0.0025644879997344106,0.0,0.01634785725243179,112.89304179934695,33,,204779.442176,3.0,267.0,241.0,5527.281664,108510.0,0.086009844663437,2.719744
0.16670485000122426,,191.9560228737496,,,,,,,1680627131.0,0.0001,7.29150390625,,,0.00352610900063155,,0.0,,,,,2624.0,116,,,,,81.0,,,,,,,,33,,,,,,,,,
0.16734562699912203,0.017252050999559287,191.2210111123363,,,,,,,1680627132.0,0.0001,7.1817626953125,,,0.0033802969992393628,,0.0,,,,,2656.0,117,0.14363998800035915,,,,82.0,1.993999831029214e-06,0.0004719680000562221,,0.0025993290000769775,,,,34,,,,,,,,,
0.1696645929996521,0.01719377099925623,188.607413215942,,,,,,,1680627132.0,0.0001,7.285888671875,,,0.0036460419996728888,,0.0,,,,,2688.0,118,0.14588934499988682,,,,83.0,1.8020000425167382e-06,0.00044495900056062965,,0.0024886740002330043,,,,34,,,,,,,,,
,0.017130024000834965,,0.5319999999999823,95125.0,0.0,7.933333333333333,0.0,3834.601472,1680627132.0,,,4.566666666666666,27130.486784,,,,868.22912,4.9,4432.236544,0.0,,119,0.14382328300052905,0.0,94716.0,922.0,,1.7640004443819635e-06,0.0004696139994848636,0.1490000000000009,0.0024857440002961084,0.0,0.01634795058979998,113.31495739846447,34,,204783.214592,3.0,289.0,245.0,5527.28576,112250.0,0.14327605717534073,2.719744
0.16686844900141296,,191.76782783981554,,,,,,,1680627132.0,0.0001,7.5330810546875,,,0.002958019999823591,,0.0,,,,,2720.0,120,,,,,84.0,,,,,,,,34,,,,,,,,,
0.16672329200082459,0.01696239400007471,191.93478977035633,,,,,,,1680627133.0,0.0001,7.150634765625,,,0.002703562000533566,,0.0,,,,,2752.0,121,0.1441225710004801,,,,85.0,2.0110001059947535e-06,0.00047866799923212966,,0.0024540860003980924,,,,35,,,,,,,,,
0.16750993599907815,0.017070932000024186,191.03344413059835,,,,,,,1680627133.0,0.0001,7.184814453125,,,0.0027503000001161126,,0.0,,,,,2784.0,122,0.14470114899995679,,,,86.0,1.6999993022182025e-06,0.0004279369995856541,,0.0025579180000931956,,,,35,,,,,,,,,
,0.01709560600011173,,0.5480000000000018,97374.0,0.0,7.933333333333333,0.0,3834.601472,1680627133.0,,,4.566666666666666,27130.486784,,,,868.225024,4.9,4432.007168,0.0,,123,0.144181784000466,0.0,98472.0,938.0,,1.520999830972869e-06,0.00043029599964938825,0.1519999999999868,0.00266480899972521,0.0,0.06130443551798221,91.47024089983425,35,,204783.939584,3.0,304.0,251.0,5527.293952,115364.0,0.05650704414694025,2.719744
0.1673269379998601,,191.24236887683176,,,,,,,1680627133.0,0.0001,7.4537353515625,,,0.0029529220000767964,,0.0,,,,,2816.0,124,,,,,87.0,,,,,,,,35,,,,,,,,,
0.16778054099904693,0.017104334000578092,190.7253356644128,,,,,,,1680627134.0,0.0001,6.98779296875,,,0.0029011729993726476,,0.0,,,,,2848.0,125,0.14483992900022713,,,,88.0,1.8499995348975062e-06,0.0004394389998196857,,0.0024938159995144815,,,,36,,,,,,,,,
0.16884402400046383,0.017198481000377797,189.52403077003243,,,,,,,1680627134.0,0.0001,7.1689453125,,,0.0029062949997751275,,0.0,,,,,2880.0,126,0.14580218999981298,,,,89.0,1.6140002117026597e-06,0.0004378630001156125,,0.0024975810001706122,,,,36,,,,,,,,,
,0.01717985699997371,,0.5720000000000027,99976.0,0.0,7.933333333333333,0.0,3834.605568,1680627134.0,,,4.566666666666666,27130.486784,,,,868.22912,4.9,4434.88256,0.0,,127,0.1435594909999054,0.0,102082.0,955.0,,1.3060007404419594e-06,0.0004401199994390481,0.1560000000000059,0.0024354529996344354,0.0,0.07355972284888553,98.92735518367517,36,,204781.064192,3.0,317.0,260.0,5527.302144,119002.0,0.1554922917490379,2.719744
0.16649965999931737,,192.1925846583182,,,,,,,1680627134.0,0.0001,7.18994140625,,,0.002883432999624347,,0.0,,,,,2912.0,128,,,,,90.0,,,,,,,,36,,,,,,,,,
0.16619075600101496,0.01727349900011177,192.54981907540375,,,,,,,1680627135.0,0.0001,7.324462890625,,,0.002658169000824273,,0.0,,,,,2944.0,129,0.14331409700025688,,,,91.0,1.7570000636624172e-06,0.000448445000074571,,0.0024947889996838057,,,,37,,,,,,,,,
0.16713428199909686,0.017646319999585103,191.4628143146175,,,,,,,1680627135.0,0.0001,7.3983154296875,,,0.002932461999989755,,0.0,,,,,2976.0,130,0.14346453699999984,,,,92.0,1.6659996617818251e-06,0.0004426220002642367,,0.0026466749995961436,,,,37,,,,,,,,,
,0.016926913000133936,,0.5880000000000223,102075.0,0.0,7.933333333333333,0.0,3834.601472,1680627135.0,,,4.566666666666666,27130.486784,,,,868.225024,4.9,4376.625152,0.0,,131,0.1451363060004951,0.0,105725.0,976.0,,1.983000402105972e-06,0.00043460600045364117,0.15699999999998226,0.002471135000632785,0.0,0.01634811392549892,81.26253898717235,37,,204838.825984,3.0,331.0,264.0,5527.30624,121732.0,0.12488586056756197,2.719744
0.1678304000024582,,190.66867504058442,,,,,,,1680627135.0,0.0001,7.1414794921875,,,0.002859457000340626,,0.0,,,,,3008.0,132,,,,,93.0,,,,,,,,37,,,,,,,,,
0.16673889300091105,0.017039221999766596,191.91683130477034,,,,,,,1680627136.0,0.0001,7.110595703125,,,0.0027403340000091703,,0.0,,,,,3040.0,133,0.1440980130000753,,,,94.0,1.955000698217191e-06,0.00043729600020014914,,0.0024220730001616175,,,,38,,,,,,,,,
0.16720689500016306,0.017378163000103086,191.3796676863642,,,,,,,1680627136.0,0.0001,7.0732421875,,,0.0028790239994123112,,0.0,,,,,3072.0,134,0.14400146099978883,,,,95.0,1.5450004866579548e-06,0.0004470590001801611,,0.002499643000192009,,,,38,,,,,,,,,
,0.01694762700026331,,0.603999999999985,104567.0,0.0,7.933333333333333,0.0,3834.605568,1680627136.0,,,4.566666666666666,27130.486784,,,,868.22912,4.9,4394.041344,0.0,,135,0.14542217700000037,0.0,109462.0,992.0,,1.7339998521492817e-06,0.0004455190000953735,0.15799999999995862,0.0026020519999292446,0.0,0.016347627802598862,97.03075412278687,38,,204821.409792,3.0,345.0,268.0,5527.310336,125352.0,0.1668447833409512,2.719744
0.16812476999984938,,190.33483287458873,,,,,,,1680627136.0,0.0001,7.263671875,,,0.0027056609997089254,,0.0,,,,,3104.0,136,,,,,96.0,,,,,,,,38,,,,,,,,,
0.1675788749998901,0.01710837599966908,190.95485633270295,,,,,,,1680627137.0,0.0001,7.201904296875,,,0.002949712999907206,,0.0,,,,,3136.0,137,0.14445925400013948,,,,97.0,1.7210004443768412e-06,0.00045322599999053637,,0.0026065849997394253,,,,39,,,,,,,,,
0.16685600800155953,0.0171237900003689,191.7821262971898,,,,,,,1680627137.0,0.0001,7.2333984375,,,0.00307245900057751,,0.0,,,,,3168.0,138,0.14370169599988003,,,,98.0,1.4950001059332862e-06,0.000439684000411944,,0.0025168840002152137,,,,39,,,,,,,,,
,0.017064411000319524,,0.6240000000000236,107118.0,0.0,7.833333333333334,0.0,3834.601472,1680627137.0,,,4.566666666666666,27130.486784,,,,868.225024,4.933333333333334,4403.064832,0.0,,139,0.14486806399963825,0.0,112984.0,1009.0,,1.6609992599114776e-06,0.0004426400000738795,0.16100000000000136,0.0025221500000043306,0.0,0.08582590346942458,90.27512085863312,39,,204812.705792,3.0,357.0,276.0,5527.310336,129028.0,0.05717735737935454,2.719744
0.16770212599931256,,190.81451597179617,,,,,,,1680627137.0,0.0001,7.060302734375,,,0.002803200000016659,,0.0,,,,,3200.0,140,,,,,99.0,,,,,,,,39,,,,,,,,,
0.16794275600113906,0.017283265000514803,190.5411150915194,,,,,,,1680627138.0,0.0001,7.3804931640625,,,0.0027569330004553194,,0.0,,,,,3232.0,141,0.14490907000072184,,,,100.0,1.5890000213403255e-06,0.00047350499971798854,,0.0025183939997077687,,,,40,,,,,,,,,
0.1679053659991041,0.017076296999221086,190.58354573474884,,,,,,,1680627138.0,0.0001,6.975830078125,,,0.0027578110002650646,,0.0,,,,,3264.0,142,0.14502361299946642,,,,101.0,1.641999915591441e-06,0.00045161700018070405,,0.0025943860000552377,,,,40,,,,,,,,,
,0.017140124999968975,,0.6440000000000055,109644.0,0.0,7.833333333333334,0.0,3834.605568,1680627138.0,,,4.566666666666666,27130.486784,,,,868.22912,4.933333333333334,4403.298304,0.0,,143,0.1446657319993392,0.0,116796.0,1024.0,,1.5860005078138784e-06,0.00044050999986211536,0.16199999999997772,0.0026183350000792416,0.0,0.016347491684075156,93.73729959801244,40,,204812.447744,3.0,371.0,280.0,5527.310336,132754.0,0.15858184442697026,2.719744
0.16769903999920643,,190.8180273432181,,,,,,,1680627138.0,0.0001,7.1922607421875,,,0.0028327519994491013,,0.0,,,,,3296.0,144,,,,,102.0,,,,,,,,40,,,,,,,,,
0.16693748499983485,0.018327377000787237,191.6885234016294,,,,,,,1680627139.0,0.0001,7.24365234375,,,0.0030070289994910127,,0.0,,,,,3328.0,145,0.1426168210000469,,,,103.0,1.7339998521492817e-06,0.0004575590000968077,,0.0025269649995607324,,,,41,,,,,,,,,
0.16814310500103602,0.01688463699974818,190.3140779980412,,,,,,,1680627139.0,0.0001,7.2076416015625,,,0.0027576550000958377,,0.0,,,,,3360.0,146,0.14556447199993272,,,,104.0,1.6590001905569807e-06,0.00044506400081445463,,0.002489618000254268,,,,41,,,,,,,,,
,0.016992345999824465,,0.6680000000000064,112014.0,0.0,7.833333333333334,0.0,3834.601472,1680627139.0,,,4.566666666666666,27130.486784,,,,868.225024,4.933333333333334,4404.625408,0.0,,147,0.1442428190002829,0.0,120010.0,1041.0,,1.5790001270943321e-06,0.00047358399933727924,0.16599999999999682,0.0024318879995917086,0.0,0.06539052675884188,80.68368830869369,41,,204810.77248,3.0,388.0,292.0,5527.310336,136122.0,0.06771335918946765,2.719744
0.16693175999898813,,191.6950974469686,,,,,,,1680627139.0,0.0001,6.8919677734375,,,0.002789543999824673,,0.0,,,,,3392.0,148,,,,,105.0,,,,,,,,41,,,,,,,,,
0.16744709799968405,0.017297069000051124,191.10513339598384,,,,,,,1680627140.0,0.0001,6.9700927734375,,,0.0028354180003589136,,0.0,,,,,3424.0,149,0.1442938949994641,,,,106.0,1.8549999367678538e-06,0.00045491999935620697,,0.002563941000516934,,,,42,,,,,,,,,
0.16729094199945393,0.017541306000566692,191.28351850696407,,,,,,,1680627140.0,0.0001,7.372802734375,,,0.002780467999400571,,0.0,,,,,3456.0,150,0.1438776360000702,,,,107.0,1.630000042496249e-06,0.000487090999740758,,0.0026028109996332205,,,,42,,,,,,,,,
,0.017013052000038442,,0.6840000000000259,114380.0,0.0,7.833333333333334,0.0,3834.605568,1680627140.0,,,4.566666666666666,27130.486784,,,,868.22912,4.933333333333334,4420.501504,0.0,,151,0.14665615400008392,0.0,123548.0,1057.0,,1.7069996829377487e-06,0.0004369270000097458,0.16800000000000637,0.0024674489995959448,0.0,0.016347375026341187,91.73487540656325,42,,204814.331904,3.0,401.0,296.0,5527.310336,139484.0,0.16578058197004164,2.719744
0.16949366799963173,,188.79761337202007,,,,,,,1680627140.0,0.0001,7.2449951171875,,,0.002918379000220739,,0.0,,,,,3488.0,152,,,,,108.0,,,,,,,,42,,,,,,,,,
0.1683531220005534,0.017107452000345802,190.07666516510938,,,,,,,1680627141.0,0.0001,6.9290771484375,,,0.0028395959998306353,,0.0,,,,,3520.0,153,0.14547673200013378,,,,109.0,1.8029995771939866e-06,0.00044323900056042476,,0.002484300000105577,,,,43,,,,,,,,,
0.16712898899913853,0.017068389000087336,191.4688779704456,,,,,,,1680627141.0,0.0001,7.1475830078125,,,0.002608678999422409,,0.0,,,,,3552.0,154,0.1445262979996187,,,,110.0,1.6229996617767029e-06,0.00045009699988440843,,0.002473903000463906,,,,43,,,,,,,,,
,0.01707661500040558,,0.6999999999999886,116901.0,0.0,7.833333333333334,0.0,3834.601472,1680627141.0,,,4.566666666666666,27130.486784,,,,868.225024,4.933333333333334,4409.417728,0.0,,155,,0.0,127731.0,1074.0,,,0.0004649960001188447,0.16899999999998272,0.0025912990004144376,0.0,0.016346597302268884,105.70103313806777,43,,204806.295552,3.0,414.0,300.0,5527.310336,143153.0,0.08667368167980224,2.719744
