_runtime,03_hivemind/num_peers,02_timing/forward_time_s,disk/time/disk_read_time_sys_s,cpu/load/avg_sys_load_one_min_percent,cpu/load/avg_sys_load_fifteen_min_percent,03_hivemind/global_epoch,02_timing/dataload_time_s,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,01_general/lr,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,cpu/load/avg_sys_load_five_min_percent,01_general/step,cpu/logical_core_count,process/memory/shared_memory_proc_MB,process/memory/dirty_pages_proc_count,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,_timestamp,02_timing/step_time_s,01_general/minibatch_loss,memory/used_memory_sys_MB,disk/time/disk_write_time_sys_s,process/memory/text_resident_set_proc_MB,02_timing/opt_step_time_s,memory/available_memory_sys_MB,disk/counter/disk_read_sys_count,disk/counter/disk_write_sys_count,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,_step,02_timing/loss_calc_time_s,memory/total_memory_sys_MB,disk/time/disk_busy_time_sys_s,02_timing/dataload_cuda_move_time_s,cpu/interrupts/soft_interrupts_count,02_timing/backward_time_s,cpu/interrupts/interrupts_count,01_general/dataset_iteration_count,process/memory/data_resident_set_proc_MB,process/memory/resident_set_size_proc_MB,process/memory/virtual_memory_size_proc_MB
208,,,0.0,2.90625,1.53125,,,8.0,4787888.0,,0.0,,9633.046528,7038.0,2.96875,,,2403.16416,0.0,168.54301950967235,452.1830887087915,1681395628.0,,,9638.629376,0.9549999999999272,2.854912,,234959.519744,0.0,897.0,2838.0,0.03671632251574175,498,,,2.5239999999998872,,1117815.0,,5722145.0,,0.0,6269.042688,41499.926528
209,,,0.0,2.90625,1.53125,,,8.0,4918805.0,,0.0,,9633.046528,7038.0,2.96875,,,2403.16416,0.0,373.6975025881008,456.72589323737026,1681395629.0,,,9641.250816,0.956000000000131,2.854912,,234956.890112,0.0,898.0,2838.0,0.004078961784876338,499,,,2.52800000000002,,1130614.0,,5793487.0,,0.0,6269.042688,41499.926528
210,,,0.0,2.90625,1.53125,,,8.0,5040547.0,,0.0,,9633.046528,7038.0,2.96875,,,2403.16416,0.0,511.0049785161959,488.8768074628701,1681395630.0,,,9663.848448,0.956000000000131,2.854912,,234934.304768,0.0,899.0,2838.0,0.004076050751400056,500,,,2.5319999999999254,,1144359.0,,5861440.0,,0.0,6269.042688,41499.926528
211,,,0.0,2.90625,1.53125,,,8.0,5128179.0,,0.0,,9633.046528,7038.0,2.96875,,,2403.16416,0.0,445.56682460855137,396.02176897054477,1681395631.0,,,9685.553152,0.9570000000003347,2.854912,,234912.60416,0.0,900.0,2838.0,0.004076598188302542,501,,,2.535999999999831,,1156282.0,,5912159.0,,0.0,6269.042688,41499.926528
212,,,0.0,2.90625,1.53125,,,8.0,5224318.0,,0.0,,9633.046528,7038.0,2.96875,,,2403.16416,0.0,343.9421762318286,343.4235271070532,1681395632.0,,,9693.323264,0.9570000000003347,2.854912,,234904.86272,0.0,901.0,2838.0,0.004074952452349022,502,,,2.5399999999999636,,1168497.0,,5966783.0,,0.0,6269.042688,41499.926528
213,,,0.0,2.796875,1.53125,,,8.1,5301106.0,,0.0,,9633.046528,7038.0,2.9375,,,2403.16416,0.0,353.98992857684357,378.50614313315305,1681395633.0,,,9698.729984,0.9580000000005384,2.854912,,234899.451904,0.0,902.0,2838.0,0.004074782404198155,503,,,2.548000000000002,,1179986.0,,6011692.0,,0.0,6269.042688,41499.926528
214,,,0.0,2.796875,1.53125,,,8.1,5360875.0,,0.0,,9633.046528,7038.0,2.9375,,,2403.16416,0.0,311.6576068104822,196.67616727941723,1681395634.0,,,9699.692544,0.9589999999998327,2.854912,,234898.489344,0.0,905.0,2838.0,0.028533045824647277,504,,,2.5599999999999454,,1189878.0,,6047333.0,,0.0,6269.042688,41499.926528
215,,,0.0,2.796875,1.53125,,,8.1,5425670.0,,0.0,,9633.046528,7038.0,2.9375,,,2403.16416,0.0,239.90396925247998,237.14275229680814,1681395635.0,,,9709.40416,0.9600000000000364,2.854912,,234888.777728,0.0,906.0,2838.0,0.004077783515666,505,,,2.563999999999851,,1200672.0,,6085731.0,,0.0,6269.042688,41499.926528
216,,,0.0,2.796875,1.53125,,,8.1,5475574.0,,0.0,,9633.046528,7038.0,2.9375,,,2403.16416,0.0,213.70454965478004,177.05305098708988,1681395636.0,,,9711.271936,0.9600000000000364,2.854912,,234886.905856,0.0,907.0,2838.0,0.004075841874309616,506,,,2.5679999999999836,,1209252.0,,6116007.0,,0.0,6269.042688,41499.926528
217,,,0.0,2.796875,1.53125,,,8.1,5502039.0,,0.0,,9633.046528,7038.0,2.9375,,,2403.16416,0.0,228.86916726604974,79.193026305568,1681395637.0,,,9717.170176,0.9610000000002401,2.854912,,234881.015808,0.0,908.0,2838.0,0.004076633979934408,507,,,2.571999999999889,,1217419.0,,6135733.0,,0.0,6269.042688,41499.926528
218,,,0.0,2.578125,1.53125,,,8.1,5549320.0,,0.0,,9633.046528,7038.0,2.890625,,,2403.16416,0.0,140.89399683996118,96.56215237044611,1681395638.0,,,9739.436032,0.9620000000004438,2.854912,,234858.745856,0.0,911.0,2838.0,0.028553193602064375,508,,,2.5799999999999272,,1224657.0,,6163241.0,,0.0,6269.042688,41499.926528
219,,,0.0,2.578125,1.53125,,,8.1,5577111.0,,0.0,,9633.046528,7038.0,2.890625,,,2403.16416,0.0,133.87962067756166,92.58870794303635,1681395639.0,,,9743.970304,0.9639999999999418,2.854912,,234854.211584,0.0,915.0,2838.0,0.06931940766488866,509,,,2.5879999999999654,,1230590.0,,6181121.0,,0.0,6269.042688,41499.926528
220,,,0.0,2.578125,1.53125,,,8.1,5606175.0,,0.0,,9633.046528,7038.0,2.890625,,,2403.16416,0.0,178.30964158982954,48.389820153428076,1681395640.0,,,9745.104896,0.9650000000001455,2.854912,,234853.076992,0.0,916.0,2838.0,0.004080190155557841,510,,,2.591999999999871,,1236854.0,,6200386.0,,0.0,6269.042688,41499.926528
221,,,0.0,2.578125,1.53125,,,8.1,5644329.0,,0.0,,9633.046528,7038.0,2.890625,,,2403.16416,0.0,90.29365748054333,109.20984494780838,1681395641.0,,,9756.778496,0.9650000000001455,2.854912,,234841.411584,0.0,917.0,2838.0,0.004078927889234896,511,,,2.5960000000000036,,1242249.0,,6222056.0,,0.0,6269.042688,41499.926528
222,,,0.0,2.578125,1.53125,,,8.1,5652917.0,,0.0,,9633.046528,7038.0,2.890625,,,2403.16416,0.0,28.489227160154346,7.375105591811751,1681395642.0,,,9756.033024,0.9660000000003492,2.854912,,234842.157056,0.0,918.0,2838.0,0.004076918400645715,512,,,2.599999999999909,,1243571.0,,6227060.0,,0.0,6269.042688,41499.926528
223,,,0.0,2.625,1.53125,,,8.1,5713362.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,148.47641103492103,130.9799526542364,1681395643.0,,,9763.295232,0.9660000000003492,2.854912,,234834.890752,0.0,919.0,2838.0,0.004077531878359747,513,,,2.604000000000042,,1252064.0,,6262231.0,,0.0,6269.042688,41499.926528
224,,,0.0,2.625,1.53125,,,8.1,5737356.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,181.36692363130746,56.18373239946626,1681395644.0,,,9767.97696,0.9679999999998472,2.854912,,234830.200832,0.0,922.0,2838.0,0.028516983330896334,514,,,2.6119999999998527,,1258057.0,,6278265.0,,0.0,6269.042688,41499.926528
225,,,0.0,2.625,1.53125,,,8.1,5811122.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,131.09596578524398,211.76680575974416,1681395645.0,,,9781.379072,0.9710000000004584,2.854912,,234816.802816,0.0,927.0,2838.0,0.06932187567897002,515,,,2.619999999999891,,1267568.0,,6319901.0,,0.0,6269.042688,41499.926528
226,,,0.0,2.625,1.53125,,,8.1,5817622.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,175.51346208534247,15.802088957330692,1681395646.0,,,9787.265024,0.9710000000004584,2.854912,,234810.916864,0.0,928.0,2838.0,0.004077580267737431,516,,,2.6240000000000236,,1271279.0,,6326158.0,,0.0,6269.042688,41499.926528
227,,,0.0,2.625,1.53125,,,8.1,5819653.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,30.923582093466212,0.2987871519675364,1681395647.0,,,9790.189568,0.9720000000006621,2.854912,,234807.99232,0.0,929.0,2838.0,0.0040782442859932135,517,,,2.6319999999998345,,1272418.0,,6328203.0,,0.0,6269.042688,41499.926528
228,,,0.0,2.65625,1.546875,,,8.1,5861439.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,22.294617014651493,110.6084911826362,1681395648.0,,,9806.35648,0.9720000000006621,2.854912,,234791.825408,0.0,930.0,2838.0,0.004077822231854443,518,,,2.6359999999999673,,1278480.0,,6351507.0,,0.0,6269.042688,41499.926528
229,,,0.0,2.65625,1.546875,,,8.1,5924003.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,16.119387152398794,151.59964249442223,1681395649.0,,,9795.7888,0.9729999999999563,2.854912,,234802.397184,0.0,931.0,2838.0,0.004080819158386396,519,,,2.6399999999998727,,1286131.0,,6386237.0,,0.0,6269.042688,41499.926528
230,,,0.0,2.65625,1.546875,,,8.1,5933004.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,173.87670079645116,4.056216789545712,1681395650.0,,,9797.074944,0.9769999999998618,2.854912,,234801.11104,0.0,936.0,2838.0,0.044886387985224346,520,,,2.655999999999949,,1290927.0,,6395158.0,,0.0,6269.042688,41499.926528
231,,,0.0,2.65625,1.546875,,,8.1,5982242.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,26.788967040293173,158.09451366467297,1681395651.0,,,9801.887744,0.9769999999998618,2.854912,,234796.294144,0.0,937.0,2838.0,0.004078138764268253,521,,,2.6599999999998545,,1298588.0,,6423680.0,,0.0,6269.042688,41499.926528
232,,,0.0,2.65625,1.546875,,,8.1,6026632.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,168.44911581836837,110.90172642800309,1681395652.0,,,9799.90528,0.9769999999998618,2.854912,,234798.272512,0.0,938.0,2838.0,0.004075314032794815,522,,,2.6639999999999873,,1304824.0,,6449701.0,,0.0,6269.042688,41499.926528
233,,,0.0,2.4375,1.53125,,,8.1,6031137.0,,0.0,,9633.046528,7038.0,2.859375,,,2403.16416,0.0,105.39732866101554,18.28095471722146,1681395653.0,,,9799.176192,0.9780000000000655,2.854912,,234798.997504,0.0,939.0,2838.0,0.00407683423119884,523,,,2.6679999999998927,,1307083.0,,6453663.0,,0.0,6269.042688,41499.926528
234,,,0.0,2.4375,1.53125,,,8.1,6042710.0,,0.0,,9633.046528,7038.0,2.859375,,,2403.16416,0.0,46.003425831175136,3.660864188259475,1681395654.0,,,9803.85792,0.9790000000002692,2.854912,,234794.31168,0.0,940.0,2838.0,0.004079312395701303,524,,,2.6720000000000255,,1308156.0,,6459771.0,,0.0,6269.042688,41499.926528
235,,,0.0,2.4375,1.53125,,,8.1,6075473.0,,0.0,,9633.046528,7038.0,2.859375,,,2403.16416,0.0,18.265964599021025,128.1542061439056,1681395655.0,,,9801.990144,0.9800000000004729,2.854912,,234796.179456,0.0,943.0,2838.0,0.03669610607109118,525,,,2.6799999999998363,,1314288.0,,6479575.0,,0.0,6269.042688,41499.926528
236,,,0.0,2.4375,1.53125,,,8.1,6127424.0,,0.0,,9633.046528,7038.0,2.859375,,,2403.16416,0.0,0.958269163121024,150.0148268539939,1681395656.0,,,9801.334784,0.9810000000006767,2.854912,,234796.847104,0.0,944.0,2838.0,0.004077334461600259,526,,,2.683999999999969,,1321079.0,,6508201.0,,0.0,6269.042688,41499.926528
237,,,0.0,2.4375,1.53125,,,8.1,6214662.0,,0.0,,9633.046528,7038.0,2.859375,,,2403.16416,0.0,96.94160321369712,241.09164898757126,1681395657.0,,,9807.970304,0.9810000000006767,2.854912,,234790.211584,0.0,945.0,2838.0,0.004079798701632169,527,,,2.6879999999998745,,1332577.0,,6557728.0,,0.0,6269.042688,41499.926528
238,,,0.0,2.75,1.5625,,,8.1,6236942.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,262.96709330907197,32.05688071826802,1681395658.0,,,9804.193792,0.9819999999999709,2.854912,,234793.984,0.0,946.0,2838.0,0.004077765125734027,528,,,2.6920000000000073,,1339686.0,,6574540.0,,0.0,6269.042688,41499.926528
239,,,0.0,2.75,1.5625,,,8.1,6255628.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,198.62455044540832,9.130867103813335,1681395659.0,,,9809.260544,0.9819999999999709,2.854912,,234788.917248,0.0,947.0,2838.0,0.0040813688465709584,529,,,2.7000000000000455,,1344682.0,,6587828.0,,0.0,6269.042688,41499.926528
240,,,0.0,2.75,1.5625,,,8.1,6331320.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,8.725806021252835,244.99184459635177,1681395660.0,,,9815.412736,0.9840000000003783,2.854912,,234782.773248,0.0,950.0,2838.0,0.03669229184379488,530,,,2.7079999999998563,,1355141.0,,6630515.0,,0.0,6269.042688,41499.926528
241,,,0.0,2.75,1.5625,,,8.1,6403786.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,22.17546637247504,169.95560893749433,1681395661.0,,,9817.088,0.9850000000005821,2.854912,,234781.097984,0.0,952.0,2838.0,0.03669621923292537,531,,,2.7200000000000273,,1363336.0,,6669871.0,,0.0,6269.042688,41499.926528
242,,,0.0,2.75,1.5625,,,8.1,6554298.0,,0.0,,9633.046528,7038.0,2.90625,,,2403.16416,0.0,15.125241618421725,119.76481515969449,1681395662.0,,,9824.41984,0.98700000000008,2.854912,,234773.721088,0.0,956.0,2838.0,0.040806611741498654,532,,,2.727999999999838,,1375283.0,,6752839.0,,0.0,6269.042688,41499.926528
242,9.0,,,,,3.0,0.005885354243218899,,,9336.0,,0.0001,,,,291.0,,,,,,1681395662.0,38.63062188355252,7.24755859375,,,,38.46455395594239,,,,,,533,,,,,,,,0.0,,,
243,,,0.0,2.90625,1.578125,,,8.1,6744293.0,,0.0,,9633.05472,7053.0,2.9375,,,2403.16416,0.0,20.3517838834233,37.83124373777009,1681395663.0,,,9831.723008,0.9880000000002838,2.854912,,234766.39744,0.0,958.0,2839.0,0.008157567251864343,534,,,2.740000000000009,,1391748.0,,6859325.0,,0.0,6269.042688,41499.926528
244,,,0.0,2.90625,1.578125,,,8.1,6759222.0,,0.0,,9633.05472,7053.0,2.9375,,,2403.16416,0.0,8.02563232722103,11.297140029462483,1681395664.0,,,9781.927936,0.9909999999999854,2.854912,,234816.24576,0.0,965.0,2839.0,0.044872255337176384,535,,,2.7519999999999527,,1398965.0,,6872742.0,,0.0,6269.042688,41499.926528
245,,,0.0,2.90625,1.578125,,,8.1,6759682.0,,0.0,,9633.05472,7053.0,2.9375,,,2403.16416,0.0,0.06791595111557998,0.09538032096788632,1681395665.0,,,9781.182464,0.9920000000001892,2.854912,,234816.991232,0.0,966.0,2839.0,0.004079418946842961,536,,,2.755999999999858,,1399225.0,,6873063.0,,0.0,6269.042688,41499.926528
246,,,0.0,2.90625,1.578125,,,8.1,6760101.0,,0.0,,9633.05472,7053.0,2.9375,,,2403.16416,0.0,0.014387159262576029,0.026742908845290205,1681395666.0,,,9781.178368,0.9930000000003929,2.854912,,234816.991232,0.0,967.0,2839.0,0.004078751640979991,537,,,2.759999999999991,,1399393.0,,6873331.0,,0.0,6269.042688,41499.926528
247,,,0.0,2.90625,1.578125,,,8.1,6760523.0,,0.0,,9633.05472,7053.0,2.9375,,,2403.16416,0.0,0.01001405119787534,0.07489426674296287,1681395667.0,,,9781.18656,0.9930000000003929,2.854912,,234816.98304,0.0,968.0,2839.0,0.00407891336270387,538,,,2.7639999999998963,,1399571.0,,6873587.0,,0.0,6269.042688,41499.926528
248,,,0.0,2.671875,1.578125,,,7.1,6770184.0,,0.0,,9633.05472,7078.0,2.890625,,,2403.192832,0.0,1.1406088761066808,1.3892441578037968,1681395668.0,,,7244.279808,0.9940000000005966,2.854912,,237353.889792,0.0,969.0,2839.0,0.004076901953469095,539,,,2.768000000000029,,1403695.0,,6878826.0,,0.0,6269.095936,41499.926528
249,,,0.0,2.671875,1.578125,,,6.3,6770665.0,,0.0,,9624.666112,7081.0,2.890625,,,2405.199872,0.0,0.12012453887099078,0.009196860814324375,1681395669.0,,,5309.09184,0.9960000000000946,2.854912,,239289.131008,0.0,972.0,2839.0,0.07338378255977414,540,,,2.77599999999984,,1404136.0,,6879341.0,,0.0,6271.111168,41491.47648
250,,,0.0,2.671875,1.578125,,,6.3,6771025.0,,0.0,,9624.666112,7081.0,2.890625,,,2405.199872,0.0,0.0013380474813688133,0.0,1681395670.0,,,5309.087744,0.9960000000000946,2.854912,,239289.131008,0.0,973.0,2839.0,0.004077859070864288,541,,,2.7799999999999727,,1404291.0,,6879551.0,,0.0,6271.111168,41491.47648
251,,,0.0,2.671875,1.578125,,,6.3,6771369.0,,0.0,,9624.666112,7081.0,2.890625,,,2405.199872,0.0,0.01621954787694758,0.19442755849579885,1681395671.0,,,5309.07136,0.9970000000002983,2.854912,,239289.147392,0.0,974.0,2839.0,0.004076783924683098,542,,,2.783999999999878,,1404442.0,,6879760.0,,0.0,6271.111168,41491.47648
252,,,0.0,2.671875,1.578125,,,6.3,6771810.0,,0.0,,9624.666112,7081.0,2.890625,,,2405.199872,0.0,0.0034407877105938787,0.0008601969276484697,1681395672.0,,,5309.075456,0.9970000000002983,2.854912,,239289.1392,0.0,975.0,2839.0,0.004077970328059546,543,,,2.7919999999999163,,1404612.0,,6880027.0,,0.0,6271.111168,41491.47648
253,,,0.0,2.453125,1.5625,,,6.3,6772100.0,,0.0,,9624.666112,7081.0,2.84375,,,2405.199872,0.0,0.0017846120653118751,0.0,1681395673.0,,,5309.108224,0.998000000000502,2.854912,,239289.106432,0.0,976.0,2839.0,0.004079111900917427,544,,,2.796000000000049,,1404733.0,,6880198.0,,0.0,6271.111168,41491.47648
254,,,0.0,2.453125,1.5625,,,5.6,6774961.0,,0.0,,8844.238848,7089.0,2.84375,,,802.193408,0.0,0.059509731415579845,0.024708765506205686,1681395674.0,,,5079.093248,0.998000000000502,2.854912,,241122.156544,0.0,977.0,3556.0,0.004078300437393932,545,,,2.7999999999999545,,1406811.0,,6882392.0,,0.0,4440.768512,39107.743744
255,,,0.0,2.453125,1.5625,,,5.6,6775398.0,,0.0,,8827.461632,7093.0,2.84375,,,802.193408,0.0,0.0017835058870687014,0.0,1681395675.0,,,5078.147072,1.0,2.854912,,241123.131392,0.0,980.0,3557.0,0.028536099406958164,546,,,2.8079999999999927,,1406996.0,,6882668.0,,0.0,4440.784896,39090.958336
256,,,0.0,2.453125,1.5625,,,5.6,6775931.0,,0.0,,8810.684416,7097.0,2.84375,,,802.193408,0.0,0.0017834674567171573,0.0,1681395676.0,,,5078.437888,1.0010000000002037,2.854912,,241122.840576,0.0,982.0,3557.0,0.028535469633083083,547,,,2.816000000000031,,1407292.0,,6883042.0,,0.0,4440.809472,39074.172928
257,,,0.0,2.453125,1.5625,,,5.6,6776807.0,,0.0,,8802.295808,7108.0,2.84375,,,802.193408,0.0,0.24928424463056012,0.12506828326977898,1681395677.0,,,5079.87968,1.0030000000006112,2.854912,,241121.390592,0.0,986.0,3557.0,0.01631360063339129,548,,,2.83199999999988,,1407789.0,,6883694.0,,0.0,4440.8832,39065.780224
