_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,01_general/step_based_sps,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
782,205,,,1682877808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002593651999859503,0.0004288669999823469,0.016830501999947955,1.958999973794562e-06,0.15164305400003286,183.46723852195544,18496.0,7.270263671875,0.17441806099986934,0.0001,0.002920027000072878,0.0,577.0
783,205,,,1682877808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002488122999920961,0.00043124099988745,0.016841499000065596,1.7570000636624172e-06,0.1489361479998479,186.53335609620152,18528.0,7.0294189453125,0.1715510869996706,0.0001,0.0028523189998850285,0.0,578.0
784,206,,,1682877809.0,3.8,0.0,3.715999999999994,5027.241984,0.06130525223265383,718626.0,0.07913007361109066,868.352,1288.0,3838.787584,0.0,0.0,0.0,4.833333333333333,746517.0,100.86830140204508,204017.025024,2.719744,4403.0,0.5339999999999918,5582.618624,0.0,543466.0,3.3,4.333333333333334,27585.650688,3125.0,0.0025658670001575956,0.00043912599994655466,0.016782388999899922,1.4710001323692268e-06,0.14867057800006478,,,,,,,,
785,206,,,1682877809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.8346769712393,18560.0,7.08624267578125,0.17127441500019813,0.0001,0.0028149839999969117,0.0,579.0
786,206,,,1682877809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003216370000018287,0.0005225110000992572,0.017114551999839023,1.4629999895987567e-06,0.1498665980000169,183.89338100842164,18592.0,7.3916015625,0.17401387599988993,0.0001,0.0032923819999268744,0.0,580.0
787,207,,,1682877810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002504273000113244,0.000516058999892266,0.017259018999993714,1.6139999843289843e-06,0.14823561899993365,186.6053197013924,18624.0,7.16015625,0.17148492899991652,0.0001,0.0029683449999993172,0.0,581.0
788,207,,,1682877810.0,3.8,0.0,3.7319999999999993,5047.054336,0.016348638978546742,722626.0,0.08878396619860084,868.380672,1292.0,3838.816256,0.0,0.0,0.0,4.833333333333333,750119.0,115.82012079815799,203997.298688,2.719744,4409.0,0.5349999999999682,5582.618624,0.0,545912.0,3.4,4.333333333333334,27585.650688,3196.0,0.002522880000014993,0.0005190039998979046,0.017061955999906786,1.7079998997360235e-06,0.14764654000009614,,,,,,,,
789,207,,,1682877810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.70793639967215,18656.0,7.0960693359375,0.17047760799982825,0.0001,0.0027255200000126933,0.0,582.0
790,207,,,1682877810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002598777000002883,0.00042895899991890474,0.017114096000113932,1.8680000266613206e-06,0.14980843700004698,184.97763984495316,18688.0,7.30615234375,0.172993882000128,0.0001,0.0030417450000186363,0.0,583.0
791,208,,,1682877811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025363629999901605,0.00044477100004769454,0.01728667699990183,1.5640000583516667e-06,0.14847374900000432,186.51554291418233,18720.0,7.228515625,0.1715674710001167,0.0001,0.002824347000114358,0.0,584.0
792,208,,,1682877811.0,3.8,0.0,3.7479999999999905,4980.523008,0.01634808281956272,726523.0,0.07438856629601229,868.352,1296.0,3838.787584,0.0,0.0,0.0,4.833333333333333,753318.0,98.31072067199246,204063.223808,2.719744,4429.0,0.5360000000000014,5582.618624,0.0,548188.0,3.3,4.333333333333334,27585.650688,3208.0,0.0024978260000807495,0.00043314699996699346,0.017101948999879824,1.5960001746861963e-06,0.14736664699989888,,,,,,,,
793,208,,,1682877811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.8121202671922,18752.0,7.3367919921875,0.1703830400001607,0.0001,0.0029818750001595618,0.0,585.0
794,208,,,1682877811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00258690700002262,0.00043183799994039873,0.017003464000026725,1.824000037231599e-06,0.1481088230000296,187.29456748997396,18784.0,7.204345703125,0.17085386100006872,0.0001,0.0027210050000121555,0.0,586.0
795,209,,,1682877812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002623859000095763,0.00043537299984564015,0.01709060899997894,1.8849998468795093e-06,0.14999605999992127,185.0550383758426,18816.0,7.1142578125,0.17292152799973337,0.0001,0.0027737420000448765,0.0,587.0
796,209,,,1682877812.0,3.8,0.0,3.763999999999996,4980.215808,0.01634874400046379,729802.0,0.05980702638395528,868.380672,1300.0,3838.816256,0.0,0.0,0.0,4.833333333333333,756063.0,75.65604004862519,204063.5392,2.719744,4447.0,0.5369999999999777,5582.618624,0.0,550220.0,3.3,4.333333333333334,27585.650688,3222.0,0.0025663890000942047,0.0004246659998443647,0.016953936999925645,1.8220000583824003e-06,0.14857174300004772,,,,,,,,
797,209,,,1682877812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.75800206818792,18848.0,7.117919921875,0.17134473300006903,0.0001,0.0028261760000987124,0.0,588.0
798,209,,,1682877812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027740470000026107,0.0004183500000181084,0.017070724999939557,1.89200000022538e-06,0.14741164699989895,187.52429025594137,18880.0,7.44775390625,0.17064455999980055,0.0001,0.0029678989999410987,0.0,589.0
799,210,,,1682877813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025624280001466104,0.00042037299999719835,0.016970674000049257,1.5770001482451335e-06,0.15003128600005766,184.81979068299884,18912.0,7.0098876953125,0.1731416310003624,0.0001,0.0031552929999634216,0.0,590.0
800,210,,,1682877813.0,3.8,0.0,3.780000000000001,4996.841472,0.081737458442155,733592.0,0.07912728765310888,868.352,1307.0,3838.787584,0.0,0.0,0.0,4.7,759125.0,81.96326615640425,204054.351872,2.719744,4463.0,0.5399999999999636,5582.618624,0.0,552468.0,3.3,4.333333333333334,27585.650688,3234.0,0.002613870000004681,0.00043316100004631153,0.01701446200013379,,,,,,,,,,
801,210,,,1682877813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.562000079502468e-06,0.14872518400011359,186.3542919925513,18944.0,7.3338623046875,0.17171592700037763,0.0001,0.002927687999999762,0.0,591.0
802,210,,,1682877813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002513949000103821,0.00043337099987184047,0.016960009000058562,1.6629999208817026e-06,0.1484865219999847,186.80352749285663,18976.0,7.1649169921875,0.17130297499988956,0.0001,0.0029074609999497625,0.0,592.0
803,211,,,1682877814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024674510000295413,0.00043740699993577437,0.01716654199981349,1.787999963198672e-06,0.14939185799994448,185.85182967547198,19008.0,7.288818359375,0.1721801719997984,0.0001,0.0027151260001119226,0.0,593.0
804,211,,,1682877814.0,3.8,0.0,3.799999999999997,4997.922816,0.05721434265426939,737352.0,0.41439690674433227,868.380672,1315.0,3838.816256,0.0,0.0,0.0,4.7,762759.0,94.42820975660086,204064.70656,2.719744,4481.0,0.5419999999999732,5582.618624,0.0,555000.0,3.3,4.333333333333334,27585.650688,3247.0,0.0026073960000303487,0.00043336600015209115,0.01702704099989205,,,,,,,,,,
805,211,,,1682877814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5979999261617195e-06,0.1482885369998712,187.30471800358538,19040.0,7.3138427734375,0.17084460199976093,0.0001,0.0024866639998890605,0.0,594.0
806,211,,,1682877814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025250629998936347,0.00044494099984149216,0.01710992600010286,1.9210001482861117e-06,0.14900812999985646,186.12183253683915,19072.0,7.1856689453125,0.17193039399967347,0.0001,0.0028404129998307326,0.0,595.0
807,212,,,1682877815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002574561999836078,0.0004330229999141011,0.01697930900013489,1.948000090123969e-06,0.14871533799987446,186.65623180578655,19104.0,7.39794921875,0.1714381549998052,0.0001,0.002733974999955535,0.0,596.0
808,212,,,1682877815.0,3.8,0.0,3.8160000000000025,5005.381632,0.016347266140516067,740787.0,0.06700942345236933,868.352,1319.0,3838.787584,0.0,0.0,0.0,4.7,766653.0,100.6033187745414,204057.628672,2.719744,4496.0,0.5439999999999827,5582.618624,0.0,557652.0,3.3,4.333333333333334,27585.650688,3260.0,0.002491924000196377,0.0004218340000079479,0.017027907000056075,,,,,,,,,,
809,212,,,1682877815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7869999737740727e-06,0.14864665900017826,186.57734587151117,19136.0,7.2518310546875,0.17151064000040606,0.0001,0.0029205289999936213,0.0,597.0
810,212,,,1682877815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026808560000972648,0.00042871799996646587,0.01693397200006075,1.4300001112133032e-06,0.1492174329998761,186.06390968494657,19168.0,7.3291015625,0.1719839170002615,0.0001,0.002721508000149697,0.0,598.0
811,213,,,1682877816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025212170000941114,0.00042340200002399797,0.01706304899994393,1.4439999631576939e-06,0.15009674500015535,184.9294153891294,19200.0,7.3956298828125,0.17303899400030787,0.0001,0.002933137000127317,0.0,599.0
812,213,,,1682877816.0,3.8,0.0,3.8359999999999985,5001.50272,0.01634902403888392,744168.0,0.09275356951444948,868.380672,1323.0,3838.816256,0.0,0.0,0.0,4.7,769600.0,90.69030352111699,204061.540352,2.719744,4512.0,0.5450000000000159,5582.618624,0.0,559825.0,3.3,4.333333333333334,27585.650688,3273.0,0.0025760159999208554,0.0004216369998175651,0.017009490999953414,,,,,,,,,,
813,213,,,1682877816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0089998997718794e-06,0.14929926000013438,185.98485116218265,19232.0,7.17138671875,0.17205702399974143,0.0001,0.002748611000015444,0.0,600.0
814,213,,,1682877816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002643028000193226,0.00045944799990138563,0.01705989199990654,1.604000090082991e-06,0.1476309450001736,187.59439882017904,19264.0,7.031982421875,0.17058078600030058,0.0001,0.0027858690000357456,0.0,601.0
815,214,,,1682877817.0,3.8,0.0,3.847999999999999,5016.326144,0.012261910982336168,747509.0,0.07123244247896572,868.380672,1326.0,3838.816256,0.0,0.0,0.0,4.7,772839.0,101.40901337634553,204027.400192,2.719744,4528.0,0.5459999999999923,5582.618624,0.0,562117.0,3.3,4.333333333333334,27585.650688,3283.0,0.00256104699997195,0.0004479500000797998,0.017173175000152696,1.517000100648147e-06,0.14866829700008566,,,,,,,,
816,214,,,1682877817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.27093019448427,19296.0,7.1787109375,0.17179277500031276,0.0001,0.002940788999922006,0.0,602.0
817,214,,,1682877817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002515108999887161,0.00042009300000245275,0.016960861000143268,1.9499998415994924e-06,0.14948234999997112,185.91921533546574,19328.0,7.1756591796875,0.17211776599992845,0.0001,0.0027374030000828498,0.0,603.0
818,214,,,1682877817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025620199999139004,0.0004307520000566001,0.017057021000027817,1.7049999314622255e-06,0.15140725500009466,183.52146644582834,19360.0,7.5106201171875,0.17436652299988964,0.0001,0.002907769999865195,0.0,604.0
819,215,,,1682877818.0,3.8,0.0,3.867999999999995,5016.592384,0.07356633767124976,751124.0,0.06928773991138865,868.352,1332.0,3838.787584,0.0,0.0,0.0,4.6,775854.0,88.77596246352049,204026.658816,2.719744,4544.0,0.5489999999999782,5582.618624,0.0,564302.0,3.3,4.300000000000001,27585.650688,3296.0,0.00264473199990789,0.0004276019999451819,0.016881130999991,1.4830000054644188e-06,0.14790872699995816,,,,,,,,
820,215,,,1682877818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.34886508522217,19392.0,7.122802734375,0.17080434399986189,0.0001,0.0029406690000541857,0.0,605.0
821,215,,,1682877818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025073849999444064,0.0004343589998825337,0.01701054499994825,1.89200000022538e-06,0.14754417900007866,187.81878497048564,19424.0,7.315673828125,0.1703769939999802,0.0001,0.0028786340001261124,0.0,606.0
822,216,,,1682877819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002464000999907512,0.00042934199996125244,0.016967638999858536,1.871999984359718e-06,0.1503926020000108,184.87489599585186,19456.0,7.486572265625,0.17309002299975873,0.0001,0.002834567000036259,0.0,607.0
823,216,,,1682877819.0,3.8,0.0,3.887999999999991,5023.244288,0.0776533933820329,755876.0,0.23086079255785785,868.380672,1343.0,3838.816256,0.0,0.0,0.0,4.6,780102.0,143.67770417496732,204020.44928,2.719744,4567.0,0.5519999999999641,5582.618624,0.0,567294.0,3.3,4.300000000000001,27585.650688,3311.0,0.0026819639999757783,0.0004692530001193518,0.017372883999996702,1.7089998891606228e-06,0.149161008999954,,,,,,,,
824,216,,,1682877819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.24631754187345,19488.0,6.968505859375,0.17274297500011926,0.0001,0.0030561560001842736,0.0,608.0
825,216,,,1682877819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025059469999177963,0.000436570999909236,0.016969493000033253,1.7830000160756754e-06,0.148125483000058,187.2604284441248,19520.0,7.24169921875,0.17088500899990322,0.0001,0.002845731999968848,0.0,609.0
826,217,,,1682877820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025567259999661474,0.00041861499994411133,0.017027169000130016,2.1490000108315144e-06,0.14884738700015987,186.4508172165096,19552.0,7.2105712890625,0.17162703000030888,0.0001,0.002774984000097902,0.0,610.0
827,217,,,1682877820.0,3.8,0.0,3.9039999999999964,5030.969344,0.016347900031926575,759459.0,0.05980393897561547,868.352,1347.0,3838.787584,0.0,0.0,0.0,4.6,783132.0,91.21849631721865,204012.83072,2.719744,4584.0,0.5529999999999973,5582.618624,0.0,569497.0,3.3,4.300000000000001,27585.650688,3324.0,0.0025550220000241097,0.00043099999993501115,0.016962642000180495,1.7840000055002747e-06,0.14840858499997012,,,,,,,,
828,217,,,1682877820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.959937009193,19584.0,7.296142578125,0.17115966400024263,0.0001,0.002800631000127396,0.0,611.0
829,217,,,1682877820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025882999998430023,0.0004383600000892329,0.017082178999999087,1.784999994924874e-06,0.1479898149998462,187.21859034773234,19616.0,7.4537353515625,0.1709231969996381,0.0001,0.002822757999865644,0.0,612.0
830,218,,,1682877821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002588187000128528,0.0004502720000800764,0.017036984000014854,1.8870000531023834e-06,0.14898737199996503,185.9224991588133,19648.0,7.1798095703125,0.17211472600024535,0.0001,0.0030500240000037593,0.0,613.0
831,218,,,1682877821.0,3.8,0.0,3.9239999999999924,5031.452672,0.07765570262883983,763186.0,0.07228334573442347,868.380672,1354.0,3838.816256,0.0,0.0,0.0,4.6,785817.0,87.93415491131499,204012.7488,2.719744,4611.0,0.5559999999999832,5582.618624,0.0,571536.0,3.3,4.300000000000001,27585.650688,3337.0,0.00251732600008836,0.0004364270000678516,0.018181285999844476,1.7899999420478707e-06,0.1519985589998214,,,,,,,,
832,218,,,1682877821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.95823486515923,19680.0,7.314453125,0.17586453299963978,0.0001,0.0027291449998756434,0.0,614.0
833,218,,,1682877821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002646378999997978,0.0004236140000557498,0.017091341999957876,1.6910000795178348e-06,0.1490015880001465,186.15814157389894,19712.0,7.08740234375,0.17189686000006077,0.0001,0.002732245999823135,0.0,615.0
834,219,,,1682877822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002565953000157606,0.00044461399988904304,0.01711591999992379,1.612999994904385e-06,0.14756799499991757,187.4652903623181,19744.0,7.191650390625,0.17069826599981752,0.0001,0.003002170999934606,0.0,616.0
835,219,,,1682877822.0,3.8,0.0,3.9399999999999977,5052.399616,0.016347483913616845,766718.0,0.06032923994230368,868.352,1358.0,3838.787584,0.0,0.0,0.0,4.6,790277.0,88.84802428835955,203991.42912,2.719744,4623.0,0.5570000000000164,5582.618624,0.0,574446.0,3.4,4.300000000000001,27585.650688,3352.0,0.002496328999995967,0.00043791000007331604,0.017158859000119264,,,,,,,,,,
836,219,,,1682877822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9020001218450489e-06,0.14845029399998566,186.77200576642622,19776.0,7.13330078125,0.17133188600018912,0.0001,0.002786591999893062,0.0,617.0
837,219,,,1682877822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002575525999873207,0.00043314000004102127,0.017018699999880482,1.8220000583824003e-06,0.14941199299983055,185.88138195739054,19808.0,7.2606201171875,0.17215279799961536,0.0001,0.002711616999931721,0.0,618.0
838,220,,,1682877823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026008560000718717,0.00044572000001608103,0.01708451099989361,1.8179998733103275e-06,0.14857947500013324,186.41017294842052,19840.0,7.35595703125,0.17166445099996963,0.0001,0.0029520709999815153,0.0,619.0
839,220,,,1682877823.0,3.8,0.0,3.9599999999999937,5055.827968,0.016347491684075156,770158.0,0.07411448258437624,868.380672,1362.0,3838.816256,0.0,0.0,0.0,4.766666666666667,792895.0,81.23896371699117,204007.243776,2.719744,4642.0,0.5579999999999927,5582.618624,0.0,576438.0,3.3,4.333333333333334,27585.650688,3366.0,0.002558881999902951,0.0005431209999642306,0.01789317700013271,,,,,,,,,,
840,220,,,1682877823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.917999952638638e-06,0.14986046300009548,184.30001185260068,19872.0,7.2264404296875,0.17362994000018261,0.0001,0.002772379000134606,0.0,620.0
841,220,,,1682877823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024809340000047087,0.00042900900007225573,0.0169826930000454,2.0530000028884388e-05,0.15043558399997892,184.8239869189782,19904.0,7.17041015625,0.17313770000009754,0.0001,0.0027889499999673717,0.0,621.0
842,221,,,1682877824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002652524000041012,0.00046734499983358546,0.017318539000143574,1.8190000901086023e-06,0.14835453399996368,186.39035523574148,19936.0,7.050537109375,0.17168270299998767,0.0001,0.0028879419999157108,0.0,622.0
843,221,,,1682877824.0,3.8,0.0,3.9839999999999947,5059.776512,0.05313277332824832,773691.0,0.41477250137698124,868.352,1369.0,3838.787584,0.0,0.0,0.0,4.766666666666667,796865.0,94.55368963080855,204003.332096,2.719744,4661.0,0.5609999999999786,5582.618624,0.0,579117.0,3.4,4.333333333333334,27585.650688,3379.0,0.002512905999992654,0.0004294719999506924,0.016970367000112674,,,,,,,,,,
844,221,,,1682877824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.627999836273375e-06,0.1485726779999368,186.85020978366958,19968.0,7.3187255859375,0.17126017699979457,0.0001,0.0027731259999654867,0.0,623.0
845,221,,,1682877824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025565409998762334,0.00042082799996023823,0.01694999299979827,1.494000116508687e-06,0.14973218400018595,185.47077583355247,20000.0,7.234375,0.17253391999997802,0.0001,0.0028728800000408228,0.0,624.0
846,222,,,1682877825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002538064000191298,0.0004353980000360025,0.017078593999940495,2.0190000213915482e-06,0.15036023199991178,184.76683905915115,20032.0,7.2210693359375,0.17319125100016208,0.0001,0.002776944000061121,0.0,625.0
847,222,,,1682877825.0,3.8,0.0,4.007999999999996,5058.985984,0.016349199072306236,777431.0,0.08229682289440626,868.380672,1373.0,3838.816256,0.0,0.0,0.0,4.766666666666667,800405.0,100.57260903639012,204004.06528,2.719744,4678.0,0.5620000000000118,5582.62272,0.0,581640.0,3.4,4.333333333333334,27585.650688,3394.0,0.002623962999905416,0.0004223329999604175,0.01696696800013342,,,,,,,,,,
848,222,,,1682877825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6970000160654308e-06,0.1482929440001044,186.98611140195356,20064.0,7.245849609375,0.171135705000097,0.0001,0.0028277999999772874,0.0,626.0
849,222,,,1682877825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025291760000527574,0.00045156700002735306,0.017056263999847943,1.9430001430009725e-06,0.14944590999994034,185.41167606273518,20096.0,7.221923828125,0.17258891500000573,0.0001,0.0031040549999943323,0.0,627.0
850,223,,,1682877826.0,3.8,0.0,4.027999999999992,5056.405504,0.06539511601533644,780501.0,0.05928028949168054,868.380672,1378.0,3838.816256,0.0,0.0,0.0,4.766666666666667,802784.0,59.60770412586771,203987.369984,2.719744,4692.0,0.5649999999999977,5582.62272,0.0,583455.0,3.4,4.333333333333334,27585.650688,3402.0,0.0024849469998571294,0.0004304599999613856,0.016890078999949765,1.666000116529176e-06,0.15140495499986173,,,,,,,,
851,223,,,1682877826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.9217534332164,20128.0,7.2572021484375,0.1739870319995589,0.0001,0.002774924999812356,0.0,628.0
852,223,,,1682877826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026434260000769427,0.0004333910001150798,0.017028971999934583,1.6260000847978517e-06,0.14739929799998208,188.0751812902646,20160.0,7.0732421875,0.17014472500022748,0.0001,0.0026380120000339957,0.0,629.0
853,224,,,1682877827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002530973000148151,0.00042833500015149184,0.01698881199990865,1.7439999737689504e-06,0.14902112200002193,186.2794107099261,20192.0,7.3057861328125,0.17178495400025895,0.0001,0.002813968000054956,0.0,630.0
854,224,,,1682877827.0,3.8,0.0,4.048000000000002,5060.878336,0.01634786891954453,784612.0,0.08913899033156368,868.352,1382.0,3838.787584,0.0,0.0,0.0,4.766666666666667,807689.0,126.01619054785657,203983.368192,2.719744,4707.0,0.5659999999999741,5582.62272,0.0,586630.0,3.4,4.333333333333334,27585.650688,3415.0,0.0024851099999523285,0.00042097599998669466,0.016899656000077812,1.8450000425218605e-06,0.15159314200013796,,,,,,,,
855,224,,,1682877827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.5388112458555,20224.0,7.1937255859375,0.17435004500021023,0.0001,0.0029493160000129137,0.0,631.0
856,224,,,1682877827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025763670000742422,0.00046417700013989815,0.017064328000060414,1.4009999631525716e-06,0.14977374600016446,185.3578114459292,20256.0,6.992431640625,0.17263906900052461,0.0001,0.0027590500001224427,0.0,632.0
857,225,,,1682877828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002600475000008373,0.00043652299996210786,0.017015809999975318,2.046999952654005e-06,0.14739212200015572,187.79794033187255,20288.0,7.2054443359375,0.17039590500007762,0.0001,0.002948928000023443,0.0,633.0
858,225,,,1682877828.0,3.8,0.0,4.067999999999998,5061.332992,0.016348312282168848,788072.0,0.07455724447953285,868.380672,1386.0,3838.816256,0.0,0.0,0.0,4.633333333333333,810678.0,84.32591186441543,203982.958592,2.719744,4718.0,0.5670000000000073,5582.62272,0.0,588824.0,3.4,4.333333333333334,27585.650688,3428.0,0.002506645000039498,0.0004316239999297977,0.017046106999941912,1.7410000054951524e-06,0.1490152159999525,,,,,,,,
