02_timing/forward_time_s,01_general/minibatch_loss,02_timing/dataload_time_s,cpu/interrupts/soft_interrupts_count,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,01_general/lr,02_timing/step_time_s,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_percent,01_general/dataset_iteration_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,_step,02_timing/opt_step_time_s,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,process/memory/dirty_pages_proc_count,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,_timestamp,cpu/logical_core_count,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,01_general/step,03_hivemind/num_peers,memory/total_memory_sys_MB,process/involuntary_proc_ctx_switches,cpu/load/avg_sys_load_five_min_percent,02_timing/loss_calc_time_s,disk/time/disk_write_time_sys_s,_runtime,03_hivemind/global_epoch,cpu/interrupts/interrupts_count,02_timing/dataload_cuda_move_time_s,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples
,,,1097985.0,2451.705856,3.766666666666666,27.882606655887287,1.9,34260.733952,,,,1.9080000000000013,6.4,,0.004084685634004287,0.0,395,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395571.0,,9957.769216,0.0009999999999994458,790.0,0.0,,,,1559.0,2.733333333333333,,0.41100000000000136,154,,3702148.0,,4989.0,4.658280808797899,197671.653376,2872557.0,
,,,1098703.0,2451.705856,3.766666666666666,0.18008862807318268,1.9,34260.733952,,,,1.9159999999999968,6.4,,0.04493439453192339,0.0,396,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395572.0,,9956.585472,0.0009999999999994458,793.0,0.0,,,,1559.0,2.733333333333333,,0.4119999999999777,155,,3703182.0,,4989.0,24.039502152760875,197672.83712,2873994.0,
,,,1100657.0,2451.705856,3.4666666666666663,34.909795670466316,1.9,34260.733952,,,,1.9200000000000017,6.3,,0.004085833885363323,0.0,397,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395573.0,,9951.277056,0.0009999999999994458,794.0,0.0,,,,1559.0,2.7,,0.4119999999999777,156,,3705490.0,,4989.0,7.302366716358423,197678.145536,2877313.0,
,,,1101468.0,2451.705856,3.4666666666666663,0.31548939954139,1.9,34260.733952,,,,1.9240000000000066,6.3,,0.004085967994511765,0.0,398,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395574.0,,9953.767424,0.0009999999999994458,795.0,0.0,,,,1559.0,2.7,,0.4130000000000109,157,,3706465.0,,4989.0,17.543063664369644,197675.655168,2878577.0,
,,,1102986.0,2451.705856,3.4666666666666663,12.882316773433514,1.9,34260.733952,,,,1.9320000000000022,6.4,,0.028597953442374847,0.0,399,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395575.0,,9956.630528,0.0009999999999994458,799.0,0.0,,,,1559.0,2.7,,0.4130000000000109,158,,3708841.0,,4989.0,21.317827332132076,197672.792064,2882427.0,
,,,1104424.0,2451.705856,3.4666666666666663,22.684566237092127,1.9,34260.733952,,,,1.936000000000007,6.3,,0.004086979865676406,0.0,400,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395576.0,,9948.749824,0.0009999999999994458,800.0,0.0,,,,1559.0,2.7,,0.41399999999998727,159,,3709846.0,,4989.0,4.520774466371084,197680.672768,2883274.0,
,,,1107840.0,2451.705856,3.4666666666666663,3.563366197643228,1.9,34260.733952,,,,1.9440000000000026,6.3,,0.040848371458016466,0.0,401,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395577.0,,9945.329664,0.0009999999999994458,803.0,0.0,,,,1559.0,2.7,,0.41500000000002046,160,,3715881.0,,4989.0,26.68521188703789,197684.092928,2892995.0,
,,,1109890.0,2451.705856,3.2,32.093781422637704,1.866666666666667,34260.733952,,,,1.9519999999999982,6.3,,0.05312646650358607,0.0,402,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395578.0,,9945.554944,0.0009999999999994458,807.0,0.0,,,,1559.0,2.666666666666667,,0.41699999999997317,161,,3717032.0,,4989.0,3.7750920003909614,197683.867648,2893719.0,
,,,1110673.0,2451.705856,3.2,0.3276510002516994,1.866666666666667,34260.733952,,,,1.956000000000003,6.3,,0.0040871558534185766,0.0,403,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395579.0,,9949.540352,0.0009999999999994458,808.0,0.0,,,,1559.0,2.666666666666667,,0.41699999999997317,162,,3718195.0,,4989.0,26.896047990752475,197679.874048,2895382.0,
,,,1113172.0,2451.705856,3.2,35.65246524242299,1.866666666666667,34260.733952,,,,1.9639999999999986,6.3,,0.016342134597148682,0.0,404,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395580.0,,9947.377664,0.0009999999999994458,812.0,0.0,,,,1559.0,2.666666666666667,,0.41800000000000637,163,,3721058.0,,4989.0,5.954968516208436,197682.036736,2899253.0,
,,,1115005.0,2451.705856,3.2,8.502015136522095,1.866666666666667,34260.733952,,,,1.9680000000000035,6.3,,0.004084515685478147,0.0,405,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395581.0,,9950.994432,0.0009999999999994458,813.0,0.0,,,,1559.0,2.666666666666667,,0.41800000000000637,164,,3723155.0,,4989.0,33.62256842283907,197678.419968,2901816.0,
,,,1115731.0,2451.705856,3.2,6.012910882767825,1.866666666666667,34260.733952,,,,1.9719999999999942,6.3,,0.0040866852975405855,0.0,406,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395582.0,,9950.052352,0.0009999999999994458,814.0,0.0,,,,1559.0,2.666666666666667,,0.41800000000000637,165,,3723852.0,,4989.0,9.917539135378101,197679.357952,2902626.0,
,,,1116429.0,2451.705856,2.933333333333333,0.16327478202417142,1.866666666666667,34260.733952,,,,1.975999999999999,6.3,,0.032685279659535264,0.0,407,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395583.0,,9946.165248,0.0009999999999994458,817.0,0.0,,,,1559.0,2.6,,0.4200000000000159,166,,3724907.0,,4989.0,30.665646975309045,197683.236864,2904154.0,
,6.9820556640625,0.0027773719998549495,,,,,,,0.0001,34.345104913999876,,,,0.0,,,408,34.17324459500014,,,,,,1681395584.0,,,,,,241.0,9.0,,,,,,167,2.0,,,,,,,7744.0
0.02080921099968691,7.17919921875,0.003059493999899132,,,,,,,0.0001,0.41471342399972855,0.13969327200038606,,,0.0,,,409,0.2471594109997568,,,,,,1681395584.0,,,,,,242.0,9.0,,,,0.0006198829996719724,,167,2.0,,0.003372153000327671,,,,,7776.0
0.017820010999912483,,,1124928.0,2451.705856,2.933333333333333,4.682080775791847,1.866666666666667,34260.738048,,,0.14323369800013097,1.9920000000000044,6.3,,0.01225974383361477,0.0,410,0.040361140000186424,2.0,6818.742272,0.0,6370.279424,2.719744,1681395584.0,,9939.57888,0.0009999999999994458,820.0,0.0,,,,1562.0,2.6,0.00044243699994694907,0.42099999999999227,167,,3757770.0,0.0030798969996794767,5100.0,46.71931368070252,197689.778176,2964747.0,
,7.3988037109375,0.0025366940003550553,,,,,,,0.0001,0.20747387700021136,,,,0.0,,,411,,,,,,,1681395584.0,,,,,,243.0,9.0,,,,,,167,2.0,,,,,,,7808.0
0.017360022000048048,7.436279296875,0.002858231000118394,,,,,,,0.0001,0.2077733120004268,0.14370592900013435,,,0.0,,,412,0.04023899599997094,,,,,,1681395585.0,,,,,,244.0,9.0,,,,0.00040569300017523346,,168,2.0,,0.0032044409999798518,,,,,7840.0
0.017202077000092686,7.514892578125,0.0028674840000348922,,,,,,,0.0001,0.20806330500045078,0.14445196800033955,,,0.0,,,413,0.04010293700002876,,,,,,1681395585.0,,,,,,245.0,9.0,,,,0.0003685709998535458,,168,2.0,,0.0030702680001013505,,,,,7872.0
0.017492724000021553,,,1128168.0,2451.705856,2.933333333333333,2.542284330577764,1.866666666666667,34260.733952,,,0.14663526399999682,2.0079999999999956,6.3,,0.01634693949174368,0.0,414,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395585.0,,9951.297536,0.0009999999999994458,824.0,0.0,,,,1563.0,2.6,0.00039911500016387436,0.42200000000002547,168,,3761475.0,0.0030324090002977755,5135.0,34.20202782109101,197716.25472,2970853.0,
,7.09130859375,0.002561998000146559,,,,,,,0.0001,0.2106335320004291,,,,0.0,,,415,0.04051202199980253,,,,,,1681395586.0,,,,,,246.0,9.0,,,,,,169,2.0,,,,,,,7904.0
0.016682436000337475,7.0792236328125,0.0008758299995861307,,,,,,,0.0001,0.208791444000326,0.14761527900009241,,,0.0,,,416,0.04018763100020806,,,,,,1681395586.0,,,,,,247.0,9.0,,,,0.00031563700031256303,,169,2.0,,0.0031146309997893695,,,,,7936.0
0.017640528000356426,,,1131835.0,2451.7632,2.933333333333333,2.3811212837540867,1.866666666666667,34280.009728,,,,2.024000000000001,6.3,,0.04904393343293943,0.0,417,,2.0,6818.742272,0.0,6370.336768,2.719744,1681395586.0,,9925.984256,0.0009999999999994458,830.0,0.0,,,,1567.0,2.6,0.0004078500001014618,0.4230000000000018,169,,3765999.0,0.002715247000196541,5211.0,10.857547778833029,197761.323008,2976017.0,
,7.076904296875,0.36812495100002707,,,,,,,0.0001,0.5725254100007078,0.14340116099992883,,,0.0,,,418,0.04023567300009745,,,,,,1681395587.0,,,,,,248.0,9.0,,,,,,170,2.0,,,,,,,7968.0
0.017654372999913903,7.168701171875,0.0023714509998171707,,,,,,,0.0001,0.20762644399974306,0.14389948100006222,,,0.0,,,419,0.04017408800018529,,,,,,1681395587.0,,,,,,249.0,9.0,,,,0.00043085999959657784,,170,2.0,,0.0030961910001678916,,,,,8000.0
0.01726681300033306,7.046875,0.002615717000026052,,,,,,,0.0001,0.20830348800063803,0.1443614280001384,,,0.0,,,420,0.040542828000070585,,,,,,1681395587.0,,,,,,250.0,9.0,,,,0.0003843530002995976,,170,2.0,,0.003132348999770329,,,,,8032.0
0.01709757999969952,,,1137353.0,2443.051008,2.933333333333333,1.9325227849717908,1.866666666666667,34251.10016,,,0.06874457499998243,2.0520000000000067,6.3,,0.05722137995150029,0.0,421,,2.0,6818.742272,0.0,6361.624576,2.719744,1681395587.0,,9922.162688,0.0009999999999994458,836.0,0.0,,,,1569.0,2.6,0.0003729630002453632,0.4259999999999877,170,,3771242.0,0.0019946570000684005,5253.0,129.1769060086477,197755.060224,2980803.0,
,7.056396484375,0.0029212069998720835,,,,,,,0.0001,0.11508228399952714,,,,0.0,,,422,0.023951301999659336,,,,,,1681395587.0,,,,,,251.0,9.0,,,,,,170,2.0,,,,,,,8048.0
0.016925102999721275,7.0399169921875,0.0020327659999566094,,,,,,,0.0001,0.20730525599992689,0.14443013200025234,,,0.0,,,423,0.04035366000016438,,,,,,1681395588.0,,,,,,252.0,9.0,,,,0.00037496100003409083,,171,2.0,,0.003188633999798185,,,,,8080.0
0.017483520000041608,7.5128173828125,0.0027609730000222044,,,,,,,0.0001,0.2088542290002806,0.14480756000011752,,,0.0,,,424,0.040297788999851036,,,,,,1681395588.0,,,,,,253.0,9.0,,,,0.0004157470002610353,,171,2.0,,0.0030886399999872083,,,,,8112.0
0.017123618999903556,,,1142850.0,2452.430848,2.966666666666667,2.589164455516918,1.866666666666667,34260.733952,,,0.14689862000022913,2.0720000000000027,6.2,,0.0163493235500584,0.0,425,0.04032482699994944,2.0,6818.742272,0.0,6371.004416,2.719744,1681395588.0,,9678.647296,0.0009999999999994458,840.0,0.0,,,,1570.0,2.6333333333333333,0.00038939599971854477,0.4270000000000209,171,,3776758.0,0.0033444400000917085,5316.0,119.38288827491705,197969.952768,2986074.0,
,6.9075927734375,0.0026405079997857683,,,,,,,0.0001,0.21072140999967814,,,,0.0,,,426,,,,,,,1681395589.0,,,,,,254.0,9.0,,,,,,172,2.0,,,,,,,8144.0
0.017172472999845922,7.247314453125,0.002963850000014645,,,,,,,0.0001,0.21024951199979114,0.1462859789999129,,,0.0,,,427,0.04031519499994829,,,,,,1681395589.0,,,,,,255.0,9.0,,,,0.000386279999929684,,172,2.0,,0.0031257350001396844,,,,,8176.0
0.01711618199988152,7.26708984375,0.002920695000284468,,,,,,,0.0001,0.21140558200022497,0.1473191139998562,,,0.0,,,428,0.04051019000007727,,,,,,1681395589.0,,,,,,256.0,9.0,,,,0.00039485700017394265,,172,2.0,,0.0031445439999515656,,,,,8208.0
0.017255703999580874,,,1147381.0,2452.434944,2.966666666666667,2.508056443212802,1.866666666666667,34260.733952,,,0.1436542430001282,2.087999999999994,6.2,,0.0163467217258882,0.0,429,,2.0,6818.742272,0.0,6371.008512,2.719744,1681395589.0,,9680.994304,0.0009999999999994458,844.0,0.0,,,,1570.0,2.6333333333333333,0.00038369000003513065,0.42799999999999727,172,,3781418.0,0.003086519000135013,5369.0,89.95254558473071,197967.695872,2990751.0,
,7.204345703125,0.002820135000092705,,,,,,,0.0001,0.2075542449997556,,,,0.0,,,430,0.0403539539997837,,,,,,1681395590.0,,,,,,257.0,9.0,,,,,,173,2.0,,,,,,,8240.0
0.017297785000209842,7.34228515625,0.0030653939998046553,,,,,,,0.0001,0.20962555899996005,0.14543389000027673,,,0.0,,,431,0.04021549099979893,,,,,,1681395590.0,,,,,,258.0,9.0,,,,0.00039168099965536385,,173,2.0,,0.0032213180002145236,,,,,8272.0
0.01713166799981991,6.916748046875,0.0029401320002762077,,,,,,,0.0001,0.2098241120002058,0.14569671100025516,,,0.0,,,432,0.04046638499994515,,,,,,1681395590.0,,,,,,259.0,9.0,,,,0.0003859979997287155,,173,2.0,,0.003203218000180641,,,,,8304.0
0.01723898599993845,,,1153144.0,2452.426752,2.966666666666667,2.59472952261847,1.866666666666667,34260.733952,,,,2.108000000000004,6.2,,0.0817370890093013,0.0,433,,2.0,6818.742272,0.0,6371.00032,2.719744,1681395590.0,,9682.931712,0.0009999999999994458,851.0,0.0,,,,1571.0,2.6333333333333333,0.0003889829999934591,0.4309999999999832,173,,3786594.0,0.0031501290000051085,5442.0,91.37986243777021,197965.717504,2997534.0,
,7.07861328125,0.002980294999815669,,,,,,,0.0001,0.20907762200022262,0.14510257500023727,,,0.0,,,434,0.040216654000232666,,,,,,1681395591.0,,,,,,260.0,9.0,,,,,,174,2.0,,,,,,,8336.0
0.01710260499976357,7.01123046875,0.0030126149999887275,,,,,,,0.0001,0.20942816199976733,0.14536560400028975,,,0.0,,,435,0.0404447490000166,,,,,,1681395591.0,,,,,,261.0,9.0,,,,0.000405410999974265,,174,2.0,,0.003097177999734413,,,,,8368.0
0.017408635999800026,7.27294921875,0.002784097000130714,,,,,,,0.0001,0.20908639000026596,0.14486646099976497,,,0.0,,,436,0.040329737000320165,,,,,,1681395591.0,,,,,,262.0,9.0,,,,0.0004204659999231808,,174,2.0,,0.003276993000326911,,,,,8400.0
0.017401132000031794,,,1157916.0,2452.430848,2.966666666666667,2.2890109173430235,1.866666666666667,34260.733952,,,,2.132000000000005,6.2,,0.05312848856159752,0.0,437,,2.0,6818.742272,0.0,6371.004416,2.719744,1681395591.0,,9683.603456,0.0009999999999994458,859.0,0.0,,,,1572.0,2.6333333333333333,0.0003920310000466998,0.4329999999999927,174,,3791127.0,0.0031138670001382707,5495.0,76.47399732649963,197984.350208,3003844.0,
,7.2420654296875,0.0032779739999568847,,,,,,,0.0001,0.20997094400036076,0.14532277099988278,,,0.0,,,438,0.04046316900030433,,,,,,1681395592.0,,,,,,263.0,9.0,,,,,,175,2.0,,,,,,,8432.0
0.017171982000036223,7.0869140625,0.00328458599960868,,,,,,,0.0001,0.20977489599954424,0.14538801500020782,,,0.0,,,439,0.040365727999869705,,,,,,1681395592.0,,,,,,264.0,9.0,,,,0.0003904010000042035,,175,2.0,,0.0031741839998176147,,,,,8464.0
0.01731041999983063,7.268798828125,0.0030894010001247807,,,,,,,0.0001,0.21010589399929813,0.14575678599976527,,,0.0,,,440,0.04039802099987355,,,,,,1681395592.0,,,,,,265.0,9.0,,,,0.0003907039999830886,,175,2.0,,0.0031605619997208123,,,,,8496.0
0.017138619999968796,,,1163968.0,2452.426752,2.966666666666667,2.610880999529459,1.866666666666667,34260.733952,,,,2.152000000000001,6.2,,0.01634839006756501,0.0,441,,2.0,6818.742272,0.0,6371.00032,2.719744,1681395592.0,,9685.417984,0.0009999999999994458,863.0,0.0,,,,1574.0,2.6333333333333333,0.00037865300009798375,0.4350000000000023,175,,3796412.0,0.003293530000064493,5560.0,90.6025063329594,197982.130176,3010522.0,
,6.8997802734375,0.0029800649999742745,,,,,,,0.0001,0.20915104400000928,0.1450363680000919,,,0.0,,,442,0.040323807999811834,,,,,,1681395593.0,,,,,,266.0,9.0,,,,,,176,2.0,,,,,,,8528.0
0.017162258000098518,7.4007568359375,0.0032577920001131133,,,,,,,0.0001,0.21033592499998122,0.14591047600015372,,,0.0,,,443,0.04036176299996441,,,,,,1681395593.0,,,,,,267.0,9.0,,,,0.00042248399995514774,,176,2.0,,0.0032211519996963034,,,,,8560.0
0.01722320099997887,7.083740234375,0.002877396000258159,,,,,,,0.0001,0.2101033969997843,0.1460904489999848,,,0.0,,,444,0.040358097000080306,,,,,,1681395593.0,,,,,,268.0,9.0,,,,0.0003963499998462794,,176,2.0,,0.0031579039996358915,,,,,8592.0
,,,1169777.0,2452.430848,3.266666666666666,2.490856128982304,1.9,34260.733952,,,,2.1680000000000064,6.2,,0.016345415303393975,0.0,445,,2.0,6818.742272,0.0,6371.004416,2.719744,1681395593.0,,9678.999552,0.0009999999999994458,867.0,0.0,,,,1577.0,2.7,,0.4359999999999786,176,,3801471.0,0.0031190919999062316,5606.0,98.21604892824566,197988.5568,3016971.0,
0.018020571000306518,7.0177001953125,0.002958462000151485,,,,,,,0.0001,0.21082791300023018,0.1460666019997916,,,0.0,,,446,0.04027647800012346,,,,,,1681395594.0,,,,,,269.0,9.0,,,,0.000386707999950886,,177,2.0,,,,,,,8624.0
0.01714983800002301,7.2186279296875,0.0027429169999777514,,,,,,,0.0001,0.21045625199985807,0.14665903400009483,,,0.0,,,447,0.04022623599985309,,,,,,1681395594.0,,,,,,270.0,9.0,,,,0.00039394999976138934,,177,2.0,,0.003284277000147995,,,,,8656.0
0.017177599999740778,,,1176140.0,2452.430848,3.266666666666666,3.13390859839569,1.9,34260.733952,,,0.14576720300010493,2.180000000000007,6.2,,0.012261444231164317,0.0,448,0.0408637729997281,2.0,6818.742272,0.0,6371.004416,2.719744,1681395594.0,,9686.36416,0.0009999999999994458,870.0,0.0,,,,1579.0,2.7,0.00038873399989824975,0.4370000000000118,177,,3807256.0,0.003198117000010825,5672.0,91.69647628767206,197962.432512,3024343.0,
,7.3228759765625,0.0029096690000187664,,,,,,,0.0001,0.21030509599950165,,,,0.0,,,449,,,,,,,1681395594.0,,,,,,271.0,9.0,,,,,,177,2.0,,,,,,,8688.0
0.017381049000050552,7.3021240234375,0.0032139039999492525,,,,,,,0.0001,0.21010114000000613,0.145264189000045,,,0.0,,,450,0.04062044500005868,,,,,,1681395595.0,,,,,,272.0,9.0,,,,0.00039513399997304077,,178,2.0,,0.0032264189999295922,,,,,8720.0
0.01753342199981489,7.1324462890625,0.0028891229999317147,,,,,,,0.0001,0.20945842599985554,0.145055014999798,,,0.0,,,451,0.04043875500019567,,,,,,1681395595.0,,,,,,273.0,9.0,,,,0.00038793500016254256,,178,2.0,,0.003154175999952713,,,,,8752.0
0.01720481700021992,,,1180976.0,2452.422656,3.266666666666666,2.2230796269300575,1.9,34260.733952,,,0.14651544399976046,2.195999999999998,6.2,,0.06539455593596773,0.0,452,0.04053363499997431,2.0,6818.742272,0.0,6370.996224,2.719744,1681395595.0,,9687.994368,0.0009999999999994458,876.0,0.0,,,,1582.0,2.7,0.0003917579997505527,0.4399999999999977,178,,3811865.0,0.0032591899998806184,5719.0,85.96952564592887,197960.302592,3030772.0,
,7.215087890625,0.0028347249999569613,,,,,,,0.0001,0.21073956899954283,,,,0.0,,,453,,,,,,,1681395595.0,,,,,,274.0,9.0,,,,,,178,2.0,,,,,,,8784.0
0.017236793999927613,6.9842529296875,0.0032851949999894714,,,,,,,0.0001,0.21022735599945008,0.1457343359998049,,,0.0,,,454,0.04034814799979358,,,,,,1681395596.0,,,,,,275.0,9.0,,,,0.00040702500018596766,,179,2.0,,0.0032158579997485504,,,,,8816.0
0.017158702999950037,7.0888671875,0.0026807869999174727,,,,,,,0.0001,0.20973535399980392,0.14594731200031674,,,0.0,,,455,0.0403789929996492,,,,,,1681395596.0,,,,,,276.0,9.0,,,,0.0003989980000369542,,179,2.0,,0.003170560999933514,,,,,8848.0
0.017120138999871415,,,1186030.0,2452.426752,3.266666666666666,2.5902787485330196,1.9,34260.733952,,,0.14488103899975613,2.215999999999994,6.2,,0.07356982055959298,0.0,456,0.04049865100023453,2.0,6818.742272,0.0,6371.00032,2.719744,1681395596.0,,9678.372864,0.0009999999999994458,886.0,0.0,,,,1585.0,2.7,0.0003990769996562449,0.4440000000000168,179,,3816620.0,0.0031060809997143224,5769.0,93.21690617556656,197970.034688,3037815.0,
,7.4234619140625,0.002894132000164973,,,,,,,0.0001,0.20889911899939761,,,,0.0,,,457,,,,,,,1681395597.0,,,,,,277.0,9.0,,,,,,180,2.0,,,,,,,8880.0
0.01714480900000126,7.0482177734375,0.002976429000227654,,,,,,,0.0001,0.21008471699997244,0.14582773800020732,,,0.0,,,458,0.04041547399992851,,,,,,1681395597.0,,,,,,278.0,9.0,,,,0.0004481269997995696,,180,2.0,,0.0032721399998081324,,,,,8912.0
0.017127458000231854,7.1094970703125,0.0029820269996889692,,,,,,,0.0001,0.21140734099981273,0.14718837100008386,,,0.0,,,459,0.040568487999735225,,,,,,1681395597.0,,,,,,279.0,9.0,,,,0.0003995730003225617,,180,2.0,,0.003141423999750259,,,,,8944.0
0.01720500200008246,,,1190275.0,2452.422656,3.266666666666666,2.3329823162550114,1.9,34260.733952,,,0.144750183999804,2.236000000000004,6.2,,0.01634839006756501,0.0,460,,2.0,6818.742272,0.0,6370.996224,2.719744,1681395597.0,,9669.566464,0.0009999999999994458,890.0,0.0,,,,1586.0,2.7,0.0003857470001094043,0.4449999999999932,180,,3821257.0,0.0031660039999223955,5819.0,80.59840119613096,197979.262976,3042361.0,
,7.2913818359375,0.0030455830001301365,,,,,,,0.0001,0.20892721500013067,,,,0.0,,,461,0.040374695000082284,,,,,,1681395598.0,,,,,,280.0,9.0,,,,,,181,2.0,,,,,,,8976.0
0.017215321000094264,7.1573486328125,0.0027020850002372754,,,,,,,0.0001,0.21052632400051152,0.14654238399998576,,,0.0,,,462,0.04045052299989038,,,,,,1681395598.0,,,,,,281.0,9.0,,,,0.00046749900002396316,,181,2.0,,0.0031485120002798794,,,,,9008.0
0.01708943400035423,6.76171875,0.0027571269997679337,,,,,,,0.0001,0.21110756500002026,0.14721013799999128,,,0.0,,,463,0.04045808099999704,,,,,,1681395598.0,,,,,,282.0,9.0,,,,0.00038198499987629475,,181,2.0,,0.003210800000033487,,,,,9040.0
0.01818687000013597,,,1194674.0,2452.426752,3.266666666666666,2.232007332051027,1.9,34260.733952,,,,2.2519999999999953,6.2,,0.081737458442155,0.0,464,,2.0,6818.742272,0.0,6371.00032,2.719744,1681395598.0,,9672.220672,0.0009999999999994458,898.0,0.0,,,,1588.0,2.7,0.00038639700005660416,0.4479999999999791,181,,3825815.0,0.003166668000176287,5868.0,76.8756361916218,197976.51456,3047197.0,
,7.2467041015625,0.003273806999914086,,,,,,,0.0001,0.2103819150001982,0.14501368599985653,,,0.0,,,465,0.040354487000058725,,,,,,1681395599.0,,,,,,283.0,9.0,,,,,,182,2.0,,,,,,,9072.0
0.01723532799996974,7.1165771484375,0.002955035000013595,,,,,,,0.0001,0.2106601479999881,0.1463218109997797,,,0.0,,,466,0.040642250000018976,,,,,,1681395599.0,,,,,,284.0,9.0,,,,0.00038557000016226084,,182,2.0,,0.00312015400004384,,,,,9104.0
0.017281570000250213,7.261962890625,0.002946147999864479,,,,,,,0.0001,0.21059558200022366,0.14630178500010516,,,0.0,,,467,0.040480871999989176,,,,,,1681395599.0,,,,,,285.0,9.0,,,,0.000403308999921137,,182,2.0,,0.003181898000093497,,,,,9136.0
0.01713412300023265,,,1199512.0,2452.422656,3.266666666666666,2.2395137718319535,1.9,34260.733952,,,,2.2680000000000007,6.2,,0.016347515024533465,0.0,468,,2.0,6818.742272,0.0,6370.996224,2.719744,1681395599.0,,9673.658368,0.0009999999999994458,902.0,0.0,,,,1590.0,2.7,0.0003869199999826378,0.4490000000000123,182,,3830603.0,0.0032410450003226288,5911.0,82.43655909340931,197994.422272,3052049.0,
,7.1929931640625,0.0029963940000925504,,,,,,,0.0001,0.21102620500050762,0.14657611199982057,,,0.0,,,469,0.04069161100005658,,,,,,1681395600.0,,,,,,286.0,9.0,,,,,,183,2.0,,,,,,,9168.0
0.017099299000165047,7.1346435546875,0.003056003999972745,,,,,,,0.0001,0.21075166200080275,0.14628398800005016,,,0.0,,,470,0.040701260000332695,,,,,,1681395600.0,,,,,,287.0,9.0,,,,0.0003999280002062733,,183,2.0,,0.0032111830000758346,,,,,9200.0
0.017140410000138218,7.2430419921875,0.002994192999722145,,,,,,,0.0001,0.2112182760001815,0.1468598070000553,,,0.0,,,471,0.0407371169999351,,,,,,1681395600.0,,,,,,288.0,9.0,,,,0.0003798460002144566,,183,2.0,,0.00310690300011629,,,,,9232.0
0.017327123999621108,,,1205038.0,2452.426752,3.266666666666666,2.2816144299929944,1.9,34260.738048,,,,2.2879999999999967,6.2,,0.016348277278982068,0.0,472,,2.0,6818.742272,0.0,6371.00032,2.719744,1681395600.0,,9677.549568,0.0009999999999994458,906.0,0.0,,,,1592.0,2.7,0.000385463000384334,0.44999999999998863,183,,3835740.0,0.0031731119997857604,5942.0,99.93891884106755,197990.48192,3056671.0,
,7.479248046875,0.0028059399996891443,,,,,,,0.0001,0.20990785399953893,0.14569045799999003,,,0.0,,,473,0.04052575700006855,,,,,,1681395601.0,,,,,,289.0,9.0,,,,,,184,2.0,,,,,,,9264.0
0.01723308000009638,7.2186279296875,0.0028335930001048837,,,,,,,0.0001,0.2114688310002748,0.14722236900024654,,,0.0,,,474,0.040508648000013636,,,,,,1681395601.0,,,,,,290.0,9.0,,,,0.0004100619999007904,,184,2.0,,0.00326107899991257,,,,,9296.0
0.01728118099981657,6.9962158203125,0.003109355999640684,,,,,,,0.0001,0.2127230619994407,0.148123700999804,,,0.0,,,475,0.040617167000164045,,,,,,1681395601.0,,,,,,291.0,9.0,,,,0.0003948210000999097,,184,2.0,,0.0031968359999154927,,,,,9328.0
,,,1209998.0,2452.41856,3.266666666666666,2.2500821926429553,1.9,34260.733952,,,,2.3119999999999976,6.2,,0.06129078805765805,0.0,476,,2.0,6818.742272,0.0,6370.992128,2.719744,1681395601.0,,9679.208448,0.0009999999999994458,914.0,0.0,,,,1593.0,2.7,,0.45299999999997453,184,,3840503.0,0.003131864999886602,5980.0,90.90712731569793,197988.401152,3061038.0,
0.018430483999964054,7.2928466796875,0.003030879000107234,,,,,,,0.0001,0.21152754199965784,0.1459266829997432,,,0.0,,,477,0.04061729300019579,,,,,,1681395602.0,,,,,,292.0,9.0,,,,0.00039033799976095906,,185,2.0,,,,,,,9360.0
0.017311305000021093,7.216064453125,0.0031209710000439372,,,,,,,0.0001,0.21117925199996535,0.14652855700023792,,,0.0,,,478,0.0406670719999056,,,,,,1681395602.0,,,,,,293.0,9.0,,,,0.00041034800005945726,,185,2.0,,0.003140998999697331,,,,,9392.0
