01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,cpu/interrupts/interrupts_count,02_timing/dataload_cuda_move_time_s,02_timing/backward_time_s,memory/total_memory_sys_MB,disk/time/disk_write_time_sys_s,process/memory/data_resident_set_proc_MB,process/memory/text_resident_set_proc_MB,01_general/lr,01_general/step,01_general/minibatch_loss,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,03_hivemind/num_peers,03_hivemind/global_epoch,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_five_min_percent,02_timing/step_time_s,disk/counter/disk_read_sys_count,disk/counter/disk_write_sys_count,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,_timestamp,02_timing/forward_time_s,memory/available_memory_sys_MB,cpu/interrupts/soft_interrupts_count,cpu/logical_core_count,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,02_timing/opt_step_time_s,01_general/dataset_iteration_count,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/resident_set_size_proc_MB,_step,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count
5056.0,,,,0.0028964210000594903,,0.0030631509998784168,0.1427288810000391,,,,,0.0001,157.0,7.0836181640625,,,9.0,1.0,0.00040408700033367495,,0.20644419000018388,,,,,,,103,1681395520.0,0.0170784229999299,,,,,,0.04027322699994329,0.0,,,,,,260,,
5088.0,,,,0.002775568999823008,,0.0030771140000069863,0.1423829069999556,,,,,0.0001,158.0,7.448974609375,,,9.0,1.0,0.00039493399981438415,,0.20556094999938068,,,,,,,103,1681395520.0,0.017083120999814128,,,,,,0.03984730499996658,0.0,,,,,,261,,
,0.0,3.3329669215154616,34192.81408,,2960655.0,0.003126516000065749,0.14376608099973964,,0.3039999999999736,0.0,2.719744,,,,2452.6848,1.7666666666666668,,,0.00042010899960587267,2.2333333333333334,,2.0,594.0,1.2839999999999918,6751.035392,3943.0,85.35125539930931,103,1681395520.0,0.01700480499994228,198131.441664,661507.0,,9499.17696,0.0010000000000012221,0.039855764000094496,,5.133333333333334,1929.0,0.0,0.08587951183610804,6303.154176,262,6.1,1611782.0
5120.0,,,,0.0026185669998994854,,,,,,,,0.0001,159.0,7.198486328125,,,9.0,1.0,,,0.20679184199934753,,,,,,,103,1681395520.0,,,,,,,,0.0,,,,,,263,,
5152.0,,,,0.002855934999843157,,0.003138406000289251,0.14434743799984062,,,,,0.0001,160.0,7.182861328125,,,9.0,1.0,0.0003918300003533659,,0.20757866800022384,,,,,,,104,1681395521.0,0.017018515000017942,,,,,,0.039826543999879505,0.0,,,,,,264,,
5184.0,,,,0.0029561040000771754,,0.0030638059997727396,0.14493755800003782,,,,,0.0001,161.0,7.0357666015625,,,9.0,1.0,0.00040127800002665026,,0.20830016999980216,,,,,,,104,1681395521.0,0.017137905999788927,,,,,,0.03980351800009885,0.0,,,,,,265,,
,0.0,2.8153917652498452,34192.81408,,2965066.0,0.003051229999982752,0.14361834800001816,,0.3059999999999832,0.0,2.719744,,,,2452.709376,1.7666666666666668,,,0.0004125840000597236,2.2333333333333334,,2.0,598.0,1.2999999999999972,6751.035392,3981.0,87.53752952942851,104,1681395521.0,0.017249017000267486,198132.236288,666292.0,,9498.435584,0.0010000000000012221,,,5.133333333333334,1929.0,0.0,0.01634688505155076,6303.178752,266,6.1,1618668.0
5216.0,,,,0.00288072800003647,,,,,,,,0.0001,162.0,7.3636474609375,,,9.0,1.0,,,0.20715830100061794,,,,,,,104,1681395521.0,,,,,,,0.03994639400025335,0.0,,,,,,267,,
5248.0,,,,0.0025163870000142197,,0.0031302470001719485,0.14265234000004057,,,,,0.0001,163.0,7.2196044921875,,,9.0,1.0,0.0004093349998584017,,0.20553268599996954,,,,,,,105,1681395522.0,0.017052639000212366,,,,,,0.03977173799967204,0.0,,,,,,268,,
5280.0,,,,0.002872596000088379,,0.003095647000009194,0.14233081699967443,,,,,0.0001,164.0,7.5087890625,,,9.0,1.0,0.00040121800020642695,,0.20570703200019125,,,,,,,105,1681395522.0,0.017098938999879465,,,,,,0.03990781500033336,0.0,,,,,,269,,
,0.0,2.7515821459846985,34192.81408,,2969958.0,0.0031740419999550795,,,0.3069999999999595,0.0,2.719744,,,,2452.6848,1.7666666666666668,,,0.00039667099963480723,2.2333333333333334,,2.0,602.0,1.3159999999999883,6751.035392,4039.0,94.14419422905462,105,1681395522.0,0.017176418999952148,198131.93728,671277.0,,9498.771456,0.0010000000000012221,,,5.133333333333334,1929.0,0.0,0.016346822834631423,6303.154176,270,6.1,1624284.0
5312.0,,,,0.0025676749996819126,,,0.14428389000022435,,,,,0.0001,165.0,7.3984375,,,9.0,1.0,,,0.20768450799960192,,,,,,,105,1681395522.0,,,,,,,0.040085811000153626,0.0,,,,,,271,,
5344.0,,,,0.002747160000126314,,0.0031278320002456894,0.14568218600015825,,,,,0.0001,166.0,7.126708984375,,,9.0,1.0,0.0003930779998881917,,0.20929546900060814,,,,,,,106,1681395523.0,0.01701612200031377,,,,,,0.040329090999875916,0.0,,,,,,272,,
5376.0,,,,0.0025441810003030696,,0.003122342000096978,0.14421415399965554,,,,,0.0001,167.0,7.2574462890625,,,9.0,1.0,0.00039720599988868344,,0.20742560299959223,,,,,,,106,1681395523.0,0.016942801999903168,,,,,,0.040204917999744794,0.0,,,,,,273,,
,0.0,3.061346547689618,34192.81408,,2974466.0,0.0031325350000770413,,,0.3079999999999927,0.0,2.719744,,,,2452.709376,1.7666666666666668,,,0.0003943059996345255,2.2333333333333334,,2.0,606.0,1.3319999999999936,6751.035392,4091.0,94.10155812580237,106,1681395523.0,0.017005465000238473,198128.324608,676157.0,,9502.334976,0.0010000000000012221,,,5.133333333333334,1930.0,0.0,0.016360627142850283,6303.178752,274,6.1,1630874.0
5408.0,,,,0.0027258999998593936,,,0.14255808400002934,,,,,0.0001,168.0,7.2740478515625,,,9.0,1.0,,,0.20566190299996379,,,,,,,107,1681395524.0,,,,,,,0.03984561300012501,0.0,,,,,,275,,
5440.0,,,,0.0026747309998427227,,0.003108594999957859,0.14338398799964125,,,,,0.0001,169.0,6.92578125,,,9.0,1.0,0.00039676899996266,,0.20660360999909244,,,,,,,107,1681395524.0,0.01712500799976624,,,,,,0.03991451899992171,0.0,,,,,,276,,
5472.0,,,,0.002723317999880237,,0.0031816610003261303,0.14332529400007843,,,,,0.0001,170.0,7.06005859375,,,9.0,1.0,0.00039818200002628146,,0.2072343800005001,,,,,,,107,1681395524.0,0.017488068000147905,,,,,,0.04011785700004111,0.0,,,,,,277,,
,0.0,2.931095885127011,34192.81408,,2979879.0,0.0031226580003931304,,,0.3109999999999786,0.0,2.719744,,,,2452.6848,1.7666666666666668,,,0.0004098250001334236,2.2333333333333334,,2.0,615.0,1.3519999999999897,6751.035392,4159.0,88.94608029973476,107,1681395524.0,0.018372351999914827,198152.798208,681326.0,,9496.817664,0.0010000000000012221,,,5.133333333333334,1930.0,0.0,0.06947536874679974,6303.154176,278,6.1,1638172.0
5504.0,,,,0.00276140400001168,,,0.14449094599967793,,,,,0.0001,171.0,7.3411865234375,,,9.0,1.0,,,0.20922479699993346,,,,,,,108,1681395525.0,,,,,,,0.040067611999802466,0.0,,,,,,279,,
5536.0,,,,0.002697081999940565,,0.0031425010001839837,0.144700592999925,,,,,0.0001,172.0,7.023193359375,,,9.0,1.0,0.0004425309998623561,,0.2085543250000228,,,,,,,108,1681395525.0,0.017364057000122557,,,,,,0.040207560999988345,0.0,,,,,,280,,
5568.0,,,,0.0024663020003572456,,0.0030705299996043323,0.14269299999978102,,,,,0.0001,173.0,6.9403076171875,,,9.0,1.0,0.00041493100025036256,,0.20600100000001476,,,,,,,108,1681395525.0,0.017499170000064623,,,,,,0.03985706699995717,0.0,,,,,,281,,
,0.0,2.977988168654195,34192.81408,,2985294.0,0.0031410110000251734,,,0.3129999999999882,0.0,2.719744,,,,2452.70528,1.8000000000000003,,,0.000406517000101303,2.3,,2.0,621.0,1.3719999999999999,6751.035392,4212.0,101.14035522456872,108,1681395525.0,0.017450080999878992,198165.491712,687043.0,,9484.210176,0.0010000000000012221,,,5.266666666666667,1931.0,0.0,0.06539169345064344,6303.178752,282,6.1,1645729.0
5600.0,,,,0.002716700000291894,,,0.14264726199962752,,,,,0.0001,174.0,6.9068603515625,,,9.0,1.0,,,0.20622455100010484,,,,,,,109,1681395526.0,,,,,,,0.03986298000017996,0.0,,,,,,283,,
5632.0,,,,0.002676598000107333,,0.003186275000189198,0.1448705150000933,,,,,0.0001,175.0,6.984619140625,,,9.0,1.0,0.0004235060000610247,,0.20843853199994555,,,,,,,109,1681395526.0,0.01724367999986498,,,,,,0.040037957999629725,0.0,,,,,,284,,
5664.0,,,,0.002935117000106402,,0.0031585060000907106,0.14485477800008084,,,,,0.0001,176.0,7.05517578125,,,9.0,1.0,0.0004120659996260656,,0.20844200200008345,,,,,,,109,1681395526.0,0.01719685300031415,,,,,,0.03988468199986528,0.0,,,,,,285,,
,0.0,3.057191161540169,34192.81408,,2990314.0,0.0031161599999904865,,,0.3149999999999977,0.0,2.719744,,,,2452.680704,1.8000000000000003,,,0.00040648599997439305,2.3,,2.0,625.0,1.391999999999996,6751.035392,4249.0,103.10198258630876,109,1681395526.0,0.016942958000072394,198164.164608,692411.0,,9485.635584,0.0010000000000012221,,,5.266666666666667,1931.0,0.0,0.01634870121655187,6303.154176,286,6.1,1652756.0
5696.0,,,,0.0028992820002713415,,,0.14495784399969125,,,,,0.0001,177.0,7.24365234375,,,9.0,1.0,,,0.20828428599998006,,,,,,,110,1681395527.0,,,,,,,0.03996155599998019,0.0,,,,,,287,,
5728.0,,,,0.0031204030001390493,,0.00311432699982106,0.1435161340000377,,,,,0.0001,178.0,7.316162109375,,,9.0,1.0,0.00040163399989978643,,0.20755839599996762,,,,,,,110,1681395527.0,0.017170454000279278,,,,,,0.04023544399979073,0.0,,,,,,288,,
5760.0,,,,0.0029191839998929936,,0.003159794000112015,0.14429120400018292,,,,,0.0001,179.0,7.288330078125,,,9.0,1.0,0.0003970960001424828,,0.20778869900004793,,,,,,,110,1681395527.0,0.016905425999993895,,,,,,0.040115994999723625,0.0,,,,,,289,,
,0.0,3.3396342944287705,34192.81408,,2995458.0,,,,0.3159999999999741,0.0,2.719744,,,,2444.054528,1.8000000000000003,,,,2.3,,2.0,629.0,1.4080000000000013,6751.035392,4295.0,107.65574136292432,110,1681395527.0,,198118.105088,697958.0,,9531.695104,0.0010000000000012221,,,5.266666666666667,1931.0,0.0,0.01634770947044519,6294.528,290,6.1,1660237.0
5792.0,,,,0.0028801729999941017,,0.0031626949999008502,0.1449003470002026,,,,,0.0001,180.0,7.2510986328125,,,9.0,1.0,0.00044193500025357935,,0.2088299450001614,,,,,,,111,1681395528.0,0.017479734000062308,,,,,,0.03996506099974795,0.0,,,,,,291,,
5824.0,,,,0.002802245000111725,,0.003164323999953922,0.1454000270000506,,,,,0.0001,181.0,7.141845703125,,,9.0,1.0,0.00039895500003694906,,0.20907766100026492,,,,,,,111,1681395528.0,0.01722489600024346,,,,,,0.040087213999868254,0.0,,,,,,292,,
,0.0,2.9131199239598544,34192.81408,,3001123.0,0.003152016999592888,0.14464659400027813,,0.3170000000000073,0.0,2.719744,,,,2452.70528,1.8000000000000003,,,0.0003904029999830527,2.3,,2.0,632.0,1.4199999999999875,6751.035392,4343.0,99.11615353385972,111,1681395528.0,0.016952714000126434,198090.706944,704616.0,,9539.764224,0.0010000000000012221,0.040155910999601474,,5.266666666666667,1931.0,0.0,0.01226072668171047,6303.178752,293,6.2,1667203.0
5856.0,,,,0.002596208999875671,,,,,,,,0.0001,182.0,7.095703125,,,9.0,1.0,,,0.20789384799945765,,,,,,,111,1681395528.0,,,,,,,,0.0,,,,,,294,,
5888.0,,,,0.0028767110002263507,,0.003136531000109244,0.14480593100006445,,,,,0.0001,183.0,7.343994140625,,,9.0,1.0,0.00039462700033254805,,0.20846637300064685,,,,,,,112,1681395529.0,0.017057418000149482,,,,,,0.04019515499976478,0.0,,,,,,295,,
5920.0,,,,0.0025862080001388676,,0.003101768999840715,0.1448249710001619,,,,,0.0001,184.0,6.8453369140625,,,9.0,1.0,0.0003801040002144873,,0.2080226260004565,,,,,,,112,1681395529.0,0.01698622300000352,,,,,,0.04014335100009703,0.0,,,,,,296,,
,0.0,2.768906344566381,34192.81408,,3006466.0,0.0031912919998831057,0.14491667299989786,,0.32099999999996953,0.0,2.719744,,,,2452.680704,1.8000000000000003,,,0.000478205000035814,2.3,,2.0,643.0,1.4399999999999977,6751.035392,4395.0,91.71706313433035,112,1681395529.0,0.01711961599994538,198098.604032,710401.0,,9532.616704,0.0010000000000012221,0.03996255199990628,,5.266666666666667,1932.0,0.0,0.1226119337317195,6303.154176,297,6.1,1674520.0
5952.0,,,,0.0028786220000256435,,,,,,,,0.0001,185.0,7.41064453125,,,9.0,1.0,,,0.20854695999969408,,,,,,,112,1681395529.0,,,,,,,,0.0,,,,,,298,,
5984.0,,,,0.002841113000158657,,0.0031216469997161767,0.1443917180004064,,,,,0.0001,186.0,7.0692138671875,,,9.0,1.0,0.0004017000001113047,,0.20789353800046229,,,,,,,113,1681395530.0,0.01714375400024437,,,,,,0.03999360599982538,0.0,,,,,,299,,
6016.0,,,,0.0026886010000453098,,0.0031801290001567395,0.14472716199998104,,,,,0.0001,187.0,6.83294677734375,,,9.0,1.0,0.00042080699995494797,,0.21281294400023398,,,,,,,113,1681395530.0,0.017256558000099176,,,,,,0.044539686999996775,0.0,,,,,,300,,
,0.0,4.060610497012487,34192.809984,,3014346.0,0.0030934850001358427,0.14530249400013417,,0.32200000000000273,0.0,2.719744,,,,2452.697088,1.8000000000000003,,,0.00039858699983597035,2.3,,2.0,647.0,1.4559999999999889,6751.035392,4473.0,94.25461309426953,113,1681395530.0,0.017324259000361053,198097.801216,718472.0,,9532.923904,0.0010000000000012221,0.04013957000006485,,5.1000000000000005,1932.0,0.0,0.01634835505678501,6303.174656,301,6.1,1684639.0
6048.0,,,,0.0025758770002539677,,,,,,,,0.0001,188.0,7.3260498046875,,,9.0,1.0,,,0.20883427200078586,,,,,,,113,1681395530.0,,,,,,,,0.0,,,,,,302,,
6080.0,,,,0.0027654229998006485,,0.003144545999930415,0.1450262789999215,,,,,0.0001,189.0,7.124267578125,,,9.0,1.0,0.0004103389996998885,,0.2084920879992751,,,,,,,114,1681395531.0,0.017180679999910353,,,,,,0.03996482100001231,0.0,,,,,,303,,
6112.0,,,,0.0028961399998479465,,0.003102043999660964,0.14333908199978396,,,,,0.0001,190.0,7.052978515625,,,9.0,1.0,0.00039359099991997937,,0.20691452099936214,,,,,,,114,1681395531.0,0.017030420000082813,,,,,,0.04015324400006648,0.0,,,,,,304,,
,0.0,2.854147550050117,34192.809984,,3019464.0,0.003151248999984091,0.1446970360002524,,0.3229999999999791,0.0,2.719744,,,,2452.672512,1.8000000000000003,,,0.0004170899997006927,2.3,,2.0,651.0,1.4719999999999942,6751.035392,4514.0,96.34412149805763,114,1681395531.0,0.01735404999999446,198099.218432,724081.0,,9531.252736,0.0010000000000012221,0.04053892199999609,,5.1000000000000005,1932.0,0.0,0.016348323949931087,6303.15008,305,6.1,1691800.0
6144.0,,,,0.0029597869997814996,,,,,,,,0.0001,191.0,7.455810546875,,,9.0,1.0,,,0.20911813399970924,,,,,,,114,1681395531.0,,,,,,,,0.0,,,,,,306,,
6176.0,,,,0.002792273000068235,,0.003113684999789257,0.14645005400006994,,,,,0.0001,192.0,7.2921142578125,,,9.0,1.0,0.0004065210000590014,,0.20996389599986287,,,,,,,115,1681395532.0,0.017154044000108115,,,,,,0.04004731899976832,0.0,,,,,,307,,
6208.0,,,,0.0026327710002078675,,0.0030976890002420987,0.1452502510001068,,,,,0.0001,193.0,7.19903564453125,,,9.0,1.0,0.00043174800021006376,,0.20836892100032856,,,,,,,115,1681395532.0,0.016995362999750796,,,,,,0.03996109899981093,0.0,,,,,,308,,
,0.0,2.714138769944555,34192.809984,,3024197.0,0.0031277089997274743,0.14454604200000176,,0.32399999999995543,0.0,2.719744,,,,2452.697088,1.8000000000000003,,,0.0004081239999322861,2.3,,2.0,655.0,1.4879999999999995,6751.035392,4562.0,86.46757081975362,115,1681395532.0,0.017098971999985224,198097.444864,729029.0,,9533.52192,0.0010000000000012221,,,5.1000000000000005,1932.0,0.0,0.01634653119913506,6303.174656,309,6.1,1697843.0
6240.0,,,,0.0025435669999751553,,,,,,,,0.0001,194.0,7.30029296875,,,9.0,1.0,,,0.20794336799963276,,,,,,,115,1681395532.0,,,,,,,0.040218954000010854,0.0,,,,,,310,,
6272.0,,,,0.0027891810000255646,,0.00313445599977058,0.14491488499970728,,,,,0.0001,195.0,7.3818359375,,,9.0,1.0,0.0004233720001138863,,0.2083747219999168,,,,,,,116,1681395533.0,0.017162989000098605,,,,,,0.03994983900020088,0.0,,,,,,311,,
6304.0,,,,0.002787000999887823,,0.003139506000024994,0.14569384199967317,,,,,0.0001,196.0,7.088134765625,,,9.0,1.0,0.00040997299993250635,,0.20940513699952135,,,,,,,116,1681395533.0,0.017130517999703443,,,,,,0.04024429700029941,0.0,,,,,,312,,
,0.0,2.878447618588211,34192.809984,,3029392.0,0.003135819999897649,,,0.32499999999998863,0.0,2.719744,,,,2452.672512,1.8000000000000003,,,0.0004019709999738552,2.3,,2.0,659.0,1.5079999999999956,6751.035392,4642.0,95.4715108335163,116,1681395533.0,0.017257506000078138,198098.624512,734473.0,,9531.846656,0.0010000000000012221,,,5.1000000000000005,1933.0,0.0,0.01634483991117965,6303.15008,313,6.1,1704668.0
6336.0,,,,0.002947295000012673,,,0.14553262199979144,,,,,0.0001,197.0,7.2257080078125,,,9.0,1.0,,,0.2094294299995454,,,,,,,117,1681395534.0,,,,,,,0.04015421599979163,0.0,,,,,,314,,
6368.0,,,,0.0026696029999584425,,0.003126294000139751,0.1443947239999943,,,,,0.0001,198.0,7.4071044921875,,,9.0,1.0,0.00044304400034889113,,0.20755058000031568,,,,,,,117,1681395534.0,0.017009031999805302,,,,,,0.03990788300006898,0.0,,,,,,315,,
6400.0,,,,0.0028409260003172676,,0.0031066090000422264,0.1451297630001136,,,,,0.0001,199.0,7.4580078125,,,9.0,1.0,0.00039499599961345666,,0.20899819399983244,,,,,,,117,1681395534.0,0.017293787999733468,,,,,,0.04023211200001242,0.0,,,,,,316,,
,0.0,2.857475156848308,34192.809984,,3034245.0,0.003138666000268131,,,0.3299999999999841,0.0,2.719744,,,,2452.697088,1.8000000000000003,,,0.0003856600001199695,2.3,,2.0,671.0,1.5360000000000014,6751.035392,4693.0,92.6820717355297,117,1681395534.0,0.01700168700017457,198117.650432,739427.0,,9532.403712,0.0010000000000012221,,,5.1000000000000005,1933.0,0.0,0.13077850243101727,6303.174656,317,6.1,1712196.0
6432.0,,,,0.0027069480001955526,,,0.14572983800007933,,,,,0.0001,200.0,7.19287109375,,,9.0,1.0,,,0.20936693300109255,,,,,,,118,1681395535.0,,,,,,,0.040404134000255,0.0,,,,,,318,,
6464.0,,,,0.002887395000016113,,0.0030812840000180586,0.14317928699983895,,,,,0.0001,201.0,7.4169921875,,,9.0,1.0,0.0004196329996375425,,0.20715178599948558,,,,,,,118,1681395535.0,0.017678566000085993,,,,,,0.039905620999888924,0.0,,,,,,319,,
6496.0,,,,0.0030952240003898623,,0.0031334999998762214,0.14383279399999083,,,,,0.0001,202.0,7.018310546875,,,9.0,1.0,0.00038529099992956617,,0.20759245599992937,,,,,,,118,1681395535.0,0.017066670000076556,,,,,,0.04007897699966634,0.0,,,,,,320,,
,0.0,2.771355037992151,34192.81408,,3039380.0,0.0030609969999204623,,,0.33199999999999363,0.0,2.719744,,,,2452.672512,1.8000000000000003,,,0.00040788699971017195,2.333333333333333,,2.0,675.0,1.5519999999999925,6751.035392,4744.0,119.67673472431397,118,1681395535.0,0.01743710299979284,198112.780288,745149.0,,9537.273856,0.0010000000000012221,,,4.966666666666667,1933.0,0.0,0.016347351693542265,6303.15008,321,6.1,1719357.0
6528.0,,,,0.0027986950003651145,,,0.14582327200014333,,,,,0.0001,203.0,7.1800537109375,,,9.0,1.0,,,0.20968548600012582,,,,,,,119,1681395536.0,,,,,,,0.040157532000193896,0.0,,,,,,322,,
6560.0,,,,0.002863922999949864,,0.003160520000164979,0.144118301999697,,,,,0.0001,204.0,7.0863037109375,,,9.0,1.0,0.00042427499965924653,,0.20805073899964555,,,,,,,119,1681395536.0,0.017264990000057878,,,,,,0.04021872900011658,0.0,,,,,,323,,
6592.0,,,,0.0025934260002031806,,0.0030818580003142415,0.14348840000002383,,,,,0.0001,205.0,7.3509521484375,,,9.0,1.0,0.00039038300019456074,,0.20663905000083105,,,,,,,119,1681395536.0,0.01724050399980115,,,,,,0.039844479000294086,0.0,,,,,,324,,
,0.0,2.5211424249411922,34192.81408,,3044267.0,0.00316753900006006,,,0.33299999999997,0.0,2.719744,,,,2452.697088,1.8000000000000003,,,0.0004218499998387415,2.333333333333333,,2.0,679.0,1.5679999999999978,6751.035392,4794.0,93.24397118078505,119,1681395536.0,0.0170411030003379,198111.461376,750356.0,,9538.592768,0.0010000000000012221,,,4.966666666666667,1933.0,0.0,0.016347522795021364,6303.174656,325,6.1,1726142.0
6624.0,,,,0.0027889839998351817,,,0.14397421900002882,,,,,0.0001,206.0,7.21533203125,,,9.0,1.0,,,0.20748433100015973,,,,,,,120,1681395537.0,,,,,,,0.04009063600005902,0.0,,,,,,326,,
6656.0,,,,0.0027134850001857558,,0.00312583300001279,0.1468857139998363,,,,,0.0001,207.0,7.0638427734375,,,9.0,1.0,0.00039480800023738993,,0.21017128300036347,,,,,,,120,1681395537.0,0.01699614000017391,,,,,,0.04005530299991733,0.0,,,,,,327,,
6688.0,,,,0.0025741999997990206,,0.0031061050003700075,0.1456581370002823,,,,,0.0001,208.0,7.01123046875,,,9.0,1.0,0.00041855199970086687,,0.20873812800027736,,,,,,,120,1681395537.0,0.01709829900028126,,,,,,0.03988283499984391,0.0,,,,,,328,,
,0.0,3.168018876100915,34192.81408,,3049622.0,0.0031043180001688597,,,0.3359999999999559,0.0,2.719744,,,,2452.672512,1.8000000000000003,,,,2.333333333333333,,2.0,686.0,1.5879999999999939,6751.035392,4863.0,99.55046906483408,120,1681395537.0,,198109.405184,756337.0,,9540.395008,0.0010000000000012221,,,4.966666666666667,1935.0,0.0,0.08172340263484101,6303.15008,329,6.1,1733379.0
6720.0,,,,0.002865183999801957,,,0.14171579799995015,,,,,0.0001,209.0,7.212646484375,,,9.0,1.0,0.00042065199977514567,,0.20628726799986907,,,,,,,121,1681395538.0,0.018202021999968565,,,,,,0.03997929400020439,0.0,,,,,,330,,
6752.0,,,,0.002940842000043631,,0.003142582999771548,0.14394225800015192,,,,,0.0001,210.0,7.1864013671875,,,9.0,1.0,0.0004436649996932829,,0.20768319199942198,,,,,,,121,1681395538.0,0.0171281769999041,,,,,,0.040085666999857494,0.0,,,,,,331,,
,0.0,2.8398949443635577,34192.81408,,3054731.0,0.0031773460000295017,0.14664405599978636,,0.3369999999999891,0.0,2.719744,,,,2452.672512,1.8000000000000003,,,0.0003952029996980855,2.333333333333333,,2.0,689.0,1.5999999999999943,6751.035392,4908.0,94.24952533680316,121,1681395538.0,0.01690910299976167,198092.34944,761815.0,,9538.351104,0.0010000000000012221,0.04013725400000112,,4.966666666666667,1936.0,0.0,0.012260951271493478,6303.15008,332,6.2,1740219.0
6784.0,,,,0.0027524759998414083,,,,,,,,0.0001,211.0,7.394287109375,,,9.0,1.0,,,0.21001543799911815,,,,,,,121,1681395538.0,,,,,,,,0.0,,,,,,333,,
6816.0,,,,0.0029673670001102437,,0.003109696999672451,0.14406297400000767,,,,,0.0001,212.0,7.181640625,,,9.0,1.0,0.00040345299976252136,,0.20790787799978716,,,,,,,122,1681395539.0,0.017043061000094895,,,,,,0.04032132600013938,0.0,,,,,,334,,
6848.0,,,,0.0025330609996672138,,0.0031347760000244307,0.1428296340000088,,,,,0.0001,213.0,7.11328125,,,9.0,1.0,0.0004005710002275009,,0.20617137099998217,,,,,,,122,1681395539.0,0.01696695999999065,,,,,,0.04030636900006357,0.0,,,,,,335,,
,0.0,3.090869061343949,34192.81408,,3063705.0,0.003105034999862255,0.1459813680003208,,0.339999999999975,0.0,2.719744,,,,2452.697088,1.8000000000000003,,,0.0003885310002260667,2.333333333333333,,2.0,696.0,1.6199999999999903,6751.035392,4971.0,171.62960590520052,122,1681395539.0,0.017034160000093834,198091.177984,771527.0,,9558.765568,0.0010000000000012221,0.04003057899990381,,4.966666666666667,1937.0,0.0,0.06130443551798221,6303.174656,336,6.2,1751562.0
6880.0,,,,0.002902432000155386,,,,,,,,0.0001,214.0,7.282470703125,,,9.0,1.0,,,0.20944210500056215,,,,,,,122,1681395539.0,,,,,,,,0.0,,,,,,337,,
6912.0,,,,0.0027558589999898686,,0.003163618000144197,0.14550882499997897,,,,,0.0001,215.0,7.1239013671875,,,9.0,1.0,0.00045647800016013207,,0.2093882800004394,,,,,,,123,1681395540.0,0.017508249999991676,,,,,,0.039995250000174565,0.0,,,,,,338,,
6944.0,,,,0.0025994210000135354,,0.0031691410003986675,0.14337211500014746,,,,,0.0001,216.0,7.4189453125,,,9.0,1.0,0.000402536999899894,,0.20699178000040774,,,,,,,123,1681395540.0,0.017290713999955187,,,,,,0.040157851999993,0.0,,,,,,339,,
,0.0,3.6107377722816474,34212.089856,,3070102.0,0.003119044000413851,0.14434770500020022,,0.3410000000000082,0.0,2.719744,,,,2452.680704,1.8333333333333333,,,0.00042093399997611414,2.4,,2.0,700.0,1.6359999999999957,6751.035392,5022.0,128.47249660227988,123,1681395540.0,0.017091205000269838,198066.610176,777835.0,,9564.004352,0.0010000000000012221,0.04015051599981234,,5.1000000000000005,1937.0,0.0,0.016347281695545134,6303.158272,340,6.2,1760153.0
6976.0,,,,0.003024469000138197,,,,,,,,0.0001,217.0,7.0819091796875,,,9.0,1.0,,,0.20815387300081056,,,,,,,123,1681395540.0,,,,,,,,0.0,,,,,,341,,
7008.0,,,,0.002394609000020864,,0.0031144610002229456,0.14470114400000966,,,,,0.0001,218.0,7.267578125,,,9.0,1.0,0.0004084590000275057,,0.20797250800023903,,,,,,,124,1681395541.0,0.017391846000009537,,,,,,0.03996198899994852,0.0,,,,,,342,,
7040.0,,,,0.0027619060001597973,,0.0030852279996906873,0.1443771670001297,,,,,0.0001,219.0,7.1761474609375,,,9.0,1.0,0.0004395609998937289,,0.20855561799999123,,,,,,,124,1681395541.0,0.017624353999963205,,,,,,0.04026740200015411,0.0,,,,,,343,,
,0.0,2.945249709283065,34192.81408,,3075261.0,0.003085046000251168,0.14475063499958196,,0.34199999999998454,0.0,2.719744,,,,2452.668416,1.8333333333333333,,,0.00043076200017821975,2.4,,2.0,704.0,1.652000000000001,6751.035392,5071.0,118.35488698800775,124,1681395541.0,0.01699516799999401,198064.590848,783278.0,,9566.02368,0.0010000000000012221,0.03995677600005365,,5.1000000000000005,1937.0,0.0,0.016348794563557485,6303.145984,344,6.2,1768158.0
7072.0,,,,0.002573876000042219,,,,,,,,0.0001,220.0,7.099365234375,,,9.0,1.0,,,0.20779226300010123,,,,,,,124,1681395541.0,,,,,,,,0.0,,,,,,345,,
