04_peers/peer_2_epoch_oos,03_hivemind/next_fetch_time_s,04_peers/peer_2_samples_per_second,04_peers/peer_2_samples_accumulated,03_hivemind/actual_total_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/global_samples_accumulated,03_hivemind/global_epoch,03_hivemind/eta_next_epoch_s,03_hivemind/estimated_current_samples,04_peers/peer_2_epoch,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,04_peers/peer_1_samples_per_second,03_hivemind/total_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,_step,04_peers/peer_1_epoch,03_hivemind/num_clients,03_hivemind/overshot_TBS,04_peers/peer_1_epoch_oos,03_hivemind/per_epoch_training_samples,_runtime,_timestamp,04_peers/peer_1_samples_accumulated
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,132591,1.0,510.9514776843753,2,261.19,,,,459,1.0,0,,0.0,,586,1681403992.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,133199,1.0,510.9514776843753,2,261.19,,,,460,1.0,0,,0.0,,587,1681403993.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,133804,1.0,510.9514776843753,2,261.19,,,,461,1.0,0,,0.0,,588,1681403994.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,134412,1.0,510.9514776843753,2,261.19,,,,462,1.0,0,,0.0,,589,1681403995.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,135017,1.0,510.9514776843753,2,261.19,,,,463,1.0,0,,0.0,,590,1681403996.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,135621,1.0,510.9514776843753,2,261.19,,,,464,1.0,0,,0.0,,592,1681403998.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,136227,1.0,510.9514776843753,2,261.19,,,,465,1.0,0,,0.0,,593,1681403999.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,136831,1.0,510.9514776843753,2,261.19,,,,466,1.0,0,,0.0,,594,1681404000.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,137437,1.0,510.9514776843753,2,261.19,,,,467,1.0,0,,0.0,,595,1681404001.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,138044,1.0,510.9514776843753,2,261.19,,,,468,1.0,0,,0.0,,596,1681404002.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,138651,1.0,510.9514776843753,2,261.19,,,,469,1.0,0,,0.0,,597,1681404003.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,139258,1.0,510.9514776843753,2,261.19,,,,470,1.0,0,,0.0,,599,1681404005.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,139864,1.0,510.9514776843753,2,261.19,,,,471,1.0,0,,0.0,,600,1681404006.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,140470,1.0,510.9514776843753,2,261.19,,,,472,1.0,0,,0.0,,601,1681404007.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,141074,1.0,510.9514776843753,2,261.19,,,,473,1.0,0,,0.0,,602,1681404008.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,141682,1.0,510.9514776843753,2,261.19,,,,474,1.0,0,,0.0,,603,1681404009.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,142286,1.0,510.9514776843753,2,261.19,,,,475,1.0,0,,0.0,,605,1681404011.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,142891,1.0,510.9514776843753,2,261.19,,,,476,1.0,0,,0.0,,606,1681404012.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,143495,1.0,510.9514776843753,2,261.19,,,,477,1.0,0,,0.0,,607,1681404013.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,144104,1.0,510.9514776843753,2,261.19,,,,478,1.0,0,,0.0,,608,1681404014.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,144711,1.0,510.9514776843753,2,261.19,,,,479,1.0,0,,0.0,,609,1681404015.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,145317,1.0,510.9514776843753,2,261.19,,,,480,1.0,0,,0.0,,610,1681404016.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,145924,1.0,510.9514776843753,2,261.19,,,,481,1.0,0,,0.0,,612,1681404018.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,146529,1.0,510.9514776843753,2,261.19,,,,482,1.0,0,,0.0,,613,1681404019.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,147136,1.0,510.9514776843753,2,261.19,,,,483,1.0,0,,0.0,,614,1681404020.0,16064.0
0.0,10.0,249.76,16736.0,431.8421488992559,,,192,2,75.05,358,1.0,431.8421488992559,2,261.19,,,,484,1.0,0,,0.0,,615,1681404021.0,16064.0
0.0,10.0,212.44,64.0,461.06182627341195,294.24761094292626,0.0,768,2,69.07,922,2.0,461.06182627341195,2,219.4,65600.0,0.0,111.47074361926443,485,2.0,0,2.0,0.0,32800.0,616,1681404022.0,128.0
0.0,10.0,238.77,384.0,494.28002998112527,,,1376,2,63.17,1547,2.0,494.28002998112527,2,222.29,,,,486,2.0,0,,0.0,,618,1681404024.0,384.0
0.0,10.0,246.78,672.0,495.90817560137,,,1472,2,61.77,2137,2.0,495.90817560137,2,247.5,,,,487,2.0,0,,0.0,,619,1681404025.0,704.0
0.0,10.0,248.41,768.0,313.0572453668108,,,1888,2,98.3,1994,2.0,313.0572453668108,2,247.5,,,,488,2.0,0,,0.0,,620,1681404026.0,704.0
0.0,10.0,156.8,960.0,341.9624573714328,,,2048,2,88.66,2449,2.0,341.9624573714328,2,156.26,,,,489,2.0,0,,0.0,,621,1681404027.0,928.0
0.0,10.0,185.7,1120.0,282.91252904102237,,,2464,2,106.77,2562,2.0,282.91252904102237,2,156.26,,,,490,2.0,0,,0.0,,622,1681404028.0,928.0
0.0,10.0,120.15,1216.0,395.3460554535951,,,3072,2,74.76,3213,2.0,395.3460554535951,2,162.76,,,,491,2.0,0,,0.0,,624,1681404030.0,1248.0
0.0,10.0,177.02,1504.0,463.87651335108467,,,3680,2,62.34,3849,2.0,463.87651335108467,2,218.33,,,,492,2.0,0,,0.0,,625,1681404031.0,1568.0
0.0,10.0,219.62,1824.0,492.0340611736085,,,4288,2,57.53,4464,2.0,492.0340611736085,2,244.26,,,,493,2.0,0,,0.0,,626,1681404032.0,1856.0
0.0,10.0,238.49,2112.0,509.5933315546593,,,4896,2,54.32,5087,2.0,509.5933315546593,2,253.55,,,,494,2.0,0,,0.0,,627,1681404033.0,2176.0
0.0,10.0,246.76,2400.0,512.9313422651087,,,5536,2,52.77,5701,2.0,512.9313422651087,2,262.83,,,,495,2.0,0,,0.0,,628,1681404034.0,2496.0
0.0,10.0,250.1,2720.0,515.1169588190479,,,6144,2,51.36,6313,2.0,515.1169588190479,2,262.83,,,,496,2.0,0,,0.0,,629,1681404035.0,2816.0
0.0,10.0,251.34,3008.0,515.5642663550942,,,6720,2,50.13,6923,2.0,515.5642663550942,2,263.78,,,,497,2.0,0,,0.0,,631,1681404037.0,3136.0
0.0,10.0,251.95,3296.0,514.96776897607,,,7360,2,49.0,7535,2.0,514.96776897607,2,263.61,,,,498,2.0,0,,0.0,,632,1681404038.0,3424.0
0.0,10.0,251.91,3616.0,515.3764887950399,,,7968,2,47.77,8146,2.0,515.3764887950399,2,263.06,,,,499,2.0,0,,0.0,,633,1681404039.0,3744.0
0.0,10.0,252.07,3904.0,515.7292840701984,,,8576,2,46.55,8758,2.0,515.7292840701984,2,263.3,,,,500,2.0,0,,0.0,,634,1681404040.0,4064.0
0.0,10.0,251.84,4192.0,515.9719009429093,,,9184,2,45.35,9371,2.0,515.9719009429093,2,263.89,,,,501,2.0,0,,0.0,,635,1681404041.0,4384.0
0.0,10.0,251.3,4512.0,512.3888608098518,,,9792,2,44.49,9973,2.0,512.3888608098518,2,264.67,,,,502,2.0,0,,0.0,,637,1681404043.0,4672.0
0.0,10.0,251.31,4800.0,514.6196220903149,,,10400,2,43.11,10584,2.0,514.6196220903149,2,261.07,,,,503,2.0,0,,0.0,,638,1681404044.0,4992.0
0.0,10.0,251.22,5088.0,515.8997480176971,,,11040,2,41.81,11198,2.0,515.8997480176971,2,263.4,,,,504,2.0,0,,0.0,,639,1681404045.0,5312.0
0.0,10.0,251.27,5408.0,514.0147650181812,,,11616,2,40.78,11806,2.0,514.0147650181812,2,264.63,,,,505,2.0,0,,0.0,,640,1681404046.0,5632.0
0.0,10.0,251.14,5696.0,514.5795826192241,,,12224,2,39.55,12418,2.0,514.5795826192241,2,262.87,,,,506,2.0,0,,0.0,,641,1681404047.0,5920.0
0.0,10.0,251.11,5984.0,516.5786444595748,,,12864,2,38.2,13034,2.0,516.5786444595748,2,263.47,,,,507,2.0,0,,0.0,,642,1681404048.0,6240.0
0.0,10.0,251.16,6304.0,517.1931228984795,,,13472,2,36.97,13649,2.0,517.1931228984795,2,265.42,,,,508,2.0,0,,0.0,,644,1681404050.0,6560.0
0.0,10.0,251.06,6592.0,517.2328749987361,,,14080,2,35.78,14264,2.0,517.2328749987361,2,266.13,,,,509,2.0,0,,0.0,,645,1681404051.0,6880.0
0.0,10.0,251.03,6880.0,516.9882552343901,,,14720,2,34.6,14880,2.0,516.9882552343901,2,266.2,,,,510,2.0,0,,0.0,,646,1681404052.0,7200.0
0.0,10.0,251.07,7200.0,516.3939206379579,,,15328,2,33.45,15494,2.0,516.3939206379579,2,265.92,,,,511,2.0,0,,0.0,,647,1681404053.0,7520.0
0.0,10.0,251.02,7488.0,515.1630936719718,,,15904,2,32.35,16104,2.0,515.1630936719718,2,265.37,,,,512,2.0,0,,0.0,,648,1681404054.0,7840.0
0.0,10.0,251.07,7776.0,514.2291053102867,,,16512,2,31.22,16713,2.0,514.2291053102867,2,264.09,,,,513,2.0,0,,0.0,,650,1681404056.0,8128.0
0.0,10.0,250.92,8064.0,514.3002088280828,,,17152,2,30.03,17324,2.0,514.3002088280828,2,263.31,,,,514,2.0,0,,0.0,,651,1681404057.0,8448.0
0.0,10.0,250.83,8384.0,514.963787598889,,,17760,2,28.81,17933,2.0,514.963787598889,2,263.47,,,,515,2.0,0,,0.0,,652,1681404058.0,8768.0
0.0,10.0,250.88,8672.0,514.9807339682851,,,18336,2,27.62,18542,2.0,514.9807339682851,2,264.08,,,,516,2.0,0,,0.0,,653,1681404059.0,9088.0
0.0,10.0,251.06,8960.0,515.2888721319805,,,18976,2,26.42,19154,2.0,515.2888721319805,2,263.92,,,,517,2.0,0,,0.0,,654,1681404060.0,9376.0
0.0,10.0,250.96,9280.0,512.7235029652982,,,19584,2,25.37,19761,2.0,512.7235029652982,2,264.32,,,,518,2.0,0,,0.0,,656,1681404062.0,9696.0
0.0,9.74,249.6,9568.0,509.5377733208828,,,20192,2,24.35,20363,2.0,509.5377733208828,2,263.12,,,,519,2.0,0,,0.0,,657,1681404063.0,10016.0
0.0,9.28,250.25,9856.0,508.67079708175135,,,20768,2,23.2,20966,2.0,508.67079708175135,2,259.29,,,,520,2.0,0,,0.0,,658,1681404064.0,10336.0
0.0,8.81,249.68,10144.0,508.74581419182886,,,21408,2,22.01,21569,2.0,508.74581419182886,2,258.99,,,,521,2.0,0,,0.0,,659,1681404065.0,10624.0
0.0,8.3,249.15,10464.0,510.22153763798343,,,21984,2,20.76,22177,2.0,510.22153763798343,2,259.6,,,,522,2.0,0,,0.0,,660,1681404066.0,10944.0
0.0,7.81,250.07,10752.0,511.44712624259853,,,22592,2,19.52,22786,2.0,511.44712624259853,2,260.15,,,,523,2.0,0,,0.0,,661,1681404067.0,11232.0
0.0,7.32,250.31,11040.0,512.0808942343535,,,23232,2,18.3,23395,2.0,512.0808942343535,2,261.14,,,,524,2.0,0,,0.0,,663,1681404069.0,11552.0
0.0,6.84,250.69,11360.0,512.4828302856857,,,23840,2,17.1,24003,2.0,512.4828302856857,2,261.39,,,,525,2.0,0,,0.0,,664,1681404070.0,11872.0
0.0,6.37,250.67,11648.0,512.1003407349783,,,24416,2,15.92,24614,2.0,512.1003407349783,2,261.81,,,,526,2.0,0,,0.0,,665,1681404071.0,12192.0
0.0,5.86,250.62,11936.0,514.3276816530185,,,25024,2,14.65,25231,2.0,514.3276816530185,2,261.48,,,,527,2.0,0,,0.0,,666,1681404072.0,12480.0
0.0,5.39,250.29,12224.0,513.9668826148658,,,25664,2,13.48,25840,2.0,513.9668826148658,2,264.04,,,,528,2.0,0,,0.0,,667,1681404073.0,12800.0
0.0,4.91,250.41,12544.0,515.1163651365197,,,26272,2,12.27,26450,2.0,515.1163651365197,2,263.56,,,,529,2.0,0,,0.0,,669,1681404075.0,13120.0
0.0,4.43,250.31,12832.0,515.449637137693,,,26880,2,11.07,27061,2.0,515.449637137693,2,264.8,,,,530,2.0,0,,0.0,,670,1681404076.0,13440.0
0.0,3.98,250.36,13120.0,512.5489747022195,,,27488,2,9.95,27666,2.0,512.5489747022195,2,265.09,,,,531,2.0,0,,0.0,,671,1681404077.0,13760.0
0.0,3.54,250.36,13440.0,509.2154018767103,,,28096,2,8.84,28267,2.0,509.2154018767103,2,262.19,,,,532,2.0,0,,0.0,,672,1681404078.0,14048.0
0.0,3.04,250.2,13728.0,512.2703201315926,,,28704,2,7.59,28880,2.0,512.2703201315926,2,259.02,,,,533,2.0,0,,0.0,,673,1681404079.0,14368.0
0.0,2.57,250.22,14016.0,510.40209199420406,,,29280,2,6.43,29486,2.0,510.40209199420406,2,262.05,,,,534,2.0,0,,0.0,,675,1681404081.0,14688.0
0.0,2.1,250.0,14304.0,510.9770585994721,,,29920,2,5.24,30090,2.0,510.9770585994721,2,260.4,,,,535,2.0,0,,0.0,,676,1681404082.0,14976.0
0.0,1.61,250.11,14624.0,512.6455178365413,,,30528,2,4.03,30700,2.0,512.6455178365413,2,260.86,,,,536,2.0,0,,0.0,,677,1681404083.0,15296.0
0.0,1.14,250.0,14912.0,513.0797134655655,,,31136,2,2.84,31309,2.0,513.0797134655655,2,262.64,,,,537,2.0,0,,0.0,,678,1681404084.0,15616.0
0.0,0.67,249.7,15200.0,512.0462932937025,,,31712,2,1.67,31913,2.0,512.0462932937025,2,263.38,,,,538,2.0,0,,0.0,,679,1681404085.0,15936.0
0.0,0.5,249.63,15488.0,510.8096508752503,,,32352,2,0.49,32518,2.0,510.8096508752503,2,262.41,,,,539,2.0,0,,0.0,,680,1681404086.0,16224.0
0.0,0.5,249.45,15808.0,510.28249902239804,,,32800,2,0.0,33126,2.0,510.28249902239804,2,261.36,,,,540,2.0,0,,0.0,,682,1681404088.0,16544.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,33731,2.0,510.28249902239804,2,260.63,,,,541,2.0,0,,0.0,,683,1681404089.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,34340,2.0,510.28249902239804,2,260.63,,,,542,2.0,0,,0.0,,684,1681404090.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,34944,2.0,510.28249902239804,2,260.63,,,,543,2.0,0,,0.0,,685,1681404091.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,35548,2.0,510.28249902239804,2,260.63,,,,544,2.0,0,,0.0,,686,1681404092.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,36151,2.0,510.28249902239804,2,260.63,,,,545,2.0,0,,0.0,,688,1681404094.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,36757,2.0,510.28249902239804,2,260.63,,,,546,2.0,0,,0.0,,689,1681404095.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,37364,2.0,510.28249902239804,2,260.63,,,,547,2.0,0,,0.0,,690,1681404096.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,37968,2.0,510.28249902239804,2,260.63,,,,548,2.0,0,,0.0,,691,1681404097.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,38573,2.0,510.28249902239804,2,260.63,,,,549,2.0,0,,0.0,,692,1681404098.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,39180,2.0,510.28249902239804,2,260.63,,,,550,2.0,0,,0.0,,694,1681404100.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,39786,2.0,510.28249902239804,2,260.63,,,,551,2.0,0,,0.0,,695,1681404101.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,40392,2.0,510.28249902239804,2,260.63,,,,552,2.0,0,,0.0,,696,1681404102.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,40996,2.0,510.28249902239804,2,260.63,,,,553,2.0,0,,0.0,,697,1681404103.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,41605,2.0,510.28249902239804,2,260.63,,,,554,2.0,0,,0.0,,698,1681404104.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,42210,2.0,510.28249902239804,2,260.63,,,,555,2.0,0,,0.0,,699,1681404105.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,42817,2.0,510.28249902239804,2,260.63,,,,556,2.0,0,,0.0,,701,1681404107.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,43425,2.0,510.28249902239804,2,260.63,,,,557,2.0,0,,0.0,,702,1681404108.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,44031,2.0,510.28249902239804,2,260.63,,,,558,2.0,0,,0.0,,703,1681404109.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,44635,2.0,510.28249902239804,2,260.63,,,,559,2.0,0,,0.0,,704,1681404110.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,45244,2.0,510.28249902239804,2,260.63,,,,560,2.0,0,,0.0,,705,1681404111.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,45849,2.0,510.28249902239804,2,260.63,,,,561,2.0,0,,0.0,,707,1681404113.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,46455,2.0,510.28249902239804,2,260.63,,,,562,2.0,0,,0.0,,708,1681404114.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,47059,2.0,510.28249902239804,2,260.63,,,,563,2.0,0,,0.0,,709,1681404115.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,47665,2.0,510.28249902239804,2,260.63,,,,564,2.0,0,,0.0,,710,1681404116.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,48272,2.0,510.28249902239804,2,260.63,,,,565,2.0,0,,0.0,,711,1681404117.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,48880,2.0,510.28249902239804,2,260.63,,,,566,2.0,0,,0.0,,713,1681404119.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,49484,2.0,510.28249902239804,2,260.63,,,,567,2.0,0,,0.0,,714,1681404120.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,50089,2.0,510.28249902239804,2,260.63,,,,568,2.0,0,,0.0,,715,1681404121.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,50698,2.0,510.28249902239804,2,260.63,,,,569,2.0,0,,0.0,,716,1681404122.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,51305,2.0,510.28249902239804,2,260.63,,,,570,2.0,0,,0.0,,717,1681404123.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,51914,2.0,510.28249902239804,2,260.63,,,,571,2.0,0,,0.0,,718,1681404124.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,52521,2.0,510.28249902239804,2,260.63,,,,572,2.0,0,,0.0,,720,1681404126.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,53126,2.0,510.28249902239804,2,260.63,,,,573,2.0,0,,0.0,,721,1681404127.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,53731,2.0,510.28249902239804,2,260.63,,,,574,2.0,0,,0.0,,722,1681404128.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,54340,2.0,510.28249902239804,2,260.63,,,,575,2.0,0,,0.0,,723,1681404129.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,54943,2.0,510.28249902239804,2,260.63,,,,576,2.0,0,,0.0,,724,1681404130.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,55546,2.0,510.28249902239804,2,260.63,,,,577,2.0,0,,0.0,,726,1681404132.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,56152,2.0,510.28249902239804,2,260.63,,,,578,2.0,0,,0.0,,727,1681404133.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,56756,2.0,510.28249902239804,2,260.63,,,,579,2.0,0,,0.0,,728,1681404134.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,57363,2.0,510.28249902239804,2,260.63,,,,580,2.0,0,,0.0,,729,1681404135.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,57969,2.0,510.28249902239804,2,260.63,,,,581,2.0,0,,0.0,,730,1681404136.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,58575,2.0,510.28249902239804,2,260.63,,,,582,2.0,0,,0.0,,732,1681404138.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,59181,2.0,510.28249902239804,2,260.63,,,,583,2.0,0,,0.0,,733,1681404139.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,59788,2.0,510.28249902239804,2,260.63,,,,584,2.0,0,,0.0,,734,1681404140.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,60394,2.0,510.28249902239804,2,260.63,,,,585,2.0,0,,0.0,,735,1681404141.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,61058,2.0,510.28249902239804,2,260.63,,,,586,2.0,0,,0.0,,736,1681404142.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,61664,2.0,510.28249902239804,2,260.63,,,,587,2.0,0,,0.0,,738,1681404144.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,62270,2.0,510.28249902239804,2,260.63,,,,588,2.0,0,,0.0,,739,1681404145.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,62874,2.0,510.28249902239804,2,260.63,,,,589,2.0,0,,0.0,,740,1681404146.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,63480,2.0,510.28249902239804,2,260.63,,,,590,2.0,0,,0.0,,741,1681404147.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,64088,2.0,510.28249902239804,2,260.63,,,,591,2.0,0,,0.0,,742,1681404148.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,64693,2.0,510.28249902239804,2,260.63,,,,592,2.0,0,,0.0,,744,1681404150.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,65300,2.0,510.28249902239804,2,260.63,,,,593,2.0,0,,0.0,,745,1681404151.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,65905,2.0,510.28249902239804,2,260.63,,,,594,2.0,0,,0.0,,746,1681404152.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,66512,2.0,510.28249902239804,2,260.63,,,,595,2.0,0,,0.0,,747,1681404153.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,67121,2.0,510.28249902239804,2,260.63,,,,596,2.0,0,,0.0,,748,1681404154.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,67727,2.0,510.28249902239804,2,260.63,,,,597,2.0,0,,0.0,,749,1681404155.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,68333,2.0,510.28249902239804,2,260.63,,,,598,2.0,0,,0.0,,751,1681404157.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,68938,2.0,510.28249902239804,2,260.63,,,,599,2.0,0,,0.0,,752,1681404158.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,69545,2.0,510.28249902239804,2,260.63,,,,600,2.0,0,,0.0,,753,1681404159.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,70152,2.0,510.28249902239804,2,260.63,,,,601,2.0,0,,0.0,,754,1681404160.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,70759,2.0,510.28249902239804,2,260.63,,,,602,2.0,0,,0.0,,755,1681404161.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,71364,2.0,510.28249902239804,2,260.63,,,,603,2.0,0,,0.0,,757,1681404163.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,71971,2.0,510.28249902239804,2,260.63,,,,604,2.0,0,,0.0,,758,1681404164.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,72576,2.0,510.28249902239804,2,260.63,,,,605,2.0,0,,0.0,,759,1681404165.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,73183,2.0,510.28249902239804,2,260.63,,,,606,2.0,0,,0.0,,760,1681404166.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,73791,2.0,510.28249902239804,2,260.63,,,,607,2.0,0,,0.0,,761,1681404167.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,74397,2.0,510.28249902239804,2,260.63,,,,608,2.0,0,,0.0,,763,1681404169.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,75004,2.0,510.28249902239804,2,260.63,,,,609,2.0,0,,0.0,,764,1681404170.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,75612,2.0,510.28249902239804,2,260.63,,,,610,2.0,0,,0.0,,765,1681404171.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,76218,2.0,510.28249902239804,2,260.63,,,,611,2.0,0,,0.0,,766,1681404172.0,16800.0
0.0,0.5,249.66,16000.0,510.28249902239804,,,32800,2,0.0,76822,2.0,510.28249902239804,2,260.63,,,,612,2.0,0,,0.0,,767,1681404173.0,16800.0
