03_hivemind/global_epoch,04_peers/peer_1_epoch_oos,03_hivemind/estimated_current_samples,03_hivemind/num_peers,03_hivemind/eta_next_epoch_s,04_peers/peer_1_samples_accumulated,03_hivemind/epoch_based_sps,04_peers/peer_4_samples_per_second,04_peers/peer_5_samples_per_second,03_hivemind/actual_total_samples_per_second,03_hivemind/optimistic_total_samples_per_second,04_peers/peer_1_epoch,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_5_samples_accumulated,04_peers/peer_5_epoch,03_hivemind/reached_TBS,03_hivemind/undershot_TBS,04_peers/peer_2_samples_accumulated,04_peers/peer_4_samples_accumulated,03_hivemind/global_samples_accumulated,03_hivemind/total_training_samples,04_peers/peer_3_samples_per_second,03_hivemind/epoch_s,03_hivemind/num_clients,03_hivemind/next_fetch_time_s,_runtime,_timestamp,04_peers/peer_2_epoch_oos,03_hivemind/overshot_TBS,04_peers/peer_4_epoch_oos,04_peers/peer_5_epoch_oos,04_peers/peer_1_samples_per_second,04_peers/peer_3_samples_accumulated,_step,04_peers/peer_3_epoch,04_peers/peer_4_epoch,03_hivemind/per_epoch_training_samples
2,0.0,295143,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,494,1681397343.0,0.0,,0.0,0.0,251.08,3968.0,369,2.0,2.0,
2,0.0,297409,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,495,1681397344.0,0.0,,0.0,0.0,251.08,3968.0,370,2.0,2.0,
2,0.0,299686,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,497,1681397346.0,0.0,,0.0,0.0,251.08,3968.0,371,2.0,2.0,
2,0.0,301949,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,498,1681397347.0,0.0,,0.0,0.0,251.08,3968.0,372,2.0,2.0,
2,0.0,304232,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,499,1681397348.0,0.0,,0.0,0.0,251.08,3968.0,373,2.0,2.0,
2,0.0,306499,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,500,1681397349.0,0.0,,0.0,0.0,251.08,3968.0,374,2.0,2.0,
2,0.0,308764,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,501,1681397350.0,0.0,,0.0,0.0,251.08,3968.0,375,2.0,2.0,
2,0.0,311040,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,503,1681397352.0,0.0,,0.0,0.0,251.08,3968.0,376,2.0,2.0,
2,0.0,313312,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,504,1681397353.0,0.0,,0.0,0.0,251.08,3968.0,377,2.0,2.0,
2,0.0,315590,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,505,1681397354.0,0.0,,0.0,0.0,251.08,3968.0,378,2.0,2.0,
2,0.0,318118,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,506,1681397355.0,0.0,,0.0,0.0,251.08,3968.0,379,2.0,2.0,
3,0.0,144,5,17.31,3840.0,,250.89,876.12,253.86566103633777,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,0,,252.4,,0,10.0,508,1681397357.0,0.0,,0.0,0.0,251.08,3968.0,380,2.0,2.0,
3,1.0,2507,5,16.06,3840.0,195.6664233467722,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,3.0,1.0,253.87,17408.0,2.0,0.0,0.0,0.0,3840.0,0,102464.0,252.4,168.94058487191796,0,10.0,509,1681397358.0,0.0,3.0,1.0,1.0,251.08,3968.0,381,2.0,2.0,33056.0
3,0.0,4777,5,14.85,0.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,3.0,3.0,0.0,253.87,0.0,3.0,,,0.0,0.0,0,,252.4,,0,9.28,510,1681397359.0,0.0,,0.0,0.0,251.08,0.0,382,3.0,3.0,
3,0.0,7051,5,13.65,0.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,3.0,3.0,0.0,253.87,0.0,3.0,,,0.0,0.0,0,,252.4,,0,8.53,511,1681397360.0,0.0,,0.0,0.0,251.08,0.0,383,3.0,3.0,
3,0.0,7951,4,15.22,0.0,,250.89,876.12,1630.4853066090477,1630.4853066090477,3.0,3.0,0.0,253.87,0.0,3.0,,,0.0,0.0,0,,252.4,,0,8.7,512,1681397361.0,0.0,,0.0,0.0,251.08,0.0,384,3.0,3.0,
3,0.0,7588,1,28.74,0.0,,250.89,876.12,876.1213094910888,876.1213094910888,3.0,,0.0,,0.0,3.0,,,,0.0,0,,252.4,,0,7.19,517,1681397366.0,,,0.0,0.0,251.08,0.0,385,3.0,3.0,
3,,11112,1,24.72,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,6.18,521,1681397370.0,,,,0.0,,,386,,,
3,,12010,1,23.69,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,5.92,522,1681397371.0,,,,0.0,,,387,,,
3,,12903,1,22.67,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,5.67,523,1681397372.0,,,,0.0,,,388,,,
3,,13793,1,21.66,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,5.41,524,1681397373.0,,,,0.0,,,389,,,
3,,14683,1,20.64,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,5.16,525,1681397374.0,,,,0.0,,,390,,,
3,,15573,1,19.63,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,4.91,526,1681397375.0,,,,0.0,,,391,,,
3,,16465,1,18.61,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,4.65,527,1681397376.0,,,,0.0,,,392,,,
3,,17355,1,17.59,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,4.4,528,1681397377.0,,,,0.0,,,393,,,
3,,18246,1,16.57,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,4.14,529,1681397378.0,,,,0.0,,,394,,,
3,,19137,1,15.56,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,3.89,530,1681397379.0,,,,0.0,,,395,,,
3,,20029,1,14.54,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,3.64,531,1681397380.0,,,,0.0,,,396,,,
3,,20919,1,13.52,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,3.38,532,1681397381.0,,,,0.0,,,397,,,
3,,21810,1,12.51,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,3.13,533,1681397382.0,,,,0.0,,,398,,,
3,,22700,1,11.49,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,2.87,534,1681397383.0,,,,0.0,,,399,,,
3,,23589,1,10.48,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,2.62,535,1681397384.0,,,,0.0,,,400,,,
3,,24484,1,9.46,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,2.36,536,1681397385.0,,,,0.0,,,401,,,
3,,25377,1,8.44,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,2.11,537,1681397386.0,,,,0.0,,,402,,,
3,,26269,1,7.42,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,1.85,538,1681397387.0,,,,0.0,,,403,,,
3,,27159,1,6.4,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,1.6,539,1681397388.0,,,,0.0,,,404,,,
3,,28047,1,5.39,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,1.35,540,1681397389.0,,,,0.0,,,405,,,
3,,28937,1,4.37,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,1.09,541,1681397390.0,,,,0.0,,,406,,,
3,,29826,1,3.36,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.84,542,1681397391.0,,,,0.0,,,407,,,
3,,30718,1,2.34,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.58,543,1681397392.0,,,,0.0,,,408,,,
3,,31608,1,1.32,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,544,1681397393.0,,,,0.0,,,409,,,
3,,32500,1,0.31,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,545,1681397394.0,,,,0.0,,,410,,,
3,,33393,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,546,1681397395.0,,,,0.0,,,411,,,
3,,34283,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,547,1681397396.0,,,,0.0,,,412,,,
3,,35174,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,548,1681397397.0,,,,0.0,,,413,,,
3,,36068,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,549,1681397398.0,,,,0.0,,,414,,,
3,,36958,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,550,1681397399.0,,,,0.0,,,415,,,
3,,37852,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,551,1681397400.0,,,,0.0,,,416,,,
3,,38743,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,552,1681397401.0,,,,0.0,,,417,,,
3,,39635,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,553,1681397402.0,,,,0.0,,,418,,,
3,,40530,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,554,1681397403.0,,,,0.0,,,419,,,
3,,41424,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,555,1681397404.0,,,,0.0,,,420,,,
3,,42319,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,556,1681397405.0,,,,0.0,,,421,,,
3,,43210,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,557,1681397406.0,,,,0.0,,,422,,,
3,,44103,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,558,1681397407.0,,,,0.0,,,423,,,
3,,44997,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,559,1681397408.0,,,,0.0,,,424,,,
3,,45890,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,560,1681397409.0,,,,0.0,,,425,,,
3,,46784,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,561,1681397410.0,,,,0.0,,,426,,,
3,,47680,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,562,1681397411.0,,,,0.0,,,427,,,
3,,48571,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,563,1681397412.0,,,,0.0,,,428,,,
3,,49462,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,564,1681397413.0,,,,0.0,,,429,,,
3,,50352,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,565,1681397414.0,,,,0.0,,,430,,,
3,,51245,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,566,1681397415.0,,,,0.0,,,431,,,
3,,52136,1,0.0,,,,876.12,876.1213094910888,876.1213094910888,,,,,0.0,3.0,,,,,0,,,,0,0.5,567,1681397416.0,,,,0.0,,,432,,,
