disk/counter/disk_write_sys_count,02_timing/dataload_cuda_move_time_s,_timestamp,03_hivemind/global_epoch,02_timing/opt_step_time_s,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,memory/available_memory_sys_MB,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,02_timing/dataload_time_s,01_general/locally_processed_samples,01_general/step,cpu/logical_core_count,memory/total_memory_sys_MB,cpu/interrupts/interrupts_count,process/memory/virtual_memory_size_proc_MB,02_timing/step_time_s,memory/used_memory_sys_MB,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,02_timing/forward_time_s,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,process/memory/resident_set_size_proc_MB,bandwidth/net_sent_sys_bandwidth_Mbits,_runtime,01_general/minibatch_loss,memory/used_memory_sys_percent,disk/time/disk_write_time_sys_s,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,03_hivemind/num_peers,02_timing/backward_time_s,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,process/involuntary_proc_ctx_switches,_step,01_general/lr,02_timing/loss_calc_time_s,cpu/interrupts/soft_interrupts_count,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent
642.0,0.0030516859997078427,1681395516.0,,,1.2199999999999989,0.0009999999999998899,198054.535168,0.0,0.016347196143251596,1.633333333333333,,,,,,2914920.0,34156.01152,,9595.129856,2453.467136,3.266666666666666,92.35041949911636,2.719744,0.017745118000220828,2.0,1553058.0,6342.38976,2.4266566576128903,99,,6.2,0.3340000000000032,,0.0,,,6781.698048,3284.0,5288.0,247,,0.0003912850002052437,647170.0,0.0,1.4000000000000001
,,1681395516.0,1.0,0.040007530999901064,,,,,,,0.0025945660004254023,4768.0,148.0,,,,,0.20677416100033952,,,,,,,,,,,99,7.1953125,,,0.0,,9.0,0.14298397499987914,,,,248,0.0001,,,,
,0.0030785369999648537,1681395517.0,1.0,0.03990284699966651,,,,,,,0.0029333550000956166,4800.0,149.0,,,,,0.20637477599939302,,,,,,0.01659888999984105,,,,,100,7.4996337890625,,,0.0,,9.0,0.14348094399974798,,,,249,0.0001,0.00038020300007701735,,,
,0.0032193759998335736,1681395517.0,1.0,0.040070345000003726,,,,,,,0.002748478000285104,4832.0,150.0,,,,,0.20690616599995337,,,,,,0.01664654900014284,,,,,100,7.2930908203125,,,0.0,,9.0,0.14384121800003413,,,,250,0.0001,0.0003801999996539962,,,
648.0,0.0030844089997117408,1681395517.0,,,1.2399999999999949,0.0009999999999998899,198060.675072,0.0,0.07765429859041449,1.6666666666666667,,,,,,2919966.0,34156.01152,,9589.346304,2453.491712,3.266666666666666,89.91203121947277,2.719744,0.016682636000041384,2.0,1558822.0,6342.414336,2.6380509493461,100,,6.2,0.33700000000004593,,0.0,,,6781.698048,3332.0,5291.0,251,,0.00039247599988812,652569.0,0.0,1.4333333333333333
,,1681395518.0,1.0,0.039857030999883136,,,,,,,0.0027775839998867013,4864.0,151.0,,,,,0.20677258399928178,,,,,,,,,,,101,7.42578125,,,0.0,,9.0,0.1439784479998707,,,,252,0.0001,,,,
,0.003031682999790064,1681395518.0,1.0,0.03998239600014131,,,,,,,0.0026365459998487495,4896.0,152.0,,,,,0.2074333739992653,,,,,,0.016684294999777194,,,,,101,7.263671875,,,0.0,,9.0,0.14472111399982168,,,,253,0.0001,0.00037733999988631695,,,
,0.0030390500000976317,1681395518.0,1.0,0.0399621820001812,,,,,,,0.0029594489997180062,4928.0,153.0,,,,,0.2068555189998733,,,,,,0.01658599199981836,,,,,101,7.145263671875,,,0.0,,9.0,0.14392630700012887,,,,254,0.0001,0.00038253899992923834,,,
652.0,0.0030470709998553502,1681395518.0,,,1.2560000000000002,0.0009999999999998899,198058.819584,0.0,0.016348763447770507,1.6666666666666667,,,,,,2924723.0,34156.01152,,9591.197696,2453.467136,3.266666666666666,92.8618385121788,2.719744,0.01667873199994574,2.0,1564556.0,6342.38976,2.15839600056552,101,,6.2,0.3380000000000223,,0.0,,,6781.698048,3370.0,5295.0,255,,0.0003979230000368261,657512.0,0.0,1.4333333333333333
,,1681395519.0,1.0,0.04016204699973969,,,,,,,0.0028890879998471064,4960.0,154.0,,,,,0.20781602999932147,,,,,,,,,,,102,7.3994140625,,,0.0,,9.0,0.14464116899989676,,,,256,0.0001,,,,
,0.0031334880000031262,1681395519.0,1.0,0.03985918500029584,,,,,,,0.002836271999967721,4992.0,155.0,,,,,0.20620493300020826,,,,,,0.01667396800030474,,,,,102,7.3746337890625,,,0.0,,9.0,0.1433134969997809,,,,257,0.0001,0.00038852299985592254,,,
,0.0030858499999339983,1681395519.0,1.0,0.03955910300010146,,,,,,,0.002669662999778666,5024.0,156.0,,,,,0.20611301000008098,,,,,,0.01664808199984691,,,,,102,7.261962890625,,,0.0,,9.0,0.1437337560000742,,,,258,0.0001,0.0004165560003457358,,,
656.0,0.003072393999900669,1681395519.0,,,1.2720000000000056,0.0009999999999998899,198057.455616,0.0,0.016344144060525142,1.6666666666666667,,,,,,2929587.0,34156.015616,,9591.676928,2453.491712,3.266666666666666,98.99675992359106,2.719744,,2.0,1571614.0,6342.414336,2.187968539760782,102,,6.2,0.3380000000000223,,0.0,,,6781.698048,3428.0,5296.0,259,,,662721.0,0.0,1.4333333333333333
,,1681395520.0,1.0,0.039749584999754006,,,,,,,0.0029176019997976255,5056.0,157.0,,,,,0.20854184999961944,,,,,,0.01759812199998123,,,,,103,7.0836181640625,,,0.0,,9.0,0.14481262700019215,,,,260,0.0001,0.0003915199999937613,,,
,0.0030685019996781193,1681395520.0,1.0,0.039835706999838294,,,,,,,0.0027448529999674065,5088.0,158.0,,,,,0.20864035699969463,,,,,,0.016656874000091193,,,,,103,7.448974609375,,,0.0,,9.0,0.145947809000063,,,,261,0.0001,0.00038661200005662977,,,
665.0,0.003071183999963978,1681395520.0,,0.04005148399983227,1.2960000000000065,0.0009999999999998899,198040.403968,0.0,0.13896405950686827,1.6666666666666667,,,,,,2934565.0,34156.01152,,9589.948416,2453.487616,3.266666666666666,87.49400863457986,2.719744,0.01670339200018134,2.0,1578621.0,6342.41024,3.0381145232972653,103,,6.2,0.3420000000000414,,0.0,,0.14556254600029206,6781.698048,3487.0,5296.0,262,,0.0003775760001190065,667659.0,0.0,1.4333333333333333
,,1681395520.0,1.0,,,,,,,,0.0028308589999141986,5120.0,159.0,,,,,0.20859704100030285,,,,,,,,,,,103,7.198486328125,,,0.0,,9.0,,,,,263,0.0001,,,,
,0.003121430000192049,1681395521.0,1.0,0.04017415499993149,,,,,,,0.0027474950002215337,5152.0,160.0,,,,,0.20691785300004994,,,,,,0.016614814000149636,,,,,104,7.182861328125,,,0.0,,9.0,0.14386354899988874,,,,264,0.0001,0.0003964099996665027,,,
,0.0030606469999838737,1681395521.0,1.0,0.03998520599998301,,,,,,,0.0026183189997937006,5184.0,161.0,,,,,0.20743032900008984,,,,,,0.016631327000141027,,,,,104,7.0357666015625,,,0.0,,9.0,0.1447536119999313,,,,265,0.0001,0.0003812180002569221,,,
669.0,0.0030269909998423827,1681395521.0,,0.04019161999985954,1.3119999999999976,0.0009999999999998899,198039.724032,0.0,0.016348673983282422,1.6666666666666667,,,,,,2939180.0,34156.01152,,9590.550528,2453.46304,3.266666666666666,96.32188486726994,2.719744,0.016868075000274985,2.0,1585643.0,6342.385664,2.311660991629992,104,,6.2,0.34300000000001774,,0.0,,0.1460840670001744,6781.698048,3525.0,5297.0,266,,0.00039222199984578765,672467.0,0.0,1.4333333333333333
,,1681395521.0,1.0,,,,,,,,0.0027664879999065306,5216.0,162.0,,,,,0.20932946299990363,,,,,,,,,,,104,7.3636474609375,,,0.0,,9.0,,,,,267,0.0001,,,,
,0.0030673840001327335,1681395522.0,1.0,0.04022857599966301,,,,,,,0.0028260419999242004,5248.0,163.0,,,,,0.20779786299999614,,,,,,0.016819160000068223,,,,,105,7.2196044921875,,,0.0,,9.0,0.14446011700010786,,,,268,0.0001,0.00039658400010011974,,,
,0.00305240399984541,1681395522.0,1.0,0.03984683299995595,,,,,,,0.0028226640001776104,5280.0,164.0,,,,,0.20593520499960505,,,,,,0.01664681300007942,,,,,105,7.5087890625,,,0.0,,9.0,0.14318144199978633,,,,269,0.0001,0.000385048999760329,,,
673.0,0.003132783000182826,1681395522.0,,0.039948999999978696,1.328000000000003,0.0009999999999998899,198038.806528,0.0,0.01634793503349793,1.7666666666666668,,,,,,2943729.0,34156.01152,,9591.496704,2453.487616,3.5333333333333337,93.93011797726142,2.719744,0.01663041499978135,2.0,1592347.0,6342.41024,2.3713446072180053,105,,6.2,0.34400000000005093,,0.0,,0.14374059199963085,6781.698048,3582.0,5298.0,270,,0.000392889000067953,677292.0,0.0,1.4666666666666666
,,1681395522.0,1.0,,,,,,,,0.0027038220000576985,5312.0,165.0,,,,,0.20654950099969938,,,,,,,,,,,105,7.3984375,,,0.0,,9.0,,,,,271,0.0001,,,,
,0.0030934860001252673,1681395523.0,1.0,0.03981163899970852,,,,,,,0.0028239680000297085,5344.0,166.0,,,,,0.2073906979999265,,,,,,0.016778791000433557,,,,,106,7.126708984375,,,0.0,,9.0,0.14449221899985787,,,,272,0.0001,0.0003905949997715652,,,
,0.0031057300002430566,1681395523.0,1.0,0.04003007399978742,,,,,,,0.00277716699974917,5376.0,167.0,,,,,0.20868207100011205,,,,,,0.016872748999958276,,,,,106,7.2574462890625,,,0.0,,9.0,0.14552067500017074,,,,273,0.0001,0.0003756760002033843,,,
677.0,0.0031328339996434806,1681395523.0,,0.04006046899985449,1.343999999999994,0.0009999999999998899,198035.656704,0.0,0.016347678358788472,1.7666666666666668,,,,,,2948241.0,34156.01152,,9594.712064,2453.46304,3.5333333333333337,89.1490067097567,2.719744,0.0166570760002287,2.0,1598856.0,6342.385664,2.296657234735091,106,,6.2,0.3450000000000273,,0.0,,0.14523502199972427,6781.698048,3631.0,5300.0,274,,0.0003826170000138518,682082.0,0.0,1.4666666666666666
,,1681395523.0,1.0,,,,,,,,0.0028389919998517144,5408.0,168.0,,,,,0.2083070099993165,,,,,,,,,,,106,7.2740478515625,,,0.0,,9.0,,,,,275,0.0001,,,,
,0.0030576079998354544,1681395524.0,1.0,0.040007092999985616,,,,,,,0.0028218590000506083,5440.0,169.0,,,,,0.20749056100021335,,,,,,0.016735130000142817,,,,,107,6.92578125,,,0.0,,9.0,0.14447360900021522,,,,276,0.0001,0.00039526199998363154,,,
,0.0030833099999654223,1681395524.0,1.0,0.040049972999895544,,,,,,,0.0027221239997743396,5472.0,170.0,,,,,0.20881337499940855,,,,,,0.016818447999867203,,,,,107,7.06005859375,,,0.0,,9.0,0.14575242199998684,,,,277,0.0001,0.0003870979999192059,,,
681.0,0.00309061500001917,1681395524.0,,,1.3599999999999994,0.0009999999999998899,198031.814656,0.0,0.01634714558278491,1.7666666666666668,,,,,,2952784.0,34156.01152,,9598.590976,2453.487616,3.5333333333333337,91.60237970968694,2.719744,0.016841284000292944,2.0,1604520.0,6342.41024,2.3487368055598403,107,,6.2,0.34600000000000364,,0.0,,0.1459877949996553,6781.698048,3671.0,5301.0,278,,0.00037655999994967715,686740.0,0.0,1.4666666666666666
,,1681395524.0,1.0,0.039891128999897774,,,,,,,0.0029361679999055923,5504.0,171.0,,,,,0.20912355099972046,,,,,,,,,,,107,7.3411865234375,,,0.0,,9.0,,,,,279,0.0001,,,,
,0.003060141999867483,1681395525.0,1.0,0.04013410000015938,,,,,,,0.002896916000281635,5536.0,172.0,,,,,0.20800314200005232,,,,,,0.016870318000201223,,,,,108,7.023193359375,,,0.0,,9.0,0.14465154499976052,,,,280,0.0001,0.00039012099978208425,,,
,0.0030702250001013454,1681395525.0,1.0,0.040055083999959606,,,,,,,0.0027312050001455646,5568.0,173.0,,,,,0.2072349770000983,,,,,,0.01713894199974675,,,,,108,6.9403076171875,,,0.0,,9.0,0.14384813800006668,,,,281,0.0001,0.00039138300007834914,,,
691.0,0.003062334999867744,1681395525.0,,,1.3799999999999955,0.0009999999999998899,198031.89248,0.0,0.07356157768108636,1.7666666666666668,,,,,,2957566.0,34156.01152,,9598.455808,2453.458944,3.5333333333333337,96.62235803175902,2.719744,0.016960097999799473,2.0,1610896.0,6342.381568,2.142600679007281,108,,6.2,0.3490000000000464,,0.0,,,6781.698048,3725.0,5304.0,282,,0.0003764719999708177,691649.0,0.0,1.4666666666666666
,,1681395525.0,1.0,0.04013129599979948,,,,,,,0.0028069820000382606,5600.0,174.0,,,,,0.20842103699942527,,,,,,,,,,,108,6.9068603515625,,,0.0,,9.0,0.1450838539999495,,,,283,0.0001,,,,
,0.0031976539999050146,1681395526.0,1.0,0.039952970999820536,,,,,,,0.0025317790000372042,5632.0,175.0,,,,,0.20859466100000645,,,,,,0.016786711000349896,,,,,109,6.984619140625,,,0.0,,9.0,0.14571794199991928,,,,284,0.0001,0.00040760399997452623,,,
,0.003064934000121866,1681395526.0,1.0,0.0400754259999303,,,,,,,0.0029869999998481944,5664.0,176.0,,,,,0.20748240100010662,,,,,,0.016754664000018238,,,,,109,7.05517578125,,,0.0,,9.0,0.1442093929999828,,,,285,0.0001,0.00039098400020520785,,,
697.0,0.0030588889999307867,1681395526.0,,,1.3960000000000008,0.0009999999999998899,198047.8464,0.0,0.07356056276131268,1.7666666666666668,,,,,,2962370.0,34156.01152,,9601.851392,2453.48352,3.5333333333333337,100.54037578879695,2.719744,0.016859732000284566,2.0,1616946.0,6342.406144,2.215317533710576,109,,6.2,0.3520000000000323,,0.0,,,6781.698048,3785.0,5306.0,286,,0.0003926470003534632,696519.0,0.0,1.4666666666666666
,,1681395526.0,1.0,0.04003567599966118,,,,,,,0.0028577459997904953,5696.0,177.0,,,,,0.20832764299984774,,,,,,,,,,,109,7.24365234375,,,0.0,,9.0,0.14512295299982725,,,,287,0.0001,,,,
,0.003095122000104311,1681395527.0,1.0,0.04016021600000386,,,,,,,0.0026882779998231854,5728.0,178.0,,,,,0.2085527149997688,,,,,,0.01679352800010747,,,,,110,7.316162109375,,,0.0,,9.0,0.1454349989999173,,,,288,0.0001,0.0003805719998126733,,,
,0.0030698470000061207,1681395527.0,1.0,0.040209437999692454,,,,,,,0.002913954999712587,5760.0,179.0,,,,,0.20837576999929297,,,,,,0.01727680900012274,,,,,110,7.288330078125,,,0.0,,9.0,0.14451075799979662,,,,289,0.0001,0.0003949629999624449,,,
701.0,0.0031794129999980214,1681395527.0,,,1.4120000000000061,0.0009999999999998899,197995.945984,0.0,0.0163473400199081,1.7666666666666668,,,,,,2967639.0,34156.01152,,9653.284864,2453.458944,3.5333333333333337,108.56454493445108,2.719744,0.017498990999683883,2.0,1624466.0,6342.381568,2.6937909981709933,110,,6.2,0.35300000000000864,,0.0,,,6781.698048,3826.0,5310.0,290,,0.00041828399980659015,701999.0,0.0,1.4666666666666666
,,1681395527.0,1.0,0.040243848000045546,,,,,,,0.002695953000056761,5792.0,180.0,,,,,0.20757736499945167,,,,,,,,,,,110,7.2510986328125,,,0.0,,9.0,0.14354087599986087,,,,291,0.0001,,,,
,0.003115468000032706,1681395528.0,1.0,0.04008477400020638,,,,,,,0.002591569999822241,5824.0,181.0,,,,,0.20774698100012756,,,,,,0.017126232000009622,,,,,111,7.141845703125,,,0.0,,9.0,0.14444418299990502,,,,292,0.0001,0.0003847540001515881,,,
,0.0031576569999742787,1681395528.0,1.0,0.04015051599981234,,,,,,,0.0028265390001251944,5856.0,182.0,,,,,0.210390369000379,,,,,,0.017046096000285615,,,,,111,7.095703125,,,0.0,,9.0,0.1468254500000512,,,,293,0.0001,0.0003841110001303605,,,
708.0,0.003097111999977642,1681395528.0,,,1.4279999999999973,0.0009999999999998899,197992.296448,0.0,0.08174218368852988,1.7666666666666668,,,,,,2972188.0,34156.01152,,9657.52832,2453.48352,3.5333333333333337,92.56899977445156,2.719744,0.017313356999693497,2.0,1630995.0,6342.406144,2.287272425121425,111,,6.2,0.3560000000000514,,0.0,,,6781.698048,3872.0,5312.0,294,,0.0003859579996969842,706985.0,0.0,1.4666666666666666
,,1681395529.0,1.0,0.04006527899991852,,,,,,,0.0026998289999937697,5888.0,183.0,,,,,0.2091061989995069,,,,,,,,,,,112,7.343994140625,,,0.0,,9.0,0.14554466400022648,,,,295,0.0001,,,,
,0.0031280809998861514,1681395529.0,1.0,0.03991145500003768,,,,,,,0.0025294160000157717,5920.0,184.0,,,,,0.20703319600033865,,,,,,0.016992964000110078,,,,,112,6.8453369140625,,,0.0,,9.0,0.14408133100005216,,,,296,0.0001,0.0003899490002368111,,,
,0.0031945659998200426,1681395529.0,1.0,0.03999189499972999,,,,,,,0.002686397000161378,5952.0,185.0,,,,,0.20797348899941426,,,,,,0.017211326999586163,,,,,112,7.41064453125,,,0.0,,9.0,0.14445450199991683,,,,297,0.0001,0.00043480200019985205,,,
712.0,0.003094430999681208,1681395529.0,,,1.4440000000000026,0.0009999999999998899,197990.039552,0.0,0.016348444510522583,1.7666666666666668,,,,,,2976660.0,34156.01152,,9659.109376,2453.458944,3.5333333333333337,93.86955938713754,2.719744,0.017228108999916003,2.0,1637589.0,6342.381568,2.2558059507793047,112,,6.2,0.35700000000002774,,0.0,,,6781.698048,3912.0,5316.0,298,,0.00039452800001527066,711767.0,0.0,1.4666666666666666
,,1681395530.0,1.0,0.03995294499964075,,,,,,,0.002850058000149147,5984.0,186.0,,,,,0.20927247599911425,,,,,,,,,,,113,7.0692138671875,,,0.0,,9.0,0.14575240499971187,,,,299,0.0001,,,,
,0.003081141000166099,1681395530.0,1.0,0.040215380000063305,,,,,,,0.0027704159997483657,6016.0,187.0,,,,,0.21001681699999608,,,,,,0.017190381000091293,,,,,113,6.83294677734375,,,0.0,,9.0,0.14636289200007013,,,,300,0.0001,0.0003966069998568855,,,
723.0,0.0031354060001831385,1681395530.0,,0.04458301600016057,1.4639999999999986,0.0009999999999998899,197971.419136,0.0,0.061308037951977555,1.7666666666666668,,,,,,2983277.0,34156.007424,,9658.933248,2455.535616,3.5333333333333337,94.32687877646596,2.719744,0.01782441099976495,2.0,1646166.0,6344.45824,3.2638467561264632,113,,6.2,0.3620000000000232,,0.0,,0.144339650999882,6781.698048,3973.0,5321.0,301,,0.0004185839998172014,719042.0,0.0,1.4666666666666666
,,1681395530.0,1.0,,,,,,,,0.002734881999913341,6048.0,188.0,,,,,0.2130359499997212,,,,,,,,,,,113,7.3260498046875,,,0.0,,9.0,,,,,302,0.0001,,,,
,0.00308321700003944,1681395531.0,1.0,0.04047780700011572,,,,,,,0.0028713739998238452,6080.0,189.0,,,,,0.20520386500038512,,,,,,0.017598961000203417,,,,,114,7.124267578125,,,0.0,,9.0,0.1407731290000811,,,,303,0.0001,0.0003993770001216035,,,
,0.0031936390000737447,1681395531.0,1.0,0.04077499999993961,,,,,,,0.0028469510002651077,6112.0,190.0,,,,,0.21158958700016228,,,,,,0.01752824300001521,,,,,114,7.052978515625,,,0.0,,9.0,0.14681311799995456,,,,304,0.0001,0.000432635999914055,,,
727.0,0.0032007269996938703,1681395531.0,,0.04003871500026435,1.480000000000004,0.0009999999999998899,197967.998976,0.0,0.016348059477483277,1.7666666666666668,,,,,,2988881.0,34156.007424,,9662.296064,2453.471232,3.5333333333333337,95.45920896531025,2.719744,0.017344495999623177,2.0,1654127.0,6342.393856,2.527251943448876,114,,6.2,0.3620000000000232,,0.0,,0.14675432100011676,6781.698048,4016.0,5329.0,305,,0.00039297900002566166,725200.0,0.0,1.4666666666666666
,,1681395531.0,1.0,,,,,,,,0.0029476120002982498,6144.0,191.0,,,,,0.21067885000002207,,,,,,,,,,,114,7.455810546875,,,0.0,,9.0,,,,,306,0.0001,,,,
,0.0031101469999157416,1681395532.0,1.0,0.04021784099995784,,,,,,,0.0028386330000103044,6176.0,192.0,,,,,0.20730471099977876,,,,,,0.017239196999980777,,,,,115,7.2921142578125,,,0.0,,9.0,0.1435148859995934,,,,307,0.0001,0.00038400700032070745,,,
,0.003108284000063577,1681395532.0,1.0,0.04006476799986558,,,,,,,0.0027731360000871064,6208.0,193.0,,,,,0.20801371100014876,,,,,,0.01728727500039895,,,,,115,7.19903564453125,,,0.0,,9.0,0.14439182899968728,,,,308,0.0001,0.0003884190000462695,,,
731.0,0.0031548480001220014,1681395532.0,,0.04007334300013099,1.4959999999999951,0.0009999999999998899,197967.413248,0.0,0.016348763447770507,1.866666666666667,,,,,,2993353.0,34156.007424,,9663.377408,2453.446656,3.766666666666666,88.64748173201365,2.719744,0.0174931659998947,2.0,1661061.0,6342.36928,2.3445068750618554,115,,6.2,0.36299999999999955,,0.0,,0.14605935400004455,6781.698048,4087.0,5333.0,309,,0.0003944400000364112,729776.0,0.0,1.5000000000000002
,,1681395532.0,1.0,,,,,,,,0.0027063149996138236,6240.0,194.0,,,,,0.20988146599984248,,,,,,,,,,,115,7.30029296875,,,0.0,,9.0,,,,,310,0.0001,,,,
,0.0031935599999997066,1681395533.0,1.0,0.0407541479999054,,,,,,,0.0025568380001459445,6272.0,195.0,,,,,0.20949764300030438,,,,,,0.017743714000062027,,,,,116,7.3818359375,,,0.0,,9.0,0.1448332630002369,,,,311,0.0001,0.00041611999995438964,,,
,0.0031069799997567316,1681395533.0,1.0,0.04047619599987229,,,,,,,0.0027990610001324967,6304.0,196.0,,,,,0.208653129999675,,,,,,0.01761424200003603,,,,,116,7.088134765625,,,0.0,,9.0,0.14424109099991256,,,,312,0.0001,0.00041555999996489845,,,
737.0,0.0031675479999648815,1681395533.0,,0.04024336599968592,1.519999999999996,0.0009999999999998899,197967.54432,0.0,0.06130866513110189,1.866666666666667,,,,,,2998448.0,34156.007424,,9662.799872,2453.471232,3.766666666666666,104.43619772412558,2.719744,0.0173957080000946,2.0,1668538.0,6342.393856,2.4333153738671873,116,,6.2,0.3660000000000423,,0.0,,0.14598002200000337,6781.698048,4151.0,5350.0,313,,0.00038805900021543493,735498.0,0.0,1.5000000000000002
,,1681395533.0,1.0,,,,,,,,0.002604561000225658,6336.0,197.0,,,,,0.20977926400018987,,,,,,,,,,,116,7.2257080078125,,,0.0,,9.0,,,,,314,0.0001,,,,
,0.003107632000137528,1681395534.0,1.0,0.040498775000287424,,,,,,,0.002956798000013805,6368.0,198.0,,,,,0.20957483600068372,,,,,,0.01723880999998073,,,,,117,7.4071044921875,,,0.0,,9.0,0.14537372399991,,,,315,0.0001,0.00039909700035423157,,,
,0.0031062480002219672,1681395534.0,1.0,0.04033449300004577,,,,,,,0.0024901820002014574,6400.0,199.0,,,,,0.20848952400001508,,,,,,0.017141386999810493,,,,,117,7.4580078125,,,0.0,,9.0,0.14502303299968844,,,,316,0.0001,0.0003941810000469559,,,
741.0,0.003209578999758378,1681395534.0,,,1.5360000000000014,0.0009999999999998899,197988.769792,0.0,0.016344727178835193,1.866666666666667,,,,,,3002804.0,34156.007424,,9660.940288,2453.446656,3.766666666666666,89.91108322804624,2.719744,0.017305119999946328,2.0,1675534.0,6342.36928,2.2931141456003568,117,,6.2,0.36700000000001864,,0.0,,0.14572647600016353,6781.698048,4187.0,5369.0,317,,0.00039875399988886784,740244.0,0.0,1.5000000000000002
,,1681395534.0,1.0,0.040865551000024425,,,,,,,0.00266954100015937,6432.0,200.0,,,,,0.2101750209999409,,,,,,,,,,,117,7.19287109375,,,0.0,,9.0,,,,,318,0.0001,,,,
,0.0031121319998419494,1681395535.0,1.0,0.040188840000155324,,,,,,,0.0028510810002444487,6464.0,201.0,,,,,0.2092286349998176,,,,,,0.017808362999858218,,,,,118,7.4169921875,,,0.0,,9.0,0.14484413799982576,,,,319,0.0001,0.00042408099989188486,,,
,0.0031232840001393924,1681395535.0,1.0,0.040934895999725995,,,,,,,0.0025456399998802226,6496.0,202.0,,,,,0.21125167399895872,,,,,,0.01722172999961913,,,,,118,7.018310546875,,,0.0,,9.0,0.14703554699963206,,,,320,0.0001,0.0003905769999619224,,,
749.0,0.0031327050000982126,1681395535.0,,,1.5559999999999974,0.0009999999999998899,197988.573184,0.0,0.07356084273638405,1.866666666666667,,,,,,3007524.0,34156.01152,,9661.0304,2453.471232,3.766666666666666,114.55065880840961,2.719744,0.017339062999781163,2.0,1683100.0,6342.393856,2.138428704166455,118,,6.2,0.37000000000000455,,0.0,,,6781.698048,4247.0,5389.0,321,,0.000393975000406499,745315.0,0.0,1.5000000000000002
,,1681395535.0,1.0,0.040571466000074,,,,,,,0.002643788000114,6528.0,203.0,,,,,0.21096115500085943,,,,,,,,,,,118,7.1800537109375,,,0.0,,9.0,0.14688015800038556,,,,322,0.0001,,,,
,0.00314533799974015,1681395536.0,1.0,0.0402737449999222,,,,,,,0.002475990000220918,6560.0,204.0,,,,,0.20912066500022775,,,,,,0.017185377000259905,,,,,119,7.0863037109375,,,0.0,,9.0,0.1456239789999927,,,,323,0.0001,0.0004162360000918852,,,
,0.0031761160003043187,1681395536.0,1.0,0.04032518900021387,,,,,,,0.00271702500003812,6592.0,205.0,,,,,0.20906318900006227,,,,,,0.01716131500006668,,,,,119,7.3509521484375,,,0.0,,9.0,0.1452883149995614,,,,324,0.0001,0.0003952289998778724,,,
753.0,0.0030929309996281518,1681395536.0,,,1.5720000000000027,0.0009999999999998899,197987.979264,0.0,0.0163525760060499,1.866666666666667,,,,,,3012508.0,34156.01152,,9661.243392,2453.446656,3.766666666666666,90.2070293240443,2.719744,0.01819454799988307,2.0,1689934.0,6342.36928,2.3241897121275166,119,,6.2,0.37100000000003774,,0.0,,,6781.698048,4314.0,5407.0,325,,0.00039353900001515285,750094.0,0.0,1.5000000000000002
,,1681395537.0,1.0,0.040405779000138864,,,,,,,0.0030119859998194443,6624.0,206.0,,,,,0.21056931499924758,,,,,,,,,,,120,7.21533203125,,,0.0,,9.0,0.1454705319997629,,,,326,0.0001,,,,
,0.003101234000041586,1681395537.0,1.0,0.04035144199997376,,,,,,,0.0025089989999287354,6656.0,207.0,,,,,0.21064879999994446,,,,,,0.017242829000224447,,,,,120,7.0638427734375,,,0.0,,9.0,0.14705232799997248,,,,327,0.0001,0.0003919679998034553,,,
,0.0031530889996247424,1681395537.0,1.0,0.0402589329996772,,,,,,,0.0025450179996369116,6688.0,208.0,,,,,0.20939378999855762,,,,,,0.01718683199987936,,,,,120,7.01123046875,,,0.0,,9.0,0.14584543299997677,,,,328,0.0001,0.0004044849997626443,,,
760.0,0.0031393129997923097,1681395537.0,,,1.5919999999999987,0.0009999999999998899,197987.7376,0.0,0.08582020742982777,1.9,,,,,,3017408.0,34156.01152,,9662.34112,2453.471232,3.733333333333334,96.23037738192288,2.719744,0.01738471400039998,2.0,1696950.0,6342.393856,2.7616914016054968,120,,6.2,0.375,,0.0,,,6781.698048,4372.0,5426.0,329,,0.00041923399976440123,755511.0,0.0,1.5000000000000002
,,1681395538.0,1.0,0.04033558699984496,,,,,,,0.0025635900001361733,6720.0,209.0,,,,,0.20944661300018197,,,,,,,,,,,121,7.212646484375,,,0.0,,9.0,0.14560417500024414,,,,330,0.0001,,,,
,0.0031812380002520513,1681395538.0,1.0,0.04033804999971835,,,,,,,0.002949899000213918,6752.0,210.0,,,,,0.21138677900080438,,,,,,0.01714650000030815,,,,,121,7.1864013671875,,,0.0,,9.0,0.1473626920001152,,,,331,0.0001,0.00040840000019670697,,,
,0.003137168000193924,1681395538.0,1.0,0.040406100999916816,,,,,,,0.0030029889999241277,6784.0,211.0,,,,,0.21019409300015468,,,,,,0.017214599999988422,,,,,121,7.394287109375,,,0.0,,9.0,0.14603459700038002,,,,332,0.0001,0.00039863799975137226,,,
