process/voluntary_proc_ctx_switches,01_general/locally_processed_samples,process/memory/resident_set_size_proc_MB,_step,02_timing/backward_time_s,memory/used_memory_sys_percent,cpu/interrupts/soft_interrupts_count,process/memory/shared_memory_proc_MB,02_timing/loss_calc_time_s,memory/total_memory_sys_MB,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,01_general/lr,02_timing/dataload_time_s,cpu/logical_core_count,01_general/dataset_iteration_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/virtual_memory_size_proc_MB,02_timing/step_time_s,03_hivemind/num_peers,01_general/step,02_timing/opt_step_time_s,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,_runtime,_timestamp,cpu/load/avg_sys_load_one_min_percent,process/memory/text_resident_set_proc_MB,disk/counter/disk_write_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/lib_memory_proc_MB,process/involuntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/forward_time_s,memory/used_memory_sys_MB,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,cpu/interrupts/interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,03_hivemind/global_epoch,01_general/minibatch_loss
1406.0,,6289.05984,81,0.13810813300005975,5.3,114583.0,2450.046976,0.0004009170002063911,,199953.543168,0.11799999999993815,2.0,,,,,0.016348327839188864,31917.91616,,,,0.03905586100017899,108469.0,0.003103533999819774,0.0,27,1681395444.0,1.5666666666666667,2.719744,241.0,0.0,6485.159936,642.0,106.90367944067162,0.0,0.9666666666666666,0.017329959999642597,7676.86656,0.4159999999999968,0.0019999999999988916,1075628.0,2.182214393273626,0.8333333333333334,,
,1760.0,,82,,,,,,,,,,0.0001,0.0025967319998017047,,0.0,,,0.2005951369997092,8.0,54.0,,,,,27,1681395444.0,,,,,,,,,,,,,,,,,0.0,7.1527099609375
,1792.0,,83,0.13894033799988392,,,,0.0004115300002922595,,,,,0.0001,0.0024806599999465107,,0.0,,,0.20151885399991443,8.0,55.0,0.03916164600013872,,0.0031052099998305494,,27,1681395444.0,,,,,,,,,,0.017419469999822468,,,,,,,0.0,7.295654296875
,1824.0,,84,0.13877673899969523,,,,0.00040053299971987144,,,,,0.0001,0.0025941270000657823,,0.0,,,0.2014138149993414,8.0,56.0,0.03883967199999461,,0.0030652479999844218,,28,1681395445.0,,,,,,,,,,0.017737495999881503,,,,,,,0.0,7.0618896484375
1468.0,,6289.1008,85,0.13789325700008703,5.3,119421.0,2450.087936,0.0003906810002263228,,199942.467584,0.1209999999999809,2.0,,,,,0.07765357811672334,31917.91616,,,,0.03915115500012689,115008.0,0.003089806999923894,0.0,28,1681395445.0,1.5666666666666667,2.719744,247.0,0.0,6485.164032,678.0,106.50214580902558,0.0,0.9666666666666666,0.017177063999952225,7687.921664,0.43600000000000705,0.0019999999999988916,1080132.0,2.0606536009604195,0.8333333333333334,,
,1856.0,,86,,,,,,,,,,0.0001,0.002630131000387337,,0.0,,,0.2003320950007037,8.0,57.0,,,,,28,1681395445.0,,,,,,,,,,,,,,,,,0.0,6.9259033203125
,1888.0,,87,0.13818962300001658,,,,0.00039204199993037037,,,,,0.0001,0.002654920999702881,,0.0,,,0.20079540799952156,8.0,58.0,0.03913550300012503,,0.003122179000001779,,28,1681395445.0,,,,,,,,,,0.01730113999974492,,,,,,,0.0,7.2799072265625
,1920.0,,88,0.13906341000028988,,,,0.000388023000141402,,,,,0.0001,0.002557426999828749,,0.0,,,0.20124617900000885,8.0,59.0,0.038966127000094275,,0.0031354919997284014,,29,1681395446.0,,,,,,,,,,0.017135699999926146,,,,,,,0.0,7.3232421875
1512.0,,6289.195008,89,0.1387721290002446,5.3,124692.0,2450.046976,0.00038700999994034646,,199943.76192,0.1229999999999336,2.0,,,,,0.016349016259707694,31917.91616,,,,0.03902140900027007,120917.0,0.0031036119999043876,0.0,29,1681395446.0,1.5666666666666667,2.719744,251.0,0.0,6485.172224,729.0,90.13234220598014,0.0,0.9666666666666666,0.01752033799994024,7686.643712,0.4519999999999982,0.0019999999999988916,1084577.0,1.9721719331871106,0.8333333333333334,,
,1952.0,,90,,,,,,,,,,0.0001,0.0025222079998457048,,0.0,,,0.20132670600014535,8.0,60.0,,,,,29,1681395446.0,,,,,,,,,,,,,,,,,0.0,6.9522705078125
,1984.0,,91,0.13796879700021236,,,,0.0004069589999744494,,,,,0.0001,0.002966021000247565,,0.0,,,0.2004736810004033,8.0,61.0,0.038794347000020935,,0.0031825309997657314,,29,1681395446.0,,,,,,,,,,0.01715502600018226,,,,,,,0.0,7.38671875
,2016.0,,92,0.13894441299999016,,,,0.0004025529997306876,,,,,0.0001,0.002723141999922518,,0.0,,,0.2019698639996932,8.0,62.0,0.03893656899981579,,0.003136304000236123,,30,1681395447.0,,,,,,,,,,0.017826882999997906,,,,,,,0.0,7.4873046875
1561.0,,6289.235968,93,0.14139775400008148,5.3,130656.0,2450.087936,0.0003914779999831808,,199940.640768,0.12599999999997635,2.0,,,,,0.08583108976876777,31917.91616,,,,0.03916280000021288,127553.0,0.0030757330000596994,0.0,30,1681395447.0,1.5666666666666667,2.719744,258.0,0.0,6485.172224,805.0,112.06535596890507,0.0,0.9666666666666666,0.017201676999775373,7689.793536,0.4720000000000084,0.0019999999999988916,1089317.0,2.2222365241274042,0.8333333333333334,,
,2048.0,,94,,,,,,,,,,0.0001,0.0025100610000663437,,0.0,,,0.20373950300017896,8.0,63.0,,,,,30,1681395447.0,,,,,,,,,,,,,,,,,0.0,7.3779296875
,2080.0,,95,0.14035805799994705,,,,0.0003989309998360113,,,,,0.0001,0.0025554059998285084,,0.0,,,0.20235333699974944,8.0,64.0,0.038909575999696244,,0.003095594000114943,,30,1681395447.0,,,,,,,,,,0.017035772000326688,,,,,,,0.0,7.120361328125
,2112.0,,96,0.13848120499960714,,,,0.000393491999602702,,,,,0.0001,0.0024459250003019406,,0.0,,,0.20034793399918271,8.0,65.0,0.038987025000096764,,0.003076833999784867,,31,1681395448.0,,,,,,,,,,0.016963452999789297,,,,,,,0.0,6.9432373046875
1628.0,,6289.195008,97,0.13854223900034413,5.3,135965.0,2450.046976,0.0004618439998012036,,199942.787072,0.12999999999999545,2.0,,,,,0.06948206281007598,31917.91616,,,,0.03934408399982203,133828.0,0.0030827129999124736,0.0,31,1681395448.0,1.9666666666666666,2.719744,270.0,0.0,6485.172224,840.0,97.78917813528476,0.0,1.0,0.017222792000211484,7688.093696,0.49200000000000443,0.0019999999999988916,1093863.0,2.2178620166444794,0.9333333333333335,,
,2144.0,,98,,,,,,,,,,0.0001,0.0025493580001239025,,0.0,,,0.20120303000021522,8.0,66.0,,,,,31,1681395448.0,,,,,,,,,,,,,,,,,0.0,7.20166015625
,2176.0,,99,0.141482773000007,,,,0.0003902420003214502,,,,,0.0001,0.002439166999920417,,0.0,,,0.20328803400070683,8.0,67.0,0.03894711200018719,,0.003139316000215331,,31,1681395448.0,,,,,,,,,,0.016889424000055442,,,,,,,0.0,7.35791015625
,2208.0,,100,0.13983360900010666,,,,0.00038859100004629,,,,,0.0001,0.0028200090000609634,,0.0,,,0.20232931199961968,8.0,68.0,0.039132299999891984,,0.0030746879997423093,,32,1681395449.0,,,,,,,,,,0.017080114999771467,,,,,,,0.0,7.0814208984375
1673.0,,6289.272832,101,0.13834815800009892,5.3,144347.0,2450.100224,0.0003729840000232798,,199916.93312,0.1309999999999718,2.0,,,,,0.016347981702492888,31917.920256,,,,0.039016430000174296,142877.0,0.0031084479996934533,0.0,32,1681395449.0,1.9666666666666666,2.719744,274.0,0.0,6485.172224,899.0,150.86323019528814,0.0,1.0,0.01767434700013837,7732.793344,0.5079999999999956,0.0019999999999988916,1101195.0,2.5732425648437993,0.9333333333333335,,
,2240.0,,102,,,,,,,,,,0.0001,0.0029292829999576497,,0.0,,,0.20144965000008597,8.0,69.0,,,,,32,1681395449.0,,,,,,,,,,,,,,,,,0.0,7.12548828125
,2272.0,,103,0.1377065209999273,,,,0.0004043510002702533,,,,,0.0001,0.002635603999806335,,0.0,,,0.20020718600017062,8.0,70.0,0.03889254100022299,,0.0030784640002821106,,32,1681395449.0,,,,,,,,,,0.017489704999661626,,,,,,,0.0,7.156494140625
,2304.0,,104,0.14083176300027844,,,,0.00039048300004651537,,,,,0.0001,0.0028096490000280028,,0.0,,,0.20308056800058694,8.0,71.0,0.03898810000009689,,0.0030465499999081658,,33,1681395450.0,,,,,,,,,,0.017014023000228917,,,,,,,0.0,7.1090087890625
1698.0,,6289.248256,105,0.14108891499972742,5.3,149318.0,2450.067456,0.0003893470002367394,,199890.771968,0.13199999999994816,2.0,,,,,0.01634826561128645,31937.191936,,,,0.03926170800014006,147534.0,0.003062469999804307,0.0,33,1681395450.0,1.9666666666666666,2.719744,278.0,0.0,6485.172224,1031.0,106.68491780938362,0.0,1.0,0.017055204999905982,7739.621376,0.5240000000000009,0.0019999999999988916,1105698.0,2.152135815188792,0.9333333333333335,,
,2336.0,,106,,,,,,,,,,0.0001,0.002718168999763293,,0.0,,,0.2035758139995778,8.0,72.0,,,,,33,1681395450.0,,,,,,,,,,,,,,,,,0.0,7.4315185546875
,2368.0,,107,0.13903604799997993,,,,0.0003941820000363805,,,,,0.0001,0.002202919999945152,,0.0,,,0.20086280499981513,8.0,73.0,0.03898851999974795,,0.0030951740000091377,,33,1681395450.0,,,,,,,,,,0.017145961000096577,,,,,,,0.0,6.9896240234375
,2400.0,,108,0.13884699600021122,,,,0.0004058149997945293,,,,,0.0001,0.00251980100028959,,0.0,,,0.20046580200050812,9.0,74.0,0.03822457700016457,,0.0031201619999592367,,34,1681395451.0,,,,,,,,,,0.01734845100008897,,,,,,,0.0,7.1597900390625
1757.0,,6289.48992,109,0.1392414270003428,5.3,153704.0,2450.055168,0.00039105199994082795,,199891.447808,0.1329999999999245,2.0,,,,,0.016349016259707694,31918.178304,,,,0.038957110999945144,153244.0,0.003087592999690969,0.0,34,1681395451.0,1.9666666666666666,2.719744,282.0,0.0,6485.495808,1057.0,87.58606275193094,0.0,1.0,0.017146911000054388,7738.933248,0.5400000000000063,0.0019999999999988916,1109872.0,2.5575992319107863,0.9333333333333335,,
,2432.0,,110,,,,,,,,,,0.0001,0.00243901099975119,,0.0,,,0.20126310499972533,9.0,75.0,,,,,34,1681395451.0,,,,,,,,,,,,,,,,,0.0,7.17236328125
,2464.0,,111,0.13952235099986865,,,,0.00040378399990004255,,,,,0.0001,0.0026811099996848498,,0.0,,,0.20654604199944515,9.0,76.0,0.04369917500025622,,0.0030983839997134055,,34,1681395451.0,,,,,,,,,,0.017141238000021985,,,,,,,0.0,7.1785888671875
,2496.0,,112,0.1393451579997418,,,,0.0004097670002920495,,,,,0.0001,0.0025568280002516985,,0.0,,,0.20206129000052897,9.0,77.0,0.03885760699995444,,0.003139467999972112,,35,1681395452.0,,,,,,,,,,0.017752462000316882,,,,,,,0.0,7.2646484375
1844.0,,6289.801216,113,0.14012090400001398,5.3,159514.0,2450.362368,0.00043618800009426195,,199885.623296,0.13599999999996726,2.0,,,,,0.06948384811874354,31918.186496,,,,0.03913978600030532,159536.0,0.003046205999908125,0.0,35,1681395452.0,1.9666666666666666,2.719744,288.0,0.0,6485.508096,1128.0,89.91764762810574,0.0,1.0,0.01730685100028495,7744.794624,0.5559999999999974,0.0019999999999988916,1115435.0,2.6362909601255655,0.9333333333333335,,
,2528.0,,114,,,,,,,,,,0.0001,0.0026771670000016456,,0.0,,,0.20272710200060828,9.0,78.0,,,,,35,1681395452.0,,,,,,,,,,,,,,,,,0.0,7.039306640625
,2560.0,,115,0.13833967299979122,,,,0.00040181900021707406,,,,,0.0001,0.0025706139999783773,,0.0,,,0.20103676300004736,9.0,79.0,0.03921389100014494,,0.0030938449999666773,,35,1681395452.0,,,,,,,,,,0.01741692099994907,,,,,,,0.0,7.37451171875
,2592.0,,116,0.13904855900000257,,,,0.0004293639999559673,,,,,0.0001,0.0026113889998669038,,0.0,,,0.20168504499952178,9.0,80.0,0.039236628000253404,,0.0030873389996486367,,36,1681395453.0,,,,,,,,,,0.017271765999794297,,,,,,,0.0,7.2037353515625
1891.0,,6289.760256,117,0.1399218149999797,5.3,166116.0,2450.321408,0.0004001540000899695,,199890.61632,0.13799999999991996,2.0,,,,,0.08174323380860046,31918.186496,,,,0.03917935099980241,166355.0,0.003110448999905202,0.0,36,1681395453.0,2.3666666666666667,2.719744,298.0,0.0,6485.508096,1302.0,112.1405010432112,0.0,1.0333333333333332,0.017299815000114904,7739.78112,0.5799999999999983,0.0019999999999988916,1121250.0,2.76057437795653,1.0333333333333332,,
,2624.0,,118,,,,,,,,,,0.0001,0.002577750999989803,,0.0,,,0.20248933499988198,9.0,81.0,,,,,36,1681395453.0,,,,,,,,,,,,,,,,,0.0,7.29150390625
,2656.0,,119,0.14117844500015053,,,,0.0004390900003272691,,,,,0.0001,0.0024555549998694914,,0.0,,,0.20333822200018403,9.0,82.0,0.038841960999889125,,0.003188476000104856,,37,1681395454.0,,,,,,,,,,0.01723469499984276,,,,,,,0.0,7.1817626953125
,2688.0,,120,0.13877217500021288,,,,0.0004347310000412108,,,,,0.0001,0.0026701800002228993,,0.0,,,0.20146492800040505,9.0,83.0,0.03910520799990991,,0.0030725809997420583,,37,1681395454.0,,,,,,,,,,0.017410053000276093,,,,,,,0.0,7.285888671875
1934.0,,6289.801216,121,0.13835037899980307,5.3,171849.0,2450.362368,0.0004284149999875808,,199887.794176,0.13999999999998636,2.0,,,,,0.016348483411017484,31918.190592,,,,0.03907548399956795,171873.0,0.003054087999771582,0.0,37,1681395454.0,2.3666666666666667,2.719744,302.0,0.0,6485.508096,1359.0,114.29287015776113,0.0,1.0333333333333332,0.017282319000059942,7742.562304,0.5960000000000036,0.0019999999999988916,1126299.0,2.2421929029716545,1.0333333333333332,,
,2720.0,,122,,,,,,,,,,0.0001,0.002759297000011429,,0.0,,,0.20094998199920155,9.0,84.0,,,,,37,1681395454.0,,,,,,,,,,,,,,,,,0.0,7.5330810546875
,2752.0,,123,0.14041667299989058,,,,0.0003952860001845693,,,,,0.0001,0.0025708680000207096,,0.0,,,0.20244495600036316,9.0,85.0,0.0392960120002499,,0.00302871799976856,,38,1681395455.0,,,,,,,,,,0.016737399000248843,,,,,,,0.0,7.150634765625
,2784.0,,124,0.14087007300031473,,,,0.00038092600016170763,,,,,0.0001,0.002568493000126182,,0.0,,,0.20286809300023378,9.0,86.0,0.0392340539997349,,0.0030331240000123216,,38,1681395455.0,,,,,,,,,,0.016781422999883944,,,,,,,0.0,7.184814453125
1988.0,,6289.760256,125,0.14035509599989382,5.3,177019.0,2450.321408,0.0003880770000250777,,199884.51328,0.14299999999991542,2.0,,,,,0.08582804733607066,31918.190592,,,,0.03914934400017955,177512.0,0.003022056000190787,0.0,38,1681395455.0,2.3666666666666667,2.719744,309.0,0.0,6485.540864,1394.0,98.96665143891363,0.0,1.0333333333333332,0.016904668000279344,7746.215936,0.6159999999999997,0.0019999999999988916,1131724.0,2.471763148542882,1.0333333333333332,,
,2816.0,,126,,,,,,,,,,0.0001,0.00262930700000652,,0.0,,,0.2024485480005751,9.0,87.0,,,,,38,1681395455.0,,,,,,,,,,,,,,,,,0.0,7.4537353515625
,2848.0,,127,0.13946063699995648,,,,0.00040571099998487625,,,,,0.0001,0.0025447970001550857,,0.0,,,0.20154081399959978,9.0,88.0,0.03921526699969036,,0.003029099999821483,,39,1681395456.0,,,,,,,,,,0.016885301999991498,,,,,,,0.0,6.98779296875
,2880.0,,128,0.13776617299981808,,,,0.00042587900043145055,,,,,0.0001,0.0030124720001367677,,0.0,,,0.20140876000050412,9.0,89.0,0.039172389000214025,,0.0031404430001202854,,39,1681395456.0,,,,,,,,,,0.017891403999783506,,,,,,,0.0,7.1689453125
2062.0,,6289.801216,129,0.13976868800000375,5.3,182538.0,2450.362368,0.00041905499983840855,,199889.108992,0.14400000000000546,2.0,,,,,0.016348374503166424,31918.190592,,,,0.03932734399995752,182337.0,0.003179377999913413,0.0,39,1681395456.0,2.3666666666666667,2.719744,313.0,0.0,6485.540864,1449.0,99.93850741999772,0.0,1.0333333333333332,0.017426235000129964,7740.870656,0.632000000000005,0.0019999999999988916,1136607.0,2.212067582185612,1.0333333333333332,,
,2912.0,,130,,,,,,,,,,0.0001,0.0027881699998033582,,0.0,,,0.2029088699996464,9.0,90.0,,,,,39,1681395456.0,,,,,,,,,,,,,,,,,0.0,7.18994140625
,2944.0,,131,0.13696189000029335,,,,0.00043893399970329483,,,,,0.0001,0.0027378999998290965,,0.0,,,0.20201414599978307,9.0,91.0,0.0390543879998404,,0.003133016999981919,,40,1681395457.0,,,,,,,,,,0.019688017000135005,,,,,,,0.0,7.324462890625
,2976.0,,132,0.14008244800015746,,,,0.0003951480002797325,,,,,0.0001,0.0026573459999781335,,0.0,,,0.20329401700018934,9.0,92.0,0.03931002399986028,,0.00317057099982776,,40,1681395457.0,,,,,,,,,,0.017678480000085983,,,,,,,0.0,7.3983154296875
2101.0,,6289.760256,133,0.14063515600037135,5.3,187010.0,2450.321408,0.0003886350000357197,,199890.100224,0.1449999999999818,2.0,,,,,0.01634649231518843,31918.190592,,,,,187644.0,0.0031303129999287194,0.0,40,1681395457.0,2.3666666666666667,2.719744,317.0,0.0,6485.540864,1473.0,79.37329077721505,0.0,1.0333333333333332,0.01719890399999713,7740.23168,0.6479999999999961,0.0019999999999988916,1140613.0,2.382860430463086,1.0333333333333332,,
,3008.0,,134,,,,,,,,,,0.0001,0.0024924080003074778,,0.0,,,0.20292264100044122,9.0,93.0,0.03907722499980082,,,,40,1681395457.0,,,,,,,,,,,,,,,,,0.0,7.1414794921875
,3040.0,,135,0.1388858939999409,,,,0.00041372400028194534,,,,,0.0001,0.0026677260002543335,,0.0,,,0.20151239400047416,9.0,94.0,0.0391668839997692,,0.0031535840003016347,,41,1681395458.0,,,,,,,,,,0.01722458199992616,,,,,,,0.0,7.110595703125
,3072.0,,136,0.13919655400013653,,,,0.0003942010002901952,,,,,0.0001,0.0025322040000901325,,0.0,,,0.2015233340002851,9.0,95.0,0.03920021999965684,,0.0030843270001241763,,41,1681395458.0,,,,,,,,,,0.017115827999987232,,,,,,,0.0,7.0732421875
2174.0,,6289.801216,137,0.14081808899982207,5.3,192340.0,2450.362368,0.0003878170000461978,,199888.67072,0.14699999999993452,2.0,,,,,0.016345318107145772,31918.190592,,,,,193054.0,0.003148403000068356,0.0,41,1681395458.0,2.7,2.719744,321.0,0.0,6485.540864,1509.0,100.79249424681339,0.0,1.0666666666666667,0.017214923999745224,7741.710336,0.6640000000000015,0.0019999999999988916,1145177.0,2.205644248456665,1.1,,
,3104.0,,138,,,,,,,,,,0.0001,0.0025154819995805155,,0.0,,,0.2034441409991814,9.0,96.0,0.03935942599991904,,,,41,1681395458.0,,,,,,,,,,,,,,,,,0.0,7.263671875
,3136.0,,139,0.14198152099970685,,,,0.0004024510003546311,,,,,0.0001,0.0026618430001690285,,0.0,,,0.20481579600027544,9.0,97.0,0.03926360900004511,,0.0032072020003397483,,42,1681395459.0,,,,,,,,,,0.01729916999966008,,,,,,,0.0,7.201904296875
,3168.0,,140,0.14220665499988172,,,,0.00040747599996393546,,,,,0.0001,0.0026467200000297453,,0.0,,,0.2051976900002046,9.0,98.0,0.03953997200005688,,0.0031476899998779118,,42,1681395459.0,,,,,,,,,,0.01724917700039441,,,,,,,0.0,7.2333984375
2254.0,,6289.760256,141,0.1406368310003927,5.3,198486.0,2450.321408,0.00039666499969825963,,199887.921152,0.1490000000000009,2.0,,,,,0.06129552607047829,31918.194688,,,,,199271.0,0.0032051729999693634,0.0,42,1681395459.0,2.7,2.719744,329.0,0.0,6485.540864,1532.0,90.40126766311276,0.0,1.0666666666666667,0.01719817299999704,7742.902272,0.6920000000000073,0.0019999999999988916,1150183.0,2.2265998905316873,1.1,,
,3200.0,,142,,,,,,,,,,0.0001,0.0024897349999264407,,0.0,,,0.2029387930001576,9.0,99.0,0.039012216000173794,,,,42,1681395459.0,,,,,,,,,,,,,,,,,0.0,7.060302734375
,3232.0,,143,0.14034850799998821,,,,0.000425220000124682,,,,,0.0001,0.002596292999896832,,0.0,,,0.20371160600006988,9.0,100.0,0.03981975999977294,,0.0031480960001317726,,43,1681395460.0,,,,,,,,,,0.017373729000155436,,,,,,,0.0,7.3804931640625
,3264.0,,144,0.1406491730003836,,,,0.00040587700004834915,,,,,0.0001,0.002449268999953347,,0.0,,,0.2031960340009391,9.0,101.0,0.039159297000423976,,0.003162919999795122,,43,1681395460.0,,,,,,,,,,0.017369498000334715,,,,,,,0.0,6.975830078125
2320.0,,6289.809408,145,0.13965691200019137,5.3,203778.0,2450.362368,0.00039115600020522834,,199897.362432,0.15199999999992997,2.0,,,,,0.0694677341308444,31918.190592,,,,,205635.0,0.0032101299998430477,0.0,43,1681395460.0,2.7,2.719744,335.0,0.0,6485.540864,1549.0,97.31050413057993,0.0,1.0666666666666667,0.0173073949999889,7732.973568,0.7120000000000033,0.0019999999999988916,1154724.0,2.361679488918,1.1,,
,3296.0,,146,,,,,,,,,,0.0001,0.002598529999886523,,0.0,,,0.2025351470001624,9.0,102.0,0.03937102400004733,,,,43,1681395460.0,,,,,,,,,,,,,,,,,0.0,7.1922607421875
,3328.0,,147,0.1393279829999301,,,,0.0004119929999433225,,,,,0.0001,0.002540823999879649,,0.0,,,0.2019247300004281,9.0,103.0,0.0392907750001541,,0.0031273140002667787,,44,1681395461.0,,,,,,,,,,0.01722584100025415,,,,,,,0.0,7.24365234375
,3360.0,,148,0.1393684640001993,,,,0.0003868620001412637,,,,,0.0001,0.002701612000237219,,0.0,,,0.20214722900072957,9.0,104.0,0.0392415119999896,,0.0031645650001337344,,44,1681395461.0,,,,,,,,,,0.01728421400002844,,,,,,,0.0,7.2076416015625
2395.0,,6290.034688,149,,5.3,208681.0,2450.321408,0.0004381670000839222,,199893.778432,0.15299999999990632,2.0,,,,,0.01634795058979998,31918.190592,,,,,211280.0,0.003174786999807111,0.0,44,1681395461.0,2.7,2.719744,339.0,0.0,6485.569536,1564.0,83.4786224981495,0.0,1.0666666666666667,0.01743946499982485,7737.05728,0.7280000000000086,0.0019999999999988916,1159309.0,2.6956477370353147,1.1,,
,3392.0,,150,0.14023151099991082,,,,,,,,,0.0001,0.0026988049999090435,,0.0,,,0.20334055199964496,9.0,105.0,0.03935781700010921,,,,44,1681395461.0,,,,,,,,,,,,,,,,,0.0,6.8919677734375
,3424.0,,151,0.1406799209999008,,,,0.0003925000000890577,,,,,0.0001,0.0026008750000983127,,0.0,,,0.20353498400027092,9.0,106.0,0.03933507700003247,,0.0031785339997441042,,45,1681395462.0,,,,,,,,,,0.017348077000406192,,,,,,,0.0,6.9700927734375
,3456.0,,152,0.14050284099994315,,,,0.00039951700000528945,,,,,0.0001,0.0028106069999012107,,0.0,,,0.20310151699959533,9.0,107.0,0.03910973499978354,,0.0030606979998992756,,45,1681395462.0,,,,,,,,,,0.01721811900006287,,,,,,,0.0,7.372802734375
2432.0,,6290.075648,153,,5.3,214121.0,2450.362368,0.00038766700026826584,,199881.498624,0.15499999999997272,2.0,,,,,0.016346780053514677,31918.190592,,,,,215797.0,0.0030938329996388347,0.0,45,1681395462.0,2.7,2.719744,343.0,0.0,6485.569536,1566.0,94.01871303388884,0.0,1.0666666666666667,0.017023406000134855,7767.703552,0.7439999999999998,0.0019999999999988916,1163972.0,2.281150055308042,1.1,,
,3488.0,,154,0.14009614199994758,,,,,,,,,0.0001,0.0026998700000149256,,0.0,,,0.20260017500004324,9.0,108.0,0.03929925700003878,,,,45,1681395462.0,,,,,,,,,,,,,,,,,0.0,7.2449951171875
,3520.0,,155,0.1411401539999133,,,,0.00040826299982654746,,,,,0.0001,0.002744926999639574,,0.0,,,0.20392525799934447,9.0,109.0,0.039257678000012675,,0.003124192000086623,,46,1681395463.0,,,,,,,,,,0.01725004399986574,,,,,,,0.0,6.9290771484375
,3552.0,,156,0.14053742099986266,,,,0.00038436499971794547,,,,,0.0001,0.0028699070003312954,,0.0,,,0.20316273500020543,9.0,110.0,0.03925946200024555,,0.003067110000301909,,46,1681395463.0,,,,,,,,,,0.01704446999974607,,,,,,,0.0,7.1475830078125
2470.0,,6290.034688,157,,5.3,220171.0,2450.321408,0.00040053699967756984,,199865.880576,0.15599999999994907,2.0,,,,,0.01634665951747145,31918.190592,,,,,221455.0,0.0030774810002185404,0.0,46,1681395463.0,2.7666666666666666,2.719744,347.0,0.0,6485.569536,1568.0,110.15179752597139,0.0,1.0666666666666667,0.017302682000263303,7764.795392,0.7600000000000051,0.0019999999999988916,1169125.0,2.3626510236477363,1.1666666666666665,,
,3584.0,,158,0.1394714420002856,,,,,,,,,0.0001,0.0026199270000688557,,0.0,,,0.20207055300079446,9.0,111.0,0.03919848400028059,,,,46,1681395463.0,,,,,,,,,,,,,,,,,0.0,7.188720703125
,3616.0,,159,0.13966502700031924,,,,0.0003882460000568244,,,,,0.0001,0.0026381259999652684,,0.0,,,0.2023565569998027,9.0,112.0,0.03950323599974581,,0.0030769449999752396,,47,1681395464.0,,,,,,,,,,0.01708497699974032,,,,,,,0.0,7.193115234375
,3648.0,,160,0.13948269899992738,,,,0.0003892129998348537,,,,,0.0001,0.0029085139999551757,,0.0,,,0.2022187100001247,9.0,113.0,0.039159396000286506,,0.0031098240001483646,,47,1681395464.0,,,,,,,,,,0.017169063999972423,,,,,,,0.0,7.3009033203125
2522.0,,6290.075648,161,,5.3,225094.0,2450.362368,0.0003955530000894214,,199872.528384,0.16199999999992087,2.0,,,,,0.1471235753287092,31918.194688,,,,,226747.0,0.0031065530001797015,0.0,47,1681395464.0,2.7666666666666666,2.719744,363.0,0.0,6485.569536,1572.0,91.77996781672256,0.0,1.0666666666666667,0.017175322999719356,7768.625152,0.784000000000006,0.0019999999999988916,1173507.0,2.1335791930276624,1.1666666666666665,,
