cpu/load/avg_sys_load_five_min_percent,disk/counter/disk_write_sys_count,_runtime,cpu/interrupts/interrupts_count,01_general/step_based_sps,disk/time/disk_read_time_sys_s,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,process/memory/data_resident_set_proc_MB,01_general/locally_processed_samples,disk/time/disk_write_time_sys_s,process/voluntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,02_timing/loss_calc_time_s,01_general/dataset_iteration_count,memory/total_memory_sys_MB,01_general/step,memory/used_memory_sys_MB,02_timing/step_time_s,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/forward_time_s,process/memory/lib_memory_proc_MB,_timestamp,cpu/logical_core_count,process/involuntary_proc_ctx_switches,memory/used_memory_sys_percent,disk/time/disk_busy_time_sys_s,process/memory/shared_memory_proc_MB,02_timing/backward_time_s,cpu/interrupts/ctx_switches_count,disk/counter/disk_read_sys_count,_step,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/opt_step_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,01_general/minibatch_loss,memory/available_memory_sys_MB,process/memory/resident_set_size_proc_MB,02_timing/dataload_cuda_move_time_s,01_general/lr
,,117,,46.03433508851807,,,,,,,,,1560.0,,,,0.00266771300016444,0.0007357879999290162,3.0,,5.0,,0.17378332900034366,,0.14111192100017433,,1696164923.0,,,,,,0.026771087999804877,,,311,,2.181000127166044e-06,,1.9257088899612427,,,0.002494638000143823,0.0001
23.0,1840.0,117,252279.0,,0.0030000000000001137,2.654208,14.124999999999998,104961.0,31.874999999999996,0.0,0.0,0.0,,71.90700000000015,8418.0,26008.24832,,,,,,4073.086976,,0.012253564545221373,,3600.83456,1696164923.0,,246.0,14.5,3.460000000000008,973.094912,,146125.0,3.0,312,0.003159122109343227,,0.0010530407040827629,,26977.312768,3704.242176,,
,,117,,22.26111994280854,,,,,,,,,1568.0,,,,0.1842400989999078,0.0008115230000385054,3.0,,6.0,,0.3593709579999995,,0.14062478100004228,,1696164923.0,,,,,,0.031172732999948494,,,313,,2.249000090159825e-06,,1.8295063972473145,,,0.002519572999972297,0.0001
,,118,,43.35600847143745,,,,,,,,,1576.0,,,,0.0027651440000227012,0.0008016050001060648,3.0,,7.0,,0.18451883100055966,,0.141179903000193,,1696164924.0,,,,,,0.03725960000019768,,,314,,1.8980001641466515e-06,,1.7915771007537842,,,0.002510680999876058,0.0001
23.0,1851.0,118,254523.0,,0.0030000000000001137,2.654208,14.124999999999998,105758.0,31.874999999999996,0.0,0.0,0.0,,71.91800000000012,8441.0,26008.252416,,,,,,4069.126144,,0.06535212671682587,,3600.83456,1696164924.0,,248.0,14.5,3.480000000000004,976.543744,,147408.0,3.0,315,0.0031591115942206775,,0.0010530371990419098,,26981.4784,3707.691008,,
,,118,,21.305577846884166,,,,,,,,,1584.0,,,,0.19071471600000223,0.0008204029998069018,3.0,,8.0,,0.37548852500003704,,0.14114416600000368,,1696164924.0,,,,,,0.04036177200009661,,,316,,2.389999963270384e-06,,1.9961960315704346,,,0.002445078000164358,0.0001
,,119,,44.448640890035676,,,,,,,,,1592.0,,,,0.0029287329998624045,0.0009321949999048229,3.0,,9.0,,0.17998300599992945,,0.14185573100007787,,1696164925.0,,,,,,0.031807030999971175,,,317,,2.291000100740348e-06,,2.19976544380188,,,0.002457025000012436,0.0001
23.0,1854.0,119,256839.0,,0.0030000000000001137,2.654208,14.124999999999998,106570.0,31.874999999999996,0.0,0.0,0.0,,71.92100000000028,8463.0,26008.252416,,,,,,4063.744,,0.012253809266502578,,3600.83456,1696164925.0,,249.0,14.5,3.4960000000000093,973.094912,,148786.0,3.0,318,0.0038771818382647596,,0.0017710583679062507,,26986.651648,3704.242176,,
,,119,,21.79548752436412,,,,,,,,,1600.0,,,,0.19090625300009378,0.0008258650000243506,3.0,,10.0,,0.367048454000269,,0.14088901200011605,,1696164925.0,,,,,,0.031947546000083094,,,319,,1.9920000795536907e-06,,2.1869192123413086,,,0.0024777859998721397,0.0001
,,120,,42.626677614202954,,,,,,,,,1608.0,,,,0.017376008999917758,0.0007896140000411833,3.0,,11.0,,0.1876758979999522,,0.1397594800000661,,1696164926.0,,,,,,0.027209828999957608,,,320,,2.9739999263256323e-06,,1.9258462190628052,,,0.002537992000043232,0.0001
23.25,1860.0,120,259236.0,,0.0030000000000001137,2.654208,14.249999999999998,107445.0,32.375,0.0,0.0,0.0,,71.92600000000039,8489.0,26008.24832,,,,,,4055.117824,,0.08168538091144818,,3600.83456,1696164926.0,,253.0,14.5,3.5080000000000098,973.094912,,150181.0,3.0,321,0.2509910961895454,,0.016775816023142324,,26995.277824,3704.242176,,
,,121,,19.46205815444954,,,,,,,,,1616.0,,,,0.23821671800010336,0.0007700429998749314,3.0,,12.0,,0.4110562169998957,,0.13950883600000452,,1696164927.0,,,,,,0.03009007700006805,,,322,,2.362999794058851e-06,,2.158370018005371,,,0.002468180000050779,0.0001
23.25,1862.0,121,261478.0,,0.0030000000000001137,2.654208,14.249999999999998,108185.0,32.375,0.0,0.0,0.0,,71.92800000000034,8506.0,26008.252416,,0.0008036319998154795,,,,4047.900672,,0.008168973111171712,0.14093790199990508,3600.83456,1696164927.0,,253.0,14.4,3.5200000000000102,973.094912,0.036658536999993885,151464.0,3.0,323,0.0031590950705980975,2.2029998945072293e-06,0.0010530316875399584,,27002.589184,3704.242176,0.0024704039999505767,
,,121,,43.57542079597975,,,,,,,,,1624.0,,,,0.0027170579999165057,,3.0,,13.0,,0.18358973599947603,,,,1696164927.0,,,,,,,,,324,,,,2.00295352935791,,,,0.0001
,,122,,20.010234584646422,,,,,,,,,1632.0,,,,0.21951927600002819,0.0007348520000505232,3.0,,14.0,,0.3997954130002199,,0.14038282799992885,,1696164928.0,,,,,,0.03654059700011203,,,325,,2.4000000848900527e-06,,1.9133493900299072,,,0.002615460000015446,0.0001
23.25,1865.0,122,263751.0,,0.0030000000000001137,2.654208,14.249999999999998,109070.0,32.375,0.0,0.0,0.0,,71.93100000000004,8524.0,26008.252416,,0.0008077630000116187,,,,4041.87136,,0.012255473049454112,0.1419727340000918,3600.83456,1696164928.0,,256.0,14.4,3.5360000000000014,973.094912,0.03617624100002104,152827.0,3.0,326,0.020553449590478164,2.370999936829321e-06,0.05356184282041516,,27008.749568,3704.242176,0.0024946999999428954,
,,122,,43.396855444359616,,,,,,,,,1640.0,,,,0.002891344999852663,,3.0,,15.0,,0.18434515399985685,,,,1696164928.0,,,,,,,,,327,,,,1.869191288948059,,,,0.0001
,,123,,21.525261867034523,,,,,,,,,1648.0,,,,0.18984944500016354,0.000771722000081354,3.0,,16.0,,0.37165633800032083,,0.14141059200005657,,1696164929.0,,,,,,0.037054354000019885,,,328,,3.606000063882675e-06,,1.8067156076431274,,,0.0025666189999355993,0.0001
23.25,1871.0,123,265859.0,,0.0030000000000001137,2.654208,14.249999999999998,109794.0,32.375,0.0,0.0,0.0,,71.93600000000015,8544.0,26008.252416,,0.0007805180000559631,,,,4039.389184,,0.024509209356357156,0.14254954200009706,3600.83456,1696164929.0,,257.0,14.4,3.5520000000000067,973.094912,0.03175536200001261,154132.0,3.0,329,0.003159390268621259,3.091000053245807e-06,0.0005265650452544279,,27011.096576,3704.242176,0.0024951999998847896,
,,123,,44.32484665072101,,,,,,,,,1656.0,,,,0.0029019649998645036,,3.0,,17.0,,0.18048567799996817,,,,1696164929.0,,,,,,,,,330,,,,2.2924532890319824,,,,0.0001
,,124,,22.529818517553977,,,,,,,,,1664.0,,,,0.18476521899992804,0.0007448629999089462,3.0,,18.0,,0.35508497299997543,,0.1406011229998967,,1696164930.0,,,,,,0.026496666000184632,,,331,,2.2489998627861496e-06,,2.0762903690338135,,,0.0024748530001943436,0.0001
23.25,1874.0,124,268149.0,,0.0030000000000001137,2.654208,14.249999999999998,110648.0,32.375,0.0,0.0,0.0,,71.9390000000003,8569.0,26008.252416,,0.0007792740000240883,,,,4035.452928,,0.012253914150044,0.1429163160000826,3600.83456,1696164930.0,,261.0,14.4,3.568000000000012,973.094912,0.029041151000001264,155450.0,3.0,332,0.004052726815281993,2.6249999791616574e-06,0.003007633875451031,,27014.946816,3704.242176,0.0024923139999373234,
,,124,,44.930450386713694,,,,,,,,,1672.0,,,,0.0028212869999606482,,3.0,,19.0,,0.17805296699998507,,,,1696164930.0,,,,,,,,,333,,,,2.055619239807129,,,,0.0001
,,125,,20.771789496198675,,,,,,,,,1680.0,,,,0.2038180189999821,0.0007780920000186597,3.0,,20.0,,0.38513773699969533,,0.14002567800002907,,1696164931.0,,,,,,0.03803202299991426,,,334,,3.0839998998999363e-06,,1.9349446296691895,,,0.0024808409998513525,0.0001
23.25,1881.0,125,270407.0,,0.0030000000000001137,2.654208,14.249999999999998,111456.0,31.75,0.0,0.0,0.0,,71.94600000000037,8589.0,26008.252416,,0.0007624669999586331,,,,4033.37216,,0.1307389422156752,0.14189160600017203,3600.83456,1696164931.0,,262.0,14.4,3.5919999999999987,973.094912,0.032063126999901215,156762.0,3.0,335,0.004516494219597822,2.5100000584643567e-06,0.01120345916032787,,27017.015296,3704.242176,0.0025176859999191947,
,,125,,44.45546050756601,,,,,,,,,1688.0,,,,0.00271799999995892,,3.0,,21.0,,0.17995539599996846,,,,1696164931.0,,,,,,,,,336,,,,2.17018723487854,,,,0.0001
,,126,,21.870021742329516,,,,,,,,,1696.0,,,,0.18612886400001116,0.0008523139999851992,3.0,,22.0,,0.3657975329999772,,0.13985698300007243,,1696164932.0,,,,,,0.03640861400003814,,,337,,4.880999995293678e-06,,2.145113945007324,,,0.002545876999874963,0.0001
23.25,1884.0,126,272478.0,,0.0030000000000001137,2.654208,14.249999999999998,112207.0,31.75,0.0,0.0,0.0,,71.94900000000007,8611.0,26008.252416,,0.0008716239999557729,,,,4029.476864,,0.012253917063501334,0.14269922199991925,3600.83456,1696164932.0,,264.0,14.4,3.612000000000009,973.094912,0.03724735299988424,158026.0,3.0,338,0.0044835295506181145,3.5969999316876056e-06,0.006956650833558228,,27021.2096,3704.242176,0.0025476480000179436,
,,126,,42.9639312427327,,,,,,,,,1704.0,,,,0.002833256000030815,,3.0,,23.0,,0.1862026999997397,,,,1696164932.0,,,,,,,,,339,,,,1.7824455499649048,,,,0.0001
,,127,,23.922608614812294,,,,,,,,,1712.0,,,,0.16337601299983362,0.0008246859999871958,3.0,,24.0,,0.33441169099955914,,0.140681437000012,,1696164933.0,,,,,,0.027038574999778575,,,340,,2.6019999950221973e-06,,2.0953004360198975,,,0.002488377999952718,0.0001
23.25,1887.0,127,274606.0,,0.0030000000000001137,2.654208,14.249999999999998,112884.0,31.75,0.0,0.0,0.0,,71.95200000000023,8636.0,26008.252416,,0.0007940680000046996,,,,4026.687488,,0.012253611158045139,0.14205967699990651,3600.83456,1696164933.0,,264.0,14.4,3.628,973.094912,0.03273622999995496,159334.0,3.0,341,0.003621835589708593,2.6019999950221973e-06,0.0019146267422541817,,27023.704064,3704.242176,0.002747001999978238,
,,127,,44.113754506577685,,,,,,,,,1720.0,,,,0.0030097549999936746,,3.0,,25.0,,0.1813493339998331,,,,1696164933.0,,,,,,,,,342,,,,2.071336507797241,,,,0.0001
23.25,1891.0,128,276220.0,,0.0030000000000001137,2.654208,14.249999999999998,113748.0,31.75,0.0,0.0,0.0,,71.95500000000038,8646.0,25491.922944,,,,,,3814.572032,,0.01633703734186074,,3576.455168,1696164934.0,,265.0,13.6,3.6400000000000006,968.900608,,160435.0,3.0,343,0.07757699617318727,,0.21986397619967943,,27250.958336,3681.97632,,
23.25,1892.0,129,276410.0,,0.0030000000000001137,2.654208,14.249999999999998,113858.0,31.75,0.0,0.0,0.0,,71.95600000000013,8649.0,25483.53024,,,,,,3814.572032,,0.0040842583654001645,,3568.06656,1696164935.0,,266.0,13.6,3.6440000000000055,968.900608,,160729.0,3.0,344,0.0,,0.0005264864303257984,,27250.958336,3681.97632,,
22.875,1893.0,130,276584.0,,0.0030000000000001137,2.654208,14.249999999999998,114008.0,29.25,0.0,0.0,0.0,,71.95700000000033,8650.0,25475.137536,,,,,,3812.37248,,0.0040845467643513276,,3559.677952,1696164936.0,,266.0,13.6,3.6480000000000103,968.900608,,160952.0,3.0,345,0.2584672472650791,,0.018045399960082753,,27253.157888,3681.951744,,
22.875,1902.0,131,277751.0,,0.0030000000000001137,2.654208,14.249999999999998,114780.0,29.25,0.0,0.0,0.0,,71.96500000000015,8672.0,25441.56672,,,,,,3814.899712,,0.06535629101752514,,3526.12352,1696164937.0,,266.0,13.6,3.6680000000000064,968.900608,,162290.0,3.0,346,0.3894252047295212,,0.5041178365218365,,27250.62656,3679.82592,,
