memory/total_memory_sys_MB,cpu/logical_core_count,01_general/dataset_iteration_count,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,cpu/load/avg_sys_load_five_min_percent,cpu/interrupts/soft_interrupts_count,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,01_general/step,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/dataload_time_s,memory/used_memory_sys_percent,memory/available_memory_sys_MB,process/voluntary_proc_ctx_switches,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,memory/used_memory_sys_MB,01_general/lr,process/memory/text_resident_set_proc_MB,01_general/step_based_sps,process/memory/virtual_memory_size_proc_MB,disk/time/disk_read_time_sys_s,02_timing/loss_calc_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,02_timing/forward_time_s,_step,disk/time/disk_write_time_sys_s,cpu/interrupts/interrupts_count,01_general/minibatch_loss,02_timing/opt_step_time_s,process/memory/dirty_pages_proc_count,disk/counter/disk_write_sys_count,_timestamp,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/step_time_s,01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,disk/counter/disk_read_sys_count,process/memory/resident_set_size_proc_MB,bandwidth/disk_write_sys_bandwidth_MBs
,,,969.187328,20.5,276.0,10.375,63532.0,0.06359941400023672,1.8240000000000123,,3595.218944,10.625,,13.8,27187.93728,2509.0,64165.0,0.0011010899997927481,3875.868672,,2.654208,,28179.320832,0.0,0.0012187090005681966,0.0,117,0.18390855400048167,331,0.7280000000000655,154469.0,,2.188999133068137e-06,0.0,811.0,1696190074.0,0.0,,,0.0,0.0,0.0,3697.360896,0.37166539061058623
,,1.0,,,,,,,,46.0,,,0.0015909599997030455,,,,,,,0.0001,,11.93218148962996,,,,,117,,332,,,2.2824957370758057,,,,1696190074.0,,0.25142091599991545,645.0,,,,,
,,1.0,,,,,,0.07083571500061225,,47.0,,,0.0015297459995053941,,,,,0.0010787259998323862,,0.0001,,11.582654801497679,,,0.001205106999805139,,117,0.1843567300002178,333,,,2.3914623260498047,1.953999344550539e-06,,,1696190074.0,,0.2590079779993175,648.0,,,,,
,,,969.187328,20.5,277.0,10.375,64043.0,0.058750475000124425,1.8360000000000127,,3595.218944,10.625,,13.8,27188.232192,2528.0,64622.0,0.0010615829996822868,3875.794944,,2.654208,,28179.320832,0.0,0.0012460699999792268,0.0,118,0.18146487000012712,334,0.7300000000000182,155812.0,,1.9839999367832206e-06,0.0,814.0,1696190075.0,0.0,,,0.0,0.0,0.0,3697.360896,0.012252862482460896
,,1.0,,,,,,,,48.0,,,0.0013798569998471066,,,,,,,0.0001,,12.299878970436202,,,,,118,,335,,,2.8686020374298096,,,,1696190075.0,,0.24390483899969695,651.0,,,,,
,,1.0,,,,,,0.06367958299961174,,49.0,,,0.0014848749997327104,,,,,0.0011142499997731647,,0.0001,,11.77684739640654,,,0.001232710000294901,,118,0.18722322099984012,336,,,2.2172698974609375,2.4649998522363603e-06,,,1696190075.0,,0.2547371039991049,654.0,,,,,
,,,969.187328,20.5,278.0,10.375,64478.0,0.05473548000009032,1.8480000000000132,,3595.218944,10.625,,13.8,27187.757056,2545.0,65082.0,0.0011019889998351573,3876.077568,,2.654208,,28179.320832,0.0,0.0011830590001409291,0.0,119,0.1807604129999163,337,0.7319999999999709,156972.0,,1.913000232889317e-06,0.0,817.0,1696190076.0,0.0,,,0.0,0.0,0.0,3697.360896,0.012249184522648855
,,1.0,,,,,,,,50.0,,,0.0014068419995965087,,,,,,,0.0001,,12.54234630576376,,,,,119,,338,,,2.893446207046509,,,,1696190076.0,,0.2391896959998121,657.0,,,,,
,,1.0,,,,,,0.057737705999898026,,51.0,,,0.0016150250003192923,,,,,0.0010759169999801088,,0.0001,,12.24551393351716,,,0.0013584320004156325,,119,0.18319826199967792,339,,,3.019580841064453,2.333999873371795e-06,,,1696190076.0,,0.24498767600016436,660.0,,,,,
,,,969.187328,20.5,281.0,10.375,64980.0,0.06712395700014895,1.8680000000000234,,3595.218944,10.625,,13.8,27188.211712,2565.0,65573.0,0.0010691329998735455,3875.61472,,2.654208,,28179.320832,0.0,0.0012788579997504712,0.018034155148472054,120,0.18025578699962352,340,0.7360000000003311,158207.0,,2.128999767592177e-06,0.0,823.0,1696190077.0,0.2636767361923696,,,0.0,0.0,0.0,3697.360896,0.02858664838889771
,,1.0,,,,,,,,52.0,,,0.0015600240003550425,,,,,,,0.0001,,11.938403187977627,,,,,120,,341,,,2.1462738513946533,,,,1696190077.0,,0.2512898879995191,663.0,,,,,
,,1.0,,,,,,0.06347635000020091,,53.0,,,0.0016375470004277304,,,,,0.0011124259999633068,,0.0001,,11.74117449664486,,,0.0012428210002326523,,120,0.18803981299970474,342,,,2.2331182956695557,2.1080004444229417e-06,,,1696190077.0,,0.25551106500097376,666.0,,,,,
,,,969.187328,20.875,282.0,10.625,65441.0,0.07787598499999149,1.8800000000000239,,3595.218944,10.625,,13.8,27188.740096,2587.0,66029.0,0.001061912000295706,3875.090432,,2.654208,,28179.320832,0.0,0.0012123199994675815,0.0,121,0.1822836430001189,343,0.7390000000000327,159420.0,,1.612000232853461e-06,0.0,826.0,1696190078.0,0.0,,,0.0,0.0,0.0,3697.360896,0.012250710185678993
,,1.0,,,,,,,,54.0,,,0.0013804410000375356,,,,,,,0.0001,,11.371565747811285,,,,,121,,344,,,2.0324902534484863,,,,1696190078.0,,0.26381591300014406,669.0,,,,,
,,1.0,,,,,,0.06976357199982886,,55.0,,,0.0015505450001001009,,,,,0.0011336480001773452,,0.0001,,11.584856929881294,,,0.0012735360005535767,,121,0.18523533700044936,345,,,2.210411548614502,2.106000465573743e-06,,,1696190078.0,,0.2589587440015748,672.0,,,,,
,,,969.187328,20.875,284.0,10.625,65998.0,0.060830541000541416,1.896000000000015,,3595.218944,10.625,,13.9,27170.172928,2606.0,66515.0,0.0010757070003819535,3896.541184,,2.654208,,28179.320832,0.0,0.0012457869997888338,0.05279162021593449,122,0.18612439699973038,346,0.7420000000001892,160750.0,,2.0630004655686207e-06,0.0,831.0,1696190079.0,0.01739243343810928,,,0.0,0.0,0.0,3697.360896,0.053102769261955333
,,1.0,,,,,,,,56.0,,,0.0016580850005993852,,,,,,,0.0001,,11.955211950294283,,,,,122,,347,,,2.591120719909668,,,,1696190079.0,,0.25093658000150754,675.0,,,,,
,,1.0,,,,,,0.07319217700023728,,57.0,,,0.001486604000092484,,,,,0.0010886489999393234,,0.0001,,11.465416341081067,,,0.0013857930007361574,,122,0.1845010689994524,348,,,2.3938069343566895,2.1460000425577164e-06,,,1696190079.0,,0.2616564380005002,678.0,,,,,
,,,969.187328,20.875,285.0,10.625,66412.0,0.07113527300043643,1.9120000000000061,,3595.218944,10.625,,13.9,27170.537472,2630.0,66955.0,0.0011270579998381436,3896.369152,,2.654208,,28179.320832,0.0,0.0012000650003756164,0.0,123,0.18012417099998856,349,0.7429999999999382,161929.0,,2.3310003598453477e-06,0.0,834.0,1696190080.0,0.0,,,0.0,0.0,0.0,3697.360896,0.012259099382610193
,,1.0,,,,,,,,58.0,,,0.001415036000253167,,,,,,,0.0001,,11.764524385671923,,,,,123,,350,,,1.9894578456878662,,,,1696190080.0,,0.25500393400125176,681.0,,,,,
,,1.0,,,,,,0.055590844999642286,,59.0,,,0.0016568049995839829,,,,,0.0011185080002178438,,0.0001,,12.16533715081542,,,0.0012321829999564216,,123,0.1870019179996234,351,,,3.4645204544067383,2.0309998944867402e-06,,,1696190080.0,,0.24660228999891842,684.0,,,,,
,,,969.187328,20.875,289.0,10.625,66887.0,,1.9279999999999973,,3595.218944,10.625,,13.9,27173.134336,2648.0,67465.0,0.0011148310004500672,3893.583872,,2.654208,,28179.320832,0.0,0.001216362999912235,0.0,124,0.18596154499937256,352,0.7460000000000946,163202.0,,,0.0,837.0,1696190081.0,0.0,,,0.0,0.0,0.0,3697.364992,0.01225588396514492
,,1.0,,,,,,0.07425544200032164,,60.0,,,0.0014608099991164636,,,,,,,0.0001,,11.363169225532273,,,,,124,,353,,,2.177506446838379,1.8619994079926983e-06,,,1696190081.0,,0.26401085299858096,687.0,,,,,
,,1.0,,,,,,0.0750327780006046,,61.0,,,0.0014749030005987152,,,,,0.0011887439995916793,,0.0001,,11.331154707325862,,,0.0012352899993857136,,124,0.18582316700030788,354,,,1.7834014892578125,1.8949995137518272e-06,,,1696190081.0,,0.26475677700000233,690.0,,,,,
,,,969.187328,20.875,290.0,10.625,67323.0,,1.9480000000000075,,3595.218944,10.625,,13.9,27175.981056,2664.0,67928.0,0.0012940679998791893,3890.937856,,2.654208,,28179.320832,0.0,0.0011778319994846242,0.0,125,0.1811373590007861,355,0.7480000000000473,164357.0,,,0.0,840.0,1696190082.0,0.0,,,0.0,0.0,0.0,3697.364992,0.012259227684556943
,,1.0,,,,,,0.07062837499961461,,62.0,,,0.0013808059993607458,,,,,,,0.0001,,11.73613873998953,,,,,125,,356,,,1.8665313720703125,2.2599997464567423e-06,,,1696190082.0,,0.2556206999988717,693.0,,,,,
,,1.0,,,,,,0.06519705900063855,,63.0,,,0.0017100570003094617,,,,,0.0012086799997632625,,0.0001,,11.921433035383842,,,0.001258233999578806,,125,0.1822714250001809,357,,,2.3305389881134033,2.1440000637085177e-06,,,1696190082.0,,0.2516475990005347,696.0,,,,,
,,,969.187328,21.25,295.0,10.875,67826.0,,1.9680000000000177,,3595.218944,10.75,,13.9,27177.275392,2686.0,68373.0,0.0013301939998200396,3889.442816,,2.654208,,28179.320832,0.0,,0.0,126,,358,0.7510000000002037,165622.0,,,0.0,844.0,1696190083.0,0.0,,,0.0,0.0,0.0,3697.364992,0.10209893464453587
,,1.0,,,,,,0.06170544500037067,,64.0,,,0.001560803000757005,,,,,,,0.0001,,11.954538706375022,,,0.0015490360001422232,,126,0.1848032689995307,359,,,2.1053340435028076,1.9649996829684824e-06,,,1696190083.0,,0.2509507120003036,699.0,,,,,
,,,969.162752,21.25,297.0,10.875,68327.0,,1.9840000000000089,,3578.441728,10.75,,13.5,27300.487168,2715.0,69020.0,,3769.167872,,2.654208,,27675.40224,0.0,,0.2213295031875763,127,,360,0.7540000000003602,166477.0,,,0.0,848.0,1696190084.0,0.07418344477606108,,,0.0,0.0,0.0,3680.58368,0.05311014396080944
,,,969.162752,21.25,298.0,10.875,68483.0,,1.9920000000000186,,3561.664512,10.75,,13.5,27300.499456,2719.0,69313.0,,3769.155584,,2.654208,,27658.616832,0.0,,0.0,128,,361,0.7570000000000618,166679.0,,,0.0,852.0,1696190085.0,0.0,,,0.0,0.0,0.0,3680.579584,0.07762471474824917
,,,969.162752,21.25,298.0,10.875,68715.0,,2.0080000000000098,,3528.11008,10.75,,13.5,27299.721216,2729.0,69787.0,,3769.929728,,2.654208,,27625.046016,0.0,,0.012621813294303157,129,,362,0.7590000000000146,167092.0,,,0.0,855.0,1696190086.0,0.2416187092099046,,,0.0,0.0,0.0,3679.223808,0.01226255864292716
,,,969.162752,21.25,298.0,10.875,69300.0,,2.0160000000000196,,3528.11008,10.75,,13.5,27299.741696,2744.0,70675.0,,3769.921536,,2.654208,,27625.046016,0.0,,0.4883310963193228,130,,363,0.7609999999999673,167965.0,,,0.0,857.0,1696190087.0,0.3745667513355075,,,0.0,0.0,0.0,3679.223808,0.008172771800291077
