02_timing/forward_time_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB,memory/used_memory_sys_percent,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,cpu/load/avg_sys_load_fifteen_min_percent,_step,disk/time/disk_write_time_sys_s,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,cpu/logical_core_count,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,01_general/locally_processed_samples,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,disk/time/disk_read_time_sys_s,cpu/load/avg_sys_load_five_min_percent,_runtime,01_general/lr,03_hivemind/global_epoch,01_general/dataset_iteration_count,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,03_hivemind/num_peers,cpu/interrupts/interrupts_count,_timestamp,01_general/minibatch_loss,memory/available_memory_sys_MB,process/memory/data_resident_set_proc_MB,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,01_general/step,02_timing/step_time_s,02_timing/dataload_time_s,memory/total_memory_sys_MB,disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent
0.025581163000424567,0.10916572200039809,8531.472384,33.8,4.0,1730124.0,6.875000000000001,899,2.529000000000451,0.0070063570001366315,2395.766784,0.0,37.46644295147069,28504.051712,,0.3576307359999191,5.111999999999995,4748.464128,8060.0,,0.0,0.5000063936317994,0.000685899000018253,0.004999999999999005,12.125,451,,,,754.0,0.0408598451056397,,2091989.0,1681080145.0,,20880.437248,0.0,6174.482432,2.654208,,,,,2186.0,778510.0,14.875
,,,,,,,900,,,,,,,,,,,,14379.0,,,,,,451,0.0001,2.0,0.0,,,6.0,,1681080145.0,7.234619140625,,,,,449.0,0.5045351480011959,0.0044652710002992535,,,,
0.02434580699991784,0.11010851099945285,8531.177472,33.8,4.0,1731742.0,6.875000000000001,901,2.5299999999997453,0.0068124110002827365,2395.705344,0.0,26.254284089915323,28504.051712,,0.36172617800002627,5.123999999999995,4748.464128,8074.0,,0.0,0.5471539587781848,0.0006853340000816388,0.004999999999999005,12.125,452,,,,755.0,0.008172194484678739,,2093841.0,1681080146.0,,20880.728064,0.0,6174.420992,2.654208,,,,,2188.0,779549.0,14.625
,,,,,,,902,,,,,,,,,,,,14411.0,,,,,,452,0.0001,2.0,0.0,,,6.0,,1681080146.0,6.9241943359375,,,,,450.0,0.5081074589998025,0.004429218000041146,,,,
0.025917535000189673,0.10980343699975492,8531.484672,33.8,4.0,1733317.0,6.875000000000001,903,2.5850000000000364,0.006885110999974131,2395.766784,0.0,24.7624082767358,28504.051712,,0.3570352960005039,5.140000000000015,4748.464128,8085.0,,0.0,0.5336609663213475,0.0006426139998438885,0.004999999999999005,12.125,453,,,,756.0,0.1756845480438012,,2095659.0,1681080147.0,,20880.420864,0.0,6174.482432,2.654208,,,,,2226.0,780579.0,14.625
,,,,,,,904,,,,,,,,,,,,14443.0,,,,,,453,0.0001,2.0,0.0,,,6.0,,1681080147.0,7.028076171875,,,,,451.0,0.5047562770005243,0.004472284000257787,,,,
0.024158121999789728,0.10805379300018103,,,,,,905,,0.006899005999912333,,,,,,0.361468870999488,,,,14475.0,,,0.0006735970000590896,,,454,0.0001,2.0,0.0,,,6.0,,1681080148.0,7.281005859375,,,,,452.0,0.5055662649992883,0.004312875999858079,,,,
,,8530.763776,33.8,4.0,1734893.0,6.875000000000001,906,2.587000000000444,0.006941274999917368,2395.766784,0.0,26.709120875618023,28504.051712,,,5.152000000000015,4748.464128,8101.0,,0.0,0.5396966801909423,,0.004999999999999005,12.125,454,,,,757.0,0.012264563342098517,,2097574.0,1681080148.0,,20900.286464,0.0,6174.482432,2.654208,,,,,2229.0,781709.0,14.625
0.025323097999716992,0.10848851900027512,,,,,,907,,,,,,,,0.35888184000032197,,,,14507.0,,,0.000750510000216309,,,455,0.0001,2.0,0.0,,,6.0,,1681080149.0,7.2816162109375,,,,,453.0,0.5050854310011346,0.004700189000686805,,,,
0.030314825999994355,,8527.659008,33.8,4.0,1736896.0,6.875000000000001,908,2.587999999999738,0.0068601419998230995,2395.705344,0.0,43.31202541724317,28504.055808,,,5.159999999999997,4748.464128,8123.0,,0.0,0.5736712204516201,0.0006234430002223235,0.004999999999999005,12.125,455,,,,759.0,0.008177278457443852,,2100016.0,1681080149.0,,20903.399424,0.0,6174.420992,2.654208,,,,,2231.0,783130.0,14.625
,0.10845524599972123,,,,,,909,,,,,,,,0.35380157599956874,,,,14539.0,,,,,,455,0.0001,2.0,0.0,,,6.0,,1681080149.0,7.2291259765625,,,,,454.0,0.5058763299994098,0.005821097000080044,,,,
0.026812692000021343,,8526.016512,33.8,4.0,1740340.0,6.875000000000001,910,2.5910000000003492,0.0067945599994345685,2395.762688,0.0,45.49602523550441,28504.051712,,,5.175999999999988,4748.464128,8139.0,,0.0,0.7198305338720804,0.0007129670002541388,0.004999999999999005,12.125,456,,,,761.0,0.049028210986126836,,2103463.0,1681080150.0,,20905.18528,0.0,6174.478336,2.654208,,,,,2235.0,785011.0,14.625
,0.10835634100021707,,,,,,911,,,,,,,,0.35638458599987644,,,,14571.0,,,,,,456,0.0001,2.0,0.0,,,6.0,,1681080150.0,6.995849609375,,,,,455.0,0.503520975000356,0.004459829000552418,,,,
0.02384417199937161,,8537.84576,33.9,4.0,1742391.0,6.875000000000001,912,2.592999999999847,0.00671857299948897,2395.701248,0.0,87.13141378207307,28504.051712,,,5.187999999999988,4748.464128,8148.0,,0.0,0.6157449253356566,0.0007467449995601783,0.004999999999999005,12.125,457,,,,762.0,0.008170674796235455,,2106334.0,1681080151.0,,20873.936896,0.0,6174.416896,2.654208,,,,,2237.0,786886.0,14.499999999999998
,0.10856770099962887,,,,,,913,,,,,,,,0.36030141900027957,,,,14603.0,,,,,,457,0.0001,2.0,0.0,,,6.0,,1681080151.0,7.0745849609375,,,,,456.0,0.5043406399991,0.004162030000770756,,,,
0.025150560999463778,,8537.174016,33.9,4.0,1743901.0,6.875000000000001,914,2.594000000000051,0.006950279999728082,2395.762688,0.0,35.5283843265399,28504.051712,,0.35812629100018967,5.195999999999998,4748.464128,8168.0,,0.0,0.5895261753982077,0.000692960999913339,0.004999999999999005,12.125,458,,,,764.0,0.008161076161709947,,2108195.0,1681080152.0,,20874.752,0.0,6174.478336,2.654208,,,,,2239.0,788000.0,14.499999999999998
,0.10930497800018202,,,,,,915,,,,,,,,,,,,14635.0,,,,,,458,0.0001,2.0,0.0,,,6.0,,1681080152.0,7.229248046875,,,,,457.0,0.5048311020000256,0.004606031000548683,,,,
0.03191310400052316,0.10865146000014647,8538.607616,33.9,4.0,1746099.0,6.875000000000001,916,2.5979999999999563,0.0067660340000657015,2395.701248,0.0,29.082699610457144,28504.051712,,0.3520530339992547,5.211999999999989,4748.464128,8193.0,,0.0,0.792872458581188,0.0007351690001087263,0.004999999999999005,12.125,459,,,,767.0,0.08576078100208862,,2110434.0,1681080153.0,,20873.314304,0.0,6174.416896,2.654208,,,,,2244.0,789217.0,14.499999999999998
,,,,,,,917,,,,,,,,,,,,14667.0,,,,,,459,0.0001,2.0,0.0,,,6.0,,1681080153.0,7.2557373046875,,,,,458.0,0.5046133460000419,0.004494544999943173,,,,
0.026401941000585794,0.108291494999321,8539.959296,33.9,4.0,1747572.0,6.875000000000001,918,2.59900000000016,0.006850487000519934,2395.762688,0.0,25.503824927061313,28504.051712,,0.35521721100030845,5.219999999999999,4748.464128,8212.0,,0.0,0.4881213711233752,0.0007170200005930383,0.004999999999999005,12.125,460,,,,768.0,0.008171665830914186,,2112237.0,1681080154.0,,20871.954432,0.0,6174.478336,2.654208,,,,,2246.0,790304.0,14.499999999999998
,,,,,,,919,,,,,,,,,,,,14699.0,,,,,,460,0.0001,2.0,0.0,,,6.0,,1681080154.0,7.2152099609375,,,,,459.0,0.5016631260014037,0.004184972000075504,,,,
0.024239220000708883,0.1097002500000599,8539.922432,33.9,4.0,1749060.0,6.875000000000001,920,2.600000000000364,0.00677069500034122,2395.701248,0.0,27.32805726199566,28504.051712,,0.3576544650004507,5.228000000000009,4748.464128,8224.0,,0.0,0.5362351258074735,0.000665482999465894,0.004999999999999005,12.125,461,,,,769.0,0.008171566720256967,,2114118.0,1681080155.0,,20871.995392,0.0,6174.416896,2.654208,,,,,2248.0,791478.0,14.499999999999998
,,,,,,,921,,,,,,,,,,,,14731.0,,,,,,461,0.0001,2.0,0.0,,,6.0,,1681080155.0,7.284912109375,,,,,460.0,0.5033764320014598,0.004346319000433141,,,,
0.024343428000065614,0.10867861800034007,,,,,,922,,0.006960151999919617,,,,,,0.36136299099962343,,,,14763.0,,,0.0006846079995739274,,,462,0.0001,2.0,0.0,,,6.0,,1681080156.0,7.1728515625,,,,,461.0,0.5062345819997063,0.0042047850001836196,,,,
0.02355522500056395,,8537.6,33.8,4.0,1750666.0,7.000000000000001,923,2.605999999999767,0.006815741000536946,2395.701248,0.0,27.781629755043138,28504.051712,,,5.244,4748.464128,8244.0,,0.0,0.4870341579166064,0.0006251889999475679,0.004999999999999005,12.125,462,,,,769.0,0.08988060742760906,,2116090.0,1681080156.0,,20893.5936,0.0,6174.416896,2.654208,,,,,2254.0,792670.0,14.374999999999998
,0.10847784999987198,,,,,,924,,,,,,,,0.3601213780002581,,,,14795.0,,,,,,462,0.0001,2.0,0.0,,,6.0,,1681080156.0,7.205810546875,,,,,462.0,0.5040412580010525,0.004445874999873922,,,,
0.024352929000087897,,8533.639168,33.8,4.0,1752521.0,7.000000000000001,925,2.606999999999971,0.006842850000793987,2395.762688,0.0,34.58222991344691,28504.051712,,,5.256,4748.464128,8255.0,,0.0,0.5625962178138894,0.0007094939992384752,0.004999999999999005,12.125,463,,,,771.0,0.008172073973897194,,2118367.0,1681080157.0,,20881.26464,0.0,6174.478336,2.654208,,,,,2256.0,794011.0,14.374999999999998
,0.10988506200010306,,,,,,926,,,,,,,,0.35754683000050136,,,,14827.0,,,,,,463,0.0001,2.0,0.0,,,6.0,,1681080157.0,7.023681640625,,,,,463.0,0.5037161290001677,0.004378963999442931,,,,
0.024096314999951574,,8536.793088,33.8,4.0,1753894.0,7.000000000000001,927,2.6099999999996726,0.006843021999884513,2395.701248,0.0,46.15812139708835,28504.051712,,,5.26400000000001,4748.464128,8266.0,,0.0,0.4788587034863981,0.0006445620001613861,0.004999999999999005,12.125,464,,,,772.0,0.057201932917570884,,2120348.0,1681080158.0,,20875.112448,0.0,6174.416896,2.654208,,,,,2260.0,795273.0,14.374999999999998
,0.1088764429996445,,,,,,928,,,,,,,,0.360049455999615,,,,14859.0,,,,,,464,0.0001,2.0,0.0,,,6.0,,1681080158.0,6.835205078125,,,,,464.0,0.50497364399871,0.004463845999453042,,,,
0.02594091599985404,,8536.522752,33.8,4.0,1755462.0,7.000000000000001,929,2.6109999999998763,0.00704072400003497,2395.762688,0.0,37.1193528867459,28504.051712,,0.35816357000021526,5.271999999999991,4748.464128,8279.0,,0.0,0.596717812636883,0.0006400419997589779,0.004999999999999005,12.125,465,,,,774.0,0.008171811595214159,,2122257.0,1681080159.0,,20875.382784,0.0,6174.478336,2.654208,,,,,2262.0,796401.0,14.374999999999998
,0.10802628900000855,,,,,,930,,,,,,,,,,,,14891.0,,,,,,465,0.0001,2.0,0.0,,,6.0,,1681080159.0,7.1917724609375,,,,,465.0,0.504341107000073,0.004529566000201157,,,,
0.02525229399998352,0.1098310669995044,8537.382912,33.9,4.0,1757028.0,7.000000000000001,931,2.6130000000002838,0.007009408999692823,2395.701248,0.0,32.12395389402508,28504.051712,,0.3564164899999014,5.280000000000001,4748.464128,8299.0,,0.0,0.5107237216628456,0.0007347979999394738,0.004999999999999005,12.125,466,,,,775.0,0.00817183491740408,,2124120.0,1681080160.0,,20874.518528,0.0,6174.416896,2.654208,,,,,2264.0,797484.0,14.374999999999998
,,,,,,,932,,,,,,,,,,,,14923.0,,,,,,466,0.0001,2.0,0.0,,,6.0,,1681080160.0,7.5087890625,,,,,466.0,0.5038193859991225,0.004575328000100853,,,,
0.025377006000780966,0.10853333399973053,8537.260032,33.9,4.0,1758518.0,7.000000000000001,933,2.6140000000004875,0.006890712999847892,2395.762688,0.0,25.080172514072203,28504.051712,,0.3595500430001266,5.292000000000002,4748.464128,8311.0,,0.0,0.48656955635237625,0.0007443650001732749,0.004999999999999005,12.125,467,,,,778.0,0.008172676545201584,,2125945.0,1681080161.0,,20874.510336,0.0,6174.478336,2.654208,,,,,2266.0,798580.0,14.124999999999998
,,,,,,,934,,,,,,,,,,,,14955.0,,,,,,467,0.0001,2.0,0.0,,,6.0,,1681080161.0,7.1297607421875,,,,,467.0,0.5057327230006194,0.004637261999960174,,,,
0.02544129800025985,0.10935671600054775,8532.25472,33.8,4.0,1760205.0,7.000000000000001,935,2.6159999999999854,0.006910167000569345,2395.701248,0.0,30.387507586238026,28504.055808,,0.35996914799943625,5.304000000000002,4748.464128,8325.0,,0.0,0.5834142019636085,0.000646604999928968,0.004999999999999005,12.125,468,,,,780.0,0.0081712460728618,,2128166.0,1681080162.0,,20879.806464,0.0,6174.416896,2.654208,,,,,2268.0,799764.0,14.124999999999998
,,,,,,,936,,,,,,,,,,,,14987.0,,,,,,468,0.0001,2.0,0.0,,,6.0,,1681080162.0,7.185302734375,,,,,468.0,0.5070590540008197,0.004735120000077586,,,,
0.02365254400046979,0.10841817700020329,8533.102592,33.8,4.0,1762290.0,7.000000000000001,937,2.618999999999687,0.006862432000161789,2395.758592,0.0,35.46295645236326,28504.051712,,0.3597856499991394,5.312000000000012,4748.464128,8337.0,,0.0,0.6858741048441445,0.0006708090004394762,0.004999999999999005,12.125,469,,,,783.0,0.04085528790676555,,2130539.0,1681080163.0,,20878.811136,0.0,6174.47424,2.654208,,,,,2272.0,801131.0,14.124999999999998
,,,,,,,938,,,,,,,,,,,,15019.0,,,,,,469,0.0001,2.0,0.0,,,6.0,,1681080163.0,7.42919921875,,,,,469.0,0.5038578710000365,0.004468258999622776,,,,
0.02491943099994387,0.10909171300045273,,,,,,939,,0.006831067999883089,,,,,,0.36169300099936663,,,,15051.0,,,0.0007720859994151397,,,470,0.0001,2.0,0.0,,,6.0,,1681080164.0,7.110107421875,,,,,470.0,0.5077611559991055,0.004453857000044081,,,,
0.02422678899984021,,8529.412096,33.8,4.0,1764248.0,7.000000000000001,940,2.6210000000000946,0.006813572999817552,2395.758592,0.0,28.545969956010378,28504.051712,,,5.328000000000003,4748.464128,8358.0,,0.0,0.553603771724855,0.0006648270000368939,0.004999999999999005,12.125,470,,,,783.0,0.012256026772085177,,2132722.0,1681080164.0,,20901.769216,0.0,6174.47424,2.654208,,,,,2275.0,802332.0,14.124999999999998
,0.1086930029996438,,,,,,941,,,,,,,,0.3593155440003102,,,,15083.0,,,,,,470,0.0001,2.0,0.0,,,6.0,,1681080164.0,7.368408203125,,,,,471.0,0.504090315999747,0.004376580000098329,,,,
0.028940873999999894,,8529.670144,33.8,4.0,1765943.0,7.000000000000001,942,2.623000000000502,0.007134945999496267,2395.697152,0.0,53.30195504355592,28504.051712,,,5.340000000000003,4748.464128,8376.0,,0.0,0.5216547579148695,0.0006868350001241197,0.004999999999999005,12.125,471,,,,786.0,0.008171803821180434,,2135037.0,1681080165.0,,20882.231296,0.0,6174.4128,2.654208,,,,,2277.0,803836.0,14.124999999999998
,0.10899888200037822,,,,,,943,,,,,,,,0.3539942509996763,,,,15115.0,,,,,,471,0.0001,2.0,0.0,,,6.0,,1681080165.0,7.2008056640625,,,,,472.0,0.5052863739992972,0.005530585999622417,,,,
0.025880833999508468,,8530.542592,33.8,4.0,1767524.0,7.124999999999999,944,2.6340000000000146,0.007074516999637126,2395.758592,0.0,46.42081782762739,28504.051712,,,5.360000000000014,4748.464128,8385.0,,0.0,0.5841850992483548,0.0006328409999696305,0.004999999999999005,12.375,472,,,,787.0,0.1267072876402351,,2137038.0,1681080166.0,,20881.36704,0.0,6174.47424,2.654208,,,,,2291.0,805021.0,15.0
,0.10907061800025986,,,,,,945,,,,,,,,0.35985990799963474,,,,15147.0,,,,,,472,0.0001,2.0,0.0,,,6.0,,1681080166.0,7.35009765625,,,,,473.0,0.5074585979991753,0.004939880000165431,,,,
0.025145380000139994,,8531.841024,33.8,4.0,1769012.0,7.124999999999999,946,2.636000000000422,0.006855417000224406,2395.697152,0.0,30.54048780079415,28504.051712,,0.35795059199972457,5.367999999999995,4748.464128,8396.0,,0.0,0.5360816680034168,0.0006510929997602943,0.004999999999999005,12.375,473,,,,790.0,0.008171417078045463,,2138868.0,1681080167.0,,20880.068608,0.0,6174.4128,2.654208,,,,,2293.0,806100.0,15.0
,0.10881688900008157,,,,,,947,,,,,,,,,,,,15179.0,,,,,,473,0.0001,2.0,0.0,,,6.0,,1681080167.0,7.294189453125,,,,,474.0,0.5042637240003387,0.004844353000407864,,,,
0.026218634000542806,0.10950855699957174,8531.78368,33.8,4.0,1770664.0,7.124999999999999,948,2.6369999999997162,0.006800459000260162,2395.758592,0.0,31.13458067157487,28504.051712,,0.35952633200031414,5.3840000000000146,4748.464128,8419.0,,0.0,0.5071356730635372,0.0007908620000307565,0.004999999999999005,12.375,474,,,,791.0,0.00817922113816365,,2140802.0,1681080168.0,,20880.125952,0.0,6174.47424,2.654208,,,,,2295.0,807191.0,15.0
,,,,,,,949,,,,,,,,,,,,15211.0,,,,,,474,0.0001,2.0,0.0,,,6.0,,1681080168.0,7.2655029296875,,,,,475.0,0.5076905110008738,0.004845667000154208,,,,
0.025980164999964472,0.10926762899998721,8531.84512,33.8,4.0,1772149.0,7.124999999999999,950,2.6390000000001237,0.007016223000391619,2395.697152,0.0,34.323777502857645,28504.051712,,0.3561999610001294,5.396000000000015,4748.464128,8433.0,,0.0,0.4872111864255693,0.0006436829999074689,0.004999999999999005,12.375,475,,,,794.0,0.00817179216015758,,2142699.0,1681080169.0,,20880.064512,0.0,6174.4128,2.654208,,,,,2297.0,808342.0,15.0
,,,,,,,951,,,,,,,,,,,,15243.0,,,,,,475,0.0001,2.0,0.0,,,6.0,,1681080169.0,6.989501953125,,,,,476.0,0.5040950960010377,0.00498743500065757,,,,
0.0245291110004473,0.10863522099953116,8531.836928,33.8,4.0,1773631.0,7.124999999999999,952,2.641000000000531,0.006956139000067196,2395.758592,0.0,27.630467147052308,28504.051712,,0.3592852150004546,5.403999999999996,4748.464128,8450.0,,0.0,0.5315044590331897,0.0006136540005172719,0.004999999999999005,12.375,476,,,,794.0,0.008171712473763144,,2144548.0,1681080170.0,,20880.0768,0.0,6174.47424,2.654208,,,,,2299.0,809407.0,15.0
,,,,,,,953,,,,,,,,,,,,15275.0,,,,,,476,0.0001,2.0,0.0,,,6.0,,1681080170.0,7.119873046875,,,,,477.0,0.504667607000556,0.004648266999538464,,,,
0.024875514000086696,0.10855349299981754,,,,,,954,,0.00696431400047004,,,,,,0.36204856200038193,,,,15307.0,,,0.0006877929999973276,,,477,0.0001,2.0,0.0,,,6.0,,1681080171.0,7.295166015625,,,,,478.0,0.5075030310008515,0.004373355000097945,,,,
,,8531.64032,33.8,4.0,1775332.0,7.124999999999999,955,2.6450000000004366,0.006881727999825671,2395.758592,0.0,38.20090377800882,28504.051712,,,5.4199999999999875,4748.464128,8475.0,,0.0,0.43477210599664934,,0.004999999999999005,12.375,477,,,,794.0,0.053112657382630026,,2146536.0,1681080171.0,,20899.545088,0.0,6174.47424,2.654208,,,,,2304.0,810537.0,14.875
0.027118135000819166,0.10858045399982075,,,,,,956,,,,,,,,0.35782286699941324,,,,15339.0,,,0.0007780720006849151,,,478,0.0001,2.0,0.0,,,6.0,,1681080172.0,7.418212890625,,,,,479.0,0.5056346180008404,0.004453362000276684,,,,
0.024673222999808786,,8530.108416,33.8,4.0,1777109.0,7.124999999999999,957,2.645999999999731,0.006884094999804802,2395.697152,0.0,29.61766798559956,28504.051712,,,5.436000000000007,4748.464128,8498.0,,0.0,0.6386767373370568,0.0007046929995340179,0.004999999999999005,12.375,478,,,,794.0,0.008172610456026748,,2148582.0,1681080172.0,,20901.093376,0.0,6174.4128,2.654208,,,,,2306.0,811673.0,14.875
,0.1086002849997385,,,,,,958,,,,,,,,0.358100624999679,,,,15371.0,,,,,,478,0.0001,2.0,0.0,,,6.0,,1681080172.0,7.328125,,,,,480.0,0.5033463049985585,0.004383383999993384,,,,
0.02755600399996183,,8531.103744,33.8,4.0,1779120.0,7.124999999999999,959,2.6480000000001382,0.007018466999397788,2395.758592,0.0,50.04631891858336,28504.051712,,,5.4480000000000075,4748.464128,8531.0,,0.0,0.6837418235315317,0.0007651200003238046,0.004999999999999005,12.375,479,,,,796.0,0.008166843118598567,,2151148.0,1681080173.0,,20880.822272,0.0,6174.47424,2.654208,,,,,2308.0,813322.0,14.875
,0.10884881700076221,,,,,,960,,,,,,,,0.3557709569995495,,,,15403.0,,,,,,479,0.0001,2.0,0.0,,,6.0,,1681080173.0,7.6395263671875,,,,,481.0,0.5047699810002086,0.004810616000213486,,,,
0.02427835900016362,,8531.529728,33.8,4.0,1780933.0,7.124999999999999,961,2.649000000000342,0.006743908000316878,2395.697152,0.0,37.14014170837978,28504.051712,,,5.455999999999989,4748.464128,8542.0,,0.0,1.2348671065921881,0.0006916530001035426,0.004999999999999005,12.375,480,,,,798.0,0.008171902937589338,,2153530.0,1681080174.0,,20880.388096,0.0,6174.4128,2.654208,,,,,2310.0,814949.0,14.875
,0.10858653499963111,,,,,,962,,,,,,,,0.36306489699927624,,,,15435.0,,,,,,480,0.0001,2.0,0.0,,,6.0,,1681080174.0,7.31298828125,,,,,482.0,0.5081764719998318,0.004811120000340452,,,,
0.02555142699930002,,8531.456,33.8,4.0,1782361.0,7.124999999999999,963,2.65099999999984,0.0068983829996795976,2395.754496,0.0,31.97082309142279,28504.051712,,0.3596383459998833,5.467999999999989,4748.464128,8561.0,,0.0,0.5331126608488426,0.0007111639997674502,0.004999999999999005,12.375,481,,,,799.0,0.008171776612178877,,2155376.0,1681080175.0,,20880.46592,0.0,6174.470144,2.654208,,,,,2312.0,816090.0,14.875
,0.10971226499987097,,,,,,964,,,,,,,,,,,,15467.0,,,,,,481,0.0001,2.0,0.0,,,6.0,,1681080175.0,7.317138671875,,,,,483.0,0.5072382159978588,0.00472663099935744,,,,
0.02516091500001494,0.11016949100030615,8530.620416,33.8,4.0,1784211.0,7.124999999999999,965,2.654000000000451,0.007006288000411587,2395.693056,0.0,33.2133869691383,28504.051712,,0.35794766999970307,5.484000000000009,4748.464128,8583.0,,0.0,0.5256656916840093,0.0006455010006902739,0.004999999999999005,12.375,482,,,,800.0,0.053120439131205247,,2157555.0,1681080176.0,,20881.154048,0.0,6174.408704,2.654208,,,,,2316.0,817365.0,14.625
,,,,,,,966,,,,,,,,,,,,15499.0,,,,,,482,0.0001,2.0,0.0,,,6.0,,1681080176.0,7.453857421875,,,,,484.0,0.5052714260018547,0.004341561000728689,,,,
0.0252830540002833,0.10865113999989262,8530.567168,33.8,4.0,1785846.0,7.124999999999999,967,2.6549999999997453,0.007229720999930578,2395.754496,0.0,30.820785927076532,28504.051712,,0.3590052330000617,5.496000000000009,4748.464128,8599.0,,0.0,0.5509411958593852,0.000910159000341082,0.004999999999999005,12.375,483,,,,802.0,0.008171786329658634,,2159514.0,1681080177.0,,20881.477632,0.0,6174.470144,2.654208,,,,,2318.0,818516.0,14.625
,,,,,,,968,,,,,,,,,,,,15531.0,,,,,,483,0.0001,2.0,0.0,,,6.0,,1681080177.0,7.1220703125,,,,,485.0,0.5061595200004376,0.005080212999928335,,,,
0.02506248899953789,0.10902819200055092,8530.980864,33.8,4.0,1787507.0,7.124999999999999,969,2.655999999999949,0.00684226899920759,2395.693056,0.0,35.40360202612951,28504.051712,,0.3578691919992707,5.503999999999991,4748.464128,8615.0,,0.0,0.5408339310694372,0.0007452390000253217,0.004999999999999005,12.375,484,,,,805.0,0.008171963188199164,,2161537.0,1681080178.0,,20880.924672,0.0,6174.408704,2.654208,,,,,2320.0,819670.0,14.625
,,,,,,,970,,,,,,,,,,,,15563.0,,,,,,484,0.0001,2.0,0.0,,,6.0,,1681080178.0,7.061767578125,,,,,486.0,0.5039453419985875,0.004397960999995121,,,,
0.024817452999741363,0.10905547399943316,,,,,,971,,0.006780161999813572,,,,,,0.3628173430006427,,,,15595.0,,,0.0006878379999761819,,,485,0.0001,2.0,0.0,,,6.0,,1681080179.0,7.267822265625,,,,,487.0,0.509073387999706,0.004915118000099028,,,,
0.024625849999210914,,8530.501632,33.8,4.0,1789177.0,7.124999999999999,972,2.661000000000058,0.006974352999350231,2395.693056,0.0,31.565768469946864,28504.051712,,,5.52000000000001,4748.464128,8636.0,,0.0,0.5124387418193102,0.0007042120005280594,0.004999999999999005,12.375,485,,,,806.0,0.0898816547746375,,2163533.0,1681080179.0,,20900.70016,0.0,6174.408704,2.654208,,,,,2326.0,820906.0,14.625
,0.10918111199953273,,,,,,973,,,,,,,,0.36155322100057674,,,,15627.0,,,,,,486,0.0001,2.0,0.0,,,6.0,,1681080180.0,7.3741455078125,,,,,488.0,0.5079855320000206,0.0049467840008219355,,,,
0.02940227699946263,,8528.4864,33.8,4.0,1792304.0,7.124999999999999,974,2.7380000000002838,0.00686672899973928,2395.754496,0.0,27.617824929370023,28504.051712,,,5.539999999999992,4748.464128,8647.0,,0.0,0.7188927150767878,0.0008240959996328456,0.004999999999999005,12.375,486,,,,808.0,0.2696865230989646,,2166613.0,1681080180.0,,20902.572032,0.0,6174.470144,2.654208,,,,,2378.0,822546.0,14.625
,0.10884942300071998,,,,,,975,,,,,,,,0.35588823100079026,,,,15659.0,,,,,,486,0.0001,2.0,0.0,,,6.0,,1681080180.0,7.2213134765625,,,,,489.0,0.5074329840008431,0.005602228000498144,,,,
0.02948613300031866,,8530.37056,33.8,4.0,1793885.0,7.249999999999999,976,2.7390000000004875,0.006848390999948606,2395.693056,0.0,54.75751779708527,28504.051712,,,5.5519999999999925,4748.464128,8663.0,,0.0,0.5086040888868476,0.0007435659999828204,0.004999999999999005,12.5,487,,,,810.0,0.008171244125992209,,2168893.0,1681080181.0,,20881.412096,0.0,6174.408704,2.654208,,,,,2380.0,824077.0,15.5
,0.10816540299947519,,,,,,977,,,,,,,,0.3590414979998968,,,,15691.0,,,,,,487,0.0001,2.0,0.0,,,6.0,,1681080181.0,7.0958251953125,,,,,490.0,0.5093225640002856,0.005037573000663542,,,,
0.024488567999469524,,8530.722816,33.8,4.0,1795317.0,7.249999999999999,978,2.7409999999999854,0.006838358000095468,2395.754496,0.0,31.400651033422076,28504.051712,,,5.560000000000002,4748.464128,8677.0,,0.0,0.6389485032902096,0.0007735290000709938,0.004999999999999005,12.5,488,,,,812.0,0.008171288824393892,,2170668.0,1681080182.0,,20881.338368,0.0,6174.470144,2.654208,,,,,2382.0,825110.0,15.5
,0.10928335000062361,,,,,,979,,,,,,,,0.36201414900006057,,,,15723.0,,,,,,488,0.0001,2.0,0.0,,,6.0,,1681080182.0,7.3375244140625,,,,,491.0,0.5079945759998736,0.004596621999553463,,,,
0.025445973000387312,,8531.320832,33.8,4.0,1796806.0,7.249999999999999,980,2.742000000000189,0.006927649000317615,2395.693056,0.0,30.68974831941378,28504.051712,,0.3602977109994754,5.568000000000012,4748.464128,8696.0,,0.0,0.6347086973544133,0.0006931090001671691,0.004999999999999005,12.5,489,,,,813.0,0.008171358782411358,,2172564.0,1681080183.0,,20880.461824,0.0,6174.408704,2.654208,,,,,2384.0,826292.0,15.5
