_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
88,26,,,1681395863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004312770001888566,0.018945457999961945,0.047208717000103206,0.0036787670001103834,5.0,0.008842764999826613,2016.0,12.633472442626953,0.07998545200007356,0.0,0.0001,0.0008784679998825595,0.0,62.0
89,26,,,1681395863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043227799960732227,0.01954803000035099,0.04644904299993868,0.003675569999813888,5.0,0.008628156999748171,2048.0,12.679895401000977,0.07935116099906736,0.0,0.0001,0.0006180829996083048,0.0,63.0
90,26,,,1681395863,2.1333333333333333,0.0,0.42799999999999727,11723.272192,0.036759094310630624,148688.0,3.567091981803133,5137.625088,289.0,12511.04768,0.0,0.0,0.0,8.433333333333334,100385.0,64.0492278051408,193100.079104,2.719744,2719.0,0.08799999999996544,9997.074432,0.0,1094308.0,8.5,3.5666666666666664,40986.157056,870.0,0.0004470490002859151,0.01811983000015971,0.047397058999649744,0.0036860590003016114,,0.008898900999611215,,,,,,,,
91,26,,,1681395863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,2080.0,12.649776458740234,0.0790848179999557,0.0,0.0001,0.0005359199999475095,0.0,64.0
92,26,,,1681395863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004431279999153048,0.018421767999825533,0.04745224499993128,0.0036805159998039017,5.0,0.00870486100029666,2112.0,12.74461555480957,0.0793039009995482,0.0,0.0001,0.0006013829997755238,0.0,65.0
93,26,,,1681395863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043326100012563984,0.018667870000172115,0.04724115899989556,0.0036825929996666673,5.0,0.008638363000045501,2144.0,12.709141731262207,0.07954316399991512,0.0,0.0001,0.0008799180000096385,0.0,66.0
94,27,,,1681395864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000475569999707659,0.019390822000332264,0.04625660700003209,0.003404735999993136,5.0,0.008724698000150966,2176.0,12.540520668029785,0.0788143550003042,0.0,0.0001,0.0005619220000880887,0.0,67.0
95,27,,,1681395864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005435429998215113,0.021115337000082945,0.044562924999809184,0.003692302000217751,5.0,0.008643398999993224,2208.0,12.841558456420898,0.07942490300001737,0.0,0.0001,0.0008673970000927511,0.0,68.0
96,27,,,1681395864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046790299984422745,0.018501479999940784,0.04750112900001113,0.0036786010000469105,5.0,0.008748658999593317,2240.0,12.679439544677734,0.07968133199938165,0.0,0.0001,0.0007835599999452825,0.0,69.0
97,27,,,1681395864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004557029997158679,0.018736598000032245,0.04708551500016256,0.0036388959997566417,5.0,0.008796818000064377,2272.0,12.769048690795898,0.07929923899973801,0.0,0.0001,0.0005857090000063181,0.0,70.0
98,27,,,1681395864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004487339997467643,0.021151816000383405,0.04540561199974036,0.003504108000015549,5.0,0.008493855000324402,2304.0,12.7734375,0.07985921199997392,0.0,0.0001,0.0008550869997634436,0.0,71.0
99,27,,,1681395864,2.1333333333333333,0.0,0.4680000000000035,11728.048128,0.03677260119792584,160781.0,3.253888415800442,5137.620992,298.0,12511.04768,0.0,0.0,0.0,8.433333333333334,110672.0,63.176869027318794,193095.29088,2.719744,2923.0,0.09199999999998454,9997.090816,0.0,1105906.0,8.5,3.5666666666666664,40986.157056,882.0,0.00043282799970256747,0.018691750000016327,0.04719833299986931,0.003717485999914061,,,,,,,,,,
100,27,,,1681395864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.008865617000083148,2336.0,12.764745712280273,0.07947190799950477,0.0,0.0001,0.0005658939999193535,0.0,72.0
101,27,,,1681395864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005081569997855695,0.018930481000097643,0.04722516200035898,0.0036663310002040816,5.0,0.00858474100004969,2368.0,12.747909545898438,0.07944701700034784,0.0,0.0001,0.0005321449998518801,0.0,73.0
102,27,,,1681395864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005446810000648838,0.0194413130002431,0.04613896900036707,0.0036541479998959403,5.0,0.008821255000384554,2400.0,12.583925247192383,0.07920534100139776,0.0,0.0001,0.0006049750004422094,0.0,74.0
103,28,,,1681395865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004413550000208488,0.019626451000021916,0.04561228399961692,0.003636082999946666,5.0,0.008763474999796017,2432.0,12.838583946228027,0.07887668299918005,0.0,0.0001,0.0007970349997776793,0.0,75.0
104,28,,,1681395865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045738900007563643,0.01879473600001802,0.047234569000011106,0.0036602719997063105,5.0,0.008882306000032258,2464.0,12.775287628173828,0.07993918500005748,0.0,0.0001,0.0009099130002141465,0.0,76.0
105,28,,,1681395865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044412899978851783,0.018536387000040122,0.047477780999997776,0.00370202900012373,5.0,0.008800600000085979,2496.0,12.700111389160156,0.07978437800011307,0.0,0.0001,0.0008234520000769407,0.0,77.0
106,28,,,1681395865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042423900003996096,0.018624587999966025,0.04654825300031007,0.003735815999789338,5.0,0.008601068000189116,2528.0,12.63683032989502,0.07852021600001535,0.0,0.0001,0.0005862519997208437,0.0,78.0
107,28,,,1681395865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004417390000526211,0.019395713999983855,0.04652435200023319,0.0036608249997698294,5.0,0.008594275999712409,2560.0,12.619956016540527,0.0795075299997734,0.0,0.0001,0.0008906240000214893,0.0,79.0
108,28,,,1681395865,2.1333333333333333,0.0,0.5160000000000053,11736.059904,0.12665160334763165,175357.0,4.995748236208264,5137.620992,310.0,12511.051776,0.0,0.0,0.0,8.433333333333334,122678.0,63.400131291305044,193087.287296,2.719744,3096.0,0.09900000000004638,9997.111296,0.0,1118675.0,8.5,3.5666666666666664,40986.157056,907.0,0.00047264200020435965,0.019817376999981207,0.04612180599997373,0.003674592000152188,,,,,,,,,,
109,28,,,1681395865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.008797791999768378,2592.0,12.66097354888916,0.07991189599988502,0.0,0.0001,0.0010276869998051552,0.0,80.0
110,28,,,1681395865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004645099998015212,0.019049807000101282,0.04663451900023574,0.00373968399981095,5.0,0.008689575000062177,2624.0,12.610894203186035,0.0792756850000842,0.0,0.0001,0.0006975900000725233,0.0,81.0
111,28,,,1681395865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046012700022401987,0.018982348000008642,0.04642553900021085,0.0036832810001214966,5.0,0.00863335400026699,2656.0,12.596094131469727,0.07871298700092666,0.0,0.0001,0.0005283380000946636,0.0,82.0
112,29,,,1681395866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046368799985430087,0.019516675999966537,0.046617880999747285,0.003681834999952116,5.0,0.00875611099991147,2688.0,12.656501770019531,0.07995392099928722,0.0,0.0001,0.00091772999985551,0.0,83.0
113,29,,,1681395866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004645920002985804,0.01842594099980488,0.04747013699989111,0.0036917960001119354,5.0,0.008813636000013503,2720.0,12.678189277648926,0.07942668999976377,0.0,0.0001,0.0005605879996437579,0.0,84.0
114,29,,,1681395866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004523279999375518,0.01873118200001045,0.04693141400002787,0.003664124000351876,5.0,0.00862844999983281,2752.0,12.697443008422852,0.07899224100037827,0.0,0.0001,0.0005847430002177134,0.0,85.0
115,29,,,1681395866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048527499984629685,0.01873386200031746,0.047113615999933245,0.003805545999966853,5.0,0.008697839999967982,2784.0,12.809724807739258,0.0796574769997278,0.0,0.0001,0.0008213379996959702,0.0,86.0
116,29,,,1681395866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046537299976989743,0.021092233000217675,0.04690715700007786,0.0036829059999945457,5.0,0.008789213999989443,2816.0,12.58203125,0.08169975700002396,0.0,0.0001,0.0007628739999745449,0.0,87.0
117,29,,,1681395866,2.1333333333333333,0.0,0.5520000000000067,11744.538624,0.03676425985086216,204917.0,5.945254731921989,5137.616896,319.0,12511.055872,0.0,0.0,0.0,8.433333333333334,135250.0,69.99084528560017,193078.45632,2.719744,3300.0,0.10300000000006548,9997.119488,0.0,1131763.0,8.5,3.5666666666666664,40986.157056,958.0,0.00045434100002239575,0.018536416000188183,0.04729451100001825,0.0036857750001217937,,,,,,,,,,
118,29,,,1681395866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.00838196099994093,2848.0,12.73046875,0.07915863200014428,0.0,0.0001,0.0008056279998527316,0.0,88.0
119,29,,,1681395866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004612339998857351,0.019361312000000908,0.04629189299976133,0.0036915440000484523,5.0,0.008576028999868868,2880.0,12.875732421875,0.07899144599969077,0.0,0.0001,0.000609434000125475,0.0,89.0
120,29,,,1681395866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005469980001180375,0.019122858000173437,0.046912261999750626,0.0037446559999807505,8.0,0.013368376000016724,2912.0,12.743223190307617,0.08434518300009586,0.0,0.0001,0.0006500330000562826,0.0,90.0
121,30,,,1681395867,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004767830000673712,0.023955629000283807,0.04618056199979037,0.003618673999881139,8.0,0.008604121999724157,2944.0,12.78481674194336,0.0834224339996581,0.0,0.0001,0.0005866639999112522,0.0,91.0
122,30,,,1681395867,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045516000000134227,0.020058707999851322,0.04647583799987842,0.003653253000265977,8.0,0.00874341100006859,2976.0,12.618889808654785,0.07997305699973367,0.0,0.0001,0.000586686999668018,0.0,92.0
123,30,,,1681395867,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045519299965235405,0.018721567999818944,0.04735316899996178,0.0037258349998410267,8.0,0.00876624400007131,3008.0,12.626334190368652,0.07964856999933545,0.0,0.0001,0.0006265609999900335,0.0,93.0
124,30,,,1681395867,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046076299986452796,0.019102504999864323,0.046911743999771716,0.0036590549998436472,8.0,0.008736784000120679,3040.0,12.69580078125,0.0797367099994517,0.0,0.0001,0.0008658589999868127,0.0,94.0
125,30,,,1681395867,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045131299975764705,0.01964171700001316,0.04662652699971659,0.003755855000235897,8.0,0.008638104999590723,3072.0,12.717596054077148,0.07968799699938245,0.0,0.0001,0.0005744800000684336,0.0,95.0
126,30,,,1681395867,2.1333333333333333,0.0,0.5960000000000036,11747.713024,0.12260869602981461,228211.0,7.252599716903892,5137.620992,335.0,12511.37536,0.0,0.0,0.0,8.433333333333334,148880.0,65.82231881936997,193075.396608,2.719744,3523.0,0.10800000000006094,9997.45536,0.0,1146182.0,8.5,3.5666666666666664,40986.427392,1013.0,0.00043697499995687394,0.0189629680003236,,0.0036064410001017677,,,,,,,,,,
127,30,,,1681395867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04730144199993447,,8.0,0.008725962999960757,3104.0,12.575892448425293,0.0799114040000859,0.0,0.0001,0.0008776149998084293,0.0,96.0
128,30,,,1681395867,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005165739999029029,0.019960909000019456,0.04634511399990515,0.0037225370001578995,8.0,0.008800815999620681,3136.0,12.698837280273438,0.08006748599973434,0.0,0.0001,0.0007215360001282534,0.0,97.0
129,30,,,1681395867,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005245060001470847,0.020720163000078173,0.04548203199965428,0.0025859759998638765,8.0,0.008711941000001389,3168.0,12.58654499053955,0.08133607699983258,0.0,0.0001,0.0033114590000877797,0.0,98.0
130,31,,,1681395868,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004762560001836391,0.019404385999678198,0.04685368699983883,0.003012734000094497,8.0,0.008808375999706186,3200.0,12.604203224182129,0.07911232699916582,0.0,0.0001,0.0005568879996644682,0.0,99.0
131,31,,,1681395868,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004716190001090581,0.02059384999984104,0.04585219799992046,0.003723199999967619,8.0,0.008932782999636402,3232.0,12.6552734375,0.08047856399934972,0.0,0.0001,0.0009049139998751343,0.0,100.0
132,31,,,1681395868,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005488219999278954,0.019430259999808186,0.046146566000061284,0.0037824320002073364,8.0,0.008691006999924866,3264.0,12.744718551635742,0.07917160599981798,0.0,0.0001,0.0005725189998884161,0.0,101.0
133,31,,,1681395868,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046039899962124764,0.01924481400010336,0.04711789300017699,0.0037177220001467504,8.0,0.008801742999821727,3296.0,12.737668991088867,0.08016189299996768,0.0,0.0001,0.0008193220000975998,0.0,102.0
134,31,,,1681395868,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005209890000514861,0.01919607200034079,0.04670538000027591,0.003549718000158464,8.0,0.008855962000325235,3328.0,12.813831329345703,0.07945128600113094,0.0,0.0001,0.0006231649999790534,0.0,103.0
135,31,,,1681395868,2.166666666666667,0.0,0.612000000000009,11753.41056,0.016348561198042122,244479.0,6.854134281324441,5137.620992,339.0,12511.379456,0.0,0.0,0.0,8.266666666666666,161533.0,69.55974322488177,193069.162496,2.719744,3704.0,0.10900000000003729,9997.47584,0.0,1160172.0,8.5,3.6000000000000005,40986.431488,1321.0,0.0004416680003487272,0.018535784000050626,,0.0038114349999887054,,,,,,,,,,
136,31,,,1681395868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047018193999974756,,8.0,0.008707985999990342,3360.0,12.717483520507812,0.07905239400042774,0.0,0.0001,0.0005373270000745833,0.0,104.0
137,31,,,1681395868,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004891190001217183,0.01978402199983975,0.045814003000032244,0.0036662930001511995,8.0,0.008721530000002531,3392.0,12.802176475524902,0.07904329599978155,0.0,0.0001,0.0005683289996341045,0.0,105.0
138,31,,,1681395868,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045422299990605097,0.019438537000041833,0.047044833000200015,0.003426156999921659,8.0,0.008855134999976144,3424.0,12.695821762084961,0.07976463400018474,0.0,0.0001,0.0005457490001390397,0.0,106.0
139,32,,,1681395869,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046959300016169436,0.019520247999935236,0.046627787000034004,0.0037422939999487426,8.0,0.00874411799986774,3456.0,12.500739097595215,0.0798298539998541,0.0,0.0001,0.0007258139999066771,0.0,107.0
140,32,,,1681395869,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046513000006598304,0.01914669200004937,0.046262957000180904,0.0037298449997251737,8.0,0.00870607500019105,3488.0,12.63561725616455,0.07886463200020444,0.0,0.0001,0.0005539329999919573,0.0,108.0
141,32,,,1681395869,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046099299970592256,0.019152640999891446,0.04724899799975901,0.0037745079998785513,8.0,0.008632448999833287,3520.0,12.727396011352539,0.08001865999904112,0.0,0.0001,0.0007490709999729006,0.0,109.0
142,32,,,1681395869,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004430959997989703,0.019326303999605443,0.04674894600020707,0.00373575499997969,8.0,0.008699816000444116,3552.0,12.7890625,0.07976853499985737,0.0,0.0001,0.0008146179998220759,0.0,110.0
143,32,,,1681395869,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004619699998329452,0.019996478999928513,0.04620653499978289,0.003746977999981027,8.0,0.008695507000084035,3584.0,12.836814880371094,0.0796764309993705,0.0,0.0001,0.0005689619997610862,0.0,111.0
144,32,,,1681395869,2.166666666666667,0.0,0.6599999999999966,11754.627072,0.13077190739265362,260416.0,6.935205237878944,5137.620992,357.0,12511.379456,0.0,0.0,0.0,8.266666666666666,174843.0,73.90015149726949,193068.752896,2.719744,3917.0,0.1150000000000091,9997.47584,0.0,1174076.0,8.5,3.6000000000000005,40986.431488,1500.0,0.00044101299999965704,0.018911465000201133,,0.003731158999926265,,,,,,,,,,
145,32,,,1681395869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047352792999845406,,8.0,0.008592588999817963,3616.0,12.772401809692383,0.07960390499965797,0.0,0.0001,0.0005748859998675471,0.0,112.0
146,32,,,1681395869,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005106660000819829,0.019304381999972975,0.047362980999878346,0.003769853999983752,8.0,0.008525869000095554,3648.0,12.606069564819336,0.08006276600008277,0.0,0.0001,0.0005890140000701649,0.0,113.0
147,32,,,1681395869,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045695499966313946,0.019651693000014347,0.046508433999861154,0.003744243999790342,8.0,0.008787013000073784,3680.0,12.654069900512695,0.07987478199902398,0.0,0.0001,0.000726442999621213,0.0,114.0
148,33,,,1681395870,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004499520000535995,0.019777141000304255,0.04601707500023622,0.0036951209999642742,8.0,0.008668148000197107,3712.0,12.682291984558105,0.07916796300105489,0.0,0.0001,0.0005605260002994328,0.0,115.0
149,33,,,1681395870,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044987199999013683,0.019202757000130077,0.04707787000006647,0.0037404109998533386,8.0,0.008866873999977543,3744.0,12.652751922607422,0.07990692099974694,0.0,0.0001,0.0005691369997293805,0.0,116.0
150,33,,,1681395870,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004739519999930053,0.019430003999787004,0.04658970400032558,0.0037158840000302007,8.0,0.00882812500003638,3776.0,12.731534004211426,0.07961841500036826,0.0,0.0001,0.0005807460001960862,0.0,117.0
151,33,,,1681395870,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046162600028765155,0.018987396000284207,0.04637093699966499,0.003817709000031755,8.0,0.008733809999739606,3808.0,12.572341918945312,0.07897055099965655,0.0,0.0001,0.0005990729996483424,0.0,118.0
152,33,,,1681395870,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048718200014263857,0.019571186000121088,0.04641040099977545,0.0037121220002518385,8.0,0.008698722000190173,3840.0,12.655479431152344,0.07947586800037243,0.0,0.0001,0.0005962549998912436,0.0,119.0
153,33,,,1681395870,2.166666666666667,0.0,0.695999999999998,11759.415296,0.03677945022660936,275957.0,6.852942237508517,5137.637376,366.0,12511.440896,0.0,0.0,0.0,8.266666666666666,188125.0,89.15703496037538,193063.538688,2.719744,4135.0,0.11800000000005184,9997.47584,0.0,1187867.0,8.5,3.6000000000000005,40986.431488,1710.0,0.000477777000014612,0.019945450000250275,,0.003735540999969089,,,,,,,,,,
154,33,,,1681395870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0464878820002923,,8.0,0.008844216999932542,3872.0,12.693638801574707,0.08023693200038906,0.0,0.0001,0.0007460649999302404,0.0,120.0
155,33,,,1681395870,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046901799987608683,0.01960619700003008,0.04634277200011638,0.0036010230001011223,8.0,0.008776264000061929,3904.0,12.712273597717285,0.0793943210001089,0.0,0.0001,0.0005990469999233028,0.0,121.0
156,33,,,1681395870,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004440590000740485,0.019213788000342902,0.046626919000118505,0.003777195000111533,8.0,0.008705866999662248,3936.0,12.593199729919434,0.07933631300056732,0.0,0.0001,0.0005684850002580788,0.0,122.0
157,34,,,1681395871,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046248399985415745,0.019588800000292395,0.047079725000003236,0.003834093000023131,8.0,0.00879949399995894,3968.0,12.731207847595215,0.08037707600033173,0.0,0.0001,0.0006124800001998665,0.0,123.0
158,34,,,1681395871,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046462399996016757,0.019047530999614537,0.047138557999915065,0.0036972150001020054,8.0,0.008863002999987657,4000.0,12.751256942749023,0.07977401499965708,0.0,0.0001,0.0005630840000776516,0.0,124.0
159,34,,,1681395871,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045376400021268637,0.019057849000091664,0.04655571900002542,0.0036940790000699053,8.0,0.008634236000034434,4032.0,12.571213722229004,0.07926242600024125,0.0,0.0001,0.0008667789998071385,0.0,125.0
160,34,,,1681395871,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044233500011614524,0.01907145999985005,0.047106106000228465,0.003685556999698747,8.0,0.008829736999814486,4064.0,12.656883239746094,0.07994829099970957,0.0,0.0001,0.0008130960000016785,0.0,126.0
161,34,,,1681395871,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004592340001181583,0.019166961999872,0.047025941999891074,0.003769496999666444,8.0,0.008837349999794242,4096.0,12.628800392150879,0.07988055299938424,0.0,0.0001,0.0006215680000423163,0.0,127.0
162,34,,,1681395871,2.166666666666667,0.0,0.7319999999999993,11760.29184,0.03678199630139807,291650.0,7.553040856944962,5137.637376,375.0,12511.440896,0.0,0.0,0.0,8.266666666666666,200240.0,84.4520940986706,193063.051264,2.719744,4333.0,0.1209999999999809,9997.47584,0.0,1201026.0,8.5,3.6000000000000005,40986.431488,1904.0,0.00046695899982296396,0.019715780000296945,,0.0037314900000637863,,,,,,,,,,
163,34,,,1681395871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046187503000055585,,8.0,0.008751677999953245,4128.0,12.694859504699707,0.07974185800003397,0.0,0.0001,0.0008884479998414463,0.0,128.0
164,34,,,1681395871,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004720309998447192,0.020030336999752762,0.04581455899960929,0.0036662919997070276,8.0,0.00870024799996827,4160.0,12.622138977050781,0.07934049099912954,0.0,0.0001,0.0006570240002474748,0.0,129.0
165,34,,,1681395871,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004639519997908792,0.019605423000029987,0.04668916499986153,0.0036442059999899357,8.0,0.008763417999944068,4192.0,12.74514102935791,0.07979911499978698,0.0,0.0001,0.0006329510001705785,0.0,130.0
166,35,,,1681395872,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004617829999915557,0.019338031000188494,0.04682736200038562,0.003779095000027155,8.0,0.008672575999753462,4224.0,12.706597328186035,0.07967882900038603,0.0,0.0001,0.0005999820000397449,0.0,131.0
167,35,,,1681395872,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007399940000141214,0.018847570000161795,0.04624001100000896,0.0037559879997388634,8.0,0.00872898100033126,4256.0,12.692540168762207,0.07892152800013719,0.0,0.0001,0.0006089839998821844,0.0,132.0
