01_general/locally_processed_samples,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,_timestamp,disk/time/disk_write_time_sys_s,02_timing/dataload_time_s,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,01_general/dataset_iteration_count,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,disk/time/disk_read_time_sys_s,cpu/logical_core_count,memory/used_memory_sys_MB,process/voluntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,02_timing/step_time_s,memory/total_memory_sys_MB,memory/available_memory_sys_MB,disk/counter/disk_write_sys_count,process/memory/shared_memory_proc_MB,01_general/lr,01_general/step,03_hivemind/num_peers,02_timing/forward_time_s,03_hivemind/global_epoch,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/opt_step_time_s,_step,disk/time/disk_busy_time_sys_s,process/involuntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,process/memory/lib_memory_proc_MB,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_write_sys_bandwidth_MBs,_runtime
,3637567.0,2.558663047506175,0.0,0.9625,1681394377.0,0.09599999999999653,,0.0,10895.065088,2.854912,,10248434.0,0.0,2.125,146001.055744,0.0,,21753.217024,9524.0,0.0,,,511441.997824,482.0,3374.32576,,,,,,,,,303,0.27599999999998204,1085.0,103.67201608251212,,5.5,7561265.0,13245.902848,,3.8,0.0,212
,3646234.0,39.188275264331025,0.0,0.9625,1681394378.0,0.09599999999999653,,0.0,10895.065088,2.854912,,10253558.0,0.0,2.125,146001.055744,0.0,,21757.698048,9524.0,0.0,,,511437.5168,482.0,3374.32576,,,,,,,,,304,0.27599999999998204,1085.0,66.52616525092559,,5.5,7580847.0,13245.902848,,3.8,0.0,213
22155.0,,,,,1681394379.0,,0.01779229500243673,,,,2.0,,,,,,,,,,37.81283360800444,,,,,0.0001,20.0,9.0,,3.0,7.2053375244140625,,37.207073425001,305,,,,,,,,,,,214
,3676063.0,13.48732812877381,0.0,0.9625,1681394379.0,0.09599999999999653,,0.0,10895.065088,2.854912,,13183966.0,0.0,2.125,146001.05984,0.0,,22539.894784,9572.0,0.0,,,510655.315968,483.0,3374.32576,,,,,,,,,306,0.28000000000000114,1086.0,118.93241237366102,,5.6,7660711.0,13245.902848,,3.8,0.01631593627905704,214
,3678267.0,0.36783278594744473,0.0,0.9625,1681394380.0,0.09599999999999653,,0.0,10895.065088,2.854912,,13217514.0,0.0,2.125,146001.05984,0.0,,22545.543168,9572.0,0.0,,,510649.659392,483.0,3374.32576,,,,,,,,,307,0.28000000000000114,1086.0,9.61277707187137,,5.6,7662239.0,13245.902848,,3.8,0.0,215
,3683145.0,1.3279560681687903,0.0,0.95,1681394381.0,0.09599999999999653,,0.0,10895.065088,2.854912,,13220554.0,0.0,2.0875,146001.05984,0.0,,22545.38752,9572.0,0.0,,,510649.81504,483.0,3374.32576,,,,,,,,,308,0.28000000000000114,1086.0,1.6345466481262252,,5.6,7666645.0,13245.902848,,3.4875000000000003,0.0,216
,3684252.0,0.021840349592398667,0.0,0.95,1681394382.0,0.09599999999999653,,0.0,10895.065088,2.854912,,13221225.0,0.0,2.0875,146001.05984,0.0,,22544.207872,9572.0,0.0,,,510651.00288,484.0,3374.32576,,,,,,,,,309,0.2839999999999918,1086.0,0.4361292171894546,,5.6,7667856.0,13245.902848,,3.4875000000000003,0.004082606439563186,217
,3686122.0,0.021009951959309225,0.0,0.95,1681394383.0,0.09599999999999653,,0.0,10895.065088,2.854912,,13221946.0,0.0,2.0875,146001.05984,0.0,,22543.650816,9572.0,0.0,,,510651.559936,484.0,3374.32576,,,,,,,,,310,0.2839999999999918,1086.0,0.23023239474081228,,5.6,7669122.0,13245.902848,,3.4875000000000003,0.0,218
,3699958.0,1.2357986950203836,0.0,0.95,1681394384.0,0.09599999999999653,,0.0,10895.015936,2.854912,,13231068.0,0.0,2.0875,145975.881728,0.0,,15714.062336,9595.0,0.0,,,517481.148416,486.0,3374.329856,,,,,,,,,311,0.2879999999999825,1087.0,1.4113163123835428,,4.3,7677125.0,13220.737024,,3.4875000000000003,0.0693938378885768,219
,3703601.0,0.005819635524979205,0.0,0.95,1681394385.0,0.09599999999999653,,0.0,10894.86848,2.854912,,13232624.0,0.0,2.0875,145908.609024,0.0,,15246.061568,9607.0,0.0,,,517989.62176,486.0,3374.280704,,,,,,,,,312,0.2879999999999825,1088.0,0.07760045508983128,,4.2,7678536.0,13153.62816,,3.4875000000000003,0.0,220
,3704445.0,0.016633004879590532,0.0,0.95,1681394386.0,0.09599999999999653,,0.0,10894.86848,2.854912,,13233134.0,0.0,2.05,145908.609024,0.0,,15246.06976,9607.0,0.0,,,517989.613568,486.0,3374.280704,,,,,,,,,313,0.2879999999999825,1088.0,0.18499633019540423,,4.2,7679515.0,13153.62816,,3.2125,0.0,221
,3706249.0,0.014767623061257796,0.0,0.95,1681394387.0,0.09599999999999653,,0.0,10894.86848,2.854912,,13233811.0,0.0,2.05,145908.609024,0.0,,15245.115392,9607.0,0.0,,,517990.567936,486.0,3374.280704,,,,,,,,,314,0.2879999999999825,1088.0,0.3593747346274852,,4.2,7680685.0,13153.62816,,3.2125,0.0,222
,3708832.0,0.018203684486006066,0.0,0.95,1681394388.0,0.09599999999999653,,0.0,10894.86848,2.854912,,13235186.0,0.0,2.05,145908.609024,0.0,,15243.79648,9607.0,0.0,,,517991.886848,487.0,3374.280704,,,,,,,,,315,0.2920000000000016,1088.0,0.6679523733077477,,4.2,7682302.0,13153.62816,,3.2125,0.004084262248837122,223
,3711416.0,0.0020263629153008506,0.0,0.95,1681394389.0,0.0969999999999942,,0.0,10894.86848,2.854912,,13236178.0,0.0,2.05,145908.609024,0.0,,15241.601024,9607.0,0.0,,,517994.082304,488.0,3374.280704,,,,,,,,,316,0.29599999999999227,1088.0,0.0,,4.2,7683364.0,13153.62816,,3.2125,0.016338548315601893,224
,3715723.0,0.059806506322087366,0.0,0.95,1681394390.0,0.0969999999999942,,0.0,8930.050048,2.854912,,13238955.0,0.0,2.05,143591.69024,0.0,,15009.869824,9617.0,0.0,,,519963.713536,490.0,1636.39296,,,,,,,,,317,0.29999999999998295,1089.0,0.030648741561729226,,3.9,7686104.0,12574.789632,,3.2125,0.10613840983251328,225
,3716705.0,0.0020257205375304294,0.0,0.95,1681394391.0,0.0969999999999942,,0.0,8930.029568,2.854912,,13239503.0,0.0,2.0125,143574.904832,0.0,,15009.087488,9622.0,0.0,,,519964.495872,490.0,1636.39296,,,,,,,,,318,0.29999999999998295,1090.0,0.0,,3.9,7687115.0,12558.012416,,2.9499999999999997,0.0,226
,3719615.0,0.10910932931253978,0.0,0.95,1681394392.0,0.0969999999999942,,0.0,8929.992704,2.854912,,13240545.0,0.0,2.0125,143549.72672,0.0,,15008.256,9635.0,0.0,,,519965.32736,490.0,1636.39296,,,,,,,,,319,0.29999999999998295,1091.0,1.4646230977549344,,3.9,7688952.0,12532.846592,,2.9499999999999997,0.0,227
,3721841.0,0.43228865881633777,0.0,0.95,1681394393.0,0.0969999999999942,,0.0,8929.980416,2.854912,,13241665.0,0.0,2.0125,143541.334016,0.0,,15016.460288,9642.0,0.0,,,519957.123072,490.0,1636.39296,,,,,,,,,320,0.29999999999998295,1091.0,0.8118430576301915,,3.9,7690798.0,12524.457984,,2.9499999999999997,0.0,228
