01_general/dataset_iteration_count,cpu/interrupts/soft_interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,process/memory/text_resident_set_proc_MB,02_timing/step_time_s,02_timing/dataload_time_s,disk/counter/disk_write_sys_count,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/opt_step_time_s,memory/total_memory_sys_MB,cpu/interrupts/interrupts_count,cpu/load/avg_sys_load_five_min_percent,01_general/lr,cpu/logical_core_count,01_general/step_based_sps,process/involuntary_proc_ctx_switches,02_timing/backward_time_s,process/voluntary_proc_ctx_switches,bandwidth/disk_read_sys_bandwidth_MBs,_runtime,memory/used_memory_sys_percent,process/memory/resident_set_size_proc_MB,01_general/locally_processed_samples,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/forward_time_s,01_general/minibatch_loss,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/shared_memory_proc_MB,_timestamp,01_general/step,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,_step,memory/used_memory_sys_MB
0.0,,,,,0.06709460499951092,0.0009092109994526254,,,,0.000163388998771552,,,1.4809993444941938e-06,,,,0.0001,,476.9384960271137,,0.04762887400102045,,,21,,,1504.0,,0.01789447100054531,12.893415451049805,,,,,,,1680630920.0,46.0,0.0004971790003764909,,,,67,
0.0,,,,,0.06750425000063842,0.0006538239995279582,,,,0.0001541640012874268,,,1.4620000001741573e-06,,,,0.0001,,474.04422684049314,,0.04782118599905516,,,21,,,1536.0,,0.018331843000851222,12.766160011291504,,,,,,,1680630920.0,47.0,0.0005417709999164799,,,,68,
0.0,,,,,0.06785830099943269,0.0009507390004728222,,,,0.00016638099987176247,,,1.4809993444941938e-06,,,,0.0001,,471.57089889809544,,0.04719776999991154,,,21,,,1568.0,,0.018913560999862966,12.62459945678711,,,,,,,1680630920.0,48.0,0.0006283689999690978,,,,69,
0.0,,,,,0.06702152099751402,0.0007192390003183391,,,,0.00015410400010296144,,,1.2469990906538442e-06,,,,0.0001,,477.4585763457525,,0.04674353600057657,,,21,,,1600.0,,0.01887046899901179,12.454004287719727,,,,,,,1680630920.0,49.0,0.0005329259984137025,,,,70,
,43061.0,0.15802402222443515,0.0,2.719744,,,204.0,0.0,68640.0,0.00018072700004267972,0.0,0.24500343003408734,,,52933.0,3.733333333333334,,,,454.0,,847.0,0.0,21,2.9,3343.466496,,4.966666666666667,,,0.0,0.3240000000000123,204888.86272,0.06899999999995998,5236.8384,651.579392,1680630920.0,,,1.7666666666666668,84.13972075791688,26745.892864,71,4423.335936
0.0,,,,,0.0685409490033635,0.0012384430010570213,,,,,,,1.3469998521031812e-06,,,,0.0001,,466.8741893029475,,0.04448125599992636,,,21,,,1632.0,,0.02187729100114666,12.69288444519043,,,,,,,1680630920.0,50.0,0.0007618850013386691,,,,72,
0.0,,,,,0.06737699099903693,0.0010117069996340433,,,,0.00015891299881332088,,,1.7239999579032883e-06,,,,0.0001,,474.9395828682435,,0.04711108700030309,,,21,,,1664.0,,0.01846960799957742,12.678013801574707,,,,,,,1680630920.0,51.0,0.0006239520007511601,,,,73,
0.0,,,,,0.06752876899918192,0.0009670819999882951,,,,0.00016522700025234371,,,1.2949985830346122e-06,,,,0.0001,,473.87210627795787,,0.046512451001035515,,,21,,,1696.0,,0.019273955000244314,12.538476943969727,,,,,,,1680630920.0,52.0,0.0006087589990784181,,,,74,
0.0,,,,,0.06778352400215226,0.0010535769997659372,,,,0.0001553269994474249,,,1.4800007193116471e-06,,,,0.0001,,472.0911234857594,,0.04753701800109411,,,21,,,1728.0,,0.018485528000383056,12.679095268249512,,,,,,,1680630920.0,53.0,0.0005505940007424215,,,,75,
0.0,,,,,0.06758955699478975,0.0009398539987159893,,,,0.00015454799904546235,,,1.630000042496249e-06,,,,0.0001,,473.44592009186823,,0.04795644599835214,,,21,,,1760.0,,0.018023164999249275,12.489243507385254,,,,,,,1680630920.0,54.0,0.0005139139993843855,,,,76,
0.0,,,,,0.06707523999648402,0.000745340001230943,,,,0.00015341199832619168,,,1.4809993444941938e-06,,,,0.0001,,477.07619088172316,,0.04743586099903041,,,22,,,1792.0,,0.018219446999864886,12.629166603088379,,,,,,,1680630921.0,55.0,0.0005196989986870904,,,,77,
0.0,,,,,0.06762801399781893,0.001033431999530876,,,,0.00015610999980708584,,,1.3589997251983732e-06,,,,0.0001,,473.1766927390775,,0.04785499399986293,,,22,,,1824.0,,0.018086707999827922,12.724806785583496,,,,,,,1680630921.0,56.0,0.0004954109990649158,,,,78,
0.0,,,,,0.06768228100190754,0.000815425000837422,,,,0.00016777400014689192,,,1.4479992387350649e-06,,,,0.0001,,472.79730420282556,,0.0473855710006319,,,22,,,1856.0,,0.018693018000703887,12.737707138061523,,,,,,,1680630921.0,57.0,0.0006190450003487058,,,,79,
0.0,,,,,0.06751627199992072,0.0008746250005060574,,,,0.00014998100050434005,,,1.3839999155607074e-06,,,,0.0001,,473.9598181611327,,0.04758828899866785,,,22,,,1888.0,,0.01839585800007626,12.55578899383545,,,,,,,1680630921.0,58.0,0.0005061350002506515,,,,80,
,48410.0,0.2838854532261439,0.0,2.719744,,,215.0,0.0,85731.0,0.00015258300118148327,0.0,0.04495677855874014,,,59145.0,3.733333333333334,,,,503.0,,980.0,0.0,22,2.9,3343.470592,,4.966666666666667,0.01796920000015234,,0.0,0.367999999999995,204885.774336,0.07299999999997908,5236.85888,651.579392,1680630921.0,,0.0005159719985385891,1.7666666666666668,74.41504296520854,26745.892864,81,4426.420224
0.0,,,,,0.06710863899934338,0.0009869980003713863,,,,,,,1.6169997252291068e-06,,,,0.0001,,476.83875693430616,,0.047482268999374355,,,22,,,1920.0,,,12.736260414123535,,,,,,,1680630921.0,59.0,,,,,82,
0.0,,,,,0.0680439510015276,0.0010749100001703482,,,,0.00016298100126732606,,,1.417998646502383e-06,,,,0.0001,,470.284272576729,,0.047046592000697274,,,22,,,1952.0,,0.019130364000375266,12.767427444458008,,,,,,,1680630921.0,60.0,0.0006276860003708862,,,,83,
0.0,,,,,0.06798270600120304,0.0011574580003070878,,,,0.0001732479995553149,,,1.4529996406054124e-06,,,,0.0001,,470.70794739229297,,0.04702081000141334,,,22,,,1984.0,,0.01900985300017055,12.753534317016602,,,,,,,1680630921.0,61.0,0.0006198840001161443,,,,84,
0.0,,,,,0.06692378300067503,0.0008641189997433685,,,,0.0001536090003355639,,,1.389000317431055e-06,,,,0.0001,,478.1558747161264,,0.04737137600022834,,,22,,,2016.0,,0.018028899999990244,12.633472442626953,,,,,,,1680630921.0,62.0,0.0005043900000600843,,,,85,
0.0,,,,,0.06751238800097781,0.0009663410000939621,,,,0.00015032600094855297,,,1.3749995559919626e-06,,,,0.0001,,473.98708514852905,,0.04801481100003002,,,22,,,2048.0,,0.017847495999376406,12.679895401000977,,,,,,,1680630921.0,63.0,0.0005320390009728726,,,,86,
0.0,,,,,0.06792240199865773,0.001099855999200372,,,,0.0001552519988763379,,,1.3970002328278497e-06,,,,0.0001,,471.12585919196994,,0.04744994199973007,,,23,,,2080.0,,0.018693576001169276,12.649776458740234,,,,,,,1680630922.0,64.0,0.000522378999448847,,,,87,
0.0,,,,,0.06733225799689535,0.0008518959984940011,,,,0.00015277499915100634,,,1.4979996194597334e-06,,,,0.0001,,475.2551147397359,,0.04751954499988642,,,23,,,2112.0,,0.01830746999985422,12.74461555480957,,,,,,,1680630922.0,65.0,0.0004990739998902427,,,,88,
0.0,,,,,0.06726993399752246,0.0009414959986315807,,,,0.00015683899982832372,,,1.4070010365685448e-06,,,,0.0001,,475.69542733873584,,0.04696433399840316,,,23,,,2144.0,,0.018595437999465503,12.709141731262207,,,,,,,1680630922.0,66.0,0.000610420000157319,,,,89,
0.0,,,,,0.06802676200277347,0.0009631579996494111,,,,0.00015370900109701324,,,1.3629996828967705e-06,,,,0.0001,,470.40310398274363,,0.04819123000015679,,,23,,,2176.0,,0.01819159900151135,12.540520668029785,,,,,,,1680630922.0,67.0,0.0005257030006760033,,,,90,
,54405.0,0.13807945054493462,0.0,2.719744,,,225.0,0.0,95512.0,0.00014684599955216981,0.0,0.04086985702185319,1.6159992810571566e-06,,65640.0,3.733333333333334,,,,540.0,0.04792483899836952,1085.0,0.0,23,2.9,3343.74912,,4.966666666666667,0.017976901999645634,,0.0,0.41200000000003456,204883.177472,0.07799999999997453,5237.141504,651.579392,1680630922.0,,0.0005260489997453988,1.7666666666666668,70.76745856613479,26746.155008,91,4429.012992
0.0,,,,,0.06749138299528568,0.0009151309986918932,,,,,,,,,,,0.0001,,474.1346017792408,,,,,23,,,2208.0,,,12.841558456420898,,,,,,,1680630922.0,68.0,,,,,92,
0.0,,,,,0.06684780400064483,0.00064852900140977,,,,0.00015711900050519034,,,1.9529998098732904e-06,,,,0.0001,,478.6993451526294,,0.04676202399969043,,,23,,,2240.0,,0.018595440000353847,12.679439544677734,,,,,,,1680630922.0,69.0,0.0006827389988757204,,,,93,
0.0,,,,,0.07072335799966822,0.0009933359997376101,,,,0.00016172100004041567,,,1.5429995983140543e-06,,,,0.0001,,452.4672032703837,,0.04647555299925443,,,23,,,2272.0,,0.02250297099999443,12.769048690795898,,,,,,,1680630922.0,70.0,0.0005882340010430198,,,,94,
0.0,,,,,0.06766384399634262,0.0009778319999895757,,,,0.00017218599896295927,,,1.413000063621439e-06,,,,0.0001,,472.9261317422296,,0.04795833599928301,,,23,,,2304.0,,0.01804156499929377,12.7734375,,,,,,,1680630922.0,71.0,0.0005125119987496873,,,,95,
0.0,,,,,0.06729770399942936,0.001106319001337397,,,,0.00015861599968047813,,,1.8379996618023142e-06,,,,0.0001,,475.4991344172951,,0.047347054998681415,,,23,,,2336.0,,0.0181609049996041,12.764745712280273,,,,,,,1680630922.0,72.0,0.0005229710004641674,,,,96,
0.0,,,,,0.06797803299741645,0.001014431998555665,,,,0.0001563440000609262,,,1.4439992810366675e-06,,,,0.0001,,470.7403051985364,,0.047519350999209564,,,23,,,2368.0,,0.018718491000981885,12.747909545898438,,,,,,,1680630922.0,73.0,0.0005679709993273718,,,,97,
0.0,,,,,0.06769604799774243,0.0010423669991723727,,,,0.00015545600035693496,,,1.5480000001844019e-06,,,,0.0001,,472.70115385564543,,0.04770243900020432,,,24,,,2400.0,,0.018276392998814117,12.583925247192383,,,,,,,1680630923.0,74.0,0.0005178449991944944,,,,98,
0.0,,,,,0.06727179100016656,0.000988076999419718,,,,0.0001643329997023102,,,1.217000317410566e-06,,,,0.0001,,475.6822960149934,,0.046968476999609265,,,24,,,2432.0,,0.018558228000983945,12.838583946228027,,,,,,,1680630923.0,75.0,0.0005914590001339093,,,,99,
0.0,,,,,0.06765989500127034,0.0009234650005964795,,,,0.00015655200149922166,,,1.5229998098220676e-06,,,,0.0001,,472.95373425275324,,0.047930231999998796,,,24,,,2464.0,,0.018156452000766876,12.775287628173828,,,,,,,1680630923.0,76.0,0.0004916709985991474,,,,100,
0.0,,,,,0.06794290099969658,0.0011309229994367342,,,,0.0001681300000200281,,,1.5169989637797698e-06,,,,0.0001,,470.98371616694595,,0.04716186900077446,,,24,,,2496.0,,0.018860193000364234,12.700111389160156,,,,,,,1680630923.0,77.0,0.0006202690001373412,,,,101,
,61175.0,0.33678628378282194,0.0,2.719744,,,236.0,0.0,103272.0,0.00018609499966260046,0.0,0.04495912086255143,,,72522.0,3.733333333333334,,,,575.0,,1200.0,0.0,24,2.9,3343.753216,,4.966666666666667,0.019981911000286345,,0.0,0.4600000000000364,204885.139456,0.08099999999996044,5237.16608,651.579392,1680630923.0,,0.0006432390000554733,1.7666666666666668,67.83316725175914,26746.155008,102,4427.01824
0.0,,,,,0.06746612099959748,0.0009891659992717905,,,,,,,1.4550005289493129e-06,,,,0.0001,,474.31213660840115,,0.04566425499979232,,,24,,,2528.0,,,12.63683032989502,,,,,,,1680630923.0,78.0,,,,,103,
0.0,,,,,0.06749964499977068,0.0009040749991982011,,,,0.00015381800039904192,,,1.5610003174515441e-06,,,,0.0001,,474.0765673672612,,0.04744131599909451,,,24,,,2560.0,,0.01845704600054887,12.619956016540527,,,,,,,1680630923.0,79.0,0.0005418290002126014,,,,104,
0.0,,,,,0.06794364599954861,0.0008879190008883597,,,,0.00015249399984895717,,,1.45800004247576e-06,,,,0.0001,,470.9785518459312,,0.04819467299967073,,,24,,,2592.0,,0.018203657999038114,12.66097354888916,,,,,,,1680630923.0,80.0,0.0005034440000599716,,,,105,
0.0,,,,,0.06754860600085522,0.0009700110003905138,,,,0.00015503699978580698,,,1.3799999578623101e-06,,,,0.0001,,473.73294423862507,,0.04778123600044637,,,24,,,2624.0,,0.018134624000595068,12.610894203186035,,,,,,,1680630923.0,81.0,0.0005063179996795952,,,,106,
0.0,,,,,0.06720732200119528,0.0009156710002571344,,,,0.00016465099906781688,,,1.7019992810674012e-06,,,,0.0001,,476.13859691405173,,0.047556219000398414,,,24,,,2656.0,,0.01806934400156024,12.596094131469727,,,,,,,1680630923.0,82.0,0.0004997350006306078,,,,107,
0.0,,,,,0.06820289399729518,0.0012177739990875125,,,,0.000153682000018307,,,1.5090008673723787e-06,,,,0.0001,,469.18830161765675,,0.04807942799925513,,,25,,,2688.0,,0.018169466999097494,12.656501770019531,,,,,,,1680630924.0,83.0,0.0005810339989693603,,,,108,
0.0,,,,,0.06759831399904215,0.0009789249997993466,,,,0.00015897299999778625,,,1.393998900311999e-06,,,,0.0001,,473.38458767556585,,0.04733759699956863,,,25,,,2720.0,,0.018576635000499664,12.678189277648926,,,,,,,1680630924.0,84.0,0.0005447900002764072,,,,109,
0.0,,,,,0.06702291399960814,0.0009686789999250323,,,,0.0001618370006326586,,,1.2910004443256184e-06,,,,0.0001,,477.4486528620211,,0.04685651599902485,,,25,,,2752.0,,0.01851431500108447,12.697443008422852,,,,,,,1680630924.0,85.0,0.0005202759984967997,,,,110,
0.0,,,,,0.06769741099924431,0.0008967240009951638,,,,0.00016141400010383222,,,1.9979997887276113e-06,,,,0.0001,,472.69163661749496,,0.04798053599915875,,,25,,,2784.0,,0.018110335999153904,12.809724807739258,,,,,,,1680630924.0,86.0,0.0005464030000439379,,,,111,
,67764.0,0.16607334874510973,0.0,2.719744,,,249.0,0.0,110949.0,0.00017566399947099853,0.0,0.11852802741231026,1.787000655895099e-06,,79352.0,3.733333333333334,,,,583.0,0.047028667000631685,1309.0,0.0,25,2.9,3343.761408,,4.966666666666667,0.01888597500146716,,0.0,0.5040000000000191,204887.707648,0.08599999999995589,5237.18656,651.579392,1680630924.0,,0.0006541459988511633,1.7666666666666668,72.63672605395618,26746.155008,112,4424.466432
0.0,,,,,0.0676386810009717,0.0008924419998947997,,,,,,,,,,,0.0001,,473.102070094186,,,,,25,,,2816.0,,,12.58203125,,,,,,,1680630924.0,87.0,,,,,113,
0.0,,,,,0.0672044030015968,0.0009488470004725968,,,,0.0001588039995112922,,,1.5210007404675707e-06,,,,0.0001,,476.1592778264791,,0.0468263670009037,,,25,,,2848.0,,0.018731228999968152,12.73046875,,,,,,,1680630924.0,88.0,0.0005376350000005914,,,,114,
0.0,,,,,0.06762829500075895,0.0011236340014875168,,,,0.00016434499957540538,,,1.698999767540954e-06,,,,0.0001,,473.17472663832325,,0.045799032001013984,,,25,,,2880.0,,0.019770459999563172,12.875732421875,,,,,,,1680630924.0,89.0,0.0007691249993513338,,,,115,
0.0,,,,,0.06775270199977967,0.0009696889992483193,,,,0.00015782600166858174,,,1.4659999578725547e-06,,,,0.0001,,472.3058867837339,,0.04778190400065796,,,25,,,2912.0,,0.018332077999730245,12.743223190307617,,,,,,,1680630924.0,90.0,0.0005097389985166956,,,,116,
0.0,,,,,0.06857252600093489,0.0008663629996590316,,,,0.00016553800014662556,,,1.4810011634835973e-06,,,,0.0001,,466.6591981687203,,0.04673474199989869,,,25,,,2944.0,,0.0202725899998768,12.78481674194336,,,,,,,1680630924.0,91.0,0.0005318120001902571,,,,117,
0.0,,,,,0.06757892999848991,0.0010487330000614747,,,,0.00015956700008246116,,,1.3899989426136017e-06,,,,0.0001,,473.52037093092565,,0.04733262300032948,,,25,,,2976.0,,0.018428806999509106,12.618889808654785,,,,,,,1680630924.0,92.0,0.000607809999564779,,,,118,
0.0,,,,,0.06787843799793336,0.0007677300000068499,,,,0.0001529299988760613,,,1.2450000212993473e-06,,,,0.0001,,471.43100141718463,,0.048169096999117755,,,26,,,3008.0,,0.018261647999679553,12.626334190368652,,,,,,,1680630925.0,93.0,0.0005257880002318416,,,,119,
0.0,,,,,0.06779399599872704,0.0010333729987905826,,,,0.00015480299953196663,,,1.309999788645655e-06,,,,0.0001,,472.018200558658,,0.048282248000759864,,,26,,,3040.0,,0.017841221999333357,12.69580078125,,,,,,,1680630925.0,94.0,0.00048104000052262563,,,,120,
0.0,,,,,0.06704674900356622,0.0007460430006176466,,,,0.00015428200094902422,,,1.5650002751499414e-06,,,,0.0001,,477.27892068708536,,0.04679247700005362,,,26,,,3072.0,,0.018748020000202814,12.717596054077148,,,,,,,1680630925.0,95.0,0.0006043620014679618,,,,121,
0.0,,,,,0.06790597700091894,0.0008194710007956019,,,,0.0001723969999147812,,,1.5120003808988258e-06,,,,0.0001,,471.23981442115115,,0.04746513300051447,,,26,,,3104.0,,0.018821996000042418,12.575892448425293,,,,,,,1680630925.0,96.0,0.0006254679992707679,,,,122,
,73700.0,0.3031659852380296,0.0,2.719744,,,265.0,0.0,117800.0,0.00015489199904550333,0.0,0.12260741266664786,,,85503.0,3.766666666666666,,,,592.0,,1427.0,0.0,26,2.9,3344.03584,,4.966666666666667,0.01894649399946502,,0.0,0.5640000000000214,204897.439744,0.09299999999996089,5237.211136,651.579392,1680630925.0,,0.0005457030001707608,2.1333333333333333,71.91906570350062,26746.155008,123,4414.767104
0.0,,,,,0.06774885899903893,0.0010481770004844293,,,,,,,1.3869994290871546e-06,,,,0.0001,,472.33267796368267,,0.04705220600044413,,,26,,,3136.0,,,12.698837280273438,,,,,,,1680630925.0,97.0,,,,,124,
0.0,,,,,0.06724276800014195,0.0008635720005258918,,,,0.00016325899923685938,,,1.3940007193014026e-06,,,,0.0001,,475.8876077191297,,0.04753926299963496,,,26,,,3168.0,,0.01816288000009081,12.58654499053955,,,,,,,1680630925.0,98.0,0.0005123999999341322,,,,125,
0.0,,,,,0.06773933800104714,0.0009915410009853076,,,,0.00015432100008183625,,,1.4960005501052365e-06,,,,0.0001,,472.3990659534542,,0.04810794100012572,,,26,,,3200.0,,0.01796391300013056,12.604203224182129,,,,,,,1680630925.0,99.0,0.0005201259991736151,,,,126,
0.0,,,,,0.06762510299995483,0.0009064519999810727,,,,0.00015428000006068032,,,1.3620010577142239e-06,,,,0.0001,,473.19706115673307,,0.04784609200032719,,,26,,,3232.0,,0.01820291699914378,12.6552734375,,,,,,,1680630925.0,100.0,0.0005139999993843958,,,,127,
0.0,,,,,0.0676973830031784,0.0010201889999734703,,,,0.0001729870000417577,,,1.3340013538254425e-06,,,,0.0001,,472.69183209781676,,0.04724696000084805,,,26,,,3264.0,,0.018628657000590465,12.744718551635742,,,,,,,1680630925.0,101.0,0.000627256000370835,,,,128,
0.0,,,,,0.06771649500115018,0.0010423469993838808,,,,0.00015822600107640028,,,1.6289995983242989e-06,,,,0.0001,,472.5584216881939,,0.04791446000126598,,,27,,,3296.0,,0.01809489399965969,12.737668991088867,,,,,,,1680630926.0,102.0,0.0005049390001659049,,,,129,
0.0,,,,,0.06754333900062193,0.0006315400005405536,,,,0.00015138500020839274,,,1.414999132975936e-06,,,,0.0001,,473.76988572781914,,0.04848898300042492,,,27,,,3328.0,,0.0177888210000674,12.813831329345703,,,,,,,1680630926.0,103.0,0.0004811950002476806,,,,130,
0.0,,,,,0.06790603700028441,0.0010236329999315785,,,,0.00015569000061077531,,,1.708000127109699e-06,,,,0.0001,,471.23939805036736,,0.047185489998810226,,,27,,,3360.0,,0.018958100999952876,12.717483520507812,,,,,,,1680630926.0,104.0,0.0005814150008518482,,,,131,
0.0,,,,,0.06706743400172854,0.0006844870003988035,,,,0.00016832200162752997,,,1.5489986253669485e-06,,,,0.0001,,477.13171789419073,,0.0469794250002451,,,27,,,3392.0,,0.018609744000059436,12.802176475524902,,,,,,,1680630926.0,105.0,0.0006239070007723058,,,,132,
,79993.0,0.14394315053555748,0.0,2.719744,,,275.0,0.0,125052.0,0.00016934500126808416,0.0,0.04087116962699328,1.4789984561502934e-06,,91873.0,3.766666666666666,,,,623.0,0.04816427399964596,1530.0,0.0,27,2.9,3344.039936,,4.966666666666667,0.01816195100036566,,0.0,0.6120000000000232,204891.385856,0.09600000000000364,5237.219328,651.579392,1680630926.0,,0.0005131020006956533,2.1333333333333333,76.06021691674577,26746.155008,133,4420.493312
0.0,,,,,0.06776861200160056,0.0007584610011690529,,,,,,,,,,,0.0001,,472.19500377614673,,,,,27,,,3424.0,,,12.695821762084961,,,,,,,1680630926.0,106.0,,,,,134,
0.0,,,,,0.0676501100006135,0.0006590090015379246,,,,0.0001592009994055843,,,1.6579997463850304e-06,,,,0.0001,,473.02214290131684,,0.04800201199941512,,,27,,,3456.0,,0.018282455999724334,12.500739097595215,,,,,,,1680630926.0,107.0,0.0005457740007841494,,,,135,
0.0,,,,,0.06717383999784943,0.0009131429997069063,,,,0.00015558300037810113,,,1.4979996194597334e-06,,,,0.0001,,476.37592254699865,,0.04730497399941669,,,27,,,3488.0,,0.018280723999851034,12.63561725616455,,,,,,,1680630926.0,108.0,0.0005179179988772376,,,,136,
0.0,,,,,0.067632408999998,0.0007469409993063891,,,,0.00016757000048528425,,,1.4199995348462835e-06,,,,0.0001,,473.1459439808058,,0.047773784999662894,,,27,,,3520.0,,0.01841318700098782,12.727396011352539,,,,,,,1680630926.0,109.0,0.0005295060000207741,,,,137,
0.0,,,,,0.06782784899769467,0.0011091309988842113,,,,0.00017715600006340537,,,1.4449997252086177e-06,,,,0.0001,,471.78261544292246,,0.04707331499957945,,,27,,,3552.0,,0.018837505998817505,12.7890625,,,,,,,1680630926.0,110.0,0.0006292960006248904,,,,138,
0.0,,,,,0.06751817999793275,0.0009813359993131598,,,,0.00015291899944713805,,,1.5139994502533227e-06,,,,0.0001,,473.94642451825223,,0.0478759710003942,,,27,,,3584.0,,0.01798341699941375,12.836814880371094,,,,,,,1680630926.0,111.0,0.0005230229999142466,,,,139,
0.0,,,,,0.06738306900115276,0.0007373259995802073,,,,0.00014730500151927117,,,1.5430014173034579e-06,,,,0.0001,,474.896742970442,,0.048198415999650024,,,28,,,3616.0,,0.01780372999928659,12.772401809692383,,,,,,,1680630927.0,112.0,0.0004947489996993681,,,,140,
0.0,,,,,0.06794719900062773,0.0009957129987014923,,,,0.00015332400107581634,,,1.9630006136139855e-06,,,,0.0001,,470.9539240860299,,0.04710805899958359,,,28,,,3648.0,,0.019089339000856853,12.606069564819336,,,,,,,1680630927.0,113.0,0.0005988009997963673,,,,141,
0.0,,,,,0.06786668700078735,0.0009778940002433956,,,,0.0001592089993209811,,,1.4540000847773626e-06,,,,0.0001,,471.51262886353584,,0.04731495800115226,,,28,,,3680.0,,0.01879982399987057,12.654069900512695,,,,,,,1680630927.0,114.0,0.0006133480001153657,,,,142,
0.0,,,,,0.06735913700322271,0.0009438230008527171,,,,0.000151297001139028,,,1.448999682907015e-06,,,,0.0001,,475.0654688237618,,0.04772322600001644,,,28,,,3712.0,,0.018015108000327018,12.682291984558105,,,,,,,1680630927.0,115.0,0.0005242340012046043,,,,143,
,87632.0,0.36114820087954275,0.0,2.719744,,,286.0,0.0,133413.0,0.0001496620006946614,0.0,0.04494302908884824,,,98802.0,3.766666666666666,,,,651.0,,1645.0,0.0,28,2.9,3344.039936,,4.966666666666667,,,0.0,0.6640000000000441,204885.475328,0.10099999999999909,5237.219328,651.579392,1680630927.0,,,2.1333333333333333,93.48288102912655,26746.155008,144,4427.12064
0.0,,,,,0.06851713299874973,0.0014502449994324706,,,,,,,1.3720000424655154e-06,,,,0.0001,,467.0364710178974,,0.046937925999372965,,,28,,,3744.0,,0.0194472709990805,12.652751922607422,,,,,,,1680630927.0,116.0,0.0005306570001266664,,,,145,
0.0,,,,,0.0675470399983169,0.0007462670000677463,,,,0.00014588399972126354,,,1.4739998732693493e-06,,,,0.0001,,473.7439272068377,,0.04745727799854649,,,28,,,3776.0,,0.018653000999620417,12.731534004211426,,,,,,,1680630927.0,117.0,0.0005431360004877206,,,,146,
0.0,,,,,0.06705105999935768,0.0009292539998568827,,,,0.00015603700012434274,,,1.8669998098630458e-06,,,,0.0001,,477.24823440981464,,0.04747151099945768,,,28,,,3808.0,,0.01798616199994285,12.572341918945312,,,,,,,1680630927.0,118.0,0.0005062290001660585,,,,147,
0.0,,,,,0.06782947600004263,0.001008535000437405,,,,0.00015738399997644592,,,1.8629998521646485e-06,,,,0.0001,,471.77129895533744,,0.047626056999433786,,,28,,,3840.0,,0.01844062199961627,12.655479431152344,,,,,,,1680630927.0,119.0,0.000595015000726562,,,,148,
0.0,,,,,0.06731200899776013,0.000882934000401292,,,,0.00014656299936177675,,,1.5109999367268756e-06,,,,0.0001,,475.39808239960314,,0.04701851499885379,,,28,,,3872.0,,0.01869465599884279,12.693638801574707,,,,,,,1680630927.0,120.0,0.000567830000363756,,,,149,
0.0,,,,,0.06686554299994896,0.000707309998688288,,,,0.00014785399980610237,,,1.5230016288114712e-06,,,,0.0001,,478.57234928944536,,0.04645660599999246,,,29,,,3904.0,,0.019010448000699398,12.712273597717285,,,,,,,1680630928.0,121.0,0.0005418019991338952,,,,150,
0.0,,,,,0.06718990000081249,0.0009305219991802005,,,,0.00015458200141438283,,,1.2999989849049598e-06,,,,0.0001,,476.2620572379635,,0.046861938000802184,,,29,,,3936.0,,0.018464083999788272,12.593199729919434,,,,,,,1680630928.0,122.0,0.0007774740006425418,,,,151,
0.0,,,,,0.0677877329999319,0.0009248079986718949,,,,0.00016623500050627626,,,1.4120014384388924e-06,,,,0.0001,,472.0618109478915,,0.047404028999153525,,,29,,,3968.0,,0.018742262000159826,12.731207847595215,,,,,,,1680630928.0,123.0,0.0005489870000019437,,,,152,
0.0,,,,,0.0676651519988809,0.0010487059989827685,,,,0.00015233599879138637,,,1.5669993445044383e-06,,,,0.0001,,472.9169898344312,,0.04745916300089448,,,29,,,4000.0,,0.018457252001098823,12.751256942749023,,,,,,,1680630928.0,124.0,0.0005461279997689417,,,,153,
,94742.0,0.1824032126160315,0.0,2.719744,,,300.0,0.0,142666.0,0.0001944129999174038,0.0,0.12670038471032416,,,105600.0,3.766666666666666,,,,670.0,,1781.0,0.0,29,2.9,3344.0768,,4.966666666666667,0.018058460000247578,,0.0,0.7080000000000268,204879.03232,0.10599999999999454,5237.223424,651.579392,1680630928.0,,0.0005142879999766592,2.1333333333333333,90.11630320175952,26746.155008,154,4433.28512
0.0,,,,,0.06731403599951591,0.0008107079993351363,,,,,,,1.413000063621439e-06,,,,0.0001,,475.3837669194301,,0.04773475399997551,,,29,,,4032.0,,,12.571213722229004,,,,,,,1680630928.0,125.0,,,,,155,
0.0,,,,,0.06763530599891965,0.0009583139999449486,,,,0.00015095199887582567,,,1.4359993656398728e-06,,,,0.0001,,473.1256778894612,,0.048007544999563834,,,29,,,4064.0,,0.017983448000450153,12.656883239746094,,,,,,,1680630928.0,126.0,0.0005336110007192474,,,,156,
