process/memory/text_resident_set_proc_MB,01_general/lr,process/voluntary_proc_ctx_switches,_step,memory/used_memory_sys_MB,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_five_min_percent,_runtime,02_timing/forward_time_s,cpu/interrupts/interrupts_count,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,01_general/dataset_iteration_count,_timestamp,01_general/step,disk/counter/disk_read_sys_count,cpu/load/avg_sys_load_one_min_percent,process/memory/resident_set_size_proc_MB,memory/available_memory_sys_MB,02_timing/dataload_time_s,02_timing/opt_step_time_s,01_general/minibatch_loss,cpu/load/avg_sys_load_fifteen_min_percent,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,process/memory/virtual_memory_size_proc_MB,disk/time/disk_write_time_sys_s,process/memory/shared_memory_proc_MB,disk/time/disk_busy_time_sys_s,process/memory/data_resident_set_proc_MB,02_timing/backward_time_s,memory/used_memory_sys_percent,cpu/interrupts/soft_interrupts_count,process/memory/lib_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,01_general/step_based_sps,bandwidth/disk_read_sys_bandwidth_MBs,02_timing/step_time_s,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,bandwidth/net_sent_sys_bandwidth_Mbits,bandwidth/disk_write_sys_bandwidth_MBs,memory/total_memory_sys_MB,cpu/logical_core_count,process/involuntary_proc_ctx_switches
,0.0001,,319,,0.0015278540004146635,,113,0.17727726100019936,,0.0011353140007486218,,1.0,1696189490.0,38.0,,,,,0.0016312999996443978,3.279999873484485e-06,2.047351121902466,,,621.0,,,,,,0.07272061299954657,,,,,11.797293151963746,,0.2542956220004271,,,,,,,
2.654208,,2607.0,320,3889.045504,0.001372993999211758,12.875,113,0.1802795799994783,146780.0,0.0010964169996441342,0.0,,1696189490.0,,0.0,16.625,3697.856512,27177.660416,,2.771000254142564e-06,,13.625000000000002,62875.0,,28180.00896,0.7770000000000437,970.227712,1.788000000000011,0.0,0.059765867000351136,13.9,61867.0,3594.002432,0.0,,0.0,,0.0,811.0,0.0,0.012258950672350458,,,257.0
,0.0001,,321,,,,114,,,,,1.0,1696189491.0,39.0,,,,,0.0016530410002815188,,2.3334057331085205,,,624.0,,,,,,,,,,,12.286487971751772,,0.244170669999221,,,,,,,
,0.0001,,322,,0.0014285170000221115,,114,0.17981933899955038,,0.001243202999830828,,1.0,1696189491.0,40.0,,,,,0.0018010200001299381,2.722999852267094e-06,1.9085807800292969,,,627.0,,,,,,0.06451196299985895,,,,,12.057549962554715,,0.24880676499924448,,,,,,,
2.654208,,2629.0,323,3889.508352,0.001357154000288574,12.875,114,0.179183608999665,148086.0,0.0011408879990995047,0.0,,1696189491.0,,0.0,16.625,3697.856512,27177.005056,,,,13.625000000000002,63303.0,,28180.00896,0.7789999999999964,970.227712,1.8000000000000114,0.0,,13.9,62370.0,3594.002432,0.0,,0.0,,0.0,814.0,0.0,0.0122500550357224,,,258.0
,0.0001,,324,,,,115,,,,,1.0,1696189492.0,41.0,,,,,0.0017445260000386043,2.606000634841621e-06,1.9784252643585205,,,630.0,,,,,,0.07397589899937884,,,,,11.654799659045933,,0.2574046819991054,,,,,,,
,0.0001,,325,,0.0013363480002226424,,115,0.17658948600001168,,0.001230767999913951,,1.0,1696189492.0,42.0,,,,,0.0017052580005838536,2.681000296433922e-06,2.0735011100769043,,,633.0,,,,,,0.06996206600069854,,,,,11.960453621171629,,0.2508266070017271,,,,,,,
2.654208,,2654.0,326,3888.254976,0.0014802489995418,12.875,115,0.18021758799932286,149275.0,0.001169140999991214,0.0,,1696189492.0,,0.0,16.25,3697.856512,27178.459136,,,,13.625000000000002,63825.0,,28180.00896,0.7829999999999018,970.227712,1.8160000000000025,0.0,,13.9,62813.0,3594.002432,0.0,,0.0,,0.0,819.0,0.0,0.04083082856580872,,,263.0
,0.0001,,327,,,,116,,,,,1.0,1696189493.0,43.0,,,,,0.0018411350001770188,2.444999154249672e-06,1.8710612058639526,,,636.0,,,,,,0.062335096999959205,,,,,12.143504406189656,,0.24704565499814635,,,,,,,
,0.0001,,328,,0.0013118130000293604,,116,0.176078858999972,,0.0011035849993277225,,1.0,1696189493.0,44.0,,,,,0.0015912199996819254,3.6470000850385986e-06,1.8120510578155518,,,639.0,,,,,,0.06643220800015115,,,,,12.169332266990839,,0.2465213319992472,,,,,,,
2.654208,,2674.0,329,3886.891008,0.0013330870006029727,12.875,116,0.17686615200000233,150379.0,0.001172594999843568,0.0,,1696189493.0,,0.0,16.25,3697.856512,27179.6224,,,,13.625000000000002,64295.0,,28180.00896,0.7869999999998072,970.227712,1.8319999999999936,0.0,,13.9,63269.0,3594.002432,0.0,,0.0,,0.0,825.0,0.0,0.0980576346061511,,,265.0
,0.0001,,330,,,,117,,,,,1.0,1696189494.0,45.0,,,,,0.0015808210000614054,2.75899947155267e-06,2.182208299636841,,,642.0,,,,,,0.06989499700011947,,,,,11.959318655446765,,0.2508504110001013,,,,,,,
,0.0001,,331,,0.0013355000000956352,,117,0.1747990950007079,,0.001178395000351884,,1.0,1696189494.0,46.0,,,,,0.0016473300001962343,3.199000275344588e-06,2.2824957370758057,,,645.0,,,,,,0.06452998500026297,,,,,12.32065722778672,,0.24349350400188996,,,,,,,
2.654208,,2694.0,332,3887.710208,0.001262742000108119,12.875,117,0.17691193999962707,151487.0,0.0010547440006121178,0.0,,1696189494.0,,0.0,16.25,3697.860608,27179.008,,,,13.625000000000002,64795.0,,28180.00896,0.7889999999997599,970.227712,1.8480000000000132,0.0,,13.9,63716.0,3594.002432,0.0,,0.0,,0.0,828.0,0.0,0.012258180935737462,,,267.0
,0.0001,,333,,,,118,,,,,1.0,1696189495.0,47.0,,,,,0.001522347999525664,3.7520003388635814e-06,2.3914623260498047,,,648.0,,,,,,0.07331436999993457,,,,,11.80777434567955,,0.2540698960001464,,,,,,,
,0.0001,,334,,0.0011925419994440745,,118,0.17635218299983535,,0.0011413350002840161,,1.0,1696189495.0,48.0,,,,,0.0017298220000157016,1.708000127109699e-06,2.8686017990112305,,,651.0,,,,,,0.05742627800009359,,,,,12.613316564472138,,0.23784386799979984,,,,,,,
2.654208,,2712.0,335,3886.358528,0.0012538049995782785,12.875,118,0.17658579500039195,152847.0,0.0011361609995219624,0.0,,1696189495.0,,0.0,16.25,3697.864704,27180.556288,,,,13.625000000000002,65308.0,,28180.00896,0.7910000000001673,970.227712,1.8640000000000043,0.0,,13.9,64234.0,3594.002432,0.016369222502675498,,0.0,,0.0,831.0,0.0026736662848008052,0.012258959419912924,,,268.0
,0.0001,,336,,,,119,,,,,1.0,1696189496.0,49.0,,,,,0.001641652000216709,1.7339998521492817e-06,2.2172698974609375,,,654.0,,,,,,0.06094387899975118,,,,,12.419119141223796,,0.24156302599931223,,,,,,,
,0.0001,,337,,0.0012553290007417672,,119,0.1773831609998524,,0.0011251659998379182,,1.0,1696189496.0,50.0,,,,,0.0014507999994748388,1.958000211743638e-06,2.893446207046509,,,657.0,,,,,,0.05339701299999433,,,,,12.786991939717733,,0.234613427000113,,,,,,,
2.654208,,2730.0,338,3887.4112,0.0012610789999598637,12.875,119,0.179100097000628,154266.0,0.0011525399995662156,0.0,,1696189496.0,,0.0,16.25,3697.864704,27179.1104,,,,13.625000000000002,65882.0,,28180.00896,0.793999999999869,970.227712,1.8799999999999955,0.0,,13.9,64808.0,3594.002432,0.03827727830043281,,0.0,,0.0,834.0,0.009601243906921011,0.012258944840649084,,,272.0
,0.0001,,339,,,,120,,,,,1.0,1696189497.0,51.0,,,,,0.0014885059999869554,1.9359995349077508e-06,3.019580841064453,,,660.0,,,,,,0.055918779999956314,,,,,12.556349863756562,,0.23892293799963227,,,,,,,
,0.0001,,340,,0.001277142999242642,,120,0.17702725900016958,,0.0011874420006279252,,1.0,1696189497.0,52.0,,,,,0.0015392320001410553,1.979000444407575e-06,2.1462738513946533,,,663.0,,,,,,0.06824235200019757,,,,,12.03488156370794,,0.24927540700082318,,,,,,,
2.654208,,2751.0,341,3886.624768,0.001287588000195683,12.875,120,0.17801049500030786,155641.0,0.0010663389994078898,0.0,,1696189497.0,,0.0,15.875,3697.864704,27180.09344,,,,13.625000000000002,66395.0,,28180.00896,0.7959999999998217,970.227712,1.896000000000015,0.0,,13.9,65332.0,3594.002432,0.017733689985345177,,0.0,,0.0,837.0,0.27069815351131365,0.01225875239761633,,,276.0
,0.0001,,342,,,,121,,,,,1.0,1696189498.0,53.0,,,,,0.0017349700001432211,1.7149995983345434e-06,2.2331182956695557,,,666.0,,,,,,0.06241205700007413,,,,,12.269278066367617,,0.2445131639997271,,,,,,,
,0.0001,,343,,0.0013083609992463607,,121,0.17815680900002917,,0.001165679000223463,,1.0,1696189498.0,54.0,,,,,0.001552713999444677,2.2579997676075436e-06,2.0324902534484863,,,669.0,,,,,,0.07632705100058956,,,,,11.604837998194974,,0.25851287199930084,,,,,,,
2.654208,,2772.0,344,3884.7488,0.0012699290000455221,12.875,121,0.17939944899990223,156829.0,0.0010671840000213706,0.0,,1696189498.0,,0.0,15.875,3697.864704,27182.157824,,,,13.625000000000002,66866.0,,28180.00896,0.8000000000001819,970.227712,1.9080000000000155,0.0,,13.9,65786.0,3594.002432,0.0,,0.0,,0.0,842.0,0.0,0.044945177555382035,,,277.0
,0.0001,,345,,,,122,,,,,1.0,1696189499.0,55.0,,,,,0.0015644229997633374,2.022000444412697e-06,2.210411548614502,,,672.0,,,,,,0.07259791900014534,,,,,11.723287003643835,,0.2559009260003222,,,,,,,
,0.0001,,346,,0.001492182999754732,,122,0.17705891100013105,,0.0011282999994364218,,1.0,1696189499.0,56.0,,,,,0.002152053999452619,2.0249999579391442e-06,2.591120719909668,,,675.0,,,,,,0.0622987649994684,,,,,12.288422146124368,,0.24413223799820116,,,,,,,
2.654208,,2796.0,347,3882.401792,,12.875,122,,158341.0,0.0010836250003194436,0.0,,1696189499.0,,0.0,15.875,3697.864704,27184.115712,,,,13.625000000000002,67376.0,,28180.00896,0.8020000000001346,970.227712,1.920000000000016,0.0,,13.9,66363.0,3594.002432,0.054485596914872675,,0.0,,0.0,845.0,0.017375453691783595,0.012242521482552305,,,282.0
,0.0001,,348,,0.0017887090007207007,,123,0.18406673000026785,,,,1.0,1696189500.0,57.0,,,,,0.0017595780000192462,2.7039995984523557e-06,2.3938069343566895,,,678.0,,,,,,0.06734759299979487,,,,,11.716510178515357,,0.25604893900072057,,,,,,,
,0.0001,,349,,0.001416955000422604,,123,0.17909490700003516,,0.0010530039999139262,,1.0,1696189500.0,58.0,,,,,0.0018649619996722322,1.8030004866886884e-06,1.9894577264785767,,,681.0,,,,,,0.07083530300042185,,,,,11.798624196997483,,0.25426693400095246,,,,,,,
2.654208,,2836.0,350,3880.32512,,12.875,123,,159753.0,0.0011038359998565284,0.0,,1696189500.0,,0.0,15.875,3697.864704,27186.184192,,,,13.625000000000002,68113.0,,28180.00896,0.8040000000000873,970.227712,1.9320000000000164,0.0,,13.9,66809.0,3594.002432,0.0,,0.0,,0.0,848.0,0.0,0.01225312465416272,,,285.0
,0.0001,,351,,0.0013857290005034884,,124,0.17721434399936697,,,,1.0,1696189501.0,59.0,,,,,0.0017346909999105264,2.239000423287507e-06,3.464520215988159,,,684.0,,,,,,0.053594691999933275,,,,,12.764027580153725,,0.23503553099999408,,,,,,,
,0.0001,,352,,0.0015256189999490744,,124,0.17877973200029373,,0.0011199780001334148,,1.0,1696189501.0,60.0,,,,,0.0036368510000102106,2.2040003386791795e-06,2.177506446838379,,,687.0,,,,,,0.07502414300051896,,,,,11.534534162614756,,0.2600885270012441,,,,,,,
2.654208,,2856.0,353,3888.705536,,12.875,124,,161390.0,0.0010961430007228046,0.0,,1696189501.0,,0.0,15.875,3697.864704,27177.79968,,,,13.625000000000002,68823.0,,28180.00896,0.806999999999789,970.227712,1.9480000000000075,0.0,,13.9,67892.0,3594.002432,0.0,,0.0,,0.0,851.0,0.0,0.012253462580905733,,,290.0
,0.0001,,354,,0.0015237939996950445,,125,0.17813217699949746,,,,1.0,1696189502.0,61.0,,,,,0.0018291690003024996,1.874000190582592e-06,1.7834014892578125,,,690.0,,,,,,0.07418341700031306,,,,,11.683763790810135,,0.25676657400072145,,,,,,,
,0.0001,,355,,0.0016684270003679558,,125,0.19872394799949689,,0.0011301659997116076,,1.0,1696189502.0,62.0,,,,,0.002047956000751583,2.8090007617720403e-06,1.8665313720703125,,,693.0,,,,,,0.05949590500040358,,,,,11.403843074524483,,0.2630692110014934,,,,,,,
2.654208,,2875.0,356,3890.765824,,13.25,125,,163669.0,0.001127083000028506,0.0,,1696189502.0,,0.0,17.625,3697.864704,27175.759872,,,,13.750000000000002,70271.0,,28180.00896,0.8090000000001965,970.227712,1.9639999999999986,0.0,,13.9,69443.0,3594.002432,0.0,,0.0,,0.0,854.0,0.0,0.012251819732752998,,,292.0
,0.0001,,357,,0.001716006000606285,,126,0.1790553809996709,,,,1.0,1696189503.0,63.0,,,,,0.0018295200006832602,2.2899994291947223e-06,2.3305389881134033,,,696.0,,,,,,0.06093219899958058,,,,,12.261790251867822,,0.2446624789999987,,,,,,,
,0.0001,,358,,0.0014346179996209685,,126,0.18568291700012196,,0.0012403830005496275,,1.0,1696189503.0,64.0,,,,,0.00154197300071246,2.0620000213966705e-06,2.1053340435028076,,,699.0,,,,,,0.06189042000005429,,,,,11.91457852453348,,0.2517923730010807,,,,,,,
2.654208,,2894.0,359,3874.668544,,13.25,126,,165832.0,0.0010890280000239727,0.0,,1696189503.0,,0.0,17.625,3697.864704,27191.808,,,,13.750000000000002,71288.0,,28180.00896,0.8200000000001637,970.227712,2.0,0.0,,13.8,70942.0,3594.002432,0.13615893852503172,,0.0,,0.0,875.0,0.05209503871066978,0.33095671661357334,,,295.0
,0.0001,,360,,0.0012126319998060353,,127,0.17548648699994374,,,,1.0,1696189504.0,65.0,,,,,0.001567977000377141,1.987999894481618e-06,3.518671989440918,,,702.0,,,,,,0.05534743599946523,,,,,12.781973095950232,,0.2347055479995106,,,,,,,
2.654208,,2908.0,361,3762.864128,,13.25,127,,166819.0,,0.0,,1696189504.0,,0.0,17.625,3679.00672,27306.799104,,,,13.750000000000002,71963.0,,27676.090368,0.8249999999998181,970.203136,2.0200000000000102,0.0,,13.5,71455.0,3577.225216,0.22157685199055813,,0.0,,0.0,881.0,0.07419680135811124,0.1920481690630471,,,295.0
2.654208,,2912.0,362,3762.864128,,13.25,128,,167021.0,,0.0,,1696189505.0,,0.0,17.625,3679.002624,27306.8032,,,,13.750000000000002,72253.0,,27659.30496,0.8249999999998181,970.203136,2.024000000000001,0.0,,13.5,71608.0,3560.448,0.0,,0.0,,0.0,882.0,0.0,0.004085759067850365,,,296.0
2.654208,,2919.0,363,3760.76288,,13.25,129,,167375.0,,0.0,,1696189506.0,,0.0,17.625,3678.978048,27308.900352,,,,13.750000000000002,72727.0,,27625.734144,0.8279999999999745,970.203136,2.0360000000000014,0.0,,13.5,71855.0,3526.893568,0.0537810064261014,,0.0,,0.0,885.0,0.2872284023226882,0.01225814303453776,,,296.0
2.654208,,2933.0,364,3759.88224,,13.0,130,,168082.0,,0.0,,1696189507.0,,0.0,16.25,3678.978048,27309.776896,,,,13.625000000000002,73483.0,,27625.734144,0.8290000000001783,970.203136,2.039999999999992,0.0,,13.5,72431.0,3526.893568,0.4431598771224729,,0.0,,0.0,887.0,0.33043448532426667,0.008172670715255263,,,296.0
