process/voluntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,cpu/interrupts/interrupts_count,disk/counter/disk_write_sys_count,_runtime,03_hivemind/global_epoch,02_timing/dataload_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,disk/time/disk_read_time_sys_s,process/memory/dirty_pages_proc_count,cpu/load/avg_sys_load_five_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,_timestamp,01_general/lr,02_timing/step_time_s,02_timing/loss_calc_time_s,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,01_general/locally_processed_samples,process/memory/shared_memory_proc_MB,_step,01_general/step,cpu/logical_core_count,02_timing/forward_time_s,disk/time/disk_busy_time_sys_s,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,01_general/minibatch_loss,cpu/interrupts/soft_interrupts_count,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/backward_time_s,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,process/involuntary_proc_ctx_switches,03_hivemind/num_peers,02_timing/opt_step_time_s,process/memory/lib_memory_proc_MB,process/memory/resident_set_size_proc_MB
,,,,,55,2.0,0.002917046999982631,,,,,,,,1680687220.0,0.0001,0.04209316999981638,0.00018423799997435708,,,0.0,,9120.0,,340,284.0,,0.018802182999934303,,0.0024224179999237094,,,7.1029052734375,,,,0.01619616999983009,,,,,2.0,0.001571114000171292,,
,,,,,55,2.0,0.0008819109998512431,,,,,,,,1680687220.0,0.0001,0.0401659069998459,0.0002346859998851869,,,0.0,,9152.0,,341,285.0,,0.018771702000094592,,0.002448880999963876,,,7.1151123046875,,,,0.016222617000039463,,,,,2.0,0.0016061100000115403,,
,,,,,55,2.0,0.013765099000011105,,,,,,,,1680687220.0,0.0001,0.05271811600005094,0.0001917960000810126,,,0.0,,9184.0,,342,286.0,,0.018641615999968053,,0.0022750079999696027,,,7.20849609375,,,,0.016244056999994427,,,,,2.0,0.00160054000002674,,
,,,,,55,2.0,0.0005810049999581679,,,,,,,,1680687220.0,0.0001,0.04008536799983631,0.00024830799998198927,,,0.0,,9216.0,,343,287.0,,0.018660232000001997,,0.002505216999907134,,,7.0166015625,,,,0.016405458000008366,,,,,2.0,0.0016851479999786534,,
,,,,,55,2.0,0.0372260260000985,,,,,,,,1680687220.0,0.0001,0.07706882699994821,0.00019577199986997584,,,0.0,,9248.0,,344,288.0,,0.01864962900003775,,0.0022833760001503833,,,6.9796142578125,,,,0.017192135999948732,,,,,2.0,0.0015218879998428747,,
,,,,,55,2.0,0.0005636639998556348,,,,,,,,1680687220.0,0.0001,0.03971119599964368,0.0002107180000621156,,,0.0,,9280.0,,345,289.0,,0.018562346999942747,,0.0024580249998962245,,,7.130126953125,,,,0.016287016999967818,,,,,2.0,0.001629424999919138,,
,,,,,55,2.0,0.020677119999845672,,,,,,,,1680687220.0,0.0001,0.05938608199994633,0.0001976149999336485,,,0.0,,9312.0,,346,290.0,,0.018705015000023195,,0.0023023810001632228,,,7.1834716796875,,,,0.016009163000035187,,,,,2.0,0.0014947879999454017,,
,,,,,55,2.0,0.0006128059999355173,,,,,,,,1680687220.0,0.0001,0.03981103399996755,0.00022210499992070254,,,0.0,,9344.0,,347,291.0,,0.018868789000180186,,0.0024649899999076297,,,6.895263671875,,,,0.016034688999980062,,,,,2.0,0.0016076550000434509,,
5623.0,1.5122615840527223,22737.268736,1056194.0,554.0,55,,,5364.539392,,0.0,0.0,1.1333333333333333,479.50437261516345,2.719744,1680687220.0,,,0.00019547300007616286,3.5,852546.0,,0.0,,1095.7824,348,,,0.018827682999926765,1.6159999999999997,0.0024573079999754555,2.1,0.0,,440016.0,0.1838480086146563,0.8,0.018357060999960595,203706.802176,0.22199999999998,0.0,1945.0,,,6035.06688,4239.065088
,,,,,55,2.0,0.0015523229999416799,,,,,,,,1680687220.0,0.0001,0.044370479000008345,,,,0.0,,9376.0,,349,292.0,,,,,,,7.0286865234375,,,,,,,,,2.0,0.002980631000127687,,
,,,,,55,2.0,0.0007912929997928586,,,,,,,,1680687220.0,0.0001,0.04006951699966521,0.00017660399998931098,,,0.0,,9408.0,,350,293.0,,0.01874107699995875,,0.002479766999840649,,,7.1373291015625,,,,0.01623028900007739,,,,,2.0,0.001650487000006251,,
,,,,,56,2.0,0.02432608200001596,,,,,,,,1680687221.0,0.0001,0.0632437120002578,0.00018664399999579473,,,0.0,,9440.0,,351,294.0,,0.018812209000088842,,0.0023973330000899296,,,7.1611328125,,,,0.015949885000054564,,,,,2.0,0.0015715590000127122,,
,,,,,56,2.0,0.0012215829999604466,,,,,,,,1680687221.0,0.0001,0.039609332000054565,0.000175752000131979,,,0.0,,9472.0,,352,295.0,,0.018366237000009278,,0.002473400000098991,,,6.946533203125,,,,0.015827408999939507,,,,,2.0,0.001544950999914363,,
,,,,,56,2.0,0.010330589999966833,,,,,,,,1680687221.0,0.0001,0.04926008699976592,0.00019187299994882778,,,0.0,,9504.0,,353,296.0,,0.018684003000089433,,0.0022855669999444217,,,7.14697265625,,,,0.016156414999841218,,,,,2.0,0.0016116389999751846,,
,,,,,56,2.0,0.0005276360000152636,,,,,,,,1680687221.0,0.0001,0.03872725799988075,0.00017299500018452818,,,0.0,,9536.0,,354,297.0,,0.018327657999861913,,0.0024877389998891886,,,7.156494140625,,,,0.015691051999965566,,,,,2.0,0.0015201779999642895,,
,,,,,56,2.0,0.011325406999958432,,,,,,,,1680687221.0,0.0001,0.05052194899985807,0.00019376899990675156,,,0.0,,9568.0,,355,298.0,,0.018808033999903273,,0.002294161999998323,,,7.082763671875,,,,0.01632074700000885,,,,,2.0,0.0015798300000824383,,
,,,,,56,2.0,0.0007486540000627429,,,,,,,,1680687221.0,0.0001,0.03955217499992614,0.00018556500003796828,,,0.0,,9600.0,,356,299.0,,0.018733548000000155,,0.0024847059999046905,,,7.18017578125,,,,0.01582511399988107,,,,,2.0,0.0015745880000395118,,
,,,,,56,2.0,0.023383037000030527,,,,,,,,1680687221.0,0.0001,0.06453567800008386,0.0001813470000797679,,,0.0,,9632.0,,357,300.0,,0.020729364999851896,,0.002456571000038821,,,7.2197265625,,,,0.016214961000059702,,,,,2.0,0.0015703970000231493,,
,,,,,56,2.0,0.005699863000018013,,,,,,,,1680687221.0,0.0001,0.044470225999930335,0.00018792699984260253,,,0.0,,9664.0,,358,301.0,,0.01878270599991083,,0.0023914550001791213,,,6.9862060546875,,,,0.015924429000051532,,,,,2.0,0.001483845999928235,,
,,,,,56,2.0,0.00309991899985107,,,,,,,,1680687221.0,0.0001,0.041490761999739334,0.00018629599981068168,,,0.0,,9696.0,,359,302.0,,0.018581267999934425,,0.0023068049999892537,,,7.1016845703125,,,,0.015677333999974508,,,,,2.0,0.0016391400001793954,,
,,,,,56,2.0,0.013069996000012907,,,,,,,,1680687221.0,0.0001,0.05230465599993295,0.0001904140001443011,,,0.0,,9728.0,,360,303.0,,0.01862482199999249,,0.0022753719999855093,,,7.1473388671875,,,,0.01644162699994922,,,,,2.0,0.0017024249998485175,,
,,,,,56,2.0,0.0007889040000463865,,,,,,,,1680687221.0,0.0001,0.039580472000125155,0.00019287999998596206,,,0.0,,9760.0,,361,304.0,,0.01856298500001685,,0.0024679339999238437,,,7.0733642578125,,,,0.015955562000044665,,,,,2.0,0.0016122070001074462,,
,,,,,56,2.0,0.005162937000022794,,,,,,,,1680687221.0,0.0001,0.04374305999999706,0.00019253599998592108,,,0.0,,9792.0,,362,305.0,,0.018469968000090375,,0.0023218880000968056,,,7.0677490234375,,,,0.015947956999980306,,,,,2.0,0.0016477739998208563,,
,,,,,56,2.0,0.016490481999881013,,,,,,,,1680687221.0,0.0001,0.055689831000108825,0.0001890949999960867,,,0.0,,9824.0,,363,306.0,,0.018878694000022733,,0.0023034149999148212,,,7.09033203125,,,,0.01626584000018738,,,,,2.0,0.0015623050001067895,,
,,,,,56,2.0,0.0007736919999388192,,,,,,,,1680687221.0,0.0001,0.03951779299973168,0.0001872540001386369,,,0.0,,9856.0,,364,307.0,,0.018568589999858887,,0.002395201999888741,,,6.9835205078125,,,,0.015980725999952483,,,,,2.0,0.0016123289999541157,,
5913.0,1.1483335189766277,22737.268736,1067360.0,571.0,56,,,5366.181888,,0.0,0.0,1.2666666666666666,501.4149264598434,2.719744,1680687221.0,,,,3.5,867184.0,,0.0,,1095.778304,365,,,,1.6879999999999882,0.002340901000025042,2.733333333333333,0.0,,454347.0,0.06946489223489684,0.8333333333333334,,203705.008128,0.2279999999999518,0.0,1970.0,,,6035.06688,4239.060992
,,,,,56,2.0,0.020077237999885256,,,,,,,,1680687221.0,0.0001,0.06055335099972581,0.00019710399988071003,,,0.0,,9888.0,,366,308.0,,0.02003746900004444,,,,,7.334716796875,,,,0.01633087200002592,,,,,2.0,0.0015697669998644415,,
,,,,,56,2.0,0.0010893630001191923,,,,,,,,1680687221.0,0.0001,0.04153437800050597,0.00019416600002841733,,,0.0,,9920.0,,367,309.0,,0.019908749000023818,,0.0025134070001513464,,,6.978271484375,,,,0.016022577000057936,,,,,2.0,0.0018061160001252574,,
,,,,,57,2.0,0.004159583000046041,,,,,,,,1680687222.0,0.0001,0.043724763000000166,0.00021049199995104573,,,0.0,,9952.0,,368,310.0,,0.018952172999888717,,0.002460657000028732,,,7.191162109375,,,,0.016373311000052126,,,,,2.0,0.0015685470000335044,,
,,,,,57,2.0,0.0008207180001136294,,,,,,,,1680687222.0,0.0001,0.03975826100008817,0.00019000199995389266,,,0.0,,9984.0,,369,311.0,,0.018669346000024234,,0.0024356460000944935,,,7.1627197265625,,,,0.016119184999979552,,,,,2.0,0.001523363999922367,,
,,,,,57,2.0,0.02159573500011902,,,,,,,,1680687222.0,0.0001,0.060854627000026085,0.0001990599998862308,,,0.0,,10016.0,,370,312.0,,0.018886145000124088,,0.0023560839999845484,,,7.097412109375,,,,0.016301426999916657,,,,,2.0,0.0015161759999955393,,
,,,,,57,2.0,0.0007774210000661697,,,,,,,,1680687222.0,0.0001,0.039011391000030926,0.00018925399990621372,,,0.0,,10048.0,,371,313.0,,0.018333213000005344,,0.002467572999876211,,,7.13330078125,,,,0.015692186000023867,,,,,2.0,0.0015517440001531213,,
,,,,,57,2.0,0.08543582599986621,,,,,,,,1680687222.0,0.0001,0.12406006099945444,0.00019303199997011689,,,0.0,,10080.0,,372,314.0,,0.018508726999925784,,0.002303564999920127,,,7.16357421875,,,,0.016002810999907524,,,,,2.0,0.001616099999864673,,
,,,,,57,2.0,0.0005570529999658902,,,,,,,,1680687222.0,0.0001,0.04076470799964227,0.00019035799982702883,,,0.0,,10112.0,,373,315.0,,0.018815075000020443,,0.0038758919999963837,,,7.1629638671875,,,,0.015848015999836207,,,,,2.0,0.0014783139999963169,,
,,,,,57,2.0,0.0435278360000666,,,,,,,,1680687222.0,0.0001,0.08252102999972522,0.00021981800000503426,,,0.0,,10144.0,,374,316.0,,0.01858771699994577,,0.0023198469998533255,,,6.9761962890625,,,,0.016315963999886662,,,,,2.0,0.0015498479999678239,,
,,,,,57,2.0,0.0005618930001674016,,,,,,,,1680687222.0,0.0001,0.03933309600006396,0.00017899999988912896,,,0.0,,10176.0,,375,317.0,,0.018398674000081883,,0.0025866399998903944,,,7.1961669921875,,,,0.01610510599994086,,,,,2.0,0.0015017830000942922,,
,,,,,57,2.0,0.0169652289998794,,,,,,,,1680687222.0,0.0001,0.05570143299996744,0.00020810099999835074,,,0.0,,10208.0,,376,318.0,,0.018600805000005494,,0.0023257689999809372,,,7.1544189453125,,,,0.016028404000053342,,,,,2.0,0.001573125000049913,,
6147.0,1.4056691216403168,22737.268736,1080381.0,586.0,57,,,5394.845696,,0.0,0.0,1.2666666666666666,481.8508934351642,2.719744,1680687222.0,,,0.0002014829999552603,3.5,886401.0,,0.0,,1095.774208,377,,,0.018592497000099684,1.73599999999999,0.002582378000170138,2.733333333333333,0.0,,468003.0,0.13894187960834078,0.8333333333333334,0.016036386999985552,203636.887552,0.23299999999994725,0.0,1988.0,,,6035.06688,4239.056896
6147.0,0.01380703288744374,22737.268736,1081024.0,587.0,58,,,5401.104384,,0.0,0.0,1.2666666666666666,33.15351756093536,2.719744,1680687223.0,,,,3.5,887032.0,,0.0,,1095.774208,378,,,,1.7439999999999998,,2.733333333333333,0.0,,468691.0,0.004083882637556972,0.8333333333333334,,203612.360704,0.23299999999994725,0.0,1988.0,,,6035.06688,4239.056896
6147.0,0.1700682490030985,22737.268736,1081369.0,588.0,59,,,5401.096192,,0.0,0.0,1.2666666666666666,0.02140222378738993,2.719744,1680687224.0,,,,3.5,887610.0,,0.0,,1095.774208,379,,,,1.7479999999999905,,2.733333333333333,0.0,,468880.0,0.004087257952701781,0.8333333333333334,,203612.3648,0.2339999999999236,0.0,1988.0,,,6035.06688,4239.056896
6147.0,0.025038477251284136,22737.268736,1081766.0,594.0,60,,,5401.096192,,0.0,0.0,1.2666666666666666,0.0075083515295104085,2.719744,1680687225.0,,,,3.5,888243.0,,0.0,,1095.774208,380,,,,1.7560000000000002,,2.733333333333333,0.0,,469035.0,0.07353556607995354,0.8333333333333334,,203612.3648,0.23599999999999,0.0,1988.0,,,6035.06688,4239.056896
6147.0,0.045942255035053,22737.268736,1082262.0,595.0,61,,,5401.346048,,0.0,0.0,1.2666666666666666,0.0643239460243106,2.719744,1680687226.0,,,,3.5,889064.0,,0.0,,1095.774208,381,,,,1.759999999999991,,2.533333333333333,0.0,,469293.0,0.004086593912484991,0.8333333333333334,,203612.110848,0.23599999999999,0.0,1988.0,,,6035.06688,4239.056896
6147.0,0.02557984383176842,22737.268736,1082698.0,598.0,62,,,5399.8592,,0.0,0.0,1.2666666666666666,0.009045556509134243,2.719744,1680687227.0,,,,3.5,889800.0,,0.0,,1095.774208,382,,,,1.7680000000000007,,2.533333333333333,0.0,,469504.0,0.06949031233845852,0.8333333333333334,,203613.605888,0.23699999999996635,0.0,1988.0,,,6035.06688,4239.056896
6147.0,0.025930146801380918,22737.268736,1083015.0,599.0,63,,,5399.527424,,0.0,0.0,1.2666666666666666,0.00838799147216108,2.719744,1680687228.0,,,,3.5,890348.0,,0.0,,1095.774208,383,,,,1.7719999999999914,,2.533333333333333,0.0,,469674.0,0.004086252740020436,0.8333333333333334,,203613.974528,0.2379999999999427,0.0,1988.0,,,6035.06688,4239.056896
6147.0,0.046298978251967486,22737.268736,1083392.0,600.0,64,,,5399.527424,,0.0,0.0,1.2666666666666666,0.009724462059726945,2.719744,1680687229.0,,,,3.5,891009.0,,0.0,,1095.774208,384,,,,1.7759999999999962,,2.533333333333333,0.0,,469849.0,0.00408778700591177,0.8333333333333334,,203613.974528,0.2379999999999427,0.0,1988.0,,,6035.06688,4239.056896
6147.0,0.0038768371081544044,22737.268736,1083750.0,655.0,65,,,5400.039424,,0.0,0.0,1.2666666666666666,0.004076262886861837,2.719744,1680687230.0,,,,3.5,891605.0,,0.0,,1095.774208,385,,,,1.7879999999999967,,2.533333333333333,0.0,,470008.0,0.322654953404806,0.8333333333333334,,203613.458432,0.2939999999999827,0.0,1988.0,,,6035.06688,4239.056896
6147.0,0.030394960849176915,22737.268736,1084114.0,656.0,66,,,5400.039424,,0.0,0.0,1.2333333333333334,0.011840222468946948,2.719744,1680687231.0,,,,3.5,892235.0,,0.0,,1095.774208,386,,,,1.7919999999999874,,2.333333333333333,0.0,,470168.0,0.004087790896516137,0.8333333333333334,,203613.458432,0.2949999999999591,0.0,1988.0,,,6035.06688,4239.056896
6147.0,0.027213107740722456,22737.268736,1084463.0,659.0,67,,,5400.035328,,0.0,0.0,1.2333333333333334,0.010164027929335451,2.719744,1680687232.0,,,,3.5,892839.0,,0.0,,1095.774208,387,,,,1.7999999999999972,,2.333333333333333,0.0,,470344.0,0.057186618671364306,0.8333333333333334,,203613.458432,0.2959999999999354,0.0,1988.0,,,6035.06688,4239.056896
6147.0,0.05709447272521141,22737.268736,1085124.0,660.0,68,,,5400.035328,,0.0,0.0,1.2333333333333334,0.039697065917259564,2.719744,1680687233.0,,,,3.5,893678.0,,0.0,,1095.774208,388,,,,1.8039999999999878,,2.333333333333333,0.0,,470621.0,0.004087871628227987,0.8333333333333334,,203613.462528,0.2959999999999354,0.0,1988.0,,,6035.06688,4239.056896
6147.0,431.2075442011244,22737.268736,1151049.0,661.0,69,,,5420.142592,,0.0,0.0,1.2333333333333334,417.8750864224479,2.719744,1680687234.0,,,,3.5,1012730.0,,0.0,,1095.774208,389,,,,1.8079999999999927,,2.333333333333333,0.0,,492217.0,0.004087132524415963,0.8333333333333334,,203593.310208,0.2959999999999354,0.0,1988.0,,,6035.06688,4239.056896
,,,,,69,3.0,0.0005683470001258684,,,,,,,,1680687234.0,0.0001,12.313394746000313,,,,0.0,,10240.0,,390,319.0,,,,,,,7.267333984375,,,,,,,,,2.0,12.275413653999976,,
6184.0,0.6670903899906644,22737.268736,1164594.0,663.0,70,,,5419.163648,,0.0,0.0,1.2333333333333334,13.829577706079602,2.719744,1680687235.0,,,,3.5,1038740.0,,0.0,,1095.774208,391,,,,1.8199999999999932,,2.333333333333333,0.0,,494432.0,0.008169788901795283,0.8333333333333334,,203594.285056,0.2969999999999118,0.0,1988.0,,,6035.06688,4239.056896
6184.0,0.003397091057942115,22737.268736,1164959.0,670.0,71,,,5420.900352,,0.0,0.0,1.2333333333333334,0.0040749143925541565,2.719744,1680687236.0,,,,3.5,1039383.0,,0.0,,1095.774208,392,,,,1.8279999999999887,,2.1333333333333333,0.0,,494581.0,0.044911776610724645,0.8333333333333334,,203592.577024,0.3020000000000209,0.0,1988.0,,,6035.06688,4239.056896
6184.0,0.024497464153915138,22737.268736,1165302.0,674.0,72,,,5420.888064,,0.0,0.0,1.2333333333333334,0.00699813552138718,2.719744,1680687237.0,,,,3.5,1040000.0,,0.0,,1095.774208,393,,,,1.8319999999999936,,2.1333333333333333,0.0,,494708.0,0.07762584081132003,0.8333333333333334,,203592.585216,0.30299999999999727,0.0,1988.0,,,6035.06688,4239.056896
6184.0,0.05695230567611668,22737.268736,1165809.0,675.0,73,,,5420.883968,,0.0,0.0,1.2333333333333334,0.034354843214856844,2.719744,1680687238.0,,,,3.5,1040871.0,,0.0,,1095.774208,394,,,,1.8359999999999985,,2.1333333333333333,0.0,,494939.0,0.004083974864978236,0.8333333333333334,,203592.613888,0.3039999999999736,0.0,1988.0,,,6035.06688,4239.056896
6184.0,0.02450705714096179,22737.268736,1166158.0,676.0,74,,,5420.883968,,0.0,0.0,1.2333333333333334,0.007000875935694713,2.719744,1680687239.0,,,,3.5,1041494.0,,0.0,,1095.774208,395,,,,1.8399999999999892,,2.1333333333333333,0.0,,495082.0,0.0040871704387181644,0.8333333333333334,,203592.613888,0.3039999999999736,0.0,1988.0,,,6035.06688,4239.056896
6210.0,0.21910873885616744,22728.818688,1168202.0,677.0,75,,,4232.491008,,0.0,0.0,1.2333333333333334,0.31792717918330504,2.719744,1680687240.0,,,,3.0,1043917.0,,0.0,,1097.854976,396,,,,1.843999999999994,,2.1333333333333333,0.0,,496286.0,0.00408683695481707,0.8333333333333334,,204781.01504,0.3039999999999736,0.0,1994.0,,,6026.678272,4241.170432
6210.0,0.022446011207938574,22728.818688,1168598.0,685.0,76,,,4232.491008,,0.0,0.0,1.2,0.05882100163204019,2.719744,1680687241.0,,,,3.0,1044525.0,,0.0,,1097.854976,397,,,,1.8519999999999897,,1.9666666666666666,0.0,,496454.0,0.040868981998597904,0.8333333333333334,,204781.01504,0.30599999999992633,0.0,1994.0,,,6026.678272,4241.170432
6210.0,0.002873830687644001,22728.818688,1168967.0,688.0,77,,,4232.13056,,0.0,0.0,1.2,0.0022591502374694934,2.719744,1680687242.0,,,,3.0,1045177.0,,0.0,,1097.854976,398,,,,1.8599999999999994,,1.9666666666666666,0.0,,496601.0,0.08991896906907486,0.8333333333333334,,204781.416448,0.30700000000001637,0.0,1994.0,,,6026.678272,4241.170432
6210.0,0.0032478353138692623,22728.818688,1169281.0,689.0,78,,,4232.13056,,0.0,0.0,1.2,0.004021889427589371,2.719744,1680687243.0,,,,3.0,1045761.0,,0.0,,1097.854976,399,,,,1.86399999999999,,1.9666666666666666,0.0,,496709.0,0.0040857289421978105,0.8333333333333334,,204781.416448,0.30700000000001637,0.0,1994.0,,,6026.678272,4241.170432
6210.0,0.18016745411693708,22728.818688,1169594.0,690.0,79,,,4232.126464,,0.0,0.0,1.2,0.016701095088737315,2.719744,1680687244.0,,,,3.0,1046304.0,,0.0,,1097.854976,400,,,,1.867999999999995,,1.9666666666666666,0.0,,496869.0,0.0040874573113605425,0.8333333333333334,,204781.420544,0.3079999999999927,0.0,1994.0,,,6026.678272,4241.170432
6214.0,0.0327576432260189,22235.348992,1170978.0,691.0,80,,,4230.381568,,0.0,0.0,1.2,0.060144788551932005,2.719744,1680687245.0,,,,2.9,1047867.0,,0.0,,872.951808,401,,,,1.8719999999999999,,1.9666666666666666,0.0,,497311.0,0.004085727970527022,0.8333333333333334,,205007.683584,0.3079999999999927,0.0,2003.0,,,5758.242816,4015.988736
6219.0,0.013367949842364394,22218.563584,1171404.0,692.0,81,,,4230.627328,,0.0,0.0,1.1666666666666665,0.017988871011945504,2.719744,1680687246.0,,,,2.9,1048592.0,,0.0,,872.951808,402,,,,1.8759999999999906,,1.8000000000000003,0.0,,497509.0,0.004086203179951326,0.8333333333333334,,205008.01536,0.3079999999999927,0.0,2004.0,,,5741.4656,4015.996928
6231.0,0.0591998361231884,22184.992768,1171952.0,715.0,82,,,4230.623232,,0.0,0.0,1.1666666666666665,0.07054820049849361,2.719744,1680687247.0,,,,2.9,1049476.0,,0.0,,872.951808,403,,,,1.8999999999999915,,1.8000000000000003,0.0,,497801.0,0.14301173675965623,0.8333333333333334,,205008.01536,0.3229999999999791,0.0,2004.0,,,5707.911168,4016.144384
6240.0,0.48838613067757297,22184.992768,1172816.0,718.0,83,,,4231.63904,,0.0,0.0,1.1666666666666665,0.42408573433474367,2.719744,1680687248.0,,,,2.9,1050657.0,,0.0,,872.951808,404,,,,1.911999999999992,,1.8000000000000003,0.0,,498357.0,0.07763612457071706,0.8333333333333334,,205007.015936,0.3249999999999318,0.0,2004.0,,,5707.911168,4016.144384
