_runtime,01_general/step,cpu/interrupts/interrupts_count,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,_step,process/memory/resident_set_size_proc_MB,03_hivemind/global_epoch,disk/time/disk_write_time_sys_s,02_timing/step_time_s,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,disk/counter/disk_read_sys_count,01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,cpu/interrupts/ctx_switches_count,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_five_min_percent,02_timing/backward_time_s,memory/used_memory_sys_percent,process/memory/data_resident_set_proc_MB,memory/used_memory_sys_MB,02_timing/opt_step_time_s,memory/total_memory_sys_MB,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/forward_time_s,01_general/lr,03_hivemind/num_peers,cpu/logical_core_count,01_general/minibatch_loss,02_timing/dataload_time_s,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,_timestamp,disk/counter/disk_write_sys_count,memory/available_memory_sys_MB
769,,1864628.0,5190.025216,14090.0,29.02067886174983,0.10737212673050199,1625,6609.891328,,2.4210000000002765,,,0.0070639009998103575,2398.031872,8.0,,0.0,2.654208,12.375,28944.191488,1121109.0,0.000767219999943336,15.625,0.3478825180000058,35.5,0.0,9036.47232,,,781803.0,15.75,1383.0,0.0,0.008171613358345561,0.028760518000126467,,,,,,8.939999999999998,0.006999999999999673,1680986776.0,2791.0,20364.57472
769,858.0,,,,,,1626,,1.0,,0.4972804399999404,0.0,,,,27488.0,,,,,,,,,,,,0.10716121799987377,,,,,,,,0.0001,2.0,,6.981201171875,0.0056450650001806935,,,1680986776.0,,
770,,1866063.0,5190.025216,14107.0,31.396136714114803,0.11143064413050079,1627,6609.887232,,2.42200000000048,,,0.00687432900008389,2398.027776,8.0,,0.0,2.654208,12.375,28944.191488,1122150.0,0.0006086550001782598,15.5,0.35350050900001406,35.5,0.0,9034.973184,0.10720366999998987,,782696.0,15.5,1384.0,0.0,0.008173123675289204,0.02421451299983346,,,,,,8.948000000000008,0.006999999999999673,1680986777.0,2793.0,20366.221312
770,859.0,,,,,,1628,,1.0,,0.49697610800012626,0.0,,,,27520.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.26611328125,0.004574432000026718,,,1680986777.0,,
771,,1867289.0,5190.025216,14122.0,24.196484389001807,0.09242196755822181,1629,6609.891328,,2.4260000000003856,,,0.006607093999946301,2398.031872,8.0,,0.0,2.654208,12.375,28944.191488,1123039.0,0.0006735599999956321,15.5,0.3534346070000538,35.5,0.0,9034.756096,0.10798862100000406,,783428.0,15.5,1387.0,0.0,0.08986887453453786,0.024364414000046963,,,,,,8.960000000000008,0.006999999999999673,1680986778.0,2798.0,20366.4384
771,860.0,,,,,,1630,,1.0,,0.4977136000002247,0.0,,,,27552.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.1590576171875,0.00464530400017793,,,1680986778.0,,
772,,1868650.0,5190.025216,14135.0,29.864292569652555,0.7188976002610018,1631,6609.887232,,2.42699999999968,,,0.006800077000207239,2398.027776,8.0,,0.0,2.654208,12.375,28944.191488,1124029.0,0.0006809100000282342,15.5,0.35222463800005244,35.5,0.0,9035.153408,0.10814489499989577,,784275.0,15.5,1391.0,0.0,0.008169744219801068,0.02547440200009987,,,,,,8.96799999999999,0.006999999999999673,1680986779.0,2800.0,20365.901824
772,861.0,,,,,,1632,,1.0,,0.4978048050004418,0.0,,,,27584.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.2137451171875,0.004479883000158225,,,1680986779.0,,
773,862.0,,,,,,1633,,1.0,,0.49676371400005337,0.0,0.006909363999966445,,,27616.0,,,,,,0.0007818090000455413,,0.35065592899991316,,,,0.10686809999992875,,,,,,,0.026561755000102494,0.0001,2.0,,7.181884765625,0.004986757000096986,,,1680986780.0,,
773,,1869987.0,5190.025216,14157.0,27.8177429756002,0.0965153845625164,1634,6609.887232,,2.431999999999789,,,0.0068331060001582955,2398.027776,8.0,,0.0,2.654208,12.375,28944.191488,1124996.0,0.0007063479999942501,15.5,,35.4,0.0,9032.900608,,,785092.0,15.5,1391.0,0.0,0.08170614567162225,0.026977320000014515,,,,,,8.98399999999998,0.006999999999999673,1680986780.0,2805.0,20387.426304
774,863.0,,,,,,1635,,1.0,,0.4990931230001934,0.0,,,,27648.0,,,,,,,,0.3522434629999225,,,,0.10764984100001129,,,,,,,,0.0001,2.0,,7.2254638671875,0.004683045000092534,,,1680986781.0,,
774,,1871580.0,5190.025216,14169.0,48.53960823125292,0.07294646420968601,1636,6609.891328,,2.4329999999999927,,,0.006930468000064138,2398.031872,8.0,,0.0,2.654208,12.375,28944.191488,1125938.0,0.0006063939999876311,15.5,,35.5,0.0,9034.87488,,,786178.0,15.5,1392.0,0.0,0.008170770006483098,0.026216914000087854,,,,,,8.99199999999999,0.006999999999999673,1680986781.0,2807.0,20366.176256
774,864.0,,,,,,1637,,1.0,,0.49876374900031806,0.0,,,,27680.0,,,,,,,,0.3526010830000814,,,,0.10816366400013067,,,,,,,,0.0001,2.0,,7.1339111328125,0.004245225999966351,,,1680986781.0,,
775,,1872912.0,5190.025216,14186.0,32.10470089234318,0.08891456450391912,1638,6609.887232,,2.4350000000004,,,0.006633362999991732,2398.027776,8.0,,0.0,2.654208,12.5,28944.191488,1126910.0,0.0007795530000294093,15.75,,35.5,0.0,9034.32192,,,786963.0,16.25,1394.0,0.0,0.008170915735197232,0.025849461999996493,,,,,,9.0,0.006999999999999673,1680986782.0,2809.0,20366.72512
775,865.0,,,,,,1639,,1.0,,0.49786757500010026,0.0,,,,27712.0,,,,,,,,0.35168106099990837,,,,0.10835261600004742,,,,,,,,0.0001,2.0,,7.2147216796875,0.004571520000126839,,,1680986782.0,,
776,,1874279.0,5190.025216,14202.0,32.83725462711259,0.08997435104952693,1640,6609.973248,,2.438000000000102,,,0.007067580000011731,2398.093312,8.0,,0.0,2.654208,12.5,28944.191488,1127791.0,0.0006537069998557854,15.75,0.3531016840001939,35.5,0.0,9034.153984,,,787771.0,16.25,1395.0,0.0,0.06945780503080555,0.024997604999953182,,,,,,9.007999999999981,0.006999999999999673,1680986783.0,2813.0,20366.76608
776,866.0,,,,,,1641,,1.0,,0.4980694930000027,0.0,,,,27744.0,,,,,,,,,,,,0.10772247099998822,,,,,,,,0.0001,2.0,,7.2257080078125,0.004526445999999851,,,1680986783.0,,
777,,1875635.0,5190.025216,14217.0,25.470605721338043,0.1286563939418505,1642,6609.969152,,2.4390000000003056,,,0.0068297489999622485,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1128820.0,0.0006949230000827811,15.75,0.35367173400004503,35.5,0.0,9034.83392,0.10752426800013382,,788577.0,16.25,1397.0,0.0,0.008173220883167184,0.025056454999912603,,,,,,9.015999999999991,0.006999999999999673,1680986784.0,2815.0,20366.364672
777,867.0,,,,,,1643,,1.0,,0.4984400299999834,0.0,,,,27776.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.04052734375,0.004662900999846897,,,1680986784.0,,
778,,1877260.0,5190.025216,14234.0,22.56310610392667,0.16126834839068413,1644,6609.973248,,2.4409999999998035,,,0.0067018629999893164,2398.093312,8.0,,0.0,2.654208,12.5,28944.191488,1130185.0,0.0006468470000982052,15.75,0.35211361400001806,35.5,0.0,9034.850304,0.10785256799999843,,789558.0,16.25,1398.0,0.0,0.008173164498686705,0.02504244200008543,,,,,,9.027999999999992,0.006999999999999673,1680986785.0,2817.0,20366.204928
778,868.0,,,,,,1645,,1.0,,0.4969848770003864,0.0,,,,27808.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.1673583984375,0.004627543000196965,,,1680986785.0,,
779,,1878511.0,5190.025216,14249.0,29.027404503145704,0.08945328830395025,1646,6609.969152,,2.4420000000000073,,,0.006754536000016742,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1131001.0,0.0006603799999993498,15.75,0.35532120500010933,35.5,0.0,9035.010048,0.10847149400001399,,790319.0,16.25,1400.0,0.0,0.008172019556106297,0.024575979000019288,,,,,,9.036000000000001,0.006999999999999673,1680986786.0,2819.0,20366.045184
779,869.0,,,,,,1647,,1.0,,0.5000998610000806,0.0,,,,27840.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.4532470703125,0.004316266999921936,,,1680986786.0,,
780,870.0,,,,,,1648,,1.0,,0.4969169979999606,0.0,0.006805977999874813,,,27872.0,,,,,,0.0005909960000280989,,0.35211415700018733,,,,0.10816593100003047,,,,,,,0.024877138999954695,0.0001,2.0,,7.3349609375,0.004362796999885177,,,1680986787.0,,
780,,1880194.0,5190.025216,14272.0,30.60249230168755,0.10038428844589159,1649,6609.969152,,2.444999999999709,,,0.006933324000101493,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1132089.0,0.0006297170000379992,15.625,,35.4,0.0,9033.404416,,,791439.0,16.0,1403.0,0.0,0.012257752372477096,0.023445970000011584,,,,,,9.051999999999992,0.006999999999999673,1680986787.0,2822.0,20386.791424
781,871.0,,,,,,1650,,1.0,,0.498921793999898,0.0,,,,27904.0,,,,,,,,0.3563558829998783,,,,0.10728622099986751,,,,,,,,0.0001,2.0,,7.055908203125,0.00427067900000111,,,1680986788.0,,
781,,1881820.0,5190.025216,14288.0,37.047637753700464,0.11145217813562805,1651,6609.973248,,2.44800000000032,,,0.006535560999964218,2398.093312,8.0,,0.0,2.654208,12.5,28944.191488,1133108.0,0.0005736709999837331,15.625,,35.5,0.0,9032.13056,,,792517.0,16.0,1404.0,0.0,0.04494798904741938,0.026627651999888258,,,,,,9.067999999999984,0.006999999999999673,1680986788.0,2826.0,20368.928768
781,872.0,,,,,,1652,,1.0,,0.4985352469998361,0.0,,,,27936.0,,,,,,,,0.3517857050001112,,,,0.10750869499997862,,,,,,,,0.0001,2.0,,7.2279052734375,0.0055039629999100725,,,1680986788.0,,
782,,1883446.0,5190.025216,14301.0,43.6834603470294,0.07607200032706427,1653,6609.969152,,2.449999999999818,,,0.006940084999996543,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1134104.0,0.0007150590001856472,15.625,,35.5,0.0,9035.948032,,,793592.0,16.0,1404.0,0.0,0.008172233355082662,0.024421339000127773,,,,,,9.079999999999984,0.006999999999999673,1680986789.0,2828.0,20364.972032
782,873.0,,,,,,1654,,1.0,,0.4963154310005393,0.0,,,,27968.0,,,,,,,,0.35249149300011595,,,,0.10729650899997978,,,,,,,,0.0001,2.0,,7.231201171875,0.0044509460001336265,,,1680986789.0,,
783,,1884979.0,5190.025216,14313.0,38.17189264254327,0.09681567681617641,1655,6609.973248,,2.4520000000002256,,,0.0068361349999577214,2398.093312,8.0,,0.0,2.654208,12.5,28944.191488,1135007.0,0.0006412339998860261,15.625,0.3528553959999954,35.5,0.0,9034.571776,,,794582.0,16.0,1406.0,0.0,0.044940731203286954,0.024229076999972676,,,,,,9.096000000000004,0.006999999999999673,1680986790.0,2832.0,20366.487552
783,874.0,,,,,,1656,,1.0,,0.4961102669997217,0.0,,,,28000.0,,,,,,,,,,,,0.1072660069999074,,,,,,,,0.0001,2.0,,7.1768798828125,0.004282418000002508,,,1680986790.0,,
784,,1886354.0,5190.025216,14328.0,25.87397689193652,0.12408143884273375,1657,6609.969152,,2.4539999999997235,,,0.006817290999833858,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1136030.0,0.0007858429999032523,15.625,0.35192826100001184,35.5,0.0,9035.28448,0.1076420980000421,,795418.0,16.0,1407.0,0.0,0.00817259878907231,0.02558154899998044,,,,,,9.103999999999985,0.006999999999999673,1680986791.0,2834.0,20365.635584
784,875.0,,,,,,1658,,1.0,,0.4969377839997833,0.0,,,,28032.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.3927001953125,0.004182742000011785,,,1680986791.0,,
785,,1887755.0,5190.025216,14338.0,30.42206268368282,0.09770649357804129,1659,6609.973248,,2.4570000000003347,,,0.006890845000043555,2398.093312,8.0,,0.0,2.654208,12.5,28944.191488,1136993.0,0.0006964780000089377,15.625,0.3512865900001998,35.5,0.0,9035.137024,0.10740553200002978,,796275.0,15.625,1408.0,0.0,0.065371740859743,0.026040789000035147,,,,,,9.115999999999985,0.006999999999999673,1680986792.0,2839.0,20365.918208
785,876.0,,,,,,1660,,1.0,,0.49659035100035,0.0,,,,28064.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.409423828125,0.004270117000032769,,,1680986792.0,,
786,877.0,,,,,,1661,,1.0,,0.49634125599982326,0.0,0.00664182799982882,,,28096.0,,,,,,0.0008224370001244097,,0.35116183100012677,,,,0.10745688099996187,,,,,,,0.02570165899987842,0.0001,2.0,,7.1756591796875,0.004556619999902978,,,1680986793.0,,
786,,1889157.0,5190.025216,14358.0,27.962179573346397,0.07941840571385833,1662,6600.024064,,2.4589999999998327,,,,2388.144128,8.0,,0.0,2.654208,12.5,28963.463168,1137880.0,,15.625,,35.5,0.0,9035.210752,,,797140.0,15.625,1409.0,0.0,0.008169206178877671,,,,,,,9.123999999999995,0.006999999999999673,1680986793.0,2841.0,20365.852672
787,878.0,,,,,,1663,,1.0,,0.5006034419998286,0.0,0.00681331600003432,,,28128.0,,,,,,0.0007511439998779679,,0.3553200559999823,,,,0.10715332299992042,,,,,,,0.02478396000014982,0.0001,2.0,,7.5350341796875,0.005781642999863834,,,1680986794.0,,
787,,1890680.0,5190.025216,14374.0,35.61962097006595,0.10514232053817159,1664,6609.969152,,2.46100000000024,,,0.00664305800000875,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1138969.0,0.0008893639999314473,15.625,,35.4,0.0,9033.240576,,,798058.0,15.625,1410.0,0.0,0.012259819656048143,0.02562398000009125,,,,,,9.135999999999996,0.006999999999999673,1680986794.0,2844.0,20387.094528
788,879.0,,,,,,1665,,1.0,,0.499349575999986,0.0,,,,28160.0,,,,,,,,0.3532426409999516,,,,0.10802046399999199,,,,,,,,0.0001,2.0,,7.255126953125,0.004930069000010917,,,1680986795.0,,
788,,1892416.0,5190.025216,14391.0,49.716079279423035,0.13410307893949244,1666,6609.969152,,2.4700000000002547,,,0.006964952000089397,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1140151.0,0.0007697410001128446,15.625,,35.5,0.0,9034.326016,,,799210.0,15.625,1411.0,0.0,0.03676942684306396,0.024689802000011696,,,,,,9.147999999999996,0.006999999999999673,1680986795.0,2853.0,20366.594048
788,880.0,,,,,,1667,,1.0,,0.49928246600029524,0.0,,,,28192.0,,,,,,,,0.35399339900004634,,,,0.10849615699999049,,,,,,,,0.0001,2.0,,7.493896484375,0.004368415000044479,,,1680986795.0,,
789,,1893618.0,5190.025216,14402.0,26.086426035601313,0.08786124054361649,1668,6609.965056,,2.4719999999997526,,,0.006915015000004132,2398.08512,8.0,,0.0,2.654208,12.5,28944.191488,1140959.0,0.0008893479998732801,15.625,,35.5,0.0,9035.042816,,,799949.0,15.625,1414.0,0.0,0.008170911845402114,0.02586818800000401,,,,,,9.159999999999997,0.006999999999999673,1680986796.0,2855.0,20366.012416
789,881.0,,,,,,1669,,1.0,,0.49764721000019563,0.0,,,,28224.0,,,,,,,,0.3513186120001137,,,,0.10747181200008527,,,,,,,,0.0001,2.0,,7.0631103515625,0.005184235000115223,,,1680986796.0,,
790,,1895016.0,5190.025216,14418.0,28.308503335821694,0.10638253107303845,1670,6609.969152,,2.475000000000364,,,0.007022580000011658,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1142031.0,0.0009578609999607579,15.5,0.3505688000000191,35.5,0.0,9034.829824,0.10780511899997691,,800782.0,15.375,1415.0,0.0,0.049070140465131834,0.026373192000164636,,,,,,9.175999999999988,0.006999999999999673,1680986797.0,2859.0,20366.086144
790,882.0,,,,,,1671,,1.0,,0.4976640250001765,0.0,,,,28256.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.198974609375,0.0049364730000434065,,,1680986797.0,,
791,,1896313.0,5190.025216,14435.0,30.296282891553883,0.10012294177777946,1672,6609.965056,,2.4760000000005675,,,0.006851902000107657,2398.08512,8.0,,0.0,2.654208,12.5,28944.191488,1142921.0,0.0009433689999696071,15.5,0.35120689900008983,35.5,0.0,9034.989568,0.10728577899999436,,801574.0,15.375,1418.0,0.0,0.008171347122658594,0.026137422999909177,,,,,,9.187999999999988,0.006999999999999673,1680986798.0,2861.0,20366.061568
791,883.0,,,,,,1673,,1.0,,0.49735045700003866,0.0,,,,28288.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.298095703125,0.004925084999968021,,,1680986798.0,,
792,,1898404.0,5190.025216,14448.0,66.41833066651913,0.12981959646241295,1674,6609.969152,,2.4780000000000655,,,0.006678142000055232,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1144487.0,0.0009095699999761564,15.5,0.3508185109999431,35.5,0.0,9034.9568,0.1090297890000329,,802790.0,15.375,1418.0,0.0,0.008170575709616748,0.026080300999865358,,,,,,9.195999999999998,0.006999999999999673,1680986799.0,2863.0,20366.098432
792,884.0,,,,,,1675,,1.0,,0.49863131799975235,0.0,,,,28320.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.27734375,0.005115004999879602,,,1680986799.0,,
793,885.0,,,,,,1676,,1.0,,0.4961224470000616,0.0,0.006777386000067054,,,28352.0,,,,,,0.0008586159999595111,,0.35087727800009816,,,,0.10756975100002819,,,,,,,0.025496472999975595,0.0001,2.0,,7.4844970703125,0.004542942999933075,,,1680986800.0,,
793,,1899879.0,5190.025216,14477.0,36.03486203370648,0.09032956933514383,1677,6609.969152,,2.480000000000473,,,0.006769542999791156,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1145588.0,,15.5,,35.4,0.0,9034.338304,,,803645.0,15.375,1420.0,0.0,0.01225132172038613,,,,,,,9.207999999999998,0.006999999999999673,1680986800.0,2866.0,20385.984512
794,886.0,,,,,,1678,,1.0,,0.49734259999968344,0.0,,,,28384.0,,,,,,0.0007954699999572767,,0.35025490600014564,,,,0.1075213149999854,,,,,,,0.027187540999875637,0.0001,2.0,,7.1318359375,0.004813824999928329,,,1680986801.0,,
794,,1901385.0,5190.025216,14505.0,39.48675863691534,0.09682737416140778,1679,6609.965056,,2.481999999999971,,,0.006813409999949727,2398.08512,8.0,,0.0,2.654208,12.5,28944.191488,1146660.0,0.000920134999887523,15.5,,35.4,0.0,9032.720384,,,804539.0,15.375,1421.0,0.0,0.008172029274163856,0.027056103999939296,,,,,,9.219999999999999,0.006999999999999673,1680986801.0,2868.0,20387.467264
795,887.0,,,,,,1680,,1.0,,0.4980629089998274,0.0,,,,28416.0,,,,,,,,0.34967528500010303,,,,0.10838367699989249,,,,,,,,0.0001,2.0,,7.367919921875,0.005214298000055351,,,1680986802.0,,
795,,1902844.0,5190.025216,14523.0,39.054811511111325,0.09154970734890282,1681,6609.969152,,2.4849999999996726,,,0.006674743999838029,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1147604.0,0.0008275790000880079,15.75,,35.5,0.0,9034.752,,,805488.0,16.25,1425.0,0.0,0.04902653203283747,0.02604301300016232,,,,,,9.232,0.006999999999999673,1680986802.0,2872.0,20366.430208
795,888.0,,,,,,1682,,1.0,,0.49784255600002325,0.0,,,,28448.0,,,,,,,,0.3511767550000968,,,,0.10832264999999097,,,,,,,,0.0001,2.0,,6.9827880859375,0.004797814999847105,,,1680986802.0,,
796,,1904056.0,5190.025216,14538.0,24.22099807427788,0.0847173516058388,1683,6609.965056,,2.48700000000008,,,0.006732917999897836,2398.08512,8.0,,0.0,2.654208,12.5,28944.191488,1148362.0,0.0006593429998247302,15.75,0.3551464859999669,35.5,0.0,9034.620928,,,806202.0,16.25,1425.0,0.0,0.00817245106013213,0.024993936999862854,,,,,,9.23999999999998,0.006999999999999673,1680986803.0,2874.0,20366.573568
796,889.0,,,,,,1684,,1.0,,0.4998832319995472,0.0,,,,28480.0,,,,,,,,,,,,0.1078786539999328,,,,,,,,0.0001,2.0,,7.089111328125,0.004471894000062093,,,1680986803.0,,
797,,1905494.0,5190.025216,14560.0,35.18212355621802,0.11038322148264859,1685,6609.969152,,2.4880000000002838,,,0.0067355579999457404,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1149439.0,0.0007795010001245828,15.75,0.3540686750000077,35.5,0.0,9034.26048,0.10821413700000448,,807062.0,16.25,1429.0,0.0,0.008173578628070732,0.025588403000028848,,,,,,9.24799999999999,0.006999999999999673,1680986804.0,2876.0,20366.659584
797,890.0,,,,,,1686,,1.0,,0.49963879500000985,0.0,,,,28512.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.3177490234375,0.004252520999898479,,,1680986804.0,,
798,,1906942.0,5190.025216,14570.0,30.27960655440596,0.10074925009722652,1687,6609.965056,,2.4899999999997817,,,0.006851141999959509,2398.08512,8.0,,0.0,2.654208,12.5,28944.191488,1150445.0,0.0006758239999271609,15.75,0.35352061399999,35.5,0.0,9034.108928,0.1063277250000283,,807952.0,16.25,1429.0,0.0,0.008171661944034141,0.026230900999962614,,,,,,9.256,0.006999999999999673,1680986805.0,2878.0,20366.667776
798,891.0,,,,,,1688,,1.0,,0.49816832999977123,0.0,,,,28544.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.1544189453125,0.004562123999903633,,,1680986805.0,,
799,,1908290.0,5190.025216,14583.0,31.094492117729843,0.10737861321626219,1689,6609.969152,,2.493999999999687,,,0.006636722000166628,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1151359.0,0.00060208199988665,15.75,0.35230353899987676,35.5,0.0,9034.686464,0.10809462699990036,,808831.0,16.25,1433.0,0.0,0.09397923071286124,0.02503892699996868,,,,,,9.268,0.006999999999999673,1680986806.0,2883.0,20366.508032
799,892.0,,,,,,1690,,1.0,,0.4971505099999831,0.0,,,,28576.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.1434326171875,0.004474613000184036,,,1680986806.0,,
800,893.0,,,,,,1691,,1.0,,0.49653174000036415,0.0,0.006843559000117239,,,28608.0,,,,,,0.0006915520000347897,,0.3504634660000647,,,,0.10765588100002788,,,,,,,0.02621327199994994,0.0001,2.0,,7.5179443359375,0.004664010000169583,,,1680986807.0,,
800,,1909741.0,5190.025216,14602.0,31.1881847711195,0.09513871326006873,1692,6609.969152,,2.4960000000000946,,,0.006869900999845413,2398.089216,8.0,,0.0,2.654208,12.5,28944.191488,1152413.0,0.000731636999944385,15.625,,35.4,0.0,9033.662464,,,809725.0,15.875,1434.0,0.0,0.012260513766526857,0.024504976999878636,,,,,,9.280000000000001,0.006999999999999673,1680986807.0,2886.0,20386.533376
801,894.0,,,,,,1693,,1.0,,0.49771423499987577,0.0,,,,28640.0,,,,,,,,0.35316174900003716,,,,0.10772979200010013,,,,,,,,0.0001,2.0,,7.079833984375,0.004716179000070042,,,1680986808.0,,
801,,1911398.0,5190.025216,14619.0,53.013256710655526,0.09999635566145591,1694,6609.96096,,2.4970000000002983,,,0.006679286000007778,2398.081024,8.0,,0.0,2.654208,12.5,28944.191488,1153488.0,0.000762233999921591,15.625,,35.4,0.0,9033.764864,,,810757.0,15.875,1435.0,0.0,0.008172740698751515,0.03008851799995682,,,,,,9.292000000000002,0.006999999999999673,1680986808.0,2888.0,20386.697216
802,895.0,,,,,,1695,,1.0,,0.4981961269995736,0.0,,,,28672.0,,,,,,,,0.34777310799995576,,,,0.10720912299984775,,,,,,,,0.0001,2.0,,7.353759765625,0.005683857999883912,,,1680986809.0,,
802,,1912972.0,5190.025216,14631.0,41.98114534964832,0.7348358691280216,1696,6609.965056,,2.4989999999997963,,,0.0069305209999583894,2398.08512,8.0,,0.0,2.654208,12.5,28944.191488,1154540.0,0.0006773520001388533,15.625,,35.5,0.0,9033.416704,,,811782.0,15.875,1435.0,0.0,0.00817255796769673,0.02450518099999499,,,,,,9.307999999999993,0.006999999999999673,1680986809.0,2890.0,20367.495168
802,896.0,,,,,,1697,,1.0,,0.4975551960003486,0.0,,,,28704.0,,,,,,,,0.353592289000062,,,,0.10772704100008923,,,,,,,,0.0001,2.0,,7.1829833984375,0.004122812000105114,,,1680986809.0,,
803,,1914104.0,5190.025216,14646.0,16.520176519491734,0.0845308330597622,1698,6609.96096,,2.5010000000002037,,,0.006849058000170771,2398.081024,8.0,,0.0,2.654208,12.5,28944.191488,1155360.0,0.0007425260000673006,15.625,0.3498671719999038,35.5,0.0,9032.740864,,,812459.0,15.875,1437.0,0.0,0.06945028988292942,0.025711057999842524,,,,,,9.319999999999993,0.006999999999999673,1680986810.0,2893.0,20368.453632
803,897.0,,,,,,1699,,1.0,,0.49499491699998543,0.0,,,,28736.0,,,,,,,,,,,,0.10695518200009246,,,,,,,,0.0001,2.0,,7.2030029296875,0.004869920999908572,,,1680986810.0,,
804,,1915651.0,5190.025216,14669.0,39.07716964318318,0.10773173140372673,1700,6609.965056,,2.5039999999999054,,,0.006713579999996,2398.08512,8.0,,0.0,2.654208,12.5,28944.191488,1156438.0,0.0006008240000028309,15.625,0.35414027799993164,35.5,0.0,9034.71104,0.10802487299997665,,813420.0,15.875,1438.0,0.0,0.06129192511393181,0.023785902000099668,,,,,,9.331999999999994,0.006999999999999673,1680986811.0,2897.0,20366.196736
804,898.0,,,,,,1701,,1.0,,0.4975767169999017,0.0,,,,28768.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.1229248046875,0.004311259999894901,,,1680986811.0,,
805,,1917077.0,5190.025216,14683.0,31.905458528038576,0.0905017404513476,1702,6609.96096,,2.506000000000313,,,0.006713157000149295,2398.081024,8.0,,0.0,2.654208,12.5,28944.191488,1157352.0,0.0007944120000047405,15.625,0.3521941879998849,35.5,0.0,9034.56768,0.10771255300005578,,814320.0,15.625,1439.0,0.0,0.008171570607046425,0.024179268000125376,,,,,,9.340000000000003,0.006999999999999673,1680986812.0,2899.0,20366.618624
